func,iter,xcen,ycen,depth,dP_mu
1.985194e+01,5,4.2620353e+05,4.5185429e+06,3.1355443e+03,3.8297345e-03
1.985353e+01,6,4.2632682e+05,4.5189223e+06,2.2038863e+03,2.2969019e-03
1.985844e+01,7,4.2609175e+05,4.5189529e+06,2.3903564e+03,2.8445639e-03
1.985849e+01,7,4.2638697e+05,4.5190177e+06,2.7396059e+03,3.3644344e-03
1.985939e+01,6,4.2633780e+05,4.5186432e+06,3.3577529e+03,4.4444003e-03
1.987985e+01,6,4.2634440e+05,4.5187434e+06,2.1543185e+03,2.4633872e-03
1.988780e+01,8,4.2656020e+05,4.5186793e+06,2.6161401e+03,3.0402193e-03
1.988983e+01,6,4.2604719e+05,4.5187912e+06,2.3196513e+03,2.6371247e-03
1.989139e+01,6,4.2624825e+05,4.5188235e+06,3.0978652e+03,3.7685124e-03
1.990170e+01,6,4.2653836e+05,4.5187576e+06,2.3416959e+03,2.6645626e-03
1.990603e+01,7,4.2625701e+05,4.5188313e+06,2.5787767e+03,2.7194268e-03
1.991163e+01,5,4.2603986e+05,4.5185833e+06,2.9186412e+03,3.4735116e-03
1.991504e+01,7,4.2604318e+05,4.5188152e+06,2.4864022e+03,3.1666700e-03
1.992193e+01,5,4.2643738e+05,4.5187382e+06,2.7372623e+03,3.9805832e-03
1.993064e+01,6,4.2618256e+05,4.5189594e+06,2.4713207e+03,3.2223608e-03
1.993485e+01,6,4.2645557e+05,4.5185243e+06,2.6450578e+03,3.1675361e-03
1.995161e+01,7,4.2608326e+05,4.5188729e+06,2.7915523e+03,3.8434997e-03
1.995794e+01,6,4.2599157e+05,4.5185724e+06,2.9060657e+03,3.5850384e-03
1.996430e+01,7,4.2617108e+05,4.5189188e+06,2.9309783e+03,3.5099988e-03
1.996881e+01,6,4.2633723e+05,4.5187722e+06,3.0662972e+03,3.6568305e-03
1.996984e+01,7,4.2637790e+05,4.5186130e+06,2.9453831e+03,4.3863032e-03
1.997134e+01,6,4.2644474e+05,4.5187347e+06,2.2289146e+03,2.4861831e-03
1.997694e+01,6,4.2598779e+05,4.5187901e+06,2.5025422e+03,2.9179248e-03
1.998052e+01,5,4.2605926e+05,4.5187371e+06,3.1155527e+03,4.4888432e-03
1.998685e+01,6,4.2596028e+05,4.5186695e+06,2.7229323e+03,3.4217693e-03
1.998925e+01,7,4.2625062e+05,4.5190084e+06,2.5111059e+03,2.7842601e-03
1.999195e+01,7,4.2640839e+05,4.5190296e+06,2.3082698e+03,2.7285277e-03
1.999401e+01,7,4.2638662e+05,4.5185086e+06,2.5644945e+03,3.1880545e-03
1.999984e+01,6,4.2613312e+05,4.5185441e+06,3.3847600e+03,4.9224182e-03
2.000208e+01,4,4.2610603e+05,4.5189205e+06,2.2769734e+03,2.6718171e-03
2.000532e+01,5,4.2607962e+05,4.5188829e+06,2.8514106e+03,3.3525921e-03
2.001782e+01,6,4.2613144e+05,4.5188587e+06,2.3951110e+03,2.5203306e-03
2.005029e+01,6,4.2602649e+05,4.5188537e+06,2.3898526e+03,2.7946005e-03
2.006235e+01,8,4.2627945e+05,4.5189866e+06,2.9661059e+03,3.9606380e-03
2.006834e+01,6,4.2626069e+05,4.5190134e+06,2.2173404e+03,2.5628696e-03
2.008658e+01,6,4.2641455e+05,4.5189990e+06,2.7979579e+03,3.4579289e-03
2.009951e+01,6,4.2620470e+05,4.5188523e+06,2.1426563e+03,2.5269182e-03
2.010088e+01,6,4.2614589e+05,4.5189524e+06,2.6826090e+03,3.6137249e-03
2.010782e+01,6,4.2623845e+05,4.5187500e+06,2.1499250e+03,2.4860971e-03
2.012041e+01,6,4.2645914e+05,4.5184647e+06,3.0872252e+03,4.0405278e-03
2.012535e+01,5,4.2640460e+05,4.5190059e+06,2.6935031e+03,3.6193582e-03
2.013520e+01,7,4.2617577e+05,4.5185105e+06,2.6500916e+03,3.0131052e-03
2.014060e+01,7,4.2611104e+05,4.5185225e+06,2.6772400e+03,3.5427380e-03
2.014306e+01,5,4.2640147e+05,4.5184423e+06,3.2565406e+03,4.5084943e-03
2.014806e+01,7,4.2620867e+05,4.5189982e+06,2.5847379e+03,2.8989426e-03
2.015092e+01,6,4.2619589e+05,4.5185062e+06,3.1413604e+03,4.6504256e-03
2.015128e+01,6,4.2606022e+05,4.5189140e+06,2.8517268e+03,3.7962914e-03
2.016598e+01,7,4.2604721e+05,4.5189416e+06,2.5664234e+03,3.0062812e-03
2.016813e+01,7,4.2625500e+05,4.5187058e+06,3.2281409e+03,4.0164338e-03
2.018382e+01,6,4.2643677e+05,4.5188507e+06,2.1258222e+03,2.4381631e-03
2.019041e+01,6,4.2623941e+05,4.5189874e+06,2.3176467e+03,2.9002807e-03
2.019757e+01,7,4.2614609e+05,4.5187122e+06,2.5862174e+03,3.5660736e-03
2.021172e+01,4,4.2624259e+05,4.5188088e+06,2.1111527e+03,2.2724730e-03
2.022334e+01,6,4.2631745e+05,4.5189067e+06,2.1629660e+03,2.6530690e-03
2.024339e+01,6,4.2648606e+05,4.5185420e+06,2.6073935e+03,3.1879650e-03
2.025001e+01,6,4.2606951e+05,4.5188283e+06,3.0934883e+03,3.9047652e-03
2.027352e+01,7,4.2648949e+05,4.5186074e+06,2.4659099e+03,3.0456772e-03
2.027368e+01,6,4.2617880e+05,4.5188687e+06,2.1336699e+03,2.4570597e-03
2.027508e+01,6,4.2642063e+05,4.5186181e+06,3.4094600e+03,4.7809456e-03
2.028173e+01,6,4.2638190e+05,4.5186057e+06,2.3841461e+03,2.6543880e-03
2.029023e+01,6,4.2629522e+05,4.5187660e+06,3.3958757e+03,4.9761237e-03
2.029819e+01,6,4.2651870e+05,4.5189867e+06,2.6549643e+03,3.3200041e-03
2.032576e+01,7,4.2617285e+05,4.5187597e+06,2.5357145e+03,2.6598077e-03
2.032913e+01,7,4.2646678e+05,4.5185690e+06,3.1434702e+03,3.9619482e-03
2.032938e+01,5,4.2616653e+05,4.5186936e+06,2.7350678e+03,3.9214590e-03
2.033372e+01,6,4.2620874e+05,4.5190230e+06,2.2925164e+03,2.6017300e-03
2.036602e+01,6,4.2647043e+05,4.5189142e+06,2.3140947e+03,2.9848378e-03
2.036604e+01,7,4.2599072e+05,4.5186152e+06,3.1214129e+03,4.3024838e-03
2.036686e+01,6,4.2611726e+05,4.5184765e+06,2.9277089e+03,4.0760550e-03
2.036738e+01,5,4.2617380e+05,4.5184696e+06,3.3948551e+03,4.7344220e-03
2.037258e+01,7,4.2601186e+05,4.5188148e+06,2.5438847e+03,2.8377300e-03
2.037353e+01,7,4.2628455e+05,4.5185545e+06,2.6888288e+03,3.7514749e-03
2.038128e+01,7,4.2647622e+05,4.5190149e+06,2.3705395e+03,2.7712124e-03
2.038579e+01,7,4.2634773e+05,4.5189525e+06,2.8275632e+03,4.0263649e-03
2.039384e+01,3,4.2604825e+05,4.5188866e+06,2.3687063e+03,2.8289355e-03
2.041523e+01,7,4.2609811e+05,4.5189751e+06,2.3858522e+03,2.7302720e-03
2.041649e+01,7,4.2656186e+05,4.5187367e+06,2.3698918e+03,2.8059967e-03
2.042041e+01,7,4.2632238e+05,4.5185535e+06,2.4472203e+03,2.7487115e-03
2.042840e+01,7,4.2626942e+05,4.5190507e+06,2.5531492e+03,2.9924446e-03
2.043141e+01,7,4.2634125e+05,4.5184288e+06,2.7530486e+03,3.5241488e-03
2.044579e+01,6,4.2605754e+05,4.5188406e+06,2.2865683e+03,2.6572593e-03
2.045575e+01,6,4.2618239e+05,4.5188618e+06,3.0524873e+03,3.6940332e-03
2.046451e+01,5,4.2649415e+05,4.5186402e+06,2.4543003e+03,2.7733548e-03
2.046628e+01,7,4.2618309e+05,4.5186197e+06,2.6204292e+03,2.8276366e-03
2.046827e+01,7,4.2604280e+05,4.5187950e+06,3.0574286e+03,4.3259958e-03
2.046919e+01,6,4.2640080e+05,4.5188900e+06,2.0992308e+03,2.4364640e-03
2.047905e+01,6,4.2637793e+05,4.5188068e+06,2.2859995e+03,2.3586789e-03
2.048366e+01,6,4.2605800e+05,4.5185004e+06,2.9058528e+03,3.9734711e-03
2.048617e+01,6,4.2644629e+05,4.5188375e+06,2.6647921e+03,3.8309422e-03
2.049055e+01,6,4.2607702e+05,4.5186661e+06,2.9599789e+03,4.2889776e-03
2.051177e+01,7,4.2607780e+05,4.5189303e+06,2.4622213e+03,3.0877946e-03
2.053397e+01,6,4.2627019e+05,4.5186399e+06,3.5030837e+03,5.0995890e-03
2.053426e+01,7,4.2621975e+05,4.5189438e+06,2.4357226e+03,2.5643713e-03
2.053993e+01,7,4.2604478e+05,4.5189265e+06,2.6345022e+03,3.0368002e-03
2.054139e+01,7,4.2612106e+05,4.5185404e+06,2.7562729e+03,3.8014316e-03
2.054622e+01,6,4.2601928e+05,4.5187382e+06,2.4147427e+03,2.9416462e-03
2.054795e+01,5,4.2634103e+05,4.5185322e+06,3.4127323e+03,5.1380861e-03
2.055268e+01,6,4.2627109e+05,4.5187067e+06,3.4677003e+03,5.0685336e-03
2.056601e+01,6,4.2634050e+05,4.5187573e+06,2.1806479e+03,2.3007842e-03
2.056779e+01,7,4.2599711e+05,4.5188249e+06,2.4941155e+03,2.8226734e-03
2.057225e+01,6,4.2607124e+05,4.5188487e+06,2.9077132e+03,3.4172347e-03
2.057930e+01,7,4.2640655e+05,4.5190299e+06,2.5187380e+03,2.8893739e-03
2.058282e+01,6,4.2655121e+05,4.5189380e+06,2.6906111e+03,3.6048305e-03
2.059680e+01,5,4.2600442e+05,4.5187318e+06,3.0924843e+03,4.3312391e-03
2.060041e+01,7,4.2625590e+05,4.5186601e+06,2.6459453e+03,2.8243308e-03
2.060353e+01,6,4.2646185e+05,4.5185046e+06,2.9942719e+03,4.2763144e-03
2.060366e+01,7,4.2646000e+05,4.5184713e+06,3.0245540e+03,3.8218729e-03
2.060915e+01,6,4.2646886e+05,4.5186815e+06,3.1133267e+03,4.6990211e-03
2.061252e+01,7,4.2614542e+05,4.5186941e+06,2.5609039e+03,3.5088780e-03
2.063040e+01,6,4.2617312e+05,4.5188788e+06,2.2970444e+03,2.9198696e-03
2.063243e+01,6,4.2604758e+05,4.5185927e+06,3.1403308e+03,4.5427891e-03
2.063536e+01,4,4.2623877e+05,4.5188406e+06,2.3030531e+03,2.3496526e-03
2.065297e+01,6,4.2620945e+05,4.5188828e+06,3.0337382e+03,3.6571764e-03
2.066349e+01,7,4.2613653e+05,4.5185017e+06,2.7984884e+03,3.2248177e-03
2.067222e+01,5,4.2643656e+05,4.5187487e+06,2.3325116e+03,2.4609463e-03
2.067724e+01,7,4.2611213e+05,4.5184246e+06,2.8186577e+03,3.5408365e-03
2.067794e+01,6,4.2629736e+05,4.5189403e+06,2.2044616e+03,2.7463506e-03
2.069773e+01,7,4.2623592e+05,4.5186942e+06,2.5616229e+03,3.5790434e-03
2.072555e+01,6,4.2610588e+05,4.5189387e+06,2.2833043e+03,2.4946879e-03
2.074881e+01,6,4.2634379e+05,4.5189793e+06,2.1944357e+03,2.3193589e-03
2.077531e+01,6,4.2622235e+05,4.5189518e+06,2.7196358e+03,3.8006940e-03
2.078304e+01,6,4.2628655e+05,4.5189585e+06,2.2768983e+03,2.9014169e-03
2.078597e+01,6,4.2627280e+05,4.5185327e+06,2.4844329e+03,3.1702086e-03
2.079595e+01,5,4.2652767e+05,4.5186805e+06,2.7333352e+03,3.8730012e-03
2.079783e+01,5,4.2633223e+05,4.5190001e+06,2.1400055e+03,2.4668038e-03
2.080021e+01,6,4.2634588e+05,4.5189055e+06,2.3488645e+03,3.1303049e-03
2.083070e+01,6,4.2625491e+05,4.5184145e+06,2.8906248e+03,3.4995471e-03
2.083530e+01,6,4.2638740e+05,4.5188818e+06,3.1859624e+03,4.6119216e-03
2.083784e+01,5,4.2610396e+05,4.5189659e+06,2.3441054e+03,2.7979097e-03
2.084061e+01,6,4.2650499e+05,4.5186956e+06,2.3808647e+03,3.0213297e-03
2.084668e+01,7,4.2651654e+05,4.5185322e+06,2.6930781e+03,3.3067518e-03
2.086329e+01,7,4.2629044e+05,4.5189840e+06,2.5635093e+03,2.7924225e-03
2.086528e+01,7,4.2626920e+05,4.5189393e+06,2.5593782e+03,2.7292163e-03
2.087355e+01,7,4.2602950e+05,4.5186855e+06,3.1922012e+03,4.0754723e-03
2.087471e+01,7,4.2615741e+05,4.5189940e+06,2.8130894e+03,3.3955511e-03
2.088188e+01,7,4.2642928e+05,4.5186338e+06,3.0385724e+03,3.6035580e-03
2.088271e+01,5,4.2616632e+05,4.5187762e+06,2.4222894e+03,2.5024482e-03
2.091065e+01,7,4.2662481e+05,4.5187080e+06,2.9357523e+03,3.9557291e-03
2.091446e+01,3,4.2612455e+05,4.5188356e+06,2.1921888e+03,2.3359964e-03
2.092653e+01,6,4.2611997e+05,4.5190079e+06,2.6883883e+03,3.3854065e-03
2.093526e+01,6,4.2641900e+05,4.5184748e+06,3.2523819e+03,4.7755611e-03
2.094867e+01,6,4.2640059e+05,4.5186526e+06,3.4092512e+03,5.1554103e-03
2.095310e+01,6,4.2639594e+05,4.5189416e+06,3.0227515e+03,3.8256029e-03
2.095514e+01,6,4.2612815e+05,4.5187508e+06,2.5784189e+03,2.7258802e-03
2.096621e+01,6,4.2615798e+05,4.5185029e+06,3.2924644e+03,4.2374728e-03
2.097133e+01,6,4.2626605e+05,4.5186071e+06,2.8800998e+03,4.2725019e-03
2.097583e+01,7,4.2595030e+05,4.5187174e+06,2.6029195e+03,3.1039304e-03
2.098573e+01,4,4.2647385e+05,4.5186213e+06,3.2394894e+03,4.1751849e-03
2.101950e+01,7,4.2638496e+05,4.5185628e+06,2.3966789e+03,2.8505216e-03
2.103124e+01,7,4.2618629e+05,4.5190444e+06,2.5943561e+03,3.2019224e-03
2.103447e+01,7,4.2644232e+05,4.5185585e+06,2.9770153e+03,3.5286312e-03
2.103854e+01,7,4.2619491e+05,4.5185508e+06,2.3918959e+03,2.7205263e-03
2.104221e+01,7,4.2649326e+05,4.5189724e+06,2.8561470e+03,3.6597565e-03
2.104463e+01,7,4.2633389e+05,4.5184640e+06,3.1501635e+03,3.9157932e-03
2.104517e+01,6,4.2630427e+05,4.5184364e+06,2.9567702e+03,3.5557705e-03
2.104719e+01,6,4.2640313e+05,4.5189910e+06,2.9046324e+03,3.9711144e-03
2.106459e+01,6,4.2640012e+05,4.5186878e+06,3.3029900e+03,4.2657979e-03
2.109270e+01,6,4.2621274e+05,4.5189470e+06,2.9602485e+03,3.5734212e-03
2.109482e+01,6,4.2622068e+05,4.5185281e+06,2.4259477e+03,2.9474706e-03
2.111081e+01,7,4.2610855e+05,4.5186356e+06,2.3848459e+03,2.5903704e-03
2.111979e+01,7,4.2621168e+05,4.5189031e+06,2.7464026e+03,3.9283711e-03
2.112247e+01,6,4.2623962e+05,4.5187213e+06,3.4469122e+03,5.1690228e-03
2.113071e+01,6,4.2611653e+05,4.5188248e+06,2.1719864e+03,2.5021258e-03
2.113142e+01,6,4.2633474e+05,4.5186924e+06,2.3369998e+03,2.4355577e-03
2.113236e+01,7,4.2625918e+05,4.5187659e+06,3.0596851e+03,3.5788052e-03
2.113731e+01,7,4.2607580e+05,4.5185673e+06,2.4476755e+03,2.8453527e-03
2.115084e+01,5,4.2604566e+05,4.5185957e+06,3.2420775e+03,4.1648613e-03
2.116652e+01,6,4.2635492e+05,4.5189655e+06,3.0162776e+03,3.8378700e-03
2.116800e+01,7,4.2595016e+05,4.5186354e+06,3.0575328e+03,4.0562467e-03
2.117107e+01,3,4.2636742e+05,4.5190331e+06,2.7527043e+03,3.6472570e-03
2.117577e+01,7,4.2613425e+05,4.5184258e+06,2.8795482e+03,3.8995298e-03
2.118393e+01,6,4.2634381e+05,4.5190296e+06,2.6486974e+03,3.5398861e-03
2.118485e+01,7,4.2621048e+05,4.5186319e+06,2.5904930e+03,2.7531596e-03
2.118616e+01,6,4.2625923e+05,4.5190071e+06,2.6782244e+03,3.6384923e-03
2.121152e+01,6,4.2609993e+05,4.5187763e+06,3.3397663e+03,4.6614931e-03
2.121270e+01,6,4.2596865e+05,4.5186527e+06,3.0740874e+03,3.8842682e-03
2.121554e+01,6,4.2641172e+05,4.5187426e+06,3.3782132e+03,5.0324593e-03
2.122455e+01,6,4.2640324e+05,4.5189053e+06,2.0687886e+03,2.3258861e-03
2.122667e+01,6,4.2656001e+05,4.5185649e+06,2.7002527e+03,3.4621856e-03
2.124005e+01,7,4.2639748e+05,4.5184997e+06,2.5437263e+03,3.1369778e-03
2.127396e+01,7,4.2641092e+05,4.5185070e+06,2.6225068e+03,3.4446935e-03
2.127523e+01,7,4.2651150e+05,4.5189891e+06,2.6150662e+03,3.0895375e-03
2.127711e+01,5,4.2617915e+05,4.5189099e+06,2.9260488e+03,3.4185541e-03
2.127716e+01,6,4.2614366e+05,4.5185487e+06,3.4770506e+03,4.8795506e-03
2.129541e+01,6,4.2635845e+05,4.5187793e+06,2.5110519e+03,3.5354365e-03
2.129951e+01,7,4.2651057e+05,4.5188717e+06,3.0198850e+03,3.8106203e-03
2.130149e+01,6,4.2641188e+05,4.5189371e+06,2.4588595e+03,2.6045102e-03
2.130397e+01,6,4.2621207e+05,4.5187723e+06,3.2944184e+03,4.2259761e-03
2.130423e+01,6,4.2625291e+05,4.5184019e+06,3.3801355e+03,4.7847904e-03
2.131486e+01,7,4.2617803e+05,4.5188207e+06,2.6408685e+03,3.7473305e-03
2.131713e+01,6,4.2601396e+05,4.5187073e+06,3.1857312e+03,4.5546181e-03
2.132981e+01,7,4.2658932e+05,4.5186932e+06,2.4673973e+03,2.9437731e-03
2.134362e+01,7,4.2646923e+05,4.5187840e+06,2.9865973e+03,4.4896550e-03
2.136430e+01,6,4.2619199e+05,4.5186808e+06,2.2827332e+03,2.4032781e-03
2.136831e+01,6,4.2628197e+05,4.5184396e+06,2.6208614e+03,3.1591949e-03
2.136960e+01,8,4.2654324e+05,4.5187332e+06,2.6972651e+03,3.0400030e-03
2.137370e+01,7,4.2625958e+05,4.5184858e+06,2.7310535e+03,3.7672007e-03
2.138622e+01,7,4.2637576e+05,4.5189264e+06,3.0046234e+03,3.6710016e-03
2.138785e+01,6,4.2593830e+05,4.5186438e+06,2.9191543e+03,3.6276329e-03
2.139833e+01,7,4.2655380e+05,4.5188335e+06,2.2779962e+03,2.5397293e-03
2.140689e+01,6,4.2641388e+05,4.5186448e+06,2.2696802e+03,2.5977597e-03
2.143266e+01,6,4.2608621e+05,4.5188810e+06,2.2013967e+03,2.4476682e-03
2.144042e+01,5,4.2636132e+05,4.5187046e+06,3.3040912e+03,4.2199653e-03
2.144222e+01,6,4.2607583e+05,4.5188842e+06,2.2978032e+03,2.7833834e-03
2.144571e+01,7,4.2606847e+05,4.5189655e+06,2.5173739e+03,2.8344849e-03
2.147085e+01,7,4.2613180e+05,4.5187376e+06,2.4904330e+03,3.3669428e-03
2.148132e+01,6,4.2626260e+05,4.5185235e+06,2.5559306e+03,2.8223444e-03
2.148627e+01,6,4.2603473e+05,4.5185070e+06,2.6534561e+03,3.1555239e-03
2.149887e+01,6,4.2638182e+05,4.5189353e+06,2.8930562e+03,4.2036593e-03
2.150394e+01,7,4.2655812e+05,4.5186758e+06,3.2227815e+03,4.6308543e-03
2.150434e+01,6,4.2604839e+05,4.5186177e+06,3.1419575e+03,3.8564437e-03
2.151157e+01,7,4.2654540e+05,4.5189499e+06,2.8198720e+03,3.5762881e-03
2.152151e+01,6,4.2611173e+05,4.5184008e+06,3.0667929e+03,4.2249257e-03
2.152160e+01,6,4.2602580e+05,4.5188859e+06,2.5206313e+03,2.7830753e-03
2.153081e+01,6,4.2599054e+05,4.5185048e+06,3.1067705e+03,4.0565088e-03
2.154134e+01,6,4.2642754e+05,4.5188436e+06,2.1985544e+03,2.7634397e-03
2.155192e+01,5,4.2605139e+05,4.5185646e+06,2.5140058e+03,2.8590197e-03
2.155572e+01,6,4.2651116e+05,4.5187009e+06,2.3284286e+03,2.5907912e-03
2.156660e+01,6,4.2617411e+05,4.5184479e+06,3.0646485e+03,4.4446324e-03
2.157010e+01,7,4.2639387e+05,4.5188666e+06,3.1112904e+03,3.8612517e-03
2.157214e+01,6,4.2602254e+05,4.5185683e+06,3.2627248e+03,4.2745247e-03
2.157386e+01,7,4.2643036e+05,4.5189935e+06,2.8870566e+03,3.6276956e-03
2.157695e+01,7,4.2647089e+05,4.5186081e+06,2.3932486e+03,2.7475908e-03
2.158854e+01,6,4.2605820e+05,4.5187527e+06,2.4105727e+03,2.5594896e-03
2.162041e+01,5,4.2602306e+05,4.5185440e+06,3.2896278e+03,4.3972766e-03
2.162780e+01,6,4.2605076e+05,4.5187775e+06,2.2555682e+03,2.6048860e-03
2.163651e+01,6,4.2614723e+05,4.5190055e+06,2.3842233e+03,2.6071444e-03
2.166164e+01,7,4.2598680e+05,4.5185356e+06,2.9916640e+03,4.0963993e-03
2.166925e+01,7,4.2631403e+05,4.5188822e+06,2.9797605e+03,3.4824493e-03
2.167115e+01,5,4.2622859e+05,4.5184858e+06,2.4868563e+03,2.9035620e-03
2.167297e+01,6,4.2612680e+05,4.5188116e+06,2.1360445e+03,2.3490478e-03
2.167415e+01,6,4.2633075e+05,4.5184861e+06,3.4788711e+03,5.2055063e-03
2.172268e+01,7,4.2636504e+05,4.5190218e+06,2.1594268e+03,2.3750978e-03
2.172706e+01,6,4.2613373e+05,4.5190264e+06,2.4010765e+03,2.7643226e-03
2.173541e+01,6,4.2646849e+05,4.5186412e+06,2.6370321e+03,2.8907101e-03
2.174892e+01,6,4.2624102e+05,4.5186726e+06,3.0480904e+03,3.5120970e-03
2.175606e+01,5,4.2613426e+05,4.5188741e+06,2.1238814e+03,2.3894083e-03
2.175979e+01,7,4.2615915e+05,4.5186206e+06,2.5438958e+03,2.7024780e-03
2.176923e+01,7,4.2629552e+05,4.5185084e+06,2.7491600e+03,3.8708610e-03
2.177704e+01,6,4.2592596e+05,4.5187013e+06,2.7060216e+03,3.3570984e-03
2.177845e+01,6,4.2630640e+05,4.5184223e+06,3.4101419e+03,4.6832981e-03
2.178627e+01,6,4.2645012e+05,4.5185444e+06,2.5042839e+03,2.8947853e-03
2.178956e+01,6,4.2597651e+05,4.5187948e+06,2.5553715e+03,3.2370044e-03
2.178996e+01,5,4.2605153e+05,4.5185325e+06,2.9959829e+03,3.5665071e-03
2.179498e+01,6,4.2619118e+05,4.5189611e+06,2.1544374e+03,2.2771029e-03
2.179837e+01,6,4.2647461e+05,4.5188312e+06,2.8072014e+03,4.1389044e-03
2.180074e+01,7,4.2594424e+05,4.5186240e+06,2.9961699e+03,4.0419721e-03
2.180970e+01,7,4.2640252e+05,4.5190157e+06,2.2706361e+03,2.8248266e-03
2.182264e+01,5,4.2611821e+05,4.5188017e+06,2.7341575e+03,2.9595849e-03
2.183314e+01,7,4.2637928e+05,4.5189766e+06,2.7812725e+03,3.9406342e-03
2.184244e+01,5,4.2631493e+05,4.5189874e+06,2.3048591e+03,2.9663394e-03
2.185150e+01,5,4.2600483e+05,4.5186830e+06,3.2546474e+03,4.2828860e-03
2.185511e+01,6,4.2629129e+05,4.5188312e+06,2.2355641e+03,2.8845758e-03
2.186495e+01,5,4.2603601e+05,4.5187376e+06,2.4838442e+03,2.6610194e-03
2.187945e+01,7,4.2645974e+05,4.5186959e+06,2.2565394e+03,2.7334746e-03
2.188177e+01,5,4.2612149e+05,4.5188953e+06,2.3238556e+03,2.4128961e-03
2.188933e+01,7,4.2654659e+05,4.5189362e+06,2.5405871e+03,3.4184275e-03
2.189321e+01,6,4.2612937e+05,4.5188946e+06,3.0652934e+03,3.7637819e-03
2.190507e+01,6,4.2629868e+05,4.5189863e+06,2.0893018e+03,2.3972046e-03
2.190651e+01,6,4.2620220e+05,4.5185148e+06,2.5526676e+03,2.8231603e-03
2.190790e+01,5,4.2620708e+05,4.5188746e+06,2.2417841e+03,2.8523628e-03
2.190869e+01,5,4.2643845e+05,4.5187564e+06,2.1540168e+03,2.3611234e-03
2.191303e+01,6,4.2632386e+05,4.5190588e+06,2.6180644e+03,3.3915269e-03
2.193139e+01,7,4.2642306e+05,4.5190086e+06,2.1584186e+03,2.3949194e-03
2.193957e+01,6,4.2616061e+05,4.5188231e+06,2.1217170e+03,2.2422568e-03
2.194882e+01,4,4.2614338e+05,4.5186234e+06,3.5195931e+03,5.0481823e-03
2.195236e+01,7,4.2642473e+05,4.5186278e+06,2.6185000e+03,3.6816449e-03
2.195953e+01,7,4.2627074e+05,4.5189306e+06,3.1838988e+03,4.2171902e-03
2.197213e+01,5,4.2633112e+05,4.5189501e+06,2.5700726e+03,3.5966155e-03
2.197607e+01,6,4.2635926e+05,4.5185403e+06,2.4724767e+03,3.1728836e-03
2.198592e+01,6,4.2635200e+05,4.5189713e+06,2.1702607e+03,2.6744301e-03
2.199638e+01,6,4.2617650e+05,4.5189831e+06,2.9465478e+03,3.6287346e-03
2.200947e+01,6,4.2621353e+05,4.5189949e+06,2.6405199e+03,2.9221629e-03
2.201767e+01,7,4.2647408e+05,4.5186640e+06,2.8275303e+03,4.1715267e-03
2.202975e+01,6,4.2615142e+05,4.5187896e+06,2.2902056e+03,2.3416483e-03
2.203195e+01,7,4.2610265e+05,4.5186476e+06,2.3109544e+03,2.7990006e-03
2.203396e+01,7,4.2616378e+05,4.5189873e+06,2.6007329e+03,3.4775287e-03
2.204566e+01,6,4.2607185e+05,4.5188934e+06,2.2901967e+03,2.7699866e-03
2.206491e+01,7,4.2614975e+05,4.5183655e+06,3.0870651e+03,3.9818737e-03
2.206702e+01,5,4.2625572e+05,4.5187141e+06,3.1038160e+03,4.8036227e-03
2.208674e+01,7,4.2617071e+05,4.5183521e+06,3.0776771e+03,4.0272245e-03
2.210726e+01,6,4.2635002e+05,4.5185130e+06,3.5407131e+03,5.1519782e-03
2.210823e+01,6,4.2663482e+05,4.5187008e+06,2.7931020e+03,3.8010140e-03
2.211803e+01,5,4.2608330e+05,4.5185948e+06,2.7505528e+03,3.0397574e-03
2.211948e+01,5,4.2650845e+05,4.5189518e+06,2.3135258e+03,2.5051992e-03
2.212887e+01,5,4.2644066e+05,4.5185120e+06,3.4285729e+03,4.7694552e-03
2.214920e+01,6,4.2613293e+05,4.5184368e+06,2.6529970e+03,3.3511858e-03
2.215801e+01,6,4.2609014e+05,4.5188870e+06,2.9460006e+03,3.4674369e-03
2.217635e+01,6,4.2605115e+05,4.5188911e+06,2.2961460e+03,2.7352382e-03
2.218559e+01,6,4.2598204e+05,4.5187664e+06,2.3812954e+03,2.7280687e-03
2.220629e+01,6,4.2622374e+05,4.5185736e+06,3.5754152e+03,5.1716560e-03
2.222930e+01,7,4.2599180e+05,4.5185125e+06,3.1637390e+03,4.4144081e-03
2.223578e+01,7,4.2627317e+05,4.5190542e+06,2.3290671e+03,2.8463988e-03
2.224900e+01,6,4.2613677e+05,4.5186959e+06,2.9938109e+03,3.4101699e-03
2.224911e+01,5,4.2609282e+05,4.5185908e+06,2.4824603e+03,3.2062637e-03
2.225969e+01,5,4.2606448e+05,4.5188015e+06,3.2228233e+03,4.6827919e-03
2.227789e+01,5,4.2646973e+05,4.5189719e+06,2.6298941e+03,3.6429324e-03
2.228703e+01,5,4.2601377e+05,4.5187838e+06,3.2304642e+03,4.3093023e-03
2.228756e+01,5,4.2627269e+05,4.5190360e+06,2.3101939e+03,2.4743699e-03
2.230341e+01,7,4.2612809e+05,4.5190124e+06,2.8191588e+03,3.4612719e-03
2.231430e+01,6,4.2612745e+05,4.5189842e+06,2.2236512e+03,2.5499903e-03
2.235683e+01,5,4.2636431e+05,4.5190701e+06,2.3518582e+03,2.6744857e-03
2.235787e+01,5,4.2612978e+05,4.5185811e+06,3.4725774e+03,4.7195873e-03
