func,iter,xcen,ycen,depth,radius,dP_mu
4.970984e+01,7,4.2675084e+05,4.5187094e+06,4.3685226e+03,1.2109685e+03,2.3375388e-03
4.972189e+01,10,4.2647164e+05,4.5185823e+06,4.0922792e+03,9.8911190e+02,3.2384386e-03
4.972494e+01,7,4.2624886e+05,4.5181471e+06,4.4822353e+03,1.2274142e+03,2.9640074e-03
4.974347e+01,9,4.2645229e+05,4.5190497e+06,4.4691711e+03,8.1772907e+02,8.3086968e-03
4.975389e+01,8,4.2626148e+05,4.5186971e+06,4.9639033e+03,1.6819029e+03,1.2962930e-03
4.977989e+01,6,4.2579249e+05,4.5182633e+06,3.9429348e+03,1.1453036e+03,2.8450909e-03
4.978413e+01,8,4.2642601e+05,4.5185060e+06,4.8372149e+03,9.1510647e+02,5.3579911e-03
4.979282e+01,11,4.2636838e+05,4.5188096e+06,3.6834937e+03,8.0362899e+02,5.0598682e-03
4.979831e+01,9,4.2599757e+05,4.5186118e+06,3.9764832e+03,1.7895899e+03,5.4812884e-04
4.980679e+01,7,4.2619932e+05,4.5179462e+06,4.8123724e+03,1.2347470e+03,2.9797638e-03
4.980852e+01,8,4.2619305e+05,4.5182725e+06,4.5024537e+03,1.1681787e+03,2.3118356e-03
4.980894e+01,10,4.2636081e+05,4.5188880e+06,4.2722419e+03,8.3823617e+02,5.7025996e-03
4.980944e+01,10,4.2624017e+05,4.5186153e+06,3.7854983e+03,7.5569770e+02,6.2014431e-03
4.981121e+01,6,4.2602432e+05,4.5181834e+06,5.5183865e+03,1.4075004e+03,2.1319069e-03
4.981885e+01,8,4.2576535e+05,4.5187342e+06,3.5077123e+03,1.8963776e+03,4.1719762e-04
4.993502e+01,7,4.2670841e+05,4.5182126e+06,4.6537543e+03,1.2626176e+03,2.4026589e-03
4.994586e+01,8,4.2609730e+05,4.5182735e+06,3.7449041e+03,1.1466288e+03,2.8280892e-03
5.006366e+01,8,4.2647264e+05,4.5183166e+06,4.9109110e+03,1.4117743e+03,1.5975381e-03
5.006385e+01,8,4.2680437e+05,4.5185651e+06,4.1219413e+03,1.0521408e+03,3.6250418e-03
5.006459e+01,8,4.2562739e+05,4.5184202e+06,4.1648756e+03,9.9393347e+02,4.2914090e-03
5.013425e+01,8,4.2592238e+05,4.5189360e+06,4.0754243e+03,1.2476854e+03,2.3194347e-03
5.015532e+01,9,4.2649239e+05,4.5186307e+06,4.0348368e+03,2.0116896e+03,4.1909380e-04
5.016393e+01,7,4.2591136e+05,4.5186129e+06,5.2216928e+03,1.4214954e+03,1.8731257e-03
5.016924e+01,8,4.2591313e+05,4.5180737e+06,4.1963662e+03,1.1768332e+03,2.8612874e-03
5.018494e+01,8,4.2629600e+05,4.5184716e+06,3.8351123e+03,7.5285400e+02,6.5313111e-03
5.018636e+01,11,4.2615802e+05,4.5186614e+06,4.0020184e+03,7.4694219e+02,6.8796999e-03
5.019162e+01,7,4.2623382e+05,4.5185350e+06,3.9794521e+03,1.0832792e+03,2.3042336e-03
5.021350e+01,7,4.2582662e+05,4.5185579e+06,5.1836968e+03,1.2714096e+03,2.8990023e-03
5.022265e+01,8,4.2596920e+05,4.5181163e+06,4.1223797e+03,7.3552355e+02,8.6149751e-03
5.023724e+01,6,4.2615339e+05,4.5189901e+06,4.8722349e+03,9.1993104e+02,6.2003231e-03
5.025927e+01,7,4.2668633e+05,4.5182344e+06,4.2784945e+03,1.3514651e+03,1.6493284e-03
5.026057e+01,7,4.2642607e+05,4.5190062e+06,4.4813104e+03,1.1270240e+03,2.8950875e-03
5.027247e+01,8,4.2656682e+05,4.5186819e+06,4.3984402e+03,1.2095280e+03,3.0519086e-03
5.030206e+01,10,4.2629334e+05,4.5187357e+06,3.9239388e+03,8.2405904e+02,5.0341924e-03
5.030516e+01,5,4.2574352e+05,4.5182364e+06,3.4967904e+03,1.6409704e+03,7.9920553e-04
5.031259e+01,8,4.2630904e+05,4.5184717e+06,4.7794990e+03,1.3145130e+03,1.7910022e-03
5.031413e+01,7,4.2653682e+05,4.5186602e+06,4.7283979e+03,1.7492407e+03,8.4329194e-04
5.031642e+01,7,4.2640844e+05,4.5185811e+06,5.2304784e+03,1.1746638e+03,3.0836985e-03
5.032059e+01,8,4.2610955e+05,4.5181048e+06,4.6210172e+03,1.9783267e+03,5.5436126e-04
5.032867e+01,8,4.2648213e+05,4.5188147e+06,4.4386249e+03,1.1702836e+03,2.3293831e-03
5.034490e+01,9,4.2628989e+05,4.5187616e+06,3.6089889e+03,1.3022130e+03,1.9512299e-03
5.036386e+01,7,4.2617413e+05,4.5183934e+06,5.4827347e+03,1.5653353e+03,1.4943537e-03
5.043355e+01,8,4.2622527e+05,4.5183359e+06,4.7032153e+03,1.7128853e+03,1.2191031e-03
5.045256e+01,7,4.2599738e+05,4.5191293e+06,3.9231444e+03,9.2681668e+02,4.5924798e-03
5.045705e+01,8,4.2638175e+05,4.5187149e+06,3.9961771e+03,1.2612542e+03,1.5064319e-03
5.045816e+01,8,4.2659227e+05,4.5186473e+06,4.4285150e+03,8.9002387e+02,7.6365167e-03
5.046819e+01,9,4.2674549e+05,4.5185195e+06,4.1900593e+03,1.2772931e+03,2.2726078e-03
5.048843e+01,7,4.2638591e+05,4.5180717e+06,4.7112094e+03,1.2646716e+03,2.8198196e-03
5.049849e+01,7,4.2609384e+05,4.5179444e+06,5.4710863e+03,9.5211227e+02,7.0575852e-03
5.051579e+01,9,4.2567742e+05,4.5184057e+06,3.7014705e+03,1.0753324e+03,2.5116019e-03
5.052041e+01,7,4.2615612e+05,4.5182631e+06,4.8115121e+03,1.6685061e+03,9.2689217e-04
5.052371e+01,5,4.2673846e+05,4.5187748e+06,3.2465640e+03,2.2099989e+03,2.9331750e-04
5.055405e+01,5,4.2625973e+05,4.5179138e+06,3.9139748e+03,2.0207210e+03,4.6803988e-04
5.057950e+01,7,4.2647120e+05,4.5183450e+06,5.3619250e+03,1.0897350e+03,5.2095837e-03
5.060043e+01,5,4.2667474e+05,4.5182420e+06,4.5522189e+03,1.1581335e+03,2.7438429e-03
5.061409e+01,5,4.2623249e+05,4.5184277e+06,5.7047312e+03,1.3406207e+03,2.6949305e-03
5.061909e+01,7,4.2584649e+05,4.5188609e+06,4.8949646e+03,9.9136922e+02,5.1460250e-03
5.062270e+01,8,4.2584298e+05,4.5179752e+06,4.4240224e+03,1.2797796e+03,2.1881214e-03
5.066161e+01,5,4.2602525e+05,4.5188012e+06,4.6208193e+03,1.2446969e+03,2.0352634e-03
5.067985e+01,7,4.2645380e+05,4.5180745e+06,5.5026412e+03,1.2759793e+03,3.0669420e-03
5.070257e+01,6,4.2660442e+05,4.5184152e+06,3.3166438e+03,1.4239737e+03,1.1384864e-03
5.070389e+01,8,4.2608329e+05,4.5186804e+06,4.6489693e+03,1.5196029e+03,1.6740974e-03
5.071719e+01,8,4.2602990e+05,4.5185136e+06,4.5080007e+03,1.1849505e+03,2.1646911e-03
5.072100e+01,7,4.2658861e+05,4.5182621e+06,5.2969568e+03,1.4607384e+03,1.8177687e-03
5.072905e+01,9,4.2598877e+05,4.5186184e+06,4.1479899e+03,9.7555585e+02,3.3357104e-03
5.073974e+01,6,4.2647197e+05,4.5181684e+06,5.5895614e+03,1.2760518e+03,3.0296021e-03
5.080229e+01,8,4.2614288e+05,4.5185859e+06,4.1228956e+03,8.7970475e+02,4.4311402e-03
5.082402e+01,10,4.2674349e+05,4.5186730e+06,3.6688778e+03,1.2130601e+03,2.1756471e-03
5.084314e+01,7,4.2600289e+05,4.5184236e+06,5.5963391e+03,9.0855444e+02,7.5774637e-03
5.084373e+01,8,4.2615645e+05,4.5187601e+06,4.8008409e+03,1.2608397e+03,2.9892078e-03
5.085656e+01,10,4.2592640e+05,4.5184667e+06,4.7036005e+03,9.1246626e+02,7.6290271e-03
5.087075e+01,6,4.2599045e+05,4.5183569e+06,3.7349506e+03,1.0048793e+03,2.7665915e-03
5.087890e+01,7,4.2603999e+05,4.5182183e+06,4.9066727e+03,1.5546670e+03,1.1879661e-03
5.091459e+01,7,4.2636014e+05,4.5182149e+06,5.4668059e+03,1.0127920e+03,6.6528306e-03
5.092480e+01,8,4.2578873e+05,4.5184641e+06,4.5028559e+03,1.1224739e+03,3.7436869e-03
5.092773e+01,8,4.2598048e+05,4.5182203e+06,3.4497516e+03,1.2553550e+03,1.8287086e-03
5.097428e+01,7,4.2636308e+05,4.5179316e+06,4.1562806e+03,1.8228443e+03,7.5381525e-04
5.099938e+01,7,4.2611295e+05,4.5180480e+06,3.9205365e+03,1.1221538e+03,2.9988245e-03
5.100006e+01,9,4.2580374e+05,4.5187384e+06,4.4380041e+03,1.1279101e+03,2.5880556e-03
5.101099e+01,6,4.2667237e+05,4.5182321e+06,4.6697443e+03,1.1484660e+03,2.9138071e-03
5.102756e+01,6,4.2638240e+05,4.5185689e+06,3.3325186e+03,8.1615574e+02,4.4376931e-03
5.103802e+01,8,4.2616248e+05,4.5182014e+06,4.6549633e+03,1.3675951e+03,2.3043728e-03
5.103806e+01,9,4.2598959e+05,4.5190483e+06,4.4981772e+03,1.1291627e+03,3.0630224e-03
5.104892e+01,7,4.2603494e+05,4.5184802e+06,4.8902471e+03,1.3329991e+03,2.6393424e-03
5.105761e+01,8,4.2616735e+05,4.5184098e+06,4.9182852e+03,1.2361972e+03,2.2382936e-03
5.107608e+01,9,4.2600589e+05,4.5184533e+06,3.9739605e+03,9.6472347e+02,3.2731619e-03
5.109375e+01,7,4.2614739e+05,4.5178761e+06,4.4740430e+03,1.1678668e+03,2.7709002e-03
5.111408e+01,10,4.2669980e+05,4.5185358e+06,4.4837916e+03,8.7782352e+02,5.7461164e-03
5.118254e+01,10,4.2620043e+05,4.5185192e+06,3.5937610e+03,9.7097472e+02,4.5353147e-03
5.118728e+01,9,4.2635955e+05,4.5190453e+06,3.4899905e+03,1.1184794e+03,1.8965652e-03
5.119493e+01,9,4.2584662e+05,4.5185784e+06,3.8885845e+03,8.3369007e+02,4.9665546e-03
5.121015e+01,8,4.2621809e+05,4.5186555e+06,4.0337440e+03,8.8344539e+02,4.2209188e-03
5.123177e+01,6,4.2624812e+05,4.5178799e+06,5.2806592e+03,1.0677436e+03,4.7379939e-03
5.125735e+01,4,4.2675620e+05,4.5187319e+06,4.5474751e+03,1.2537007e+03,2.3910552e-03
5.130522e+01,8,4.2618601e+05,4.5183585e+06,3.7258270e+03,9.5393813e+02,4.9343513e-03
5.132708e+01,7,4.2589173e+05,4.5185087e+06,5.3028659e+03,1.6340772e+03,1.4016583e-03
5.140531e+01,8,4.2582607e+05,4.5182446e+06,4.5765135e+03,1.3516750e+03,2.2078037e-03
5.141440e+01,8,4.2628189e+05,4.5186078e+06,4.9923370e+03,1.6313410e+03,1.0673018e-03
5.142311e+01,8,4.2678905e+05,4.5187492e+06,4.2747902e+03,9.0849851e+02,5.3575264e-03
5.143544e+01,6,4.2643405e+05,4.5184682e+06,5.5270464e+03,1.0299673e+03,5.1107662e-03
5.144887e+01,7,4.2588399e+05,4.5186760e+06,3.9846650e+03,8.2145241e+02,5.2872150e-03
5.145129e+01,9,4.2572697e+05,4.5187260e+06,3.8880258e+03,1.2542708e+03,2.1108589e-03
5.145423e+01,9,4.2577827e+05,4.5183486e+06,3.7739376e+03,8.3783525e+02,6.7434512e-03
5.146210e+01,11,4.2620754e+05,4.5187052e+06,4.1730775e+03,1.1713705e+03,3.2503149e-03
5.149947e+01,8,4.2633016e+05,4.5182116e+06,4.5423605e+03,1.7509295e+03,7.3871893e-04
5.150678e+01,4,4.2643882e+05,4.5186603e+06,3.9124148e+03,6.5853757e+02,9.8905957e-03
5.151910e+01,6,4.2617290e+05,4.5182079e+06,5.0016336e+03,1.6843588e+03,1.3534188e-03
5.152302e+01,10,4.2632535e+05,4.5186346e+06,4.4972978e+03,7.4906813e+02,8.2466175e-03
5.154579e+01,7,4.2634329e+05,4.5181151e+06,4.5160506e+03,1.3074127e+03,1.7445728e-03
5.156140e+01,10,4.2579976e+05,4.5187854e+06,4.0722082e+03,8.2734305e+02,7.8713027e-03
5.156813e+01,7,4.2624721e+05,4.5179557e+06,5.5055328e+03,9.7169153e+02,7.1152642e-03
5.161019e+01,8,4.2587218e+05,4.5180167e+06,5.2366531e+03,1.3285050e+03,2.4323944e-03
5.162526e+01,5,4.2621193e+05,4.5189300e+06,4.7971955e+03,1.5838052e+03,1.3671813e-03
5.165270e+01,7,4.2621400e+05,4.5179751e+06,4.4565523e+03,1.1267251e+03,3.5913369e-03
5.165564e+01,7,4.2585275e+05,4.5183895e+06,4.4824652e+03,1.4482270e+03,1.7996687e-03
5.168466e+01,4,4.2599885e+05,4.5182008e+06,4.6278669e+03,1.2489041e+03,2.0136923e-03
5.171501e+01,7,4.2642274e+05,4.5183322e+06,4.3242358e+03,7.6006203e+02,7.7246969e-03
5.173777e+01,9,4.2645905e+05,4.5181967e+06,4.0105601e+03,1.1607041e+03,2.9268297e-03
5.176430e+01,9,4.2633936e+05,4.5186394e+06,3.7565370e+03,1.0371312e+03,2.4054977e-03
5.178497e+01,5,4.2605364e+05,4.5184172e+06,5.5700503e+03,9.9796412e+02,7.0235598e-03
5.178592e+01,8,4.2635964e+05,4.5180599e+06,5.0490677e+03,1.3645327e+03,2.4745493e-03
5.180764e+01,7,4.2652686e+05,4.5182575e+06,3.6065018e+03,2.0342767e+03,3.6424102e-04
5.181653e+01,6,4.2598134e+05,4.5180136e+06,5.3439164e+03,1.6599425e+03,1.3419287e-03
5.182275e+01,6,4.2665221e+05,4.5182849e+06,4.8358790e+03,1.2724252e+03,2.8273400e-03
5.182398e+01,10,4.2625954e+05,4.5182612e+06,4.1041341e+03,1.1114517e+03,3.6165530e-03
5.182910e+01,3,4.2675796e+05,4.5182755e+06,4.4811525e+03,1.1360098e+03,3.0231975e-03
5.183109e+01,6,4.2596896e+05,4.5183474e+06,5.5778849e+03,9.2361969e+02,7.0921621e-03
5.183800e+01,10,4.2631131e+05,4.5184940e+06,3.8895543e+03,1.2679239e+03,1.4131157e-03
5.185051e+01,7,4.2642426e+05,4.5180984e+06,3.9028337e+03,9.4035616e+02,4.1808027e-03
5.185347e+01,9,4.2653237e+05,4.5188719e+06,3.5044816e+03,7.9835757e+02,7.4993469e-03
5.186148e+01,5,4.2595876e+05,4.5184086e+06,5.3680918e+03,1.6436252e+03,1.4805363e-03
5.186686e+01,6,4.2612385e+05,4.5179404e+06,3.3118425e+03,2.2657975e+03,2.8222355e-04
5.187626e+01,7,4.2587216e+05,4.5181135e+06,3.8799965e+03,7.3303350e+02,8.4223674e-03
5.188392e+01,9,4.2592622e+05,4.5190731e+06,4.0848587e+03,1.1274891e+03,2.8673058e-03
5.188480e+01,8,4.2628624e+05,4.5184353e+06,5.2407689e+03,1.3935055e+03,2.5192229e-03
5.188803e+01,8,4.2646853e+05,4.5185720e+06,3.8250179e+03,9.9268208e+02,4.6660652e-03
5.192420e+01,9,4.2621830e+05,4.5189710e+06,3.9508460e+03,9.9823439e+02,4.5770224e-03
5.194169e+01,9,4.2629554e+05,4.5183435e+06,3.8768621e+03,9.9109504e+02,2.9902157e-03
5.194642e+01,8,4.2602902e+05,4.5183114e+06,3.7496798e+03,7.0482490e+02,8.0134341e-03
5.197460e+01,6,4.2616408e+05,4.5189155e+06,5.1366586e+03,1.0336508e+03,5.0500177e-03
5.197915e+01,7,4.2620799e+05,4.5186993e+06,3.9189071e+03,7.9662401e+02,9.3420005e-03
5.199893e+01,5,4.2568641e+05,4.5182551e+06,4.5751173e+03,8.7575542e+02,6.0917955e-03
5.200480e+01,5,4.2623207e+05,4.5180412e+06,4.8370907e+03,9.5622780e+02,6.7565183e-03
5.201539e+01,7,4.2613123e+05,4.5191779e+06,3.9464179e+03,7.5575053e+02,8.1660403e-03
5.204351e+01,7,4.2660183e+05,4.5181570e+06,4.9838430e+03,1.3018092e+03,2.7096123e-03
5.205476e+01,7,4.2630918e+05,4.5189710e+06,4.0036433e+03,9.7968641e+02,4.9411998e-03
5.205545e+01,9,4.2606646e+05,4.5190459e+06,4.2038268e+03,9.1639582e+02,5.9782789e-03
5.205635e+01,9,4.2647774e+05,4.5188954e+06,4.4710082e+03,1.2995448e+03,2.4248405e-03
5.205988e+01,9,4.2639346e+05,4.5182765e+06,4.4115361e+03,1.3335802e+03,2.3432946e-03
5.206034e+01,7,4.2560127e+05,4.5183569e+06,4.3659097e+03,1.2819225e+03,1.9605044e-03
5.207488e+01,8,4.2594871e+05,4.5187615e+06,5.0560520e+03,8.4558684e+02,7.5931635e-03
5.209200e+01,7,4.2637016e+05,4.5186398e+06,3.8332528e+03,9.6744072e+02,3.0384442e-03
5.209362e+01,7,4.2632725e+05,4.5186375e+06,5.3167049e+03,1.7851582e+03,1.0997922e-03
5.209380e+01,5,4.2625390e+05,4.5179704e+06,5.4791433e+03,1.4809202e+03,1.8432057e-03
5.210106e+01,4,4.2563933e+05,4.5184306e+06,3.1661592e+03,1.9059487e+03,4.2937703e-04
5.212398e+01,7,4.2670256e+05,4.5187262e+06,4.6529023e+03,1.2623027e+03,2.6492168e-03
5.216981e+01,8,4.2594310e+05,4.5189842e+06,4.0478152e+03,1.2175335e+03,2.4623766e-03
5.217577e+01,8,4.2635402e+05,4.5191215e+06,4.0326431e+03,8.0679957e+02,6.4421992e-03
5.217672e+01,7,4.2671936e+05,4.5184271e+06,4.8656591e+03,9.4771686e+02,5.3699358e-03
5.222400e+01,8,4.2646556e+05,4.5185757e+06,4.7868364e+03,1.0533508e+03,5.2457334e-03
5.222693e+01,7,4.2634345e+05,4.5181758e+06,5.1094896e+03,9.6861552e+02,5.0525156e-03
5.223667e+01,6,4.2641624e+05,4.5182808e+06,5.3036358e+03,1.5130974e+03,1.9642759e-03
5.224225e+01,12,4.2640469e+05,4.5189686e+06,3.6525319e+03,9.8092641e+02,4.3369650e-03
5.224979e+01,8,4.2624088e+05,4.5181550e+06,4.1690838e+03,1.5152519e+03,1.4700881e-03
5.226575e+01,7,4.2615077e+05,4.5178481e+06,5.1660228e+03,1.0348290e+03,5.2026550e-03
5.227864e+01,5,4.2644021e+05,4.5181869e+06,5.2490972e+03,1.8744644e+03,1.0031398e-03
5.230099e+01,8,4.2624541e+05,4.5180073e+06,4.7418523e+03,1.0780077e+03,3.3800673e-03
5.230815e+01,7,4.2681157e+05,4.5186529e+06,4.4129905e+03,1.2951505e+03,2.0865213e-03
5.231003e+01,6,4.2668087e+05,4.5182800e+06,5.1764412e+03,1.0414375e+03,5.3905489e-03
5.233843e+01,8,4.2572371e+05,4.5188234e+06,4.1674602e+03,8.0724491e+02,8.3047011e-03
5.234227e+01,6,4.2619076e+05,4.5183972e+06,5.9055104e+03,8.9676957e+02,9.1633433e-03
5.235061e+01,7,4.2630167e+05,4.5183316e+06,4.7650978e+03,7.3117966e+02,9.8857327e-03
5.236097e+01,4,4.2572392e+05,4.5185755e+06,4.3162610e+03,1.9623651e+03,6.6172058e-04
5.239025e+01,6,4.2650512e+05,4.5180285e+06,4.2063857e+03,1.2058825e+03,2.2664488e-03
5.239287e+01,4,4.2565154e+05,4.5188283e+06,3.6881552e+03,1.5590814e+03,9.2790250e-04
5.242357e+01,6,4.2627011e+05,4.5185875e+06,5.0020926e+03,1.0989485e+03,4.8913386e-03
5.242692e+01,6,4.2623793e+05,4.5182590e+06,5.6212253e+03,1.3448348e+03,2.9358135e-03
5.244418e+01,8,4.2607097e+05,4.5185515e+06,3.9667837e+03,1.0390375e+03,4.2958099e-03
5.244480e+01,8,4.2631511e+05,4.5185214e+06,4.2539560e+03,9.0887640e+02,4.2328165e-03
5.244551e+01,8,4.2659145e+05,4.5190566e+06,3.6591935e+03,7.1476364e+02,8.4711318e-03
5.245152e+01,9,4.2637767e+05,4.5182110e+06,4.4675358e+03,1.1858520e+03,3.3315439e-03
5.245328e+01,9,4.2586113e+05,4.5190056e+06,3.3424899e+03,7.3452707e+02,6.4645225e-03
5.246073e+01,8,4.2558750e+05,4.5184298e+06,4.5115097e+03,1.2384427e+03,2.3337278e-03
5.246530e+01,7,4.2558511e+05,4.5184593e+06,4.2703845e+03,1.4494643e+03,1.4287129e-03
5.247091e+01,8,4.2654364e+05,4.5182903e+06,4.1016700e+03,1.2032759e+03,2.7749698e-03
5.247303e+01,6,4.2641871e+05,4.5179159e+06,4.9391178e+03,1.8040923e+03,9.7463999e-04
5.248014e+01,6,4.2678476e+05,4.5185423e+06,4.2386026e+03,1.1645768e+03,2.4217004e-03
5.250700e+01,6,4.2613426e+05,4.5184562e+06,5.4749054e+03,1.6196699e+03,1.3340451e-03
5.250892e+01,7,4.2582888e+05,4.5187427e+06,4.9009245e+03,1.6463523e+03,1.1244609e-03
5.253799e+01,7,4.2646732e+05,4.5179840e+06,5.2951526e+03,1.3223112e+03,2.4177561e-03
5.256997e+01,10,4.2653667e+05,4.5187141e+06,4.2688601e+03,1.3775017e+03,1.3326879e-03
5.257393e+01,7,4.2618345e+05,4.5184488e+06,5.0866379e+03,1.6771269e+03,1.4114596e-03
5.259743e+01,11,4.2601970e+05,4.5184581e+06,4.1618545e+03,9.7281210e+02,5.5194256e-03
5.260142e+01,8,4.2568042e+05,4.5182792e+06,4.4104463e+03,1.0679118e+03,3.1736286e-03
5.261686e+01,8,4.2599512e+05,4.5190865e+06,3.6188509e+03,7.8774110e+02,7.2355905e-03
5.262581e+01,7,4.2632719e+05,4.5187382e+06,3.8903045e+03,1.0250817e+03,2.5941527e-03
5.262965e+01,9,4.2666711e+05,4.5184428e+06,4.3363908e+03,1.2528178e+03,1.8820476e-03
5.266117e+01,7,4.2609428e+05,4.5180485e+06,3.9864552e+03,1.1560849e+03,2.8769896e-03
5.267025e+01,4,4.2633653e+05,4.5179237e+06,4.3905432e+03,8.0117504e+02,8.0823383e-03
5.267101e+01,6,4.2673373e+05,4.5182525e+06,3.8486169e+03,1.9508169e+03,5.4867167e-04
5.268344e+01,7,4.2603460e+05,4.5190886e+06,4.0949286e+03,9.5389897e+02,4.9541605e-03
5.268949e+01,9,4.2583256e+05,4.5186510e+06,4.0037818e+03,1.0877407e+03,2.3444809e-03
5.275417e+01,8,4.2592622e+05,4.5180818e+06,3.6937623e+03,1.0390928e+03,2.8839373e-03
5.276775e+01,8,4.2606859e+05,4.5184776e+06,3.4861079e+03,1.1545736e+03,2.5857709e-03
5.277188e+01,9,4.2622457e+05,4.5191159e+06,4.2775637e+03,1.0332029e+03,3.4249648e-03
5.277492e+01,8,4.2576106e+05,4.5189015e+06,3.7224909e+03,9.9670596e+02,2.9276992e-03
5.278060e+01,8,4.2670767e+05,4.5183658e+06,4.0433563e+03,1.0047766e+03,3.4534287e-03
5.281570e+01,8,4.2618416e+05,4.5186812e+06,4.9178834e+03,1.6400922e+03,1.4252639e-03
5.282916e+01,10,4.2624152e+05,4.5191871e+06,3.8467047e+03,9.1238301e+02,4.5112323e-03
5.284366e+01,5,4.2634791e+05,4.5183872e+06,5.6220098e+03,1.6245974e+03,1.4456503e-03
5.286848e+01,6,4.2617130e+05,4.5181339e+06,5.8189392e+03,1.3188952e+03,3.0128223e-03
5.289028e+01,7,4.2680303e+05,4.5185504e+06,4.0017011e+03,2.0437851e+03,5.1603010e-04
5.289127e+01,8,4.2583750e+05,4.5183647e+06,5.1361182e+03,8.7562545e+02,6.9279855e-03
5.289582e+01,9,4.2634823e+05,4.5185888e+06,4.9081370e+03,1.4672099e+03,2.0242418e-03
5.292107e+01,6,4.2663239e+05,4.5181042e+06,5.0694789e+03,1.6590350e+03,1.2034512e-03
5.293869e+01,7,4.2622665e+05,4.5184219e+06,5.7341534e+03,1.4552584e+03,2.0798737e-03
5.295530e+01,7,4.2583232e+05,4.5179452e+06,4.4461576e+03,1.0762918e+03,3.6872373e-03
5.296449e+01,8,4.2662420e+05,4.5182749e+06,4.3363503e+03,1.0420462e+03,3.2778269e-03
5.296827e+01,10,4.2586113e+05,4.5185743e+06,3.6038597e+03,1.8817702e+03,6.4135472e-04
5.297129e+01,6,4.2642912e+05,4.5188765e+06,5.1513641e+03,1.0264490e+03,5.2717883e-03
5.297625e+01,5,4.2578489e+05,4.5179682e+06,4.4429547e+03,1.5451989e+03,1.2336262e-03
5.299915e+01,6,4.2614738e+05,4.5179295e+06,4.8744548e+03,9.0714243e+02,6.0294000e-03
5.301575e+01,7,4.2670759e+05,4.5187202e+06,4.3482990e+03,1.2901292e+03,2.3703901e-03
5.301910e+01,5,4.2579839e+05,4.5185629e+06,5.2951054e+03,1.2395870e+03,2.8770128e-03
5.302887e+01,8,4.2576211e+05,4.5181013e+06,4.3408485e+03,1.1760965e+03,2.9354319e-03
5.303489e+01,7,4.2622541e+05,4.5186856e+06,5.5231175e+03,1.2432288e+03,3.4038572e-03
5.304051e+01,5,4.2611591e+05,4.5180430e+06,5.3803826e+03,9.9300980e+02,5.3038991e-03
5.304065e+01,9,4.2655747e+05,4.5190855e+06,4.0800938e+03,8.6827884e+02,5.8375247e-03
5.306817e+01,5,4.2567443e+05,4.5184858e+06,4.8849020e+03,1.6240048e+03,1.2366294e-03
5.307423e+01,6,4.2633359e+05,4.5188591e+06,4.5972262e+03,1.6909400e+03,1.1680249e-03
5.307722e+01,8,4.2619641e+05,4.5185719e+06,3.7925400e+03,1.1844754e+03,2.7904355e-03
5.314087e+01,7,4.2592331e+05,4.5180642e+06,4.6937291e+03,1.4086027e+03,1.5129924e-03
5.318075e+01,8,4.2618169e+05,4.5184459e+06,4.7503293e+03,1.3245421e+03,1.6903432e-03
5.318148e+01,6,4.2594673e+05,4.5186058e+06,5.4407722e+03,1.4646726e+03,1.9093406e-03
5.321044e+01,6,4.2574473e+05,4.5186406e+06,4.9257200e+03,1.6738456e+03,1.1312930e-03
5.321754e+01,8,4.2657749e+05,4.5181448e+06,4.1030668e+03,1.8554741e+03,7.5786684e-04
5.321970e+01,7,4.2596466e+05,4.5190657e+06,4.3302724e+03,1.2265855e+03,2.4388955e-03
5.322918e+01,6,4.2680147e+05,4.5187091e+06,4.2937308e+03,8.0812521e+02,7.3798887e-03
5.324062e+01,6,4.2574628e+05,4.5183503e+06,3.1278026e+03,2.3874571e+03,1.8921043e-04
5.326952e+01,6,4.2652559e+05,4.5182468e+06,5.6503416e+03,1.3393245e+03,2.6507169e-03
5.327214e+01,8,4.2671887e+05,4.5187039e+06,4.5727316e+03,1.8255434e+03,7.9941303e-04
5.329075e+01,6,4.2627686e+05,4.5179932e+06,5.4785123e+03,1.0102032e+03,6.5605764e-03
5.329678e+01,6,4.2565650e+05,4.5187122e+06,4.2585329e+03,1.2404741e+03,2.3763049e-03
5.330133e+01,8,4.2569173e+05,4.5183303e+06,4.6460100e+03,1.2942433e+03,2.4561939e-03
5.331170e+01,6,4.2645230e+05,4.5183113e+06,5.5902123e+03,1.4608480e+03,1.9087422e-03
5.332565e+01,7,4.2616642e+05,4.5188205e+06,3.8745722e+03,1.2638008e+03,2.3288813e-03
5.333349e+01,8,4.2680613e+05,4.5183939e+06,4.2337407e+03,2.0205692e+03,5.4425638e-04
5.335261e+01,8,4.2568352e+05,4.5183472e+06,3.7564923e+03,1.0285306e+03,2.8446040e-03
5.336887e+01,9,4.2612955e+05,4.5187996e+06,4.3429161e+03,8.4280214e+02,5.4594527e-03
5.337276e+01,8,4.2565050e+05,4.5181809e+06,4.7149611e+03,1.4522294e+03,1.6187591e-03
5.338461e+01,9,4.2618419e+05,4.5180002e+06,4.1500372e+03,1.1343866e+03,3.2064040e-03
5.339528e+01,9,4.2602375e+05,4.5190290e+06,3.6153149e+03,1.3938844e+03,1.0180472e-03
5.339893e+01,8,4.2650303e+05,4.5181818e+06,3.9159062e+03,8.5753312e+02,6.5920122e-03
5.340940e+01,6,4.2622506e+05,4.5185661e+06,5.6642023e+03,1.0120247e+03,6.7795035e-03
