func,iter,xcen,ycen,depth,dP_mu
5.029099e+01,5,4.2653023e+05,4.5180798e+06,4.6969717e+03,5.3842570e-03
5.029888e+01,4,4.2630827e+05,4.5184873e+06,5.4116660e+03,5.1985696e-03
5.029931e+01,3,4.2632133e+05,4.5179188e+06,4.5252702e+03,4.4322006e-03
5.031415e+01,5,4.2579274e+05,4.5183520e+06,5.3706072e+03,6.0357619e-03
5.032841e+01,3,4.2625027e+05,4.5179654e+06,5.4946405e+03,6.3928809e-03
5.033818e+01,4,4.2638309e+05,4.5187843e+06,5.2241040e+03,6.1292923e-03
5.034211e+01,3,4.2578204e+05,4.5185239e+06,4.9141254e+03,5.7455509e-03
5.035632e+01,4,4.2647508e+05,4.5189545e+06,2.9210392e+03,2.4136607e-03
5.036230e+01,5,4.2573968e+05,4.5181593e+06,4.9491407e+03,4.9063830e-03
5.037346e+01,4,4.2620353e+05,4.5181746e+06,5.0537997e+03,4.5256511e-03
5.040057e+01,5,4.2576220e+05,4.5185494e+06,5.1169257e+03,5.7750346e-03
5.040130e+01,5,4.2605003e+05,4.5178889e+06,5.0736830e+03,5.3285502e-03
5.041547e+01,5,4.2632955e+05,4.5188648e+06,3.5670260e+03,4.0716602e-03
5.041922e+01,4,4.2606242e+05,4.5183320e+06,3.2715921e+03,3.2775021e-03
5.043202e+01,4,4.2597012e+05,4.5180369e+06,5.1446089e+03,4.9848236e-03
5.043332e+01,5,4.2662911e+05,4.5187242e+06,4.4465837e+03,5.2952208e-03
5.044252e+01,6,4.2674248e+05,4.5187799e+06,3.7191441e+03,3.8494103e-03
5.047555e+01,4,4.2629203e+05,4.5179994e+06,5.3171081e+03,5.3201462e-03
5.048638e+01,3,4.2584477e+05,4.5186664e+06,2.9604031e+03,2.4863881e-03
5.048994e+01,4,4.2578827e+05,4.5180798e+06,4.4176811e+03,4.7390532e-03
5.049423e+01,5,4.2615844e+05,4.5186922e+06,5.3350141e+03,6.5153752e-03
5.057207e+01,6,4.2650123e+05,4.5183089e+06,3.9867883e+03,4.5672630e-03
5.058358e+01,5,4.2636714e+05,4.5179248e+06,5.1559258e+03,5.3375537e-03
5.059861e+01,4,4.2591715e+05,4.5184251e+06,3.3540612e+03,2.5511041e-03
5.060626e+01,4,4.2565515e+05,4.5187427e+06,4.1989435e+03,4.2327348e-03
5.060857e+01,3,4.2610994e+05,4.5179962e+06,5.5997163e+03,6.1924370e-03
5.064120e+01,5,4.2659293e+05,4.5186319e+06,4.9142304e+03,4.5105284e-03
5.065123e+01,5,4.2626317e+05,4.5179718e+06,5.5237557e+03,5.9349996e-03
5.065729e+01,5,4.2673147e+05,4.5185137e+06,5.0563915e+03,5.5348711e-03
5.069593e+01,4,4.2601382e+05,4.5183726e+06,5.7532888e+03,6.6067483e-03
5.070171e+01,5,4.2596500e+05,4.5189003e+06,4.9840645e+03,5.3435663e-03
5.071855e+01,5,4.2665203e+05,4.5181156e+06,4.7227249e+03,4.7759662e-03
5.073470e+01,4,4.2630653e+05,4.5185493e+06,5.7047071e+03,6.3824224e-03
5.081767e+01,4,4.2587748e+05,4.5180653e+06,5.3749290e+03,6.0604781e-03
5.083428e+01,4,4.2650581e+05,4.5182314e+06,5.1835606e+03,4.9078097e-03
5.084210e+01,5,4.2657706e+05,4.5181917e+06,5.5062221e+03,6.2350938e-03
5.085662e+01,4,4.2650637e+05,4.5180926e+06,5.5183161e+03,6.0402417e-03
5.086093e+01,4,4.2594317e+05,4.5182718e+06,4.9592716e+03,6.1399008e-03
5.086148e+01,4,4.2582453e+05,4.5186011e+06,5.0318314e+03,5.9270475e-03
5.086993e+01,5,4.2615862e+05,4.5181665e+06,4.2564616e+03,5.0655466e-03
5.090742e+01,4,4.2622800e+05,4.5185583e+06,5.0219015e+03,6.4776771e-03
5.093998e+01,6,4.2569633e+05,4.5188046e+06,3.5316565e+03,2.8621409e-03
5.094056e+01,4,4.2561592e+05,4.5183671e+06,4.6156614e+03,4.6964977e-03
5.096813e+01,4,4.2601598e+05,4.5182008e+06,5.7299476e+03,6.2443852e-03
5.096817e+01,5,4.2656059e+05,4.5182144e+06,5.5538146e+03,6.1097541e-03
5.098044e+01,5,4.2643292e+05,4.5182138e+06,4.3533885e+03,5.2160758e-03
5.099499e+01,4,4.2631651e+05,4.5180728e+06,5.6090067e+03,5.8812526e-03
5.101069e+01,5,4.2625330e+05,4.5184049e+06,3.0557811e+03,2.6101273e-03
5.103204e+01,5,4.2607207e+05,4.5191161e+06,4.1382328e+03,4.1857657e-03
5.105849e+01,5,4.2614389e+05,4.5182097e+06,5.3486249e+03,6.8065177e-03
5.108781e+01,5,4.2583769e+05,4.5181115e+06,4.7870157e+03,4.3714518e-03
5.110749e+01,4,4.2576912e+05,4.5180369e+06,4.6981593e+03,4.9617833e-03
5.116327e+01,5,4.2626240e+05,4.5183961e+06,4.9629467e+03,6.4355648e-03
5.119301e+01,5,4.2638371e+05,4.5188243e+06,4.4327139e+03,3.5647623e-03
5.120186e+01,5,4.2636842e+05,4.5182529e+06,5.7863669e+03,6.3240404e-03
5.120450e+01,5,4.2592091e+05,4.5179884e+06,5.3570317e+03,5.9077451e-03
5.122786e+01,3,4.2595257e+05,4.5187241e+06,5.3720443e+03,5.8386654e-03
5.124215e+01,4,4.2625682e+05,4.5188763e+06,5.1353610e+03,5.0962997e-03
5.127016e+01,5,4.2614592e+05,4.5179807e+06,5.4057303e+03,5.4842122e-03
5.130117e+01,4,4.2599472e+05,4.5182330e+06,3.3766668e+03,3.3234726e-03
5.130469e+01,3,4.2672895e+05,4.5182193e+06,4.7304555e+03,4.7959048e-03
5.133210e+01,4,4.2673638e+05,4.5183543e+06,5.0160373e+03,5.1108367e-03
5.133394e+01,4,4.2573571e+05,4.5186505e+06,5.0301618e+03,5.4591873e-03
5.133450e+01,4,4.2623069e+05,4.5185127e+06,5.7311202e+03,6.1771761e-03
5.134427e+01,5,4.2611064e+05,4.5182941e+06,5.0564005e+03,4.4184692e-03
5.137715e+01,5,4.2596170e+05,4.5179838e+06,4.2201539e+03,4.5274137e-03
5.138140e+01,4,4.2618566e+05,4.5188812e+06,5.2002627e+03,5.3991421e-03
5.139498e+01,5,4.2668529e+05,4.5185657e+06,4.9560485e+03,4.7496864e-03
5.139678e+01,4,4.2638989e+05,4.5185011e+06,5.1953074e+03,4.7196609e-03
5.140291e+01,6,4.2667962e+05,4.5182206e+06,4.1887283e+03,3.9618405e-03
5.140296e+01,3,4.2600238e+05,4.5185147e+06,4.9277359e+03,4.1943419e-03
5.140387e+01,5,4.2571118e+05,4.5183074e+06,4.3592374e+03,4.8230353e-03
5.141234e+01,4,4.2620025e+05,4.5179382e+06,5.5625889e+03,6.3302379e-03
5.142523e+01,4,4.2626684e+05,4.5183697e+06,3.1033797e+03,2.7304097e-03
5.143933e+01,4,4.2626391e+05,4.5185153e+06,4.2725021e+03,5.3900580e-03
5.144640e+01,4,4.2602995e+05,4.5181654e+06,4.7596355e+03,4.0693473e-03
5.145180e+01,6,4.2623617e+05,4.5191748e+06,3.7844965e+03,3.5232489e-03
5.146798e+01,5,4.2611480e+05,4.5183227e+06,3.3979596e+03,3.5905348e-03
5.149079e+01,5,4.2606678e+05,4.5181918e+06,5.8203817e+03,6.8455781e-03
5.153403e+01,5,4.2580377e+05,4.5188358e+06,4.6492629e+03,5.1266810e-03
5.155386e+01,5,4.2593969e+05,4.5189409e+06,4.7719078e+03,5.2163830e-03
5.156569e+01,5,4.2632199e+05,4.5178957e+06,4.6426333e+03,4.5372738e-03
5.157418e+01,5,4.2652208e+05,4.5188365e+06,5.0923233e+03,5.4556672e-03
5.160319e+01,5,4.2651056e+05,4.5180494e+06,5.4790711e+03,5.9762224e-03
5.163369e+01,5,4.2579677e+05,4.5180093e+06,4.8898728e+03,4.9193204e-03
5.168565e+01,4,4.2671188e+05,4.5186452e+06,5.0305392e+03,5.3342149e-03
5.168999e+01,5,4.2642551e+05,4.5187646e+06,2.9324665e+03,2.1888619e-03
5.175708e+01,3,4.2645643e+05,4.5184357e+06,4.9494542e+03,6.3580007e-03
5.181701e+01,5,4.2678884e+05,4.5184174e+06,4.8594424e+03,5.0934358e-03
5.182919e+01,5,4.2641697e+05,4.5179951e+06,5.5736791e+03,6.3831528e-03
5.183494e+01,3,4.2662930e+05,4.5180618e+06,4.6999552e+03,4.9468646e-03
5.189329e+01,4,4.2669803e+05,4.5184422e+06,4.7351351e+03,5.6476182e-03
5.193213e+01,5,4.2604481e+05,4.5188659e+06,5.1300951e+03,5.0607663e-03
5.194151e+01,5,4.2666566e+05,4.5186411e+06,3.4833144e+03,3.6558008e-03
5.197990e+01,5,4.2601066e+05,4.5179686e+06,3.9712639e+03,3.7313761e-03
5.198176e+01,4,4.2635936e+05,4.5179505e+06,4.5016455e+03,4.1811327e-03
5.199293e+01,5,4.2576582e+05,4.5185501e+06,3.2569684e+03,2.5440417e-03
5.199995e+01,5,4.2590757e+05,4.5188498e+06,5.0465524e+03,5.5543449e-03
5.200098e+01,5,4.2632927e+05,4.5180272e+06,4.2011183e+03,3.6662434e-03
5.201304e+01,5,4.2664729e+05,4.5182694e+06,4.5689814e+03,5.3656478e-03
5.201816e+01,4,4.2584183e+05,4.5183585e+06,5.1042630e+03,6.2162085e-03
5.202827e+01,5,4.2651786e+05,4.5182878e+06,4.8544800e+03,4.2520889e-03
5.203217e+01,5,4.2619607e+05,4.5184507e+06,5.8369833e+03,6.5063182e-03
5.203799e+01,4,4.2608702e+05,4.5185841e+06,5.4313065e+03,6.7890352e-03
5.205023e+01,3,4.2619127e+05,4.5187778e+06,4.6336647e+03,5.8045858e-03
5.206053e+01,5,4.2627101e+05,4.5191447e+06,3.2994607e+03,2.6572000e-03
5.206660e+01,5,4.2576903e+05,4.5180918e+06,4.8542871e+03,4.6201332e-03
5.209234e+01,5,4.2661845e+05,4.5181268e+06,5.3104731e+03,5.6015970e-03
5.211993e+01,4,4.2659475e+05,4.5186881e+06,4.9848723e+03,4.6712248e-03
5.218393e+01,4,4.2584202e+05,4.5181080e+06,5.3671733e+03,6.2246631e-03
5.220828e+01,5,4.2585653e+05,4.5186818e+06,3.6927569e+03,2.6791889e-03
5.221447e+01,5,4.2616717e+05,4.5179233e+06,5.2334850e+03,5.1920871e-03
5.221519e+01,4,4.2627551e+05,4.5183256e+06,3.3940857e+03,3.5656251e-03
5.227374e+01,5,4.2595087e+05,4.5181449e+06,3.6659998e+03,3.0465434e-03
5.227686e+01,5,4.2678353e+05,4.5187068e+06,4.5604408e+03,4.9029537e-03
5.231081e+01,4,4.2610792e+05,4.5184372e+06,3.7242947e+03,2.6874159e-03
5.232450e+01,6,4.2640811e+05,4.5188985e+06,3.0448991e+03,3.0780551e-03
5.235028e+01,4,4.2600568e+05,4.5186386e+06,5.2933101e+03,6.5307791e-03
5.235615e+01,5,4.2676366e+05,4.5184253e+06,3.8805450e+03,3.6594039e-03
5.237184e+01,4,4.2653517e+05,4.5182745e+06,5.6926838e+03,6.3084372e-03
5.240856e+01,5,4.2588603e+05,4.5187731e+06,5.1093578e+03,5.8542808e-03
5.241498e+01,5,4.2595005e+05,4.5178941e+06,5.0946434e+03,5.6174995e-03
5.241591e+01,1,4.2654019e+05,4.5180872e+06,4.2981689e+03,4.6980432e-03
5.242498e+01,4,4.2674410e+05,4.5184495e+06,4.6670316e+03,4.2958364e-03
5.245899e+01,5,4.2620048e+05,4.5180673e+06,4.1899432e+03,3.4864614e-03
5.246804e+01,4,4.2575950e+05,4.5187301e+06,4.8810600e+03,4.5514477e-03
5.248033e+01,4,4.2651048e+05,4.5188201e+06,3.7967093e+03,2.8275006e-03
5.249272e+01,5,4.2621012e+05,4.5188085e+06,3.7613316e+03,2.6490225e-03
5.249910e+01,4,4.2675486e+05,4.5186581e+06,4.8742443e+03,5.0140846e-03
5.250663e+01,6,4.2676841e+05,4.5187292e+06,4.2110798e+03,3.7413740e-03
5.250850e+01,5,4.2628558e+05,4.5187557e+06,3.2330272e+03,3.5441044e-03
5.252172e+01,3,4.2608044e+05,4.5184596e+06,4.9427503e+03,6.3726169e-03
5.252204e+01,4,4.2624670e+05,4.5189662e+06,5.0344065e+03,5.3281460e-03
5.252755e+01,5,4.2658388e+05,4.5183841e+06,3.7421637e+03,3.0073853e-03
5.253557e+01,4,4.2622883e+05,4.5189377e+06,4.9934959e+03,5.7232043e-03
5.257553e+01,5,4.2652576e+05,4.5183634e+06,4.7732924e+03,4.0750307e-03
5.264990e+01,5,4.2589609e+05,4.5186087e+06,5.1669879e+03,6.2913023e-03
5.266487e+01,5,4.2593795e+05,4.5180331e+06,5.6030256e+03,6.3365514e-03
5.268773e+01,4,4.2619254e+05,4.5188830e+06,4.5239601e+03,5.5144664e-03
5.269044e+01,5,4.2678933e+05,4.5184453e+06,4.8907285e+03,4.9833898e-03
5.273080e+01,4,4.2602746e+05,4.5189369e+06,5.0481796e+03,5.2229578e-03
5.274475e+01,3,4.2615430e+05,4.5178226e+06,4.8227034e+03,5.1012490e-03
5.275561e+01,4,4.2614980e+05,4.5178351e+06,5.2176495e+03,5.6793724e-03
5.277075e+01,5,4.2588591e+05,4.5179658e+06,4.3995783e+03,4.7589101e-03
5.277355e+01,4,4.2658090e+05,4.5182413e+06,5.5329044e+03,6.6582353e-03
5.277371e+01,5,4.2648125e+05,4.5184875e+06,5.5913182e+03,5.7892716e-03
5.280504e+01,5,4.2589566e+05,4.5180135e+06,5.1759961e+03,5.0659009e-03
5.281077e+01,5,4.2605734e+05,4.5188343e+06,3.3638282e+03,3.6565515e-03
5.283057e+01,5,4.2659464e+05,4.5185854e+06,5.2294868e+03,6.3703708e-03
5.283778e+01,5,4.2615082e+05,4.5182536e+06,5.8054611e+03,6.1026754e-03
5.284176e+01,4,4.2597040e+05,4.5189496e+06,4.9530657e+03,5.1981279e-03
5.286539e+01,5,4.2653505e+05,4.5184747e+06,3.5823809e+03,3.9629596e-03
5.286548e+01,3,4.2593250e+05,4.5182551e+06,5.7410675e+03,6.2451961e-03
5.288439e+01,6,4.2610650e+05,4.5190938e+06,3.1107788e+03,2.8074166e-03
5.290522e+01,4,4.2558576e+05,4.5184990e+06,4.2323994e+03,3.7533957e-03
5.293061e+01,5,4.2590254e+05,4.5181810e+06,4.8169815e+03,5.8674458e-03
5.293701e+01,5,4.2590695e+05,4.5185142e+06,2.9305961e+03,2.4999435e-03
5.296088e+01,5,4.2597576e+05,4.5179491e+06,4.0523080e+03,4.1022288e-03
5.299031e+01,3,4.2587794e+05,4.5178986e+06,4.8275405e+03,5.0810065e-03
5.303450e+01,5,4.2592990e+05,4.5180724e+06,5.5988487e+03,5.9468543e-03
5.303759e+01,3,4.2570581e+05,4.5183412e+06,3.5013618e+03,2.9775455e-03
5.304153e+01,5,4.2602304e+05,4.5182100e+06,3.3852138e+03,3.3719429e-03
5.306994e+01,4,4.2585238e+05,4.5183317e+06,5.5550805e+03,5.7327858e-03
5.311109e+01,5,4.2640117e+05,4.5180707e+06,5.0690605e+03,6.2956143e-03
5.312797e+01,4,4.2600656e+05,4.5183716e+06,5.1836439e+03,4.6075757e-03
5.313742e+01,5,4.2653823e+05,4.5185352e+06,5.0949956e+03,4.6261238e-03
5.315035e+01,5,4.2627962e+05,4.5186216e+06,5.3517757e+03,6.8219169e-03
5.327502e+01,5,4.2620684e+05,4.5179334e+06,4.0798800e+03,4.1774688e-03
5.328827e+01,5,4.2639369e+05,4.5190718e+06,2.9714863e+03,2.5625761e-03
5.330179e+01,5,4.2645152e+05,4.5180692e+06,5.4806207e+03,5.5411672e-03
5.333364e+01,5,4.2627528e+05,4.5179176e+06,5.3870938e+03,6.4536104e-03
5.335183e+01,5,4.2634186e+05,4.5179145e+06,5.5847083e+03,6.3243763e-03
5.335460e+01,5,4.2671154e+05,4.5186127e+06,5.1414188e+03,5.7641545e-03
5.335928e+01,5,4.2580690e+05,4.5181411e+06,5.1687004e+03,6.1071492e-03
5.337874e+01,3,4.2616358e+05,4.5179488e+06,5.7308573e+03,6.5259571e-03
5.341505e+01,3,4.2577749e+05,4.5184680e+06,3.1200173e+03,2.7190859e-03
5.345298e+01,5,4.2630590e+05,4.5180894e+06,5.3078993e+03,6.7398399e-03
5.350066e+01,5,4.2672194e+05,4.5186371e+06,4.9431140e+03,4.8225757e-03
5.350851e+01,5,4.2558138e+05,4.5183358e+06,4.5577340e+03,4.4258622e-03
5.350929e+01,3,4.2575238e+05,4.5185289e+06,5.1981567e+03,6.0235430e-03
5.353504e+01,3,4.2677174e+05,4.5184971e+06,4.7301372e+03,4.4436083e-03
5.353539e+01,3,4.2660638e+05,4.5181445e+06,4.8028561e+03,4.4201630e-03
5.353854e+01,4,4.2662372e+05,4.5182442e+06,3.7864927e+03,3.5050048e-03
5.353910e+01,5,4.2612813e+05,4.5180931e+06,5.5808181e+03,5.5485001e-03
5.355535e+01,5,4.2561356e+05,4.5183945e+06,4.8162429e+03,5.1552997e-03
5.356706e+01,3,4.2596299e+05,4.5182175e+06,5.3935407e+03,5.1145928e-03
5.357944e+01,5,4.2588064e+05,4.5180390e+06,5.5390065e+03,5.9799293e-03
5.361345e+01,5,4.2624453e+05,4.5183415e+06,5.5818333e+03,5.3957977e-03
5.361972e+01,5,4.2612030e+05,4.5183069e+06,5.9414227e+03,6.6651037e-03
5.365917e+01,4,4.2635054e+05,4.5179559e+06,5.6964581e+03,6.3584788e-03
5.369116e+01,4,4.2619852e+05,4.5186289e+06,4.4043475e+03,5.6245144e-03
5.369900e+01,3,4.2563223e+05,4.5182043e+06,4.5052065e+03,4.2097086e-03
5.374188e+01,5,4.2600105e+05,4.5179667e+06,5.5892291e+03,6.5599937e-03
5.382292e+01,5,4.2564280e+05,4.5184378e+06,5.0426181e+03,5.0279590e-03
5.382886e+01,5,4.2639238e+05,4.5187354e+06,4.9944320e+03,6.3148211e-03
5.385590e+01,5,4.2583239e+05,4.5188065e+06,4.7119602e+03,5.4384269e-03
5.385846e+01,4,4.2605312e+05,4.5178470e+06,4.9086164e+03,4.8266314e-03
5.385880e+01,5,4.2633027e+05,4.5181319e+06,4.9244775e+03,6.2388910e-03
5.386187e+01,6,4.2604874e+05,4.5187442e+06,3.8431223e+03,4.5557417e-03
5.387626e+01,6,4.2627993e+05,4.5190932e+06,3.0754109e+03,2.8518230e-03
5.388295e+01,4,4.2648917e+05,4.5189097e+06,4.6550848e+03,4.0961098e-03
5.388648e+01,5,4.2680027e+05,4.5182949e+06,4.7189059e+03,4.9245579e-03
5.389269e+01,4,4.2644011e+05,4.5180777e+06,4.8882419e+03,4.3800640e-03
5.391393e+01,4,4.2568534e+05,4.5187622e+06,4.6182527e+03,4.1716253e-03
5.392930e+01,5,4.2676065e+05,4.5182133e+06,4.5346823e+03,4.6562361e-03
5.393115e+01,5,4.2589757e+05,4.5188792e+06,5.0780325e+03,5.4272495e-03
5.397218e+01,5,4.2590937e+05,4.5187073e+06,2.8800649e+03,2.6292536e-03
5.399662e+01,4,4.2648161e+05,4.5184770e+06,5.3773030e+03,6.8767969e-03
5.403906e+01,4,4.2647354e+05,4.5179579e+06,4.4999773e+03,4.2496373e-03
5.404283e+01,5,4.2602427e+05,4.5179191e+06,5.4729710e+03,5.7178629e-03
5.404437e+01,5,4.2592643e+05,4.5189067e+06,3.9256652e+03,4.3910053e-03
5.409994e+01,5,4.2675195e+05,4.5185406e+06,5.1561956e+03,5.6200982e-03
5.411321e+01,3,4.2567612e+05,4.5185194e+06,3.4393677e+03,2.7469161e-03
5.413830e+01,4,4.2586255e+05,4.5183710e+06,3.1256008e+03,2.8732196e-03
5.414225e+01,3,4.2641485e+05,4.5186030e+06,3.1440366e+03,3.2860523e-03
5.422965e+01,6,4.2656546e+05,4.5189999e+06,3.4966282e+03,3.6716047e-03
5.425143e+01,4,4.2635983e+05,4.5180561e+06,4.8677971e+03,6.0261326e-03
5.426283e+01,4,4.2650580e+05,4.5183788e+06,4.3444737e+03,5.3969277e-03
5.430253e+01,5,4.2660758e+05,4.5183231e+06,3.7050019e+03,3.0907267e-03
5.434471e+01,4,4.2596140e+05,4.5187162e+06,5.3840599e+03,6.3907417e-03
5.434639e+01,4,4.2620575e+05,4.5183988e+06,4.7482201e+03,6.1871017e-03
5.439083e+01,4,4.2617485e+05,4.5179815e+06,5.7488594e+03,6.9861533e-03
5.440481e+01,3,4.2621414e+05,4.5178327e+06,5.0106198e+03,5.7312770e-03
5.441256e+01,4,4.2612833e+05,4.5188441e+06,4.4081756e+03,5.4270905e-03
5.444609e+01,5,4.2643878e+05,4.5183460e+06,5.8233905e+03,6.2584900e-03
5.448019e+01,5,4.2607437e+05,4.5179717e+06,4.9984298e+03,6.0901379e-03
5.450194e+01,4,4.2589505e+05,4.5185425e+06,4.6795053e+03,5.8098973e-03
5.453190e+01,4,4.2657202e+05,4.5186396e+06,4.8886569e+03,6.1420759e-03
5.454298e+01,5,4.2571893e+05,4.5187799e+06,4.5128327e+03,4.9762592e-03
5.454407e+01,5,4.2644335e+05,4.5185454e+06,5.1796889e+03,4.6385121e-03
5.457187e+01,5,4.2658078e+05,4.5185633e+06,5.3734946e+03,5.3255883e-03
5.458922e+01,6,4.2646293e+05,4.5191386e+06,4.0657364e+03,3.9313344e-03
5.459519e+01,5,4.2647937e+05,4.5181161e+06,5.6610110e+03,5.8989907e-03
5.470148e+01,5,4.2680678e+05,4.5187423e+06,4.5410174e+03,4.5284664e-03
5.471919e+01,6,4.2578170e+05,4.5190390e+06,3.9403154e+03,3.7513091e-03
5.478807e+01,4,4.2586288e+05,4.5181059e+06,4.0067623e+03,3.3161593e-03
5.480226e+01,5,4.2592842e+05,4.5189555e+06,3.4177701e+03,3.5035748e-03
5.480673e+01,5,4.2675773e+05,4.5182462e+06,5.0337013e+03,5.1029461e-03
5.482496e+01,2,4.2589841e+05,4.5179144e+06,4.1731818e+03,4.0250980e-03
5.483850e+01,4,4.2628892e+05,4.5188247e+06,5.4233639e+03,5.7286656e-03
5.484165e+01,6,4.2658820e+05,4.5190490e+06,4.1033937e+03,3.6465619e-03
5.484473e+01,6,4.2658660e+05,4.5190752e+06,4.1228679e+03,4.0171955e-03
5.485443e+01,4,4.2651846e+05,4.5179012e+06,4.9881517e+03,5.2041411e-03
5.487786e+01,5,4.2630162e+05,4.5178941e+06,4.4000967e+03,4.0764022e-03
5.491417e+01,5,4.2634718e+05,4.5181742e+06,4.7875946e+03,4.0207506e-03
5.492120e+01,5,4.2593651e+05,4.5180117e+06,3.8557482e+03,3.9719768e-03
5.493573e+01,5,4.2586032e+05,4.5179304e+06,4.9548755e+03,5.6195614e-03
5.495942e+01,4,4.2667112e+05,4.5180824e+06,5.2748392e+03,5.9213951e-03
5.499303e+01,5,4.2626622e+05,4.5187193e+06,4.0870169e+03,2.9439383e-03
5.500887e+01,4,4.2638307e+05,4.5178587e+06,4.5912305e+03,4.8532065e-03
5.507458e+01,5,4.2595421e+05,4.5186189e+06,5.5053553e+03,6.6958317e-03
5.508125e+01,4,4.2628163e+05,4.5180288e+06,5.7852269e+03,6.1040257e-03
5.508853e+01,5,4.2604212e+05,4.5188844e+06,5.1806517e+03,5.0737596e-03
5.509710e+01,5,4.2572394e+05,4.5179959e+06,4.5455601e+03,4.7125210e-03
5.511115e+01,5,4.2662854e+05,4.5188507e+06,4.9573663e+03,5.4510395e-03
5.513768e+01,5,4.2583437e+05,4.5184170e+06,5.6368405e+03,5.9502283e-03
5.521776e+01,4,4.2580232e+05,4.5186443e+06,5.1183715e+03,6.0797430e-03
5.522362e+01,4,4.2654798e+05,4.5187152e+06,5.1305852e+03,4.8147420e-03
5.525182e+01,4,4.2638015e+05,4.5186699e+06,5.6326398e+03,6.7349065e-03
5.529686e+01,5,4.2583116e+05,4.5188504e+06,4.4362655e+03,5.0779246e-03
5.530351e+01,4,4.2599580e+05,4.5189291e+06,4.7406297e+03,5.5445787e-03
5.544162e+01,4,4.2626308e+05,4.5185989e+06,5.8148388e+03,6.9023419e-03
5.544918e+01,5,4.2561907e+05,4.5186275e+06,4.8376004e+03,4.6564715e-03
5.546058e+01,4,4.2647343e+05,4.5186998e+06,5.4621824e+03,6.5774843e-03
5.550107e+01,3,4.2567424e+05,4.5184163e+06,4.8880266e+03,5.6463414e-03
5.551576e+01,4,4.2609252e+05,4.5178535e+06,5.2863835e+03,6.2466722e-03
5.552735e+01,5,4.2652898e+05,4.5188762e+06,5.1262549e+03,5.6157518e-03
5.554755e+01,5,4.2583706e+05,4.5184454e+06,5.3683593e+03,6.6073074e-03
5.555355e+01,4,4.2625602e+05,4.5182191e+06,3.2656964e+03,2.9488593e-03
5.557535e+01,5,4.2650927e+05,4.5179428e+06,4.7934193e+03,5.4569321e-03
5.558940e+01,4,4.2639733e+05,4.5187592e+06,5.4607207e+03,6.4971465e-03
5.559454e+01,5,4.2654499e+05,4.5182962e+06,3.4705850e+03,3.0021411e-03
5.561166e+01,5,4.2634106e+05,4.5181036e+06,3.5760351e+03,3.2449938e-03
5.562407e+01,4,4.2584909e+05,4.5190812e+06,3.8162948e+03,3.1036374e-03
5.562684e+01,6,4.2681591e+05,4.5183912e+06,4.0995116e+03,4.1146108e-03
5.563067e+01,4,4.2675449e+05,4.5181644e+06,5.0722698e+03,5.4207444e-03
5.567365e+01,5,4.2650894e+05,4.5188289e+06,4.9723221e+03,4.5675276e-03
5.567824e+01,5,4.2569408e+05,4.5181752e+06,4.8176333e+03,5.4962675e-03
5.569477e+01,4,4.2587352e+05,4.5185326e+06,4.1541939e+03,4.9748425e-03
5.570725e+01,3,4.2660264e+05,4.5180319e+06,5.2832152e+03,5.3651510e-03
5.571824e+01,5,4.2565389e+05,4.5183704e+06,4.6438928e+03,5.2701547e-03
5.574574e+01,4,4.2560806e+05,4.5186725e+06,3.5760122e+03,3.3495527e-03
5.574918e+01,5,4.2613989e+05,4.5186259e+06,5.2490348e+03,6.7933461e-03
5.575908e+01,5,4.2591109e+05,4.5179490e+06,5.3199092e+03,6.3102645e-03
5.581714e+01,5,4.2671085e+05,4.5180939e+06,4.6110681e+03,4.8497354e-03
5.582402e+01,3,4.2580759e+05,4.5185676e+06,5.4164464e+03,5.3938014e-03
5.583328e+01,5,4.2575724e+05,4.5185382e+06,4.9473994e+03,5.9325904e-03
5.592387e+01,5,4.2670613e+05,4.5187256e+06,5.1002752e+03,5.5844858e-03
5.594071e+01,4,4.2630324e+05,4.5184532e+06,5.9233135e+03,7.3073698e-03
5.595760e+01,5,4.2670640e+05,4.5186651e+06,5.1823130e+03,5.8754314e-03
5.597380e+01,6,4.2612414e+05,4.5190618e+06,4.0370222e+03,4.5044801e-03
5.597493e+01,4,4.2601980e+05,4.5178599e+06,5.1521548e+03,5.0512077e-03
5.598150e+01,4,4.2614242e+05,4.5188497e+06,5.0985763e+03,4.6299802e-03
5.600647e+01,3,4.2671057e+05,4.5184035e+06,5.4907747e+03,6.1610652e-03
5.604272e+01,6,4.2661610e+05,4.5190128e+06,4.1050140e+03,3.5351381e-03
5.606373e+01,5,4.2608144e+05,4.5178423e+06,4.4430853e+03,4.8245346e-03
5.608546e+01,4,4.2562683e+05,4.5187087e+06,4.7029410e+03,4.3712501e-03
5.613156e+01,5,4.2657976e+05,4.5185266e+06,5.0299590e+03,6.4272119e-03
5.613860e+01,5,4.2602192e+05,4.5178532e+06,5.5385454e+03,6.3503543e-03
5.614003e+01,5,4.2581069e+05,4.5180003e+06,5.4217200e+03,5.6641297e-03
5.614124e+01,4,4.2602290e+05,4.5178579e+06,5.4153942e+03,6.3537967e-03
5.616575e+01,3,4.2623927e+05,4.5179789e+06,4.4097361e+03,5.1681154e-03
5.618326e+01,5,4.2675832e+05,4.5187111e+06,3.3416142e+03,3.0943446e-03
