func,iter,xcen,ycen,depth,radius,dP_mu
1.666513e+02,8,4.2611225e+05,4.5188051e+06,2.6492843e+03,6.4601467e+02,9.6592563e-03
1.666570e+02,4,4.2713886e+05,4.5192582e+06,5.1259225e+03,9.2423946e+02,6.1276256e-03
1.666956e+02,4,4.2560752e+05,4.5162783e+06,6.8230828e+03,1.6036405e+03,1.4121624e-03
1.667476e+02,2,4.2644777e+05,4.5174184e+06,5.3918135e+03,1.1896396e+03,1.6656415e-03
1.667724e+02,5,4.2650075e+05,4.5173527e+06,3.0934285e+03,5.3539636e+02,7.5288493e-03
1.667735e+02,2,4.2633091e+05,4.5198231e+06,3.2159387e+03,6.9785917e+02,5.9381141e-03
1.667926e+02,5,4.2477072e+05,4.5173546e+06,4.8660596e+03,1.3706517e+03,1.1377673e-03
1.668027e+02,2,4.2676372e+05,4.5194330e+06,4.0147166e+03,8.6953753e+02,5.9801274e-03
1.668164e+02,6,4.2610016e+05,4.5181655e+06,2.5175043e+03,6.4437159e+02,8.5789328e-03
1.669913e+02,6,4.2688587e+05,4.5186124e+06,3.0777758e+03,6.1162351e+02,4.3028213e-03
1.671457e+02,5,4.2668572e+05,4.5195434e+06,4.4708663e+03,1.2433170e+03,1.3999859e-03
1.671955e+02,8,4.2603441e+05,4.5188614e+06,2.6524909e+03,6.7604935e+02,8.3512361e-03
1.672363e+02,4,4.2550981e+05,4.5187992e+06,6.8853883e+03,1.0991336e+03,6.4698614e-03
1.672630e+02,6,4.2473813e+05,4.5186860e+06,3.9296525e+03,7.7865889e+02,7.0752676e-03
1.672970e+02,6,4.2566619e+05,4.5189769e+06,2.2226307e+03,6.9175781e+02,5.3604167e-03
1.673239e+02,5,4.2568499e+05,4.5168653e+06,2.3689175e+03,5.0287593e+02,9.0255889e-03
1.673340e+02,7,4.2580441e+05,4.5179186e+06,2.5960532e+03,7.0206961e+02,6.7362176e-03
1.673733e+02,4,4.2641209e+05,4.5178406e+06,2.3982397e+03,2.2391352e+03,1.2495026e-04
1.673833e+02,5,4.2713479e+05,4.5183741e+06,5.4574132e+03,8.9623349e+02,9.9531093e-03
1.674378e+02,5,4.2652950e+05,4.5190988e+06,3.8597638e+03,8.1476459e+02,8.2579844e-03
1.676295e+02,4,4.2489397e+05,4.5176419e+06,3.7991723e+03,8.9357783e+02,4.9453363e-03
1.676379e+02,0,4.2502333e+05,4.5175933e+06,2.9731192e+03,7.0176654e+02,3.4902350e-03
1.676654e+02,6,4.2669799e+05,4.5182572e+06,5.4219579e+03,1.9935602e+03,9.9659090e-04
1.676793e+02,2,4.2657411e+05,4.5162149e+06,6.8247337e+03,1.3321769e+03,3.6451547e-03
1.677162e+02,8,4.2627083e+05,4.5185708e+06,2.9716629e+03,8.7722240e+02,4.7145282e-03
1.677514e+02,3,4.2685791e+05,4.5174965e+06,2.2057547e+03,5.4728932e+02,7.9508084e-03
1.678686e+02,5,4.2631651e+05,4.5181042e+06,5.1424835e+03,1.6857794e+03,1.5338475e-03
1.679845e+02,5,4.2502792e+05,4.5185618e+06,2.3827534e+03,7.2744882e+02,2.0498225e-03
1.679993e+02,5,4.2440908e+05,4.5180437e+06,4.6178869e+03,6.9705867e+02,9.9542912e-03
1.680082e+02,3,4.2451184e+05,4.5172787e+06,4.9523578e+03,8.1372268e+02,6.6003813e-03
1.680894e+02,4,4.2632485e+05,4.5177342e+06,3.9547732e+03,1.2849395e+03,7.1595531e-04
1.680948e+02,4,4.2642764e+05,4.5185219e+06,6.4105346e+03,8.2527332e+02,7.6241631e-03
1.680964e+02,5,4.2569676e+05,4.5188992e+06,5.8536028e+03,1.1752173e+03,2.3309797e-03
1.681638e+02,4,4.2685708e+05,4.5168432e+06,2.8057237e+03,8.0922937e+02,3.1007070e-03
1.681892e+02,4,4.2581356e+05,4.5178748e+06,2.2188913e+03,7.0731387e+02,1.9256951e-03
1.681935e+02,1,4.2712459e+05,4.5189200e+06,6.0597441e+03,2.6753458e+03,3.8888134e-04
1.682474e+02,7,4.2687388e+05,4.5188959e+06,3.2858775e+03,7.6634211e+02,7.8757366e-03
1.683020e+02,3,4.2581804e+05,4.5188310e+06,5.2297521e+03,6.8854857e+02,8.3451930e-03
1.683546e+02,4,4.2532651e+05,4.5195608e+06,2.9664639e+03,1.0119365e+03,2.0727644e-03
1.683970e+02,3,4.2598845e+05,4.5191895e+06,6.1876641e+03,1.2835931e+03,2.3064427e-03
1.684794e+02,8,4.2608794e+05,4.5192337e+06,2.0030265e+03,6.2305261e+02,6.4333014e-03
1.684951e+02,4,4.2570365e+05,4.5186718e+06,2.1652584e+03,1.1788164e+03,1.2024857e-03
1.685502e+02,2,4.2557970e+05,4.5178150e+06,2.6167536e+03,7.7154077e+02,5.0179417e-03
1.686219e+02,7,4.2650935e+05,4.5189279e+06,3.8019087e+03,5.1888574e+02,9.8521060e-03
1.686362e+02,4,4.2587331e+05,4.5182584e+06,3.7472011e+03,5.8889659e+02,6.2854700e-03
1.686858e+02,9,4.2666988e+05,4.5187357e+06,3.1533421e+03,9.3987475e+02,4.2121725e-03
1.686976e+02,6,4.2589697e+05,4.5184851e+06,2.8422190e+03,5.2158576e+02,5.6025198e-03
1.686976e+02,3,4.2557845e+05,4.5161242e+06,6.2230477e+03,9.9699355e+02,4.9830617e-03
1.687484e+02,3,4.2755201e+05,4.5183479e+06,4.4511418e+03,7.2179769e+02,6.0497227e-03
1.687754e+02,3,4.2685860e+05,4.5161968e+06,6.8556744e+03,1.4317588e+03,1.9617267e-03
1.687759e+02,6,4.2706221e+05,4.5191641e+06,2.2228635e+03,9.3035765e+02,9.3305661e-04
1.688122e+02,4,4.2750185e+05,4.5170851e+06,5.0835432e+03,8.9007948e+02,4.3024818e-03
1.689226e+02,4,4.2528867e+05,4.5162276e+06,6.1666847e+03,9.2919246e+02,6.2438536e-03
1.690140e+02,3,4.2632383e+05,4.5176798e+06,4.5555670e+03,1.5410746e+03,5.4036567e-04
1.690672e+02,4,4.2549821e+05,4.5192434e+06,6.0940972e+03,1.1232201e+03,4.0202841e-03
1.690762e+02,3,4.2684632e+05,4.5171502e+06,5.7990743e+03,1.6989437e+03,1.6148538e-03
1.691374e+02,3,4.2666728e+05,4.5177752e+06,5.9731309e+03,1.1695105e+03,5.4682674e-03
1.691415e+02,7,4.2695406e+05,4.5191774e+06,2.6449344e+03,1.1014526e+03,1.8605058e-03
1.691709e+02,4,4.2461376e+05,4.5173267e+06,4.1019037e+03,8.0739041e+02,4.4791069e-03
1.691843e+02,4,4.2580187e+05,4.5180723e+06,6.0525761e+03,1.1842434e+03,2.1521821e-03
1.692918e+02,6,4.2638366e+05,4.5180007e+06,4.5087646e+03,6.1597405e+02,7.8445298e-03
1.693077e+02,8,4.2635225e+05,4.5181854e+06,3.1138124e+03,7.3642569e+02,8.2059805e-03
1.693268e+02,4,4.2683218e+05,4.5188713e+06,2.7657536e+03,2.4080591e+03,1.2663026e-04
1.694909e+02,6,4.2631206e+05,4.5194621e+06,2.2119803e+03,5.5510593e+02,9.6412022e-03
1.695784e+02,4,4.2518895e+05,4.5176602e+06,2.6134413e+03,5.9836631e+02,9.8105017e-03
1.696161e+02,5,4.2604968e+05,4.5173681e+06,3.6839142e+03,1.6624114e+03,3.2637324e-04
1.698465e+02,3,4.2618553e+05,4.5160973e+06,6.6826326e+03,1.1262457e+03,3.7435598e-03
1.698649e+02,4,4.2580570e+05,4.5186715e+06,4.8963393e+03,1.1921618e+03,1.3483254e-03
1.698740e+02,5,4.2723418e+05,4.5189889e+06,4.5741192e+03,1.2753330e+03,2.3962972e-03
1.699317e+02,4,4.2529572e+05,4.5166529e+06,6.9425639e+03,9.3705408e+02,6.9170986e-03
1.700450e+02,4,4.2606816e+05,4.5164958e+06,6.3755852e+03,8.6143252e+02,6.8808996e-03
1.700487e+02,4,4.2501951e+05,4.5175558e+06,2.1305229e+03,5.4660975e+02,8.9283898e-03
1.700784e+02,6,4.2567324e+05,4.5176709e+06,5.2071932e+03,1.5085894e+03,7.5851724e-04
1.702211e+02,5,4.2508457e+05,4.5179368e+06,4.0670596e+03,7.5576274e+02,9.8713464e-03
1.702922e+02,5,4.2640062e+05,4.5197375e+06,2.4329746e+03,6.9902825e+02,4.1441046e-03
1.702928e+02,3,4.2626138e+05,4.5187835e+06,4.6952780e+03,1.0622422e+03,1.7279434e-03
1.703318e+02,8,4.2666939e+05,4.5184015e+06,3.5086915e+03,8.1541554e+02,7.4147870e-03
1.703945e+02,5,4.2601373e+05,4.5185275e+06,6.2325862e+03,2.5729255e+03,5.6853553e-04
1.704082e+02,4,4.2524726e+05,4.5184226e+06,6.6734408e+03,2.6334021e+03,5.1186971e-04
1.704268e+02,4,4.2458642e+05,4.5168813e+06,4.9291743e+03,1.3176900e+03,1.7277829e-03
1.704703e+02,4,4.2560448e+05,4.5175594e+06,6.1186752e+03,1.0925135e+03,6.7208564e-03
1.704992e+02,5,4.2543157e+05,4.5176483e+06,2.4011227e+03,6.4209352e+02,3.1302603e-03
1.705322e+02,2,4.2697773e+05,4.5160506e+06,5.9660604e+03,8.4018520e+02,7.9300678e-03
1.706154e+02,3,4.2494819e+05,4.5174199e+06,6.5059450e+03,8.0481280e+02,9.3728627e-03
1.708755e+02,3,4.2716599e+05,4.5188420e+06,4.8225152e+03,7.1705851e+02,6.8177874e-03
1.708956e+02,2,4.2527680e+05,4.5166803e+06,2.5781598e+03,1.0242664e+03,1.6201049e-03
1.709372e+02,6,4.2592275e+05,4.5184129e+06,2.2220863e+03,6.1050497e+02,8.4011527e-03
1.709592e+02,4,4.2613552e+05,4.5183939e+06,4.8894847e+03,1.8927857e+03,1.0319592e-03
1.709758e+02,9,4.2656290e+05,4.5187085e+06,2.6540962e+03,6.6384164e+02,9.1384150e-03
1.709760e+02,4,4.2613907e+05,4.5179499e+06,5.0289134e+03,1.8785724e+03,1.0810868e-03
1.710574e+02,5,4.2634533e+05,4.5172394e+06,4.7497601e+03,1.7793128e+03,4.0284723e-04
1.711416e+02,4,4.2537808e+05,4.5197738e+06,2.4887771e+03,1.4068450e+03,4.5247125e-04
1.711939e+02,3,4.2514122e+05,4.5194696e+06,4.0141015e+03,7.9782592e+02,4.3490839e-03
1.713054e+02,4,4.2503426e+05,4.5194873e+06,3.1863654e+03,8.9211771e+02,2.9271045e-03
1.714565e+02,3,4.2659518e+05,4.5164683e+06,3.3393200e+03,1.4770972e+03,5.9647392e-04
1.714780e+02,1,4.2501746e+05,4.5175277e+06,2.7851520e+03,5.7287979e+02,5.9609856e-03
1.714887e+02,2,4.2622574e+05,4.5176670e+06,2.8245576e+03,5.3920024e+02,5.7517360e-03
1.715074e+02,5,4.2618168e+05,4.5195913e+06,3.7329837e+03,1.1673379e+03,2.2707779e-03
1.715348e+02,4,4.2565046e+05,4.5165239e+06,5.1261001e+03,1.0567825e+03,2.5248819e-03
1.715358e+02,7,4.2581707e+05,4.5194270e+06,2.8446093e+03,5.3001489e+02,5.9066289e-03
1.715744e+02,5,4.2566365e+05,4.5171170e+06,2.9848607e+03,5.3762057e+02,7.5916725e-03
1.716202e+02,3,4.2740103e+05,4.5179139e+06,5.3390217e+03,9.2526290e+02,8.4714006e-03
1.716332e+02,6,4.2737184e+05,4.5184637e+06,2.0257383e+03,7.0178240e+02,2.6272540e-03
1.716501e+02,6,4.2676034e+05,4.5182646e+06,4.5118245e+03,1.0951687e+03,4.4649821e-03
1.717409e+02,8,4.2707606e+05,4.5194246e+06,2.2214357e+03,5.9158264e+02,5.9798574e-03
1.718168e+02,6,4.2652009e+05,4.5183788e+06,2.7347165e+03,8.1359276e+02,5.0697478e-03
1.719500e+02,4,4.2571765e+05,4.5180781e+06,5.4460115e+03,6.8153242e+02,8.6863624e-03
1.720124e+02,4,4.2570598e+05,4.5181783e+06,5.7713568e+03,1.2870828e+03,1.4986603e-03
1.721429e+02,6,4.2557391e+05,4.5195085e+06,3.5721284e+03,5.6734775e+02,7.9349851e-03
1.721534e+02,5,4.2564337e+05,4.5185703e+06,3.3900016e+03,5.4103340e+02,6.7656110e-03
1.721776e+02,4,4.2611230e+05,4.5180743e+06,6.8087983e+03,9.4500879e+02,5.5050158e-03
1.722369e+02,0,4.2461706e+05,4.5174698e+06,6.5312729e+03,1.3734117e+03,2.7923023e-03
1.722425e+02,5,4.2639631e+05,4.5181530e+06,4.0418166e+03,1.0732867e+03,1.1942031e-03
1.723164e+02,7,4.2717016e+05,4.5185513e+06,2.4062694e+03,9.4731825e+02,2.3433472e-03
1.723382e+02,3,4.2474692e+05,4.5175208e+06,6.3215134e+03,1.1266586e+03,3.3937298e-03
1.724135e+02,3,4.2501374e+05,4.5184433e+06,6.6349148e+03,8.4414282e+02,9.2236425e-03
1.725066e+02,8,4.2586187e+05,4.5187410e+06,3.5203699e+03,5.9773548e+02,5.2804017e-03
1.726965e+02,3,4.2457040e+05,4.5178330e+06,6.0642038e+03,1.4408434e+03,2.1974312e-03
1.727426e+02,3,4.2590189e+05,4.5165983e+06,2.1778764e+03,1.0794232e+03,1.1434785e-03
1.727537e+02,6,4.2536803e+05,4.5188086e+06,2.4940475e+03,7.3002613e+02,5.1977543e-03
1.729228e+02,4,4.2482466e+05,4.5189833e+06,2.0803992e+03,8.7749403e+02,1.3375028e-03
1.729309e+02,3,4.2747414e+05,4.5187907e+06,6.2567707e+03,1.7877064e+03,1.1436928e-03
1.729435e+02,5,4.2624356e+05,4.5174306e+06,4.7197819e+03,6.0427448e+02,9.3510367e-03
1.729648e+02,1,4.2585586e+05,4.5157512e+06,6.7531851e+03,1.0783493e+03,5.5659452e-03
1.730015e+02,5,4.2523549e+05,4.5187163e+06,2.5293169e+03,6.7622841e+02,2.4176471e-03
1.730513e+02,3,4.2584193e+05,4.5185079e+06,6.6829502e+03,1.2712485e+03,2.3119462e-03
1.731093e+02,3,4.2764789e+05,4.5164428e+06,6.3085964e+03,1.0547327e+03,5.7343347e-03
1.731204e+02,3,4.2503177e+05,4.5184958e+06,2.9042398e+03,9.5867740e+02,1.1286772e-03
1.731338e+02,2,4.2728923e+05,4.5162471e+06,5.6873583e+03,8.0818233e+02,7.9909019e-03
1.731643e+02,4,4.2576075e+05,4.5163933e+06,6.7982463e+03,8.1628623e+02,9.4491266e-03
1.731779e+02,4,4.2626183e+05,4.5175694e+06,5.6233213e+03,1.4162632e+03,1.0337986e-03
1.732646e+02,3,4.2669075e+05,4.5182266e+06,4.9497872e+03,9.8820704e+02,2.3179682e-03
1.732733e+02,3,4.2618260e+05,4.5167433e+06,6.6128520e+03,1.1001266e+03,7.0301797e-03
1.733175e+02,4,4.2524043e+05,4.5187339e+06,5.5960625e+03,8.1491670e+02,6.2738213e-03
1.733625e+02,4,4.2626139e+05,4.5168506e+06,3.5970554e+03,9.3572189e+02,1.9107669e-03
1.733663e+02,2,4.2538262e+05,4.5171125e+06,5.1320577e+03,1.4079253e+03,9.7836317e-04
1.734547e+02,4,4.2747754e+05,4.5181857e+06,2.5902137e+03,9.1467536e+02,2.2223311e-03
1.735312e+02,3,4.2550587e+05,4.5185085e+06,5.5769287e+03,1.9469972e+03,4.3282921e-04
1.735933e+02,5,4.2693126e+05,4.5186584e+06,3.6813874e+03,6.0919407e+02,5.8240927e-03
1.736974e+02,1,4.2772829e+05,4.5170300e+06,4.4849553e+03,7.6324068e+02,6.1377844e-03
1.737136e+02,6,4.2519158e+05,4.5177614e+06,3.3590799e+03,7.7726947e+02,6.7643397e-03
1.737195e+02,4,4.2691917e+05,4.5171297e+06,4.1008507e+03,6.8424162e+02,5.6831679e-03
1.737420e+02,7,4.2595635e+05,4.5188061e+06,2.1778477e+03,9.4809428e+02,2.3113732e-03
1.738430e+02,4,4.2769820e+05,4.5171094e+06,4.9018016e+03,8.6735996e+02,4.5211316e-03
1.738497e+02,4,4.2714256e+05,4.5187145e+06,3.6762342e+03,1.4703920e+03,4.6404678e-04
1.738759e+02,5,4.2588759e+05,4.5192796e+06,5.0921649e+03,7.8186484e+02,5.8682796e-03
1.738823e+02,8,4.2600030e+05,4.5185879e+06,3.1325453e+03,7.2882280e+02,8.7225153e-03
1.738830e+02,5,4.2653704e+05,4.5188333e+06,5.6224656e+03,8.9292826e+02,4.4474604e-03
1.739309e+02,4,4.2584024e+05,4.5175086e+06,6.6714335e+03,8.5209791e+02,7.0257211e-03
1.739895e+02,7,4.2678163e+05,4.5186995e+06,2.5287579e+03,6.7859936e+02,2.2149374e-03
1.742044e+02,4,4.2647407e+05,4.5179020e+06,5.8487429e+03,1.2396924e+03,1.6592789e-03
1.742779e+02,5,4.2477157e+05,4.5192207e+06,3.7210030e+03,8.8909049e+02,3.5144997e-03
1.743506e+02,6,4.2610769e+05,4.5180781e+06,4.8877752e+03,8.0302988e+02,4.0626510e-03
1.743849e+02,2,4.2585652e+05,4.5165495e+06,2.8389593e+03,1.1579530e+03,9.4924509e-04
1.743936e+02,6,4.2622632e+05,4.5187849e+06,2.2523857e+03,5.9211280e+02,2.6062529e-03
1.744194e+02,5,4.2573664e+05,4.5188565e+06,4.2166096e+03,8.7729623e+02,7.6005889e-03
1.744938e+02,4,4.2526631e+05,4.5168903e+06,5.0428207e+03,1.1109430e+03,4.2078752e-03
1.745689e+02,4,4.2582330e+05,4.5184874e+06,6.6919619e+03,9.0483935e+02,6.3288045e-03
1.746200e+02,4,4.2695547e+05,4.5168109e+06,5.4916517e+03,2.4938226e+03,4.7253686e-04
1.747389e+02,5,4.2666872e+05,4.5177545e+06,2.8778842e+03,5.1963591e+02,6.5818913e-03
1.748606e+02,4,4.2752784e+05,4.5170266e+06,5.4783166e+03,6.9819359e+02,9.8710270e-03
1.748632e+02,4,4.2565668e+05,4.5187705e+06,5.6334373e+03,1.1753618e+03,1.9740292e-03
1.749322e+02,4,4.2643713e+05,4.5161764e+06,3.6266142e+03,8.8292208e+02,3.9467572e-03
1.749571e+02,3,4.2485820e+05,4.5177277e+06,3.6860786e+03,8.6394763e+02,2.4531005e-03
1.749710e+02,4,4.2776286e+05,4.5173341e+06,4.0323753e+03,9.0847822e+02,4.5386334e-03
1.750498e+02,3,4.2529236e+05,4.5194050e+06,2.3788768e+03,5.1930061e+02,5.2323863e-03
1.751053e+02,3,4.2719353e+05,4.5162873e+06,4.5132277e+03,1.0055062e+03,3.0045656e-03
1.751092e+02,5,4.2517497e+05,4.5192321e+06,5.0275553e+03,9.5640539e+02,5.9148007e-03
1.751136e+02,3,4.2565362e+05,4.5159996e+06,4.8344363e+03,7.9167744e+02,9.0732528e-03
1.751291e+02,3,4.2590370e+05,4.5181615e+06,2.2617993e+03,6.1796620e+02,2.5750469e-03
1.751612e+02,3,4.2441117e+05,4.5180527e+06,3.4335987e+03,8.3153504e+02,3.3357950e-03
1.752284e+02,2,4.2555578e+05,4.5173304e+06,4.1281534e+03,1.2399572e+03,9.1097691e-04
1.752350e+02,6,4.2682545e+05,4.5185080e+06,3.6402561e+03,9.0203432e+02,5.7885418e-03
1.752384e+02,1,4.2540057e+05,4.5181415e+06,2.0941094e+03,6.3491507e+02,2.4220266e-03
1.752388e+02,5,4.2498394e+05,4.5182312e+06,3.7972804e+03,7.6668894e+02,3.3526317e-03
1.754304e+02,10,4.2649156e+05,4.5187973e+06,2.2204897e+03,1.1320663e+03,1.5350775e-03
1.754571e+02,3,4.2736323e+05,4.5171698e+06,5.8971469e+03,1.2739187e+03,1.7693384e-03
1.754608e+02,4,4.2505590e+05,4.5180185e+06,3.7320136e+03,9.8912624e+02,1.5102094e-03
1.755291e+02,6,4.2560857e+05,4.5185231e+06,2.5792681e+03,7.9784850e+02,4.6155347e-03
1.756202e+02,4,4.2574051e+05,4.5191055e+06,5.7190260e+03,9.8830584e+02,3.7201348e-03
1.756852e+02,5,4.2746982e+05,4.5183068e+06,4.5057103e+03,1.0357552e+03,4.5751555e-03
1.756998e+02,5,4.2585005e+05,4.5159333e+06,4.2824031e+03,7.7252213e+02,6.4980358e-03
1.758961e+02,9,4.2619456e+05,4.5187762e+06,3.1079875e+03,7.4525470e+02,8.2479942e-03
1.758988e+02,4,4.2577583e+05,4.5167539e+06,3.3352973e+03,6.1116982e+02,6.4490450e-03
1.759207e+02,2,4.2610796e+05,4.5162382e+06,4.7549047e+03,9.5829492e+02,5.5888357e-03
1.759728e+02,3,4.2573595e+05,4.5160669e+06,5.5183721e+03,8.4327111e+02,6.2026538e-03
1.760136e+02,4,4.2522812e+05,4.5189626e+06,6.0836434e+03,1.3555342e+03,1.8540890e-03
1.760828e+02,4,4.2534810e+05,4.5160829e+06,4.1676860e+03,1.1485160e+03,2.1041242e-03
1.761554e+02,6,4.2757364e+05,4.5190087e+06,2.9215121e+03,5.8644612e+02,8.8970039e-03
1.761585e+02,5,4.2634677e+05,4.5182643e+06,4.3666496e+03,8.5457378e+02,2.6615384e-03
1.761735e+02,6,4.2565424e+05,4.5187586e+06,3.4308061e+03,7.4108871e+02,9.0785483e-03
1.762586e+02,2,4.2648266e+05,4.5157123e+06,6.9904138e+03,1.7628608e+03,1.1874419e-03
1.763281e+02,7,4.2642321e+05,4.5192107e+06,2.6385546e+03,8.4049822e+02,4.3340557e-03
1.764353e+02,4,4.2439524e+05,4.5178935e+06,5.5560046e+03,1.6479004e+03,1.1666659e-03
1.764522e+02,4,4.2751695e+05,4.5179745e+06,5.9932795e+03,8.3117980e+02,6.6374526e-03
1.765485e+02,3,4.2519167e+05,4.5161523e+06,6.3167662e+03,8.1620625e+02,9.3978163e-03
1.766569e+02,1,4.2667686e+05,4.5187737e+06,6.9928472e+03,9.4770391e+02,6.6509445e-03
1.767446e+02,5,4.2630800e+05,4.5171207e+06,2.9285100e+03,6.5822455e+02,3.8732678e-03
1.767482e+02,3,4.2610105e+05,4.5194869e+06,5.5635091e+03,8.8259785e+02,5.6940520e-03
1.768291e+02,6,4.2670279e+05,4.5186027e+06,4.5827739e+03,7.6029702e+02,4.3466559e-03
1.769073e+02,4,4.2770168e+05,4.5165422e+06,5.5580032e+03,7.7351493e+02,8.8252487e-03
1.769939e+02,4,4.2463556e+05,4.5174967e+06,5.8066906e+03,2.0588978e+03,4.7785734e-04
1.769957e+02,0,4.2742696e+05,4.5164092e+06,6.0109849e+03,7.6092725e+02,9.8701807e-03
1.770509e+02,6,4.2620727e+05,4.5179010e+06,5.2363227e+03,1.7667532e+03,4.5213936e-04
1.770790e+02,5,4.2600434e+05,4.5196131e+06,4.9204918e+03,8.4154067e+02,5.0809460e-03
1.772142e+02,5,4.2529264e+05,4.5193010e+06,2.1919200e+03,1.3778667e+03,6.5615427e-04
1.773428e+02,6,4.2571754e+05,4.5189470e+06,3.4910012e+03,8.6609318e+02,5.8635748e-03
1.773493e+02,5,4.2545974e+05,4.5197944e+06,2.9170622e+03,7.9681291e+02,3.5921862e-03
1.774594e+02,4,4.2560229e+05,4.5161871e+06,3.5768362e+03,1.3205646e+03,9.5609036e-04
1.775210e+02,4,4.2515400e+05,4.5173902e+06,3.3403071e+03,6.8126206e+02,9.6587236e-03
1.775864e+02,5,4.2553109e+05,4.5195595e+06,2.9908501e+03,1.0355123e+03,9.6085329e-04
1.776362e+02,4,4.2564742e+05,4.5169545e+06,4.5296320e+03,6.8559358e+02,6.5025473e-03
1.777218e+02,4,4.2710697e+05,4.5192359e+06,3.1479239e+03,6.1908800e+02,5.0707918e-03
1.777337e+02,4,4.2597962e+05,4.5186445e+06,3.3503278e+03,1.1596973e+03,6.5835598e-04
1.778153e+02,4,4.2586109e+05,4.5193991e+06,4.6864265e+03,1.0469581e+03,4.6551729e-03
1.778510e+02,3,4.2554125e+05,4.5177397e+06,5.5537729e+03,1.1449550e+03,1.9083351e-03
1.778803e+02,4,4.2615144e+05,4.5171870e+06,3.0474427e+03,1.6514391e+03,2.7043386e-04
1.779269e+02,7,4.2518285e+05,4.5182980e+06,3.9987356e+03,6.9356249e+02,4.6139144e-03
1.780777e+02,5,4.2507859e+05,4.5194638e+06,4.5441702e+03,1.5659677e+03,8.3697449e-04
1.782546e+02,4,4.2497752e+05,4.5176175e+06,6.2965750e+03,1.5406313e+03,2.3130727e-03
1.783243e+02,5,4.2710967e+05,4.5178788e+06,2.2595090e+03,7.9596703e+02,2.8679323e-03
1.783862e+02,3,4.2747851e+05,4.5175624e+06,3.6033518e+03,2.2952401e+03,1.5559510e-04
1.783949e+02,7,4.2630288e+05,4.5195324e+06,2.4515166e+03,5.7788045e+02,9.8490851e-03
1.783981e+02,3,4.2635304e+05,4.5167655e+06,2.1279870e+03,5.2619219e+02,8.1354055e-03
1.785691e+02,4,4.2587913e+05,4.5174609e+06,3.1703865e+03,7.7431761e+02,6.7076846e-03
1.785896e+02,4,4.2651965e+05,4.5178180e+06,2.4732794e+03,6.1815486e+02,3.1145530e-03
1.785993e+02,4,4.2695086e+05,4.5162975e+06,3.8805189e+03,7.4521438e+02,7.2980251e-03
1.786499e+02,4,4.2484046e+05,4.5185928e+06,2.9671037e+03,7.9451402e+02,4.5459617e-03
1.786896e+02,3,4.2561874e+05,4.5161514e+06,4.3930844e+03,1.0514393e+03,3.5534491e-03
1.788008e+02,6,4.2496864e+05,4.5178904e+06,4.1364706e+03,8.2551576e+02,7.7084592e-03
1.788057e+02,4,4.2451935e+05,4.5184050e+06,4.4352869e+03,1.1408149e+03,1.6929664e-03
1.789301e+02,7,4.2574742e+05,4.5185517e+06,2.5913732e+03,6.2925290e+02,9.6763472e-03
1.789384e+02,3,4.2652425e+05,4.5170128e+06,2.1900190e+03,9.5869993e+02,1.1449702e-03
1.792319e+02,3,4.2589871e+05,4.5166784e+06,2.3382465e+03,7.3713529e+02,2.8805078e-03
1.793505e+02,3,4.2772334e+05,4.5174446e+06,5.3023054e+03,1.7328371e+03,6.1319919e-04
1.794089e+02,5,4.2524542e+05,4.5183947e+06,3.0645538e+03,5.8442935e+02,4.7864374e-03
1.794198e+02,3,4.2730274e+05,4.5191386e+06,4.8110530e+03,1.0740643e+03,2.2803114e-03
1.794449e+02,4,4.2564253e+05,4.5190668e+06,6.0692057e+03,9.1584147e+02,5.3787247e-03
1.795644e+02,4,4.2536049e+05,4.5158174e+06,5.9569426e+03,9.1231740e+02,6.6246135e-03
1.796548e+02,1,4.2520672e+05,4.5193250e+06,5.4119176e+03,8.0409000e+02,7.5613249e-03
1.798404e+02,6,4.2608957e+05,4.5174716e+06,2.8854215e+03,9.0145297e+02,3.7170219e-03
1.799194e+02,2,4.2515444e+05,4.5179351e+06,5.2531724e+03,6.9285891e+02,7.9661773e-03
1.800038e+02,7,4.2588623e+05,4.5178226e+06,3.7226773e+03,1.0767518e+03,3.4054230e-03
1.800282e+02,2,4.2702817e+05,4.5182200e+06,6.4154077e+03,1.1216867e+03,6.6889279e-03
1.800878e+02,9,4.2677303e+05,4.5190495e+06,2.5270156e+03,6.3249810e+02,9.6234065e-03
1.801980e+02,3,4.2777248e+05,4.5174535e+06,6.6303765e+03,1.3853791e+03,1.8748280e-03
1.801994e+02,1,4.2579151e+05,4.5187498e+06,6.7872975e+03,8.2002570e+02,9.0959699e-03
1.803936e+02,4,4.2688536e+05,4.5157397e+06,5.5698314e+03,1.1787442e+03,3.0296985e-03
1.804054e+02,7,4.2700585e+05,4.5195378e+06,2.4754455e+03,8.0185779e+02,2.9191953e-03
1.804523e+02,7,4.2518260e+05,4.5191824e+06,3.6001401e+03,5.2824148e+02,9.3747823e-03
1.804557e+02,5,4.2619932e+05,4.5182842e+06,6.3499764e+03,2.1426408e+03,3.9905049e-04
1.804804e+02,4,4.2571589e+05,4.5165313e+06,5.5355778e+03,1.5414977e+03,8.8072074e-04
1.805517e+02,6,4.2593139e+05,4.5184373e+06,2.9041002e+03,5.7839995e+02,4.0392492e-03
1.805617e+02,5,4.2730860e+05,4.5184850e+06,4.6660332e+03,6.3775093e+02,8.3481787e-03
