xcen,ycen,depth,Pxx,Pyy,Pzz,Pxy,Pyz,Pzx
4.2637131e+05,4.5186993e+06,3.1505095e+03,1.3260608e+07,1.4476291e+07,1.7735515e+07,-1.0691588e+06,3.8957248e+05,-7.8534508e+05
4.2637866e+05,4.5186841e+06,3.1467562e+03,1.3453405e+07,1.4463090e+07,1.7805060e+07,-1.2022995e+06,3.7996771e+05,-7.9618316e+05
4.2636715e+05,4.5186803e+06,3.2096075e+03,1.2980717e+07,1.3925541e+07,1.8099176e+07,-1.1842802e+06,3.0716943e+05,-7.2266197e+05
4.2637645e+05,4.5186788e+06,3.1753426e+03,1.3215084e+07,1.4146658e+07,1.7895919e+07,-1.1333894e+06,4.5672394e+05,-8.1172559e+05
4.2636555e+05,4.5186835e+06,3.1982602e+03,1.3112387e+07,1.4317514e+07,1.8293013e+07,-1.0688737e+06,2.3057042e+05,-8.4659264e+05
4.2634549e+05,4.5186798e+06,3.2687858e+03,1.3136144e+07,1.4433599e+07,1.8611116e+07,-1.1905181e+06,3.6776748e+05,-6.5809165e+05
4.2636109e+05,4.5186760e+06,3.1674915e+03,1.2884391e+07,1.3445636e+07,1.7573993e+07,-1.2751777e+06,5.7441570e+05,-6.8475663e+05
4.2636071e+05,4.5187095e+06,3.1500141e+03,1.2996223e+07,1.3887304e+07,1.7605624e+07,-1.1588177e+06,4.0065576e+05,-7.4234931e+05
4.2634722e+05,4.5186829e+06,3.1946414e+03,1.3345259e+07,1.3791632e+07,1.7856051e+07,-1.1952441e+06,4.6473145e+05,-7.2398523e+05
4.2635305e+05,4.5186674e+06,3.2619427e+03,1.2742255e+07,1.3598539e+07,1.8193450e+07,-1.1263341e+06,5.6117782e+05,-7.8699651e+05
4.2636976e+05,4.5186948e+06,3.2222846e+03,1.3097284e+07,1.4226672e+07,1.8209029e+07,-1.1923313e+06,3.9252227e+05,-6.6367701e+05
4.2635668e+05,4.5186789e+06,3.2027286e+03,1.3013061e+07,1.3465426e+07,1.7681915e+07,-1.2607976e+06,5.6560001e+05,-6.9968169e+05
4.2636102e+05,4.5186702e+06,3.1817475e+03,1.3384777e+07,1.4582280e+07,1.8147970e+07,-1.1958823e+06,2.9273183e+05,-7.3450108e+05
4.2635353e+05,4.5186967e+06,3.1629271e+03,1.3244526e+07,1.3747476e+07,1.7579624e+07,-1.1268210e+06,5.2844264e+05,-7.2792976e+05
4.2636240e+05,4.5186698e+06,3.2292620e+03,1.2911269e+07,1.3587412e+07,1.7918100e+07,-1.1757466e+06,6.0255685e+05,-8.2015544e+05
4.2635242e+05,4.5186709e+06,3.1699614e+03,1.3272750e+07,1.4350624e+07,1.7839891e+07,-1.0358944e+06,4.3423929e+05,-7.1134269e+05
4.2636597e+05,4.5186729e+06,3.1925095e+03,1.3125581e+07,1.4061202e+07,1.7873395e+07,-1.0579253e+06,4.5496305e+05,-7.4208555e+05
4.2635503e+05,4.5186946e+06,3.1664912e+03,1.3317464e+07,1.4475131e+07,1.7887183e+07,-9.8031721e+05,3.8739028e+05,-6.7405910e+05
4.2637226e+05,4.5187162e+06,3.0971974e+03,1.3198784e+07,1.4383547e+07,1.7368793e+07,-1.1067713e+06,4.1577212e+05,-7.7058912e+05
4.2638087e+05,4.5186819e+06,3.1450347e+03,1.3520711e+07,1.4518686e+07,1.7830394e+07,-1.2206105e+06,3.6764733e+05,-8.0453779e+05
4.2636094e+05,4.5186803e+06,3.2473264e+03,1.3094328e+07,1.4310881e+07,1.8487790e+07,-1.1364338e+06,2.1835678e+05,-7.2620840e+05
4.2638414e+05,4.5186903e+06,3.1540710e+03,1.3329625e+07,1.4224199e+07,1.7870094e+07,-1.0617595e+06,3.6675693e+05,-8.3100313e+05
4.2636333e+05,4.5186849e+06,3.1946217e+03,1.3216358e+07,1.4269152e+07,1.8196257e+07,-1.0905274e+06,2.7336463e+05,-8.0468928e+05
4.2634580e+05,4.5186797e+06,3.2681531e+03,1.3132399e+07,1.4423200e+07,1.8604970e+07,-1.1909736e+06,3.6609497e+05,-6.5944135e+05
4.2636090e+05,4.5186736e+06,3.1751823e+03,1.2888592e+07,1.3473501e+07,1.7641341e+07,-1.2751004e+06,5.6114946e+05,-6.8202810e+05
4.2636345e+05,4.5187264e+06,3.1113458e+03,1.3080118e+07,1.4055681e+07,1.7469745e+07,-1.1409373e+06,3.1040606e+05,-7.1848742e+05
4.2636169e+05,4.5186920e+06,3.1572267e+03,1.3478052e+07,1.4037052e+07,1.7790928e+07,-1.1472912e+06,3.5446574e+05,-7.2501206e+05
4.2635349e+05,4.5186666e+06,3.2615752e+03,1.2718325e+07,1.3547993e+07,1.8168315e+07,-1.1223671e+06,5.7314104e+05,-7.9482256e+05
4.2637664e+05,4.5186870e+06,3.2131022e+03,1.3170774e+07,1.4547037e+07,1.8316118e+07,-1.0452563e+06,3.1460777e+05,-7.4569418e+05
4.2635506e+05,4.5186772e+06,3.1886342e+03,1.2940389e+07,1.3337348e+07,1.7550394e+07,-1.3064528e+06,5.9778123e+05,-6.5051945e+05
4.2636227e+05,4.5186712e+06,3.1831864e+03,1.3401903e+07,1.4619399e+07,1.8191645e+07,-1.2148143e+06,2.7154379e+05,-7.3577868e+05
4.2634810e+05,4.5186921e+06,3.2014639e+03,1.3181863e+07,1.3966885e+07,1.7934360e+07,-1.1236327e+06,4.7710688e+05,-6.9132752e+05
4.2635909e+05,4.5186655e+06,3.2347254e+03,1.2900939e+07,1.3438689e+07,1.7871862e+07,-1.2152892e+06,6.3678601e+05,-7.9702202e+05
4.2635242e+05,4.5186651e+06,3.1737357e+03,1.3252745e+07,1.4298287e+07,1.7858895e+07,-1.0607341e+06,4.3197407e+05,-7.2965269e+05
4.2636286e+05,4.5186658e+06,3.1951909e+03,1.3065965e+07,1.3832904e+07,1.7773943e+07,-9.9354032e+05,4.9734590e+05,-7.6728053e+05
4.2635426e+05,4.5186959e+06,3.1806021e+03,1.3313070e+07,1.4723115e+07,1.8076509e+07,-9.4709737e+05,3.4096284e+05,-6.4541229e+05
4.2635455e+05,4.5186941e+06,3.1839653e+03,1.3220690e+07,1.4430800e+07,1.8050738e+07,-1.1566806e+06,3.5208660e+05,-7.1566098e+05
4.2636637e+05,4.5186576e+06,3.2488568e+03,1.3043723e+07,1.3869803e+07,1.8247084e+07,-1.1943152e+06,5.1160865e+05,-8.0369460e+05
4.2636929e+05,4.5186765e+06,3.2076253e+03,1.2863623e+07,1.3593709e+07,1.7914231e+07,-1.1995356e+06,4.3827217e+05,-7.6698754e+05
4.2638800e+05,4.5187118e+06,3.1154953e+03,1.3506896e+07,1.4401036e+07,1.7699979e+07,-1.0487867e+06,2.9520394e+05,-8.4803194e+05
4.2635843e+05,4.5186844e+06,3.1967816e+03,1.3210746e+07,1.4225861e+07,1.8162510e+07,-1.1074688e+06,2.7607358e+05,-7.6965288e+05
4.2635223e+05,4.5186790e+06,3.2422897e+03,1.3025862e+07,1.4017062e+07,1.8278283e+07,-1.2023523e+06,4.1697942e+05,-6.9878655e+05
4.2636196e+05,4.5186727e+06,3.1735045e+03,1.3020366e+07,1.3754641e+07,1.7755187e+07,-1.2622244e+06,4.8817727e+05,-6.9795539e+05
4.2636289e+05,4.5187119e+06,3.1434726e+03,1.3018035e+07,1.3892459e+07,1.7574719e+07,-1.1555081e+06,3.9858911e+05,-7.4829133e+05
4.2636931e+05,4.5186962e+06,3.1238141e+03,1.3635370e+07,1.4518374e+07,1.7729231e+07,-1.1106338e+06,3.0976166e+05,-7.3673029e+05
4.2634827e+05,4.5186818e+06,3.2236619e+03,1.2727083e+07,1.3385495e+07,1.7868896e+07,-1.2158510e+06,5.2888746e+05,-6.6788793e+05
4.2637537e+05,4.5186843e+06,3.2193488e+03,1.3141246e+07,1.4482518e+07,1.8329803e+07,-1.0714769e+06,3.2858960e+05,-7.4975045e+05
4.2635281e+05,4.5186733e+06,3.1864525e+03,1.3058716e+07,1.3303796e+07,1.7484414e+07,-1.3263099e+06,6.5606433e+05,-6.2453959e+05
4.2635942e+05,4.5186738e+06,3.1941607e+03,1.3512818e+07,1.4792686e+07,1.8303872e+07,-1.1930287e+06,2.2052830e+05,-7.3977968e+05
4.2635301e+05,4.5186814e+06,3.1930688e+03,1.3103842e+07,1.3904880e+07,1.7946630e+07,-1.1301337e+06,4.6978228e+05,-6.9436944e+05
4.2635657e+05,4.5186657e+06,3.2031277e+03,1.2975564e+07,1.3755020e+07,1.7900796e+07,-1.2586007e+06,5.2550926e+05,-7.4968715e+05
4.2635245e+05,4.5186674e+06,3.1783481e+03,1.3243727e+07,1.4285073e+07,1.7891252e+07,-1.0718197e+06,4.2859616e+05,-7.2312507e+05
4.2635706e+05,4.5186763e+06,3.1988635e+03,1.2830661e+07,1.3442476e+07,1.7622539e+07,-1.0446035e+06,5.5634784e+05,-7.4132612e+05
4.2635965e+05,4.5187003e+06,3.1506396e+03,1.3379552e+07,1.4616476e+07,1.7886795e+07,-9.7697253e+05,3.3902724e+05,-6.8439310e+05
4.2636422e+05,4.5187060e+06,3.1814105e+03,1.3321875e+07,1.5057462e+07,1.8239829e+07,-1.1456963e+06,2.2189178e+05,-7.3863314e+05
4.2636666e+05,4.5186534e+06,3.2801386e+03,1.3093465e+07,1.4023383e+07,1.8607783e+07,-1.3588896e+06,4.8738077e+05,-8.1655212e+05
4.2637119e+05,4.5186673e+06,3.2327424e+03,1.2625290e+07,1.3335895e+07,1.7987944e+07,-1.2605457e+06,4.4538020e+05,-7.7497840e+05
4.2638208e+05,4.5187005e+06,3.1257825e+03,1.3376954e+07,1.4298293e+07,1.7735889e+07,-1.0988761e+06,3.2478344e+05,-8.1316333e+05
4.2635101e+05,4.5186974e+06,3.2044541e+03,1.2946463e+07,1.3477019e+07,1.7893918e+07,-1.0198484e+06,4.4741486e+05,-7.5764461e+05
4.2634591e+05,4.5186948e+06,3.2305552e+03,1.3207302e+07,1.4172953e+07,1.8157013e+07,-1.0872762e+06,4.3332219e+05,-6.4758448e+05
4.2636818e+05,4.5186621e+06,3.1612244e+03,1.3117379e+07,1.4308880e+07,1.8060092e+07,-1.2560738e+06,3.1345956e+05,-7.0813860e+05
4.2634405e+05,4.5186877e+06,3.2075090e+03,1.2780996e+07,1.3395657e+07,1.7676579e+07,-1.2246832e+06,5.8489235e+05,-7.0104902e+05
4.2636152e+05,4.5186870e+06,3.1235336e+03,1.3478108e+07,1.4315145e+07,1.7552365e+07,-1.0114443e+06,4.0979627e+05,-7.2755452e+05
4.2634317e+05,4.5186531e+06,3.3135218e+03,1.2374850e+07,1.2852112e+07,1.8203328e+07,-1.3582321e+06,6.4742357e+05,-6.5933716e+05
4.2636397e+05,4.5186844e+06,3.2126403e+03,1.3104948e+07,1.4292021e+07,1.8195393e+07,-1.1146812e+06,3.7970088e+05,-6.9904206e+05
4.2635159e+05,4.5186823e+06,3.1964782e+03,1.2953017e+07,1.3452101e+07,1.7620845e+07,-1.2442563e+06,5.8542652e+05,-6.7217279e+05
4.2635455e+05,4.5186858e+06,3.2139256e+03,1.3339203e+07,1.4323038e+07,1.8239545e+07,-1.1258348e+06,2.7920953e+05,-7.5770485e+05
4.2634565e+05,4.5186654e+06,3.2316812e+03,1.2847982e+07,1.3274848e+07,1.8012737e+07,-1.2661490e+06,5.9784965e+05,-6.9243425e+05
4.2636354e+05,4.5186635e+06,3.1649000e+03,1.3344165e+07,1.4362096e+07,1.7935011e+07,-1.1674541e+06,4.5202367e+05,-7.7172049e+05
4.2635224e+05,4.5186658e+06,3.1909871e+03,1.3340969e+07,1.4613966e+07,1.8153252e+07,-1.1025181e+06,3.5935759e+05,-7.1482043e+05
4.2635706e+05,4.5186763e+06,3.1988635e+03,1.2830661e+07,1.3442476e+07,1.7622539e+07,-1.0446035e+06,5.5634784e+05,-7.4132612e+05
4.2636208e+05,4.5186983e+06,3.1559656e+03,1.3348682e+07,1.4606085e+07,1.7941128e+07,-9.5855429e+05,3.2694691e+05,-6.9477254e+05
4.2634404e+05,4.5186824e+06,3.1984758e+03,1.3116450e+07,1.3943914e+07,1.7887632e+07,-1.2841736e+06,5.3778907e+05,-6.2287996e+05
4.2636558e+05,4.5186660e+06,3.2346313e+03,1.3130557e+07,1.3873117e+07,1.8193045e+07,-1.3110984e+06,5.1014783e+05,-7.7028201e+05
4.2636181e+05,4.5186666e+06,3.2373373e+03,1.2499988e+07,1.3073585e+07,1.7868918e+07,-1.2578438e+06,4.9914400e+05,-7.2430079e+05
4.2636997e+05,4.5186902e+06,3.1409922e+03,1.3445543e+07,1.4470270e+07,1.7858681e+07,-1.0987279e+06,3.4806244e+05,-7.7215002e+05
4.2636217e+05,4.5186914e+06,3.1772657e+03,1.3225690e+07,1.3925529e+07,1.7943735e+07,-9.3914670e+05,3.7060562e+05,-7.7631439e+05
4.2632483e+05,4.5186898e+06,3.1858910e+03,1.3029306e+07,1.3837152e+07,1.7799281e+07,-1.2106501e+06,5.1505339e+05,-4.5995903e+05
4.2635602e+05,4.5186825e+06,3.1594767e+03,1.3400867e+07,1.4610406e+07,1.8001828e+07,-1.2132376e+06,3.7410971e+05,-6.5454577e+05
4.2635246e+05,4.5187036e+06,3.2066696e+03,1.2605570e+07,1.3559105e+07,1.7772724e+07,-1.1508720e+06,4.5780250e+05,-7.6205064e+05
4.2636497e+05,4.5186870e+06,3.0812391e+03,1.3497816e+07,1.4313628e+07,1.7248936e+07,-9.8795545e+05,4.8683194e+05,-6.7696751e+05
4.2635652e+05,4.5186604e+06,3.2155066e+03,1.2714536e+07,1.3257254e+07,1.7827318e+07,-1.3120095e+06,5.8667857e+05,-7.0150155e+05
4.2637965e+05,4.5187010e+06,3.1478827e+03,1.3340479e+07,1.4778597e+07,1.7971705e+07,-1.0200794e+06,3.0848082e+05,-7.1272528e+05
4.2634624e+05,4.5186830e+06,3.1930509e+03,1.2963111e+07,1.3287527e+07,1.7418745e+07,-1.3669923e+06,6.7068701e+05,-6.3099516e+05
4.2634734e+05,4.5186729e+06,3.2354586e+03,1.3437999e+07,1.4643285e+07,1.8502480e+07,-1.3177417e+06,2.4740159e+05,-7.4130800e+05
4.2633860e+05,4.5186751e+06,3.1844122e+03,1.2925273e+07,1.3523555e+07,1.7821526e+07,-1.2420302e+06,5.2045792e+05,-6.4198140e+05
4.2636062e+05,4.5186636e+06,3.1553713e+03,1.3339953e+07,1.4330681e+07,1.7855467e+07,-1.1138912e+06,4.6757251e+05,-7.7108213e+05
4.2634846e+05,4.5186811e+06,3.1795332e+03,1.3411252e+07,1.5222848e+07,1.8345805e+07,-9.6948183e+05,2.1574439e+05,-6.6418900e+05
4.2635739e+05,4.5186627e+06,3.1849011e+03,1.3069789e+07,1.3676998e+07,1.7616685e+07,-1.0208628e+06,5.7871949e+05,-7.2290854e+05
4.2636264e+05,4.5187199e+06,3.1504394e+03,1.3160589e+07,1.4353248e+07,1.7809353e+07,-9.1872418e+05,3.2630687e+05,-7.1141672e+05
4.2632263e+05,4.5186878e+06,3.1801726e+03,1.3101070e+07,1.3861463e+07,1.7659254e+07,-1.3289862e+06,6.0299206e+05,-4.9370146e+05
4.2635702e+05,4.5186614e+06,3.2617821e+03,1.3009879e+07,1.3549155e+07,1.8220361e+07,-1.3766336e+06,5.7692332e+05,-7.8083022e+05
4.2635881e+05,4.5186692e+06,3.2124828e+03,1.2782635e+07,1.3576592e+07,1.7886392e+07,-1.1858586e+06,4.5409470e+05,-7.1130116e+05
4.2636747e+05,4.5187099e+06,3.1832154e+03,1.3122115e+07,1.4361748e+07,1.8099223e+07,-1.1779365e+06,2.6650366e+05,-8.0247772e+05
4.2636445e+05,4.5186946e+06,3.1790257e+03,1.3201322e+07,1.3836808e+07,1.7836869e+07,-9.6446706e+05,4.1072718e+05,-7.8161289e+05
4.2634334e+05,4.5186767e+06,3.2418641e+03,1.3170826e+07,1.4104520e+07,1.8226563e+07,-1.2715997e+06,4.2488971e+05,-6.2951037e+05
4.2635599e+05,4.5186817e+06,3.1872997e+03,1.3190755e+07,1.4322074e+07,1.8087689e+07,-1.2567414e+06,3.7340833e+05,-6.6166185e+05
4.2635314e+05,4.5186988e+06,3.1944120e+03,1.2811316e+07,1.3836356e+07,1.7833589e+07,-1.1682195e+06,4.3400299e+05,-7.3097406e+05
4.2636151e+05,4.5186851e+06,3.1094384e+03,1.3354707e+07,1.4202366e+07,1.7395822e+07,-1.0368923e+06,4.9002087e+05,-6.8602736e+05
4.2635846e+05,4.5186624e+06,3.2317392e+03,1.2921363e+07,1.3776501e+07,1.8139536e+07,-1.2875181e+06,4.8789661e+05,-7.0032351e+05
4.2638021e+05,4.5187040e+06,3.1559619e+03,1.3385110e+07,1.4867542e+07,1.7891192e+07,-1.0578407e+06,3.5314428e+05,-6.8707239e+05
4.2635746e+05,4.5186797e+06,3.1983857e+03,1.2889125e+07,1.3233400e+07,1.7468704e+07,-1.2702799e+06,6.8718967e+05,-6.2303149e+05
4.2635129e+05,4.5186826e+06,3.2288414e+03,1.3208791e+07,1.4169296e+07,1.8211321e+07,-1.3703496e+06,3.7235402e+05,-6.9227479e+05
4.2636897e+05,4.5186864e+06,3.1530156e+03,1.3088143e+07,1.3958583e+07,1.7885464e+07,-1.0596525e+06,3.9217947e+05,-7.5506773e+05
4.2636809e+05,4.5186777e+06,3.1427046e+03,1.3441883e+07,1.4738974e+07,1.7845431e+07,-1.0534816e+06,4.2474698e+05,-8.3528161e+05
4.2634936e+05,4.5186912e+06,3.1617127e+03,1.3465357e+07,1.4947230e+07,1.8116887e+07,-9.1487898e+05,2.8419584e+05,-7.1734267e+05
4.2635279e+05,4.5186613e+06,3.2061172e+03,1.3450210e+07,1.4241584e+07,1.8010779e+07,-1.1062996e+06,4.4208982e+05,-7.8061040e+05
4.2636075e+05,4.5187016e+06,3.1667877e+03,1.3085915e+07,1.4133533e+07,1.7812034e+07,-1.0142182e+06,3.7800258e+05,-7.0565695e+05
4.2633899e+05,4.5186804e+06,3.1787976e+03,1.3177474e+07,1.3962767e+07,1.7739810e+07,-1.2168924e+06,5.3670563e+05,-6.0584358e+05
4.2636134e+05,4.5186530e+06,3.2585159e+03,1.2951768e+07,1.3321400e+07,1.8108082e+07,-1.3605897e+06,6.7087835e+05,-8.1030651e+05
4.2635656e+05,4.5186694e+06,3.2203626e+03,1.2838859e+07,1.3653967e+07,1.7960179e+07,-1.2046340e+06,4.4691473e+05,-7.0042798e+05
4.2636998e+05,4.5187110e+06,3.1860496e+03,1.3130082e+07,1.4445671e+07,1.8161274e+07,-1.1999149e+06,2.4740128e+05,-8.1542828e+05
4.2635252e+05,4.5186889e+06,3.1843769e+03,1.3127258e+07,1.3819370e+07,1.7803564e+07,-1.0806589e+06,4.7093992e+05,-6.9663100e+05
4.2634036e+05,4.5186727e+06,3.2544822e+03,1.3162664e+07,1.4071971e+07,1.8286111e+07,-1.3141384e+06,4.3540178e+05,-6.1682761e+05
4.2635274e+05,4.5186877e+06,3.1913308e+03,1.3208648e+07,1.4441849e+07,1.8243220e+07,-1.2882881e+06,3.0123873e+05,-6.2334655e+05
4.2635131e+05,4.5186990e+06,3.1953365e+03,1.2792814e+07,1.3897425e+07,1.7882918e+07,-1.1400408e+06,4.0170535e+05,-7.5404702e+05
4.2636113e+05,4.5186849e+06,3.1062909e+03,1.3372019e+07,1.4211124e+07,1.7356729e+07,-1.0338510e+06,4.9962631e+05,-6.8288150e+05
4.2637784e+05,4.5186513e+06,3.2769249e+03,1.2913036e+07,1.4028535e+07,1.8440918e+07,-1.3275602e+06,4.5357713e+05,-7.5913916e+05
4.2637597e+05,4.5186883e+06,3.1875673e+03,1.3277863e+07,1.4658726e+07,1.8046588e+07,-1.0915610e+06,3.7746660e+05,-7.0883773e+05
4.2635793e+05,4.5186855e+06,3.1744137e+03,1.3093164e+07,1.3783368e+07,1.7670916e+07,-1.2850371e+06,5.2456810e+05,-6.5128389e+05
4.2634531e+05,4.5186780e+06,3.2681913e+03,1.3273107e+07,1.4290594e+07,1.8456854e+07,-1.5416261e+06,2.9798436e+05,-6.5281943e+05
4.2635715e+05,4.5186799e+06,3.1725655e+03,1.3010069e+07,1.3644374e+07,1.7781591e+07,-1.1143483e+06,4.9102339e+05,-7.1463664e+05
4.2636805e+05,4.5186727e+06,3.1835015e+03,1.3293328e+07,1.4551488e+07,1.8041264e+07,-1.0989552e+06,4.1586857e+05,-7.9819610e+05
4.2634375e+05,4.5186917e+06,3.1803356e+03,1.3410876e+07,1.4826559e+07,1.8179911e+07,-9.6723604e+05,3.1469903e+05,-6.9063859e+05
4.2635616e+05,4.5186661e+06,3.2105862e+03,1.3235526e+07,1.3960663e+07,1.7969163e+07,-1.1741912e+06,4.9338634e+05,-7.5242884e+05
4.2635352e+05,4.5186819e+06,3.2008432e+03,1.2933290e+07,1.3775794e+07,1.7905616e+07,-1.0193613e+06,4.4179855e+05,-6.6736363e+05
4.2633122e+05,4.5186852e+06,3.1603952e+03,1.3327392e+07,1.4099485e+07,1.7642245e+07,-1.2223197e+06,5.7645945e+05,-5.6396749e+05
4.2636241e+05,4.5186602e+06,3.2431976e+03,1.2974615e+07,1.3546357e+07,1.8075859e+07,-1.3006432e+06,5.9661072e+05,-7.7927323e+05
4.2635917e+05,4.5186529e+06,3.2510086e+03,1.2919536e+07,1.3964103e+07,1.8229363e+07,-1.1521458e+06,4.5362014e+05,-6.9080698e+05
4.2636222e+05,4.5186945e+06,3.1876676e+03,1.3200214e+07,1.4323064e+07,1.8048043e+07,-1.1889921e+06,3.4560797e+05,-7.6450834e+05
4.2635435e+05,4.5186971e+06,3.1703754e+03,1.3099446e+07,1.3565625e+07,1.7663205e+07,-1.1139554e+06,4.5889234e+05,-7.1895383e+05
4.2633547e+05,4.5186632e+06,3.2486156e+03,1.3055242e+07,1.4276063e+07,1.8338996e+07,-9.4919885e+05,5.3794675e+05,-6.3434065e+05
4.2636259e+05,4.5186800e+06,3.1679970e+03,1.3329660e+07,1.4829391e+07,1.8209251e+07,-1.2428676e+06,2.9440327e+05,-6.9673720e+05
4.2634146e+05,4.5186947e+06,3.2280121e+03,1.2840135e+07,1.3883452e+07,1.8086555e+07,-1.1954654e+06,3.8974912e+05,-6.6952473e+05
4.2635972e+05,4.5186826e+06,3.1306699e+03,1.3329703e+07,1.4206972e+07,1.7539771e+07,-1.0513059e+06,4.8605871e+05,-6.9994934e+05
4.2636617e+05,4.5186749e+06,3.2226345e+03,1.3126234e+07,1.4305608e+07,1.8224940e+07,-1.1695213e+06,3.8546655e+05,-7.5318742e+05
4.2637750e+05,4.5186888e+06,3.1866032e+03,1.3301220e+07,1.4719021e+07,1.8055864e+07,-1.0963044e+06,3.7303238e+05,-7.1153581e+05
4.2637192e+05,4.5187069e+06,3.1344546e+03,1.3096075e+07,1.3950677e+07,1.7495057e+07,-1.2314778e+06,3.8080952e+05,-6.3928325e+05
4.2635520e+05,4.5186816e+06,3.2015618e+03,1.3149509e+07,1.4035166e+07,1.8041165e+07,-1.2971308e+06,3.8810233e+05,-6.8590463e+05
4.2635757e+05,4.5186804e+06,3.1691865e+03,1.3001916e+07,1.3595186e+07,1.7753144e+07,-1.1214538e+06,4.9185404e+05,-7.1796595e+05
4.2635721e+05,4.5186841e+06,3.1900140e+03,1.3185424e+07,1.4500125e+07,1.8073923e+07,-1.1011454e+06,3.6690696e+05,-7.4969932e+05
4.2634829e+05,4.5186899e+06,3.1624187e+03,1.3447889e+07,1.4750967e+07,1.7983989e+07,-9.8807168e+05,3.6431861e+05,-6.9619168e+05
4.2634811e+05,4.5186689e+06,3.2095886e+03,1.3283403e+07,1.3934885e+07,1.7942613e+07,-1.1517153e+06,4.8801785e+05,-7.1393225e+05
4.2635360e+05,4.5186816e+06,3.2016141e+03,1.2937560e+07,1.3780273e+07,1.7911433e+07,-1.0224538e+06,4.4207006e+05,-6.6952844e+05
4.2633271e+05,4.5186834e+06,3.1668595e+03,1.3302520e+07,1.4071906e+07,1.7678649e+07,-1.2160281e+06,5.7855018e+05,-5.7468959e+05
4.2636269e+05,4.5186581e+06,3.2452116e+03,1.2951323e+07,1.3328819e+07,1.7972087e+07,-1.2782089e+06,6.5345865e+05,-7.6080421e+05
4.2635909e+05,4.5186527e+06,3.2512981e+03,1.2917902e+07,1.3960934e+07,1.8230197e+07,-1.1524221e+06,4.5396754e+05,-6.9072472e+05
4.2635349e+05,4.5187035e+06,3.1542738e+03,1.3264200e+07,1.4211584e+07,1.7827608e+07,-1.1993988e+06,3.3282997e+05,-7.7332921e+05
4.2635239e+05,4.5186988e+06,3.1835261e+03,1.3158420e+07,1.3748629e+07,1.7786652e+07,-1.2087245e+06,4.1335448e+05,-7.0914325e+05
4.2635078e+05,4.5186725e+06,3.2164167e+03,1.3209020e+07,1.4420718e+07,1.8169182e+07,-1.0243424e+06,4.5435380e+05,-6.8155314e+05
4.2635774e+05,4.5186772e+06,3.1812378e+03,1.3277234e+07,1.4610318e+07,1.8145663e+07,-1.2056666e+06,3.6292896e+05,-6.8340937e+05
4.2634139e+05,4.5186923e+06,3.2231978e+03,1.2921821e+07,1.4016559e+07,1.8101128e+07,-1.1620209e+06,3.9522194e+05,-6.7039428e+05
4.2636555e+05,4.5186868e+06,3.1180768e+03,1.3312397e+07,1.4129285e+07,1.7372725e+07,-1.0375768e+06,5.1814428e+05,-7.0315244e+05
4.2637197e+05,4.5186758e+06,3.2700389e+03,1.2839762e+07,1.4492651e+07,1.8743184e+07,-1.2300879e+06,2.3858751e+05,-7.9250863e+05
4.2638202e+05,4.5186903e+06,3.1841165e+03,1.3350730e+07,1.4871198e+07,1.8080493e+07,-1.1043046e+06,3.5956640e+05,-7.1805649e+05
4.2637906e+05,4.5186981e+06,3.1711209e+03,1.3067761e+07,1.4401951e+07,1.7970958e+07,-1.3151743e+06,2.9790393e+05,-6.7547712e+05
4.2635327e+05,4.5186714e+06,3.1934142e+03,1.3313130e+07,1.4558211e+07,1.8196013e+07,-1.3341830e+06,3.2131568e+05,-6.6467473e+05
4.2636558e+05,4.5186712e+06,3.1920747e+03,1.3071009e+07,1.4200549e+07,1.8179748e+07,-1.2407437e+06,3.9658432e+05,-7.3407138e+05
4.2635445e+05,4.5186874e+06,3.1956522e+03,1.3153478e+07,1.4477283e+07,1.8054843e+07,-1.0423999e+06,3.6429954e+05,-7.7806429e+05
4.2634825e+05,4.5186937e+06,3.1339516e+03,1.3500391e+07,1.4252140e+07,1.7626333e+07,-1.1458889e+06,4.4043908e+05,-7.2169227e+05
4.2634770e+05,4.5186725e+06,3.1983959e+03,1.3333996e+07,1.4157856e+07,1.7969434e+07,-1.1600417e+06,4.5514819e+05,-7.0040585e+05
4.2635181e+05,4.5186801e+06,3.2030199e+03,1.2989240e+07,1.3769060e+07,1.7894738e+07,-1.0288762e+06,4.5625626e+05,-6.7574640e+05
4.2633925e+05,4.5186839e+06,3.1967757e+03,1.3152992e+07,1.4130854e+07,1.7941000e+07,-1.2615178e+06,4.5098490e+05,-6.0797372e+05
4.2635952e+05,4.5186582e+06,3.2502728e+03,1.2982360e+07,1.3239892e+07,1.7917573e+07,-1.2464592e+06,6.7382994e+05,-7.5057548e+05
4.2636003e+05,4.5186636e+06,3.2084739e+03,1.3027913e+07,1.3852974e+07,1.8014339e+07,-1.2099696e+06,4.4928575e+05,-7.1721688e+05
4.2635886e+05,4.5186911e+06,3.1560858e+03,1.3230197e+07,1.4112183e+07,1.7732648e+07,-1.1535272e+06,4.2424858e+05,-7.5319302e+05
4.2635543e+05,4.5187034e+06,3.1876083e+03,1.3038631e+07,1.3673554e+07,1.7825379e+07,-1.2287024e+06,3.8478952e+05,-7.0525993e+05
4.2635545e+05,4.5186775e+06,3.2225952e+03,1.3145158e+07,1.4651988e+07,1.8383143e+07,-1.0605918e+06,3.3467540e+05,-7.0634141e+05
