xcen,ycen,depth,dP_mu
4.2634036e+05,4.5188255e+06,2.6124053e+03,3.1956926e-03
4.2631127e+05,4.5188344e+06,2.6202677e+03,3.1914406e-03
4.2633924e+05,4.5188381e+06,2.5672023e+03,3.1106154e-03
4.2632934e+05,4.5188295e+06,2.6064556e+03,3.1758039e-03
4.2632259e+05,4.5188447e+06,2.5853125e+03,3.1512479e-03
4.2633192e+05,4.5188201e+06,2.6102924e+03,3.2097399e-03
4.2631598e+05,4.5188358e+06,2.5965194e+03,3.1588177e-03
4.2633240e+05,4.5188555e+06,2.5963754e+03,3.1573165e-03
4.2634839e+05,4.5188238e+06,2.6093882e+03,3.1911301e-03
4.2632561e+05,4.5188131e+06,2.6192403e+03,3.2215971e-03
4.2633115e+05,4.5188367e+06,2.5870957e+03,3.1538892e-03
4.2632329e+05,4.5188534e+06,2.5886837e+03,3.1515242e-03
4.2631671e+05,4.5188381e+06,2.5962301e+03,3.1719486e-03
4.2633907e+05,4.5188252e+06,2.6002789e+03,3.1917318e-03
4.2631416e+05,4.5188306e+06,2.5986547e+03,3.1534684e-03
4.2633391e+05,4.5188299e+06,2.6044326e+03,3.1825985e-03
4.2634860e+05,4.5188265e+06,2.5980449e+03,3.1712094e-03
4.2632364e+05,4.5188123e+06,2.6189245e+03,3.2196808e-03
4.2632537e+05,4.5188246e+06,2.5932224e+03,3.1727942e-03
4.2632672e+05,4.5188529e+06,2.5922708e+03,3.1672612e-03
4.2630832e+05,4.5188378e+06,2.5919128e+03,3.1528177e-03
4.2632890e+05,4.5188123e+06,2.6089954e+03,3.2121993e-03
4.2631691e+05,4.5188354e+06,2.5921976e+03,3.1460877e-03
4.2633269e+05,4.5188410e+06,2.5979551e+03,3.1509378e-03
4.2634574e+05,4.5188283e+06,2.5859585e+03,3.1453547e-03
4.2633726e+05,4.5188189e+06,2.6130909e+03,3.2195354e-03
4.2632256e+05,4.5188255e+06,2.6009631e+03,3.1913908e-03
4.2630928e+05,4.5188499e+06,2.5921004e+03,3.1718904e-03
4.2632790e+05,4.5188379e+06,2.5853921e+03,3.1362687e-03
4.2632259e+05,4.5188086e+06,2.6052823e+03,3.1986343e-03
4.2632492e+05,4.5188237e+06,2.5994878e+03,3.1711014e-03
4.2632917e+05,4.5188303e+06,2.5957497e+03,3.1750437e-03
4.2634613e+05,4.5188252e+06,2.5871800e+03,3.1542852e-03
4.2633949e+05,4.5188205e+06,2.6142810e+03,3.2227210e-03
4.2630904e+05,4.5188330e+06,2.5827337e+03,3.1658193e-03
4.2631962e+05,4.5188347e+06,2.5745352e+03,3.1326048e-03
4.2632384e+05,4.5188475e+06,2.5761517e+03,3.1030569e-03
4.2632584e+05,4.5188134e+06,2.6062668e+03,3.1951063e-03
4.2632225e+05,4.5188257e+06,2.5943399e+03,3.1618548e-03
4.2634064e+05,4.5188501e+06,2.5941072e+03,3.1791464e-03
4.2634610e+05,4.5188334e+06,2.5795746e+03,3.1376915e-03
4.2633771e+05,4.5188225e+06,2.6043042e+03,3.1990583e-03
4.2631594e+05,4.5188321e+06,2.5915046e+03,3.1910561e-03
4.2631723e+05,4.5188313e+06,2.5693685e+03,3.1201150e-03
4.2632102e+05,4.5188343e+06,2.5791462e+03,3.1297651e-03
4.2632768e+05,4.5188137e+06,2.6112003e+03,3.2041572e-03
4.2632532e+05,4.5188308e+06,2.5926782e+03,3.1652335e-03
4.2632744e+05,4.5188529e+06,2.5793939e+03,3.1558647e-03
4.2634087e+05,4.5188289e+06,2.5902218e+03,3.1646652e-03
4.2633467e+05,4.5188221e+06,2.6099912e+03,3.2152184e-03
4.2632731e+05,4.5188360e+06,2.5885736e+03,3.1727678e-03
4.2632279e+05,4.5188335e+06,2.5814213e+03,3.1494922e-03
4.2632295e+05,4.5188551e+06,2.5599626e+03,3.0872839e-03
4.2632729e+05,4.5188275e+06,2.6039369e+03,3.1811614e-03
4.2632417e+05,4.5188309e+06,2.5933467e+03,3.1676629e-03
4.2633488e+05,4.5188568e+06,2.5897302e+03,3.1818150e-03
4.2634076e+05,4.5188275e+06,2.5929744e+03,3.1712850e-03
4.2633539e+05,4.5188221e+06,2.6059267e+03,3.2077820e-03
4.2632725e+05,4.5188231e+06,2.6008170e+03,3.2013376e-03
4.2632456e+05,4.5188327e+06,2.5842212e+03,3.1663085e-03
4.2632408e+05,4.5188348e+06,2.5811022e+03,3.1487939e-03
4.2632955e+05,4.5188193e+06,2.6162867e+03,3.1936681e-03
4.2632992e+05,4.5188334e+06,2.5893710e+03,3.1412068e-03
4.2633092e+05,4.5188619e+06,2.5806607e+03,3.1626503e-03
4.2634710e+05,4.5188213e+06,2.5887706e+03,3.1570617e-03
4.2633042e+05,4.5188307e+06,2.6085074e+03,3.2019528e-03
4.2632472e+05,4.5188166e+06,2.6048880e+03,3.2118390e-03
4.2632017e+05,4.5188128e+06,2.5831182e+03,3.1615826e-03
4.2633302e+05,4.5188344e+06,2.5804370e+03,3.1501706e-03
4.2633058e+05,4.5188239e+06,2.6015683e+03,3.1846364e-03
4.2633029e+05,4.5188343e+06,2.5809035e+03,3.1263690e-03
4.2633022e+05,4.5188414e+06,2.5739830e+03,3.1521516e-03
4.2633394e+05,4.5188173e+06,2.5942672e+03,3.1836083e-03
4.2633329e+05,4.5188381e+06,2.5999010e+03,3.2090689e-03
4.2631418e+05,4.5188266e+06,2.6079257e+03,3.2007696e-03
4.2632922e+05,4.5188119e+06,2.5643704e+03,3.1370391e-03
4.2632490e+05,4.5188382e+06,2.5829718e+03,3.1522062e-03
4.2633056e+05,4.5188237e+06,2.6046193e+03,3.1825195e-03
4.2633011e+05,4.5188393e+06,2.5776639e+03,3.1142141e-03
4.2633268e+05,4.5188372e+06,2.5895584e+03,3.1733230e-03
4.2633732e+05,4.5188219e+06,2.5861095e+03,3.1550354e-03
4.2632433e+05,4.5188295e+06,2.6056696e+03,3.2192106e-03
4.2631968e+05,4.5188281e+06,2.6000740e+03,3.1795736e-03
4.2633171e+05,4.5188166e+06,2.5849329e+03,3.1651986e-03
4.2632289e+05,4.5188377e+06,2.5966169e+03,3.1739181e-03
4.2633653e+05,4.5188193e+06,2.6115379e+03,3.1905369e-03
4.2632442e+05,4.5188474e+06,2.5841706e+03,3.1425551e-03
4.2632597e+05,4.5188333e+06,2.6024210e+03,3.2101036e-03
4.2634332e+05,4.5188192e+06,2.5880382e+03,3.1550501e-03
4.2633654e+05,4.5188257e+06,2.5960384e+03,3.1940826e-03
4.2631150e+05,4.5188072e+06,2.6175361e+03,3.2355430e-03
4.2633529e+05,4.5188224e+06,2.5812753e+03,3.1583672e-03
4.2632446e+05,4.5188215e+06,2.5944454e+03,3.1694156e-03
4.2632077e+05,4.5188279e+06,2.6323827e+03,3.2212844e-03
4.2632450e+05,4.5188453e+06,2.5839989e+03,3.1568134e-03
4.2632284e+05,4.5188345e+06,2.5891371e+03,3.1799434e-03
4.2633469e+05,4.5188272e+06,2.6059952e+03,3.1848059e-03
4.2633561e+05,4.5188245e+06,2.6198055e+03,3.2249624e-03
4.2632464e+05,4.5188219e+06,2.6041636e+03,3.1930745e-03
4.2634053e+05,4.5188278e+06,2.5782983e+03,3.1521440e-03
4.2632631e+05,4.5188121e+06,2.5970807e+03,3.1764097e-03
4.2631579e+05,4.5188274e+06,2.6242613e+03,3.2193763e-03
4.2631804e+05,4.5188468e+06,2.5776497e+03,3.1378848e-03
4.2633568e+05,4.5188387e+06,2.5763369e+03,3.1552887e-03
4.2633161e+05,4.5188211e+06,2.6220950e+03,3.2027117e-03
4.2633951e+05,4.5188218e+06,2.6294895e+03,3.2392804e-03
4.2632174e+05,4.5188245e+06,2.5995171e+03,3.1898009e-03
4.2633601e+05,4.5188270e+06,2.5876900e+03,3.1594979e-03
4.2632091e+05,4.5188118e+06,2.5909982e+03,3.1640834e-03
4.2631251e+05,4.5188291e+06,2.5897174e+03,3.1554934e-03
4.2632627e+05,4.5188454e+06,2.5773238e+03,3.1422238e-03
4.2634096e+05,4.5188365e+06,2.5756258e+03,3.1570200e-03
4.2632281e+05,4.5188378e+06,2.6012800e+03,3.1642008e-03
4.2633212e+05,4.5188243e+06,2.6211843e+03,3.2316087e-03
4.2632317e+05,4.5188287e+06,2.6089459e+03,3.2156080e-03
4.2634240e+05,4.5188391e+06,2.5771033e+03,3.1396105e-03
4.2632203e+05,4.5188221e+06,2.5870767e+03,3.1569893e-03
4.2631794e+05,4.5188187e+06,2.6166495e+03,3.2212921e-03
4.2631977e+05,4.5188428e+06,2.5816641e+03,3.1471851e-03
4.2632626e+05,4.5188418e+06,2.5847481e+03,3.1644835e-03
4.2632415e+05,4.5188361e+06,2.5979666e+03,3.1679503e-03
4.2632489e+05,4.5188196e+06,2.6161859e+03,3.2113349e-03
4.2632538e+05,4.5188343e+06,2.6006590e+03,3.2000153e-03
4.2633078e+05,4.5188337e+06,2.5726116e+03,3.1337231e-03
4.2631362e+05,4.5188244e+06,2.5781170e+03,3.1329868e-03
4.2632092e+05,4.5188220e+06,2.5984082e+03,3.1835250e-03
4.2632287e+05,4.5188416e+06,2.5845825e+03,3.1434508e-03
4.2634818e+05,4.5188255e+06,2.6232249e+03,3.2406996e-03
4.2632989e+05,4.5188317e+06,2.5841511e+03,3.1403769e-03
4.2633345e+05,4.5188250e+06,2.6033633e+03,3.1730089e-03
4.2633834e+05,4.5188415e+06,2.5976147e+03,3.1974963e-03
4.2633388e+05,4.5188369e+06,2.5765260e+03,3.1259855e-03
4.2630366e+05,4.5188186e+06,2.5711154e+03,3.1165272e-03
4.2632187e+05,4.5188199e+06,2.6059871e+03,3.2039078e-03
4.2631897e+05,4.5188438e+06,2.5868059e+03,3.1483047e-03
4.2633600e+05,4.5188238e+06,2.6038977e+03,3.1937467e-03
4.2633316e+05,4.5188283e+06,2.5890294e+03,3.1614824e-03
4.2632877e+05,4.5188240e+06,2.5992148e+03,3.1587557e-03
4.2633051e+05,4.5188435e+06,2.5909786e+03,3.1676398e-03
4.2633489e+05,4.5188403e+06,2.5860230e+03,3.1666066e-03
4.2632258e+05,4.5188250e+06,2.5930088e+03,3.1512534e-03
4.2632154e+05,4.5188235e+06,2.5991805e+03,3.1872443e-03
4.2631484e+05,4.5188364e+06,2.5837454e+03,3.1409239e-03
4.2633984e+05,4.5188111e+06,2.5997064e+03,3.1724535e-03
4.2633948e+05,4.5188371e+06,2.5847593e+03,3.1461945e-03
4.2632792e+05,4.5188328e+06,2.5913555e+03,3.1556898e-03
4.2631989e+05,4.5188513e+06,2.5888606e+03,3.1593438e-03
4.2632738e+05,4.5188420e+06,2.5696676e+03,3.1302936e-03
4.2633102e+05,4.5188159e+06,2.5983701e+03,3.1709396e-03
4.2633071e+05,4.5188174e+06,2.6026652e+03,3.1880588e-03
4.2631294e+05,4.5188252e+06,2.5927583e+03,3.1730695e-03
4.2633295e+05,4.5188279e+06,2.5907950e+03,3.1546462e-03
4.2634833e+05,4.5188361e+06,2.5965733e+03,3.1678284e-03
4.2632400e+05,4.5188492e+06,2.5814433e+03,3.1237288e-03
4.2633035e+05,4.5188348e+06,2.5986491e+03,3.1710564e-03
4.2633173e+05,4.5188426e+06,2.5725681e+03,3.1538660e-03
4.2633441e+05,4.5188187e+06,2.5984057e+03,3.1761800e-03
4.2631976e+05,4.5188133e+06,2.6007974e+03,3.1998748e-03
4.2631311e+05,4.5188316e+06,2.5902471e+03,3.1683572e-03
4.2633541e+05,4.5188343e+06,2.5795419e+03,3.1241277e-03
4.2634286e+05,4.5188351e+06,2.5836607e+03,3.1493211e-03
4.2632728e+05,4.5188473e+06,2.5806355e+03,3.1256602e-03
4.2633617e+05,4.5188195e+06,2.6153461e+03,3.2022352e-03
4.2632525e+05,4.5188338e+06,2.5758314e+03,3.1594646e-03
4.2633995e+05,4.5188210e+06,2.6006960e+03,3.1775259e-03
4.2633130e+05,4.5188112e+06,2.6061311e+03,3.2016600e-03
4.2631375e+05,4.5188302e+06,2.5906845e+03,3.1720901e-03
4.2633113e+05,4.5188338e+06,2.5743021e+03,3.1192380e-03
4.2634087e+05,4.5188369e+06,2.5992460e+03,3.1906994e-03
4.2631846e+05,4.5188414e+06,2.5827096e+03,3.1350565e-03
4.2633980e+05,4.5188119e+06,2.6470387e+03,3.2616939e-03
4.2633498e+05,4.5188269e+06,2.5837432e+03,3.1696493e-03
4.2632890e+05,4.5188283e+06,2.6080673e+03,3.1822848e-03
4.2633134e+05,4.5188013e+06,2.5923326e+03,3.1861371e-03
4.2631701e+05,4.5188197e+06,2.5916559e+03,3.1829239e-03
4.2632586e+05,4.5188332e+06,2.5816644e+03,3.1363474e-03
4.2633740e+05,4.5188206e+06,2.5976652e+03,3.1926112e-03
4.2632245e+05,4.5188337e+06,2.6029809e+03,3.1765628e-03
4.2632710e+05,4.5188306e+06,2.6216570e+03,3.2074520e-03
4.2633255e+05,4.5188332e+06,2.5695698e+03,3.1470127e-03
4.2633117e+05,4.5188265e+06,2.6244751e+03,3.2083789e-03
4.2632899e+05,4.5188150e+06,2.5954795e+03,3.1810365e-03
4.2630270e+05,4.5188171e+06,2.6006462e+03,3.2007113e-03
4.2632920e+05,4.5188327e+06,2.5825603e+03,3.1347420e-03
4.2633714e+05,4.5188299e+06,2.6025967e+03,3.1967764e-03
4.2632605e+05,4.5188408e+06,2.6041717e+03,3.1738404e-03
4.2632897e+05,4.5188351e+06,2.6210123e+03,3.2053771e-03
4.2633045e+05,4.5188393e+06,2.5902355e+03,3.1690327e-03
4.2633081e+05,4.5188249e+06,2.6178773e+03,3.2049090e-03
4.2632685e+05,4.5188272e+06,2.5924884e+03,3.1698095e-03
4.2631748e+05,4.5188206e+06,2.6035448e+03,3.1987311e-03
4.2633101e+05,4.5188324e+06,2.5555998e+03,3.1063171e-03
4.2633313e+05,4.5188205e+06,2.6099552e+03,3.2109333e-03
4.2631831e+05,4.5188402e+06,2.5974123e+03,3.1770861e-03
4.2632591e+05,4.5188363e+06,2.6001935e+03,3.1819760e-03
4.2632306e+05,4.5188355e+06,2.5910045e+03,3.1738893e-03
4.2632697e+05,4.5188208e+06,2.6347492e+03,3.2255976e-03
4.2632773e+05,4.5188354e+06,2.5896833e+03,3.1523455e-03
4.2632783e+05,4.5188334e+06,2.5863648e+03,3.1683406e-03
4.2633003e+05,4.5188355e+06,2.5642056e+03,3.1178635e-03
4.2633680e+05,4.5188277e+06,2.5739486e+03,3.1484033e-03
4.2631599e+05,4.5188455e+06,2.5918243e+03,3.1637810e-03
4.2632761e+05,4.5188526e+06,2.5857726e+03,3.1447966e-03
4.2632944e+05,4.5188503e+06,2.5893063e+03,3.1623203e-03
4.2632641e+05,4.5188212e+06,2.6058709e+03,3.1995959e-03
4.2633163e+05,4.5188263e+06,2.5956926e+03,3.1806716e-03
4.2632927e+05,4.5188184e+06,2.5814844e+03,3.1765401e-03
4.2632368e+05,4.5188371e+06,2.5935386e+03,3.1281261e-03
4.2632727e+05,4.5188393e+06,2.5855388e+03,3.1534104e-03
4.2631875e+05,4.5188535e+06,2.5955827e+03,3.1577431e-03
4.2633198e+05,4.5188451e+06,2.5850885e+03,3.1334978e-03
4.2633730e+05,4.5188385e+06,2.5964093e+03,3.1873177e-03
4.2632746e+05,4.5188425e+06,2.5949105e+03,3.1570866e-03
4.2632949e+05,4.5188337e+06,2.5942937e+03,3.1677146e-03
4.2633708e+05,4.5188233e+06,2.5793981e+03,3.1766155e-03
4.2632743e+05,4.5188350e+06,2.5905580e+03,3.1474418e-03
4.2632568e+05,4.5188453e+06,2.5638721e+03,3.1318553e-03
4.2633009e+05,4.5188430e+06,2.5893000e+03,3.1648853e-03
4.2633134e+05,4.5188485e+06,2.5992252e+03,3.1574343e-03
4.2633377e+05,4.5188425e+06,2.5760838e+03,3.1549617e-03
4.2632100e+05,4.5188285e+06,2.6182703e+03,3.2066896e-03
4.2633703e+05,4.5188399e+06,2.6033946e+03,3.2057574e-03
4.2633920e+05,4.5188166e+06,2.5778097e+03,3.1784004e-03
4.2632262e+05,4.5188335e+06,2.5903754e+03,3.1546882e-03
4.2631698e+05,4.5188308e+06,2.6043018e+03,3.1922978e-03
4.2633036e+05,4.5188441e+06,2.5789146e+03,3.1525266e-03
4.2632685e+05,4.5188378e+06,2.6112725e+03,3.1948803e-03
4.2632981e+05,4.5188361e+06,2.5901974e+03,3.1766365e-03
4.2632604e+05,4.5188252e+06,2.5996206e+03,3.1933016e-03
4.2632970e+05,4.5188483e+06,2.6018296e+03,3.1854400e-03
4.2633039e+05,4.5188256e+06,2.6100991e+03,3.2101556e-03
4.2631672e+05,4.5188271e+06,2.6178498e+03,3.1956792e-03
4.2630442e+05,4.5188215e+06,2.6023886e+03,3.1951831e-03
4.2632981e+05,4.5188488e+06,2.5818102e+03,3.1528916e-03
4.2633825e+05,4.5188448e+06,2.6259412e+03,3.2064012e-03
4.2631762e+05,4.5188389e+06,2.6057520e+03,3.2063449e-03
4.2632619e+05,4.5188227e+06,2.6065718e+03,3.1880549e-03
4.2632810e+05,4.5188438e+06,2.6084942e+03,3.1904528e-03
4.2634061e+05,4.5188207e+06,2.6133410e+03,3.2268263e-03
4.2631348e+05,4.5188237e+06,2.6284375e+03,3.2084835e-03
4.2633060e+05,4.5188238e+06,2.5870120e+03,3.1742841e-03
4.2632653e+05,4.5188385e+06,2.6029790e+03,3.1702445e-03
4.2633288e+05,4.5188362e+06,2.6148615e+03,3.1942852e-03
4.2631448e+05,4.5188541e+06,2.5806674e+03,3.1646536e-03
4.2631940e+05,4.5188283e+06,2.5985306e+03,3.1575150e-03
4.2631629e+05,4.5188533e+06,2.5710846e+03,3.1070147e-03
4.2632936e+05,4.5188285e+06,2.6087888e+03,3.2197173e-03
4.2632079e+05,4.5188327e+06,2.6111270e+03,3.1934949e-03
4.2633817e+05,4.5188231e+06,2.5827526e+03,3.1628233e-03
4.2633015e+05,4.5188449e+06,2.5724081e+03,3.1204865e-03
4.2633267e+05,4.5188404e+06,2.6090573e+03,3.1769712e-03
4.2631873e+05,4.5188445e+06,2.5765279e+03,3.1608403e-03
4.2632255e+05,4.5188311e+06,2.6065465e+03,3.1663248e-03
4.2632517e+05,4.5188378e+06,2.5917230e+03,3.1574612e-03
4.2633659e+05,4.5188487e+06,2.5704156e+03,3.1396695e-03
4.2632262e+05,4.5188370e+06,2.6212722e+03,3.2185595e-03
4.2633663e+05,4.5188288e+06,2.5863360e+03,3.1603430e-03
4.2633029e+05,4.5188429e+06,2.5756415e+03,3.1344673e-03
4.2633738e+05,4.5188437e+06,2.6298565e+03,3.2263163e-03
4.2632086e+05,4.5188463e+06,2.5757925e+03,3.1443315e-03
4.2632220e+05,4.5188326e+06,2.6018412e+03,3.1563796e-03
4.2632378e+05,4.5188382e+06,2.5805184e+03,3.1415740e-03
4.2633054e+05,4.5188452e+06,2.5711597e+03,3.1298449e-03
4.2632385e+05,4.5188219e+06,2.6426985e+03,3.2597601e-03
4.2633318e+05,4.5188273e+06,2.5977903e+03,3.1768710e-03
4.2632589e+05,4.5188371e+06,2.5952382e+03,3.1608028e-03
4.2633045e+05,4.5188351e+06,2.6143800e+03,3.2014159e-03
4.2632440e+05,4.5188425e+06,2.5855611e+03,3.1612436e-03
4.2632288e+05,4.5188344e+06,2.5994824e+03,3.1602293e-03
4.2632262e+05,4.5188367e+06,2.5653228e+03,3.1356180e-03
4.2633231e+05,4.5188484e+06,2.5666606e+03,3.1184884e-03
4.2632131e+05,4.5188236e+06,2.6155280e+03,3.2363429e-03
4.2632716e+05,4.5188261e+06,2.6132243e+03,3.2000227e-03
4.2633138e+05,4.5188338e+06,2.5893232e+03,3.1688365e-03
4.2632788e+05,4.5188472e+06,2.5989017e+03,3.1756030e-03
4.2631193e+05,4.5188392e+06,2.5956602e+03,3.1982482e-03
4.2632251e+05,4.5188318e+06,2.6115450e+03,3.1918024e-03
4.2632231e+05,4.5188198e+06,2.5749416e+03,3.1539980e-03
4.2632279e+05,4.5188422e+06,2.5813687e+03,3.1594211e-03
4.2632364e+05,4.5188272e+06,2.6348969e+03,3.2474501e-03
4.2633530e+05,4.5188240e+06,2.5985023e+03,3.1778492e-03
4.2632140e+05,4.5188335e+06,2.5859892e+03,3.1919384e-03
4.2632231e+05,4.5188364e+06,2.6115897e+03,3.2068338e-03
4.2631413e+05,4.5188390e+06,2.5915936e+03,3.1888575e-03
4.2631887e+05,4.5188226e+06,2.6266409e+03,3.2144209e-03
4.2632792e+05,4.5188154e+06,2.5757574e+03,3.1599273e-03
4.2632095e+05,4.5188491e+06,2.5884231e+03,3.1721097e-03
4.2632152e+05,4.5188231e+06,2.6058495e+03,3.2182708e-03
4.2634166e+05,4.5188148e+06,2.6113637e+03,3.1917190e-03
4.2632173e+05,4.5188332e+06,2.5964883e+03,3.2094667e-03
4.2631534e+05,4.5188396e+06,2.6143887e+03,3.2090106e-03
4.2631408e+05,4.5188458e+06,2.5769703e+03,3.1695862e-03
4.2631900e+05,4.5188285e+06,2.6238385e+03,3.2158118e-03
4.2632554e+05,4.5188228e+06,2.5976469e+03,3.1898827e-03
4.2632313e+05,4.5188355e+06,2.6075237e+03,3.2084038e-03
4.2631627e+05,4.5188296e+06,2.6263618e+03,3.2406712e-03
4.2633080e+05,4.5188251e+06,2.5933933e+03,3.1723560e-03
4.2633045e+05,4.5188315e+06,2.6128372e+03,3.2392299e-03
4.2631354e+05,4.5188321e+06,2.6296231e+03,3.2154631e-03
4.2631608e+05,4.5188381e+06,2.6064300e+03,3.2029043e-03
4.2631466e+05,4.5188392e+06,2.6197999e+03,3.2010798e-03
4.2632826e+05,4.5188178e+06,2.5947944e+03,3.1796751e-03
4.2632567e+05,4.5188310e+06,2.6106309e+03,3.2182778e-03
4.2631974e+05,4.5188302e+06,2.6151905e+03,3.2261632e-03
4.2631780e+05,4.5188283e+06,2.6007303e+03,3.1792146e-03
4.2632804e+05,4.5188311e+06,2.6129021e+03,3.2224819e-03
4.2631776e+05,4.5188378e+06,2.6413694e+03,3.2514209e-03
4.2631186e+05,4.5188416e+06,2.5971108e+03,3.1963298e-03
4.2630758e+05,4.5188442e+06,2.6250239e+03,3.1897062e-03
4.2632825e+05,4.5188197e+06,2.5975555e+03,3.1859372e-03
4.2633202e+05,4.5188263e+06,2.6048104e+03,3.2211024e-03
4.2632009e+05,4.5188258e+06,2.6196103e+03,3.2103228e-03
4.2631480e+05,4.5188241e+06,2.5920780e+03,3.1382404e-03
4.2632088e+05,4.5188378e+06,2.6023477e+03,3.1843267e-03
4.2631021e+05,4.5188397e+06,2.6301588e+03,3.2255045e-03
4.2631489e+05,4.5188350e+06,2.5953163e+03,3.1957492e-03
4.2632076e+05,4.5188391e+06,2.6211189e+03,3.2237652e-03
4.2633100e+05,4.5188145e+06,2.5897880e+03,3.1852772e-03
4.2631701e+05,4.5188403e+06,2.6062704e+03,3.1912680e-03
4.2632280e+05,4.5188107e+06,2.6135556e+03,3.1932433e-03
4.2631299e+05,4.5188286e+06,2.5961567e+03,3.1456057e-03
4.2631445e+05,4.5188491e+06,2.6109986e+03,3.1919090e-03
4.2631201e+05,4.5188401e+06,2.6170283e+03,3.1986962e-03
4.2631704e+05,4.5188280e+06,2.5953561e+03,3.1841163e-03
4.2632037e+05,4.5188339e+06,2.6197098e+03,3.2267731e-03
4.2631934e+05,4.5188238e+06,2.5942838e+03,3.1756518e-03
4.2633685e+05,4.5188105e+06,2.6174437e+03,3.2138781e-03
4.2631859e+05,4.5188204e+06,2.6079912e+03,3.1849420e-03
4.2631430e+05,4.5188274e+06,2.6050757e+03,3.1836167e-03
4.2632125e+05,4.5188263e+06,2.6158271e+03,3.2009938e-03
4.2632524e+05,4.5188191e+06,2.6194291e+03,3.2173688e-03
4.2630547e+05,4.5188230e+06,2.5603965e+03,3.1363427e-03
4.2632042e+05,4.5188398e+06,2.6218169e+03,3.2416039e-03
4.2632037e+05,4.5188289e+06,2.5981018e+03,3.1841651e-03
4.2633078e+05,4.5188134e+06,2.6209615e+03,3.2203877e-03
4.2631705e+05,4.5188235e+06,2.6031451e+03,3.1793520e-03
4.2630343e+05,4.5188372e+06,2.6031022e+03,3.1750537e-03
4.2632457e+05,4.5188251e+06,2.6363029e+03,3.2177359e-03
4.2631265e+05,4.5188162e+06,2.6388155e+03,3.2390306e-03
4.2631446e+05,4.5188158e+06,2.5799687e+03,3.1571857e-03
4.2632043e+05,4.5188332e+06,2.6182765e+03,3.2202556e-03
4.2632709e+05,4.5188417e+06,2.5641208e+03,3.1508094e-03
4.2631920e+05,4.5188289e+06,2.6191549e+03,3.2238124e-03
4.2630942e+05,4.5188246e+06,2.6121924e+03,3.1764930e-03
4.2630231e+05,4.5188296e+06,2.5907432e+03,3.1584105e-03
4.2632038e+05,4.5188230e+06,2.6214925e+03,3.1991773e-03
4.2631347e+05,4.5188188e+06,2.6302896e+03,3.2246833e-03
4.2631750e+05,4.5188131e+06,2.5969999e+03,3.1715868e-03
4.2631382e+05,4.5188441e+06,2.5995906e+03,3.1842464e-03
4.2632302e+05,4.5188363e+06,2.5883672e+03,3.1665284e-03
4.2632110e+05,4.5188406e+06,2.6184372e+03,3.2290075e-03
4.2631074e+05,4.5188256e+06,2.6034119e+03,3.1625248e-03
4.2631674e+05,4.5188407e+06,2.5681817e+03,3.1239438e-03
4.2632205e+05,4.5188275e+06,2.6012259e+03,3.1773300e-03
4.2631868e+05,4.5188081e+06,2.6241209e+03,3.2313812e-03
4.2632265e+05,4.5188110e+06,2.6039993e+03,3.1995083e-03
4.2631157e+05,4.5188317e+06,2.6013995e+03,3.1912157e-03
4.2633054e+05,4.5188424e+06,2.5904514e+03,3.1607275e-03
4.2633012e+05,4.5188410e+06,2.6225982e+03,3.2142914e-03
4.2631003e+05,4.5188397e+06,2.5971216e+03,3.1561189e-03
4.2631680e+05,4.5188328e+06,2.5832139e+03,3.1527138e-03
4.2632273e+05,4.5188224e+06,2.6030310e+03,3.1825293e-03
4.2631856e+05,4.5188078e+06,2.6280590e+03,3.2374193e-03
4.2632151e+05,4.5188129e+06,2.6008923e+03,3.2017683e-03
4.2631706e+05,4.5188361e+06,2.5881069e+03,3.1781288e-03
4.2633785e+05,4.5188430e+06,2.5740909e+03,3.1201663e-03
4.2632745e+05,4.5188394e+06,2.6215207e+03,3.2088899e-03
4.2631469e+05,4.5188383e+06,2.5939456e+03,3.1639743e-03
4.2630650e+05,4.5188348e+06,2.6032816e+03,3.1822756e-03
4.2632779e+05,4.5188362e+06,2.5919922e+03,3.1595847e-03
4.2632344e+05,4.5188207e+06,2.6239169e+03,3.2273801e-03
4.2632539e+05,4.5188172e+06,2.5977544e+03,3.1758328e-03
4.2632303e+05,4.5188416e+06,2.5861932e+03,3.1771554e-03
4.2633728e+05,4.5188416e+06,2.5708765e+03,3.1169128e-03
4.2633389e+05,4.5188395e+06,2.6058005e+03,3.2009249e-03
4.2629985e+05,4.5188376e+06,2.6069225e+03,3.1691745e-03
4.2630624e+05,4.5188430e+06,2.6005047e+03,3.1649711e-03
4.2633268e+05,4.5188420e+06,2.5822731e+03,3.1428237e-03
4.2632482e+05,4.5188246e+06,2.6181569e+03,3.2171969e-03
4.2630775e+05,4.5188159e+06,2.6093850e+03,3.1864434e-03
4.2631770e+05,4.5188453e+06,2.5774041e+03,3.1560035e-03
4.2632649e+05,4.5188427e+06,2.5745093e+03,3.1273381e-03
4.2634462e+05,4.5188380e+06,2.6047326e+03,3.2012220e-03
4.2632336e+05,4.5188373e+06,2.6086137e+03,3.1889502e-03
4.2632689e+05,4.5188411e+06,2.5978310e+03,3.1755596e-03
4.2631986e+05,4.5188462e+06,2.5836648e+03,3.1323732e-03
4.2633246e+05,4.5188209e+06,2.6034826e+03,3.2039908e-03
4.2632842e+05,4.5188173e+06,2.6104815e+03,3.2044284e-03
