func,iter,xtlc,ytlc,dtlc,length,opening
6.742491e+01,6,4.2494638e+05,4.5191009e+06,3.0533125e+03,2.3723819e+03,1.1756488e+00
6.743082e+01,6,4.2495108e+05,4.5189786e+06,3.5950311e+03,2.4962092e+03,1.2755616e+00
6.744879e+01,6,4.2567430e+05,4.5186964e+06,5.2818814e+03,1.8656878e+03,3.1714956e+00
6.745678e+01,4,4.2534131e+05,4.5188871e+06,5.6040318e+03,2.3571346e+03,2.5779147e+00
6.750476e+01,6,4.2425768e+05,4.5190422e+06,4.2048553e+03,2.4659423e+03,1.7725447e+00
6.754018e+01,3,4.2588932e+05,4.5189353e+06,5.1251397e+03,1.2960769e+03,3.8014379e+00
6.758315e+01,3,4.2548956e+05,4.5194298e+06,5.4737317e+03,2.0966914e+03,3.9370255e+00
6.761565e+01,4,4.2467843e+05,4.5191086e+06,6.1220206e+03,2.2760604e+03,3.7139577e+00
6.761594e+01,5,4.2493662e+05,4.5189849e+06,6.2072173e+03,3.0432255e+03,2.8603994e+00
6.764626e+01,4,4.2544116e+05,4.5185924e+06,5.6741562e+03,1.8690900e+03,3.5358341e+00
6.769266e+01,5,4.2523311e+05,4.5195871e+06,5.5460540e+03,1.6471339e+03,3.4188416e+00
6.769544e+01,6,4.2526282e+05,4.5194706e+06,3.7284207e+03,1.8542884e+03,2.8725348e+00
6.770886e+01,6,4.2633847e+05,4.5196888e+06,3.8879436e+03,1.1222075e+03,3.9953048e+00
6.771057e+01,5,4.2447440e+05,4.5185937e+06,4.7913284e+03,3.0628226e+03,1.8493431e+00
6.772190e+01,5,4.2409485e+05,4.5196937e+06,4.4298940e+03,2.7859370e+03,1.7092219e+00
6.775495e+01,2,4.2465142e+05,4.5192247e+06,5.0720145e+03,1.5968894e+03,3.6558123e+00
6.776020e+01,6,4.2485501e+05,4.5189394e+06,4.7548240e+03,2.0262001e+03,3.3457157e+00
6.777607e+01,5,4.2604497e+05,4.5192109e+06,4.6928523e+03,1.5843760e+03,2.8923195e+00
6.777748e+01,5,4.2472577e+05,4.5195804e+06,2.9976180e+03,3.0850154e+03,7.5442154e-01
6.777952e+01,4,4.2545469e+05,4.5187256e+06,4.2329027e+03,1.4079233e+03,3.9243229e+00
6.780326e+01,4,4.2476110e+05,4.5189844e+06,5.8795241e+03,3.5657434e+03,2.0446183e+00
6.780701e+01,5,4.2482914e+05,4.5185811e+06,5.0329361e+03,1.9404518e+03,3.1310756e+00
6.784388e+01,4,4.2487478e+05,4.5197839e+06,4.9981466e+03,2.8884696e+03,1.7122689e+00
6.785948e+01,5,4.2476664e+05,4.5188010e+06,6.0057157e+03,2.1832489e+03,3.8133447e+00
6.788669e+01,6,4.2508182e+05,4.5198073e+06,4.5203539e+03,1.5379838e+03,2.5404847e+00
6.790044e+01,6,4.2535432e+05,4.5192666e+06,4.2311289e+03,9.8402051e+02,3.4177259e+00
6.791032e+01,5,4.2477386e+05,4.5189448e+06,5.3768383e+03,1.9765395e+03,3.8861612e+00
6.794421e+01,3,4.2522943e+05,4.5187185e+06,6.2160824e+03,2.2999850e+03,3.5530069e+00
6.794838e+01,4,4.2547084e+05,4.5189916e+06,4.4250474e+03,2.5651942e+03,2.2450165e+00
6.795380e+01,6,4.2541416e+05,4.5199337e+06,4.8853189e+03,1.6922756e+03,3.9280625e+00
6.798083e+01,4,4.2519738e+05,4.5186993e+06,5.4042875e+03,2.8419605e+03,2.4133051e+00
6.798986e+01,3,4.2511461e+05,4.5189393e+06,4.3323443e+03,3.1177569e+03,1.4283527e+00
6.801055e+01,5,4.2481767e+05,4.5185709e+06,4.5585920e+03,2.6745898e+03,1.9737012e+00
6.807283e+01,7,4.2643907e+05,4.5196203e+06,3.5128545e+03,8.8113365e+02,3.9502191e+00
6.811253e+01,5,4.2474848e+05,4.5190704e+06,3.9184814e+03,1.4607829e+03,2.8045665e+00
6.815574e+01,7,4.2508187e+05,4.5197219e+06,2.8584672e+03,1.5649092e+03,2.0319488e+00
6.816799e+01,6,4.2561664e+05,4.5192187e+06,4.6025735e+03,1.3036703e+03,2.8979051e+00
6.827344e+01,7,4.2601004e+05,4.5200884e+06,4.1235929e+03,1.0088070e+03,3.9526800e+00
6.827443e+01,6,4.2526516e+05,4.5200758e+06,4.2184080e+03,2.2666344e+03,1.7693391e+00
6.828841e+01,4,4.2502714e+05,4.5197810e+06,3.8263560e+03,1.1141420e+03,2.9391053e+00
6.829726e+01,4,4.2459410e+05,4.5191002e+06,5.5700441e+03,3.7577592e+03,2.2582587e+00
6.830314e+01,5,4.2472818e+05,4.5192365e+06,5.4359461e+03,2.1349602e+03,2.5572639e+00
6.836485e+01,5,4.2521016e+05,4.5186262e+06,4.5071709e+03,1.1696776e+03,3.9646098e+00
6.838004e+01,5,4.2490835e+05,4.5195184e+06,4.4899707e+03,2.4944248e+03,1.4879297e+00
6.839707e+01,5,4.2588193e+05,4.5192554e+06,5.2284226e+03,1.9115739e+03,3.8095541e+00
6.844421e+01,6,4.2575664e+05,4.5194963e+06,3.2070307e+03,1.9661807e+03,1.9169642e+00
6.847924e+01,7,4.2462076e+05,4.5199115e+06,4.0642344e+03,1.9732495e+03,2.2893022e+00
6.849140e+01,4,4.2540188e+05,4.5189943e+06,4.5705646e+03,2.4348383e+03,1.7715447e+00
6.852846e+01,4,4.2500814e+05,4.5191097e+06,6.2161147e+03,2.8883886e+03,2.7023813e+00
6.858854e+01,3,4.2528552e+05,4.5187915e+06,4.7446205e+03,2.5279481e+03,2.5636195e+00
6.860022e+01,5,4.2514656e+05,4.5188820e+06,4.6602847e+03,3.2247622e+03,1.6557409e+00
6.860656e+01,5,4.2513074e+05,4.5198032e+06,5.4466999e+03,2.2039576e+03,3.4291247e+00
6.862806e+01,4,4.2482194e+05,4.5186850e+06,5.2259150e+03,3.1416786e+03,1.8522013e+00
6.865659e+01,5,4.2441473e+05,4.5192067e+06,4.8169728e+03,2.0717207e+03,2.4397419e+00
6.865796e+01,5,4.2514991e+05,4.5186296e+06,4.4081348e+03,2.4055603e+03,2.2399590e+00
6.865903e+01,6,4.2465715e+05,4.5193000e+06,2.8377994e+03,2.3407013e+03,1.3965741e+00
6.868406e+01,7,4.2480266e+05,4.5195730e+06,3.4651488e+03,1.3715463e+03,2.5233153e+00
6.869375e+01,5,4.2547071e+05,4.5189078e+06,5.0142369e+03,1.9114394e+03,3.8918231e+00
6.876307e+01,3,4.2485746e+05,4.5193529e+06,5.5372015e+03,3.7278533e+03,1.7941397e+00
6.877748e+01,5,4.2405021e+05,4.5197753e+06,5.0389137e+03,3.3712567e+03,1.6868576e+00
6.881104e+01,4,4.2493145e+05,4.5189153e+06,5.3610616e+03,2.3457422e+03,3.4706296e+00
6.881654e+01,7,4.2570250e+05,4.5194420e+06,3.4695931e+03,1.9083232e+03,1.4794986e+00
6.884008e+01,3,4.2542274e+05,4.5192383e+06,3.9283128e+03,2.5547478e+03,1.3620880e+00
6.884421e+01,4,4.2600218e+05,4.5194197e+06,4.5652249e+03,1.3142151e+03,2.9954143e+00
6.889207e+01,5,4.2504324e+05,4.5186119e+06,5.0660521e+03,2.5497870e+03,2.7074584e+00
6.890622e+01,7,4.2485943e+05,4.5201784e+06,3.3249954e+03,2.2779730e+03,1.4315906e+00
6.893188e+01,5,4.2585612e+05,4.5194351e+06,3.7374730e+03,1.8780043e+03,1.7348989e+00
6.896880e+01,6,4.2544848e+05,4.5195001e+06,4.0769565e+03,8.1353503e+02,3.8097445e+00
6.897522e+01,4,4.2518393e+05,4.5190811e+06,2.9901890e+03,1.3652187e+03,2.1454108e+00
6.898722e+01,3,4.2621261e+05,4.5193131e+06,3.6057586e+03,8.1656547e+02,3.5502109e+00
6.899652e+01,8,4.2472570e+05,4.5201049e+06,3.4433460e+03,2.5513638e+03,1.5905170e+00
6.902081e+01,3,4.2482869e+05,4.5189891e+06,6.1351155e+03,2.2348527e+03,3.2117257e+00
6.903293e+01,2,4.2581055e+05,4.5194065e+06,5.7585196e+03,1.9388335e+03,3.7584779e+00
6.904115e+01,6,4.2489992e+05,4.5192412e+06,5.1538249e+03,1.3034528e+03,3.9705196e+00
6.905738e+01,6,4.2520933e+05,4.5190904e+06,5.2383123e+03,1.4457105e+03,3.3522970e+00
6.908862e+01,5,4.2531009e+05,4.5187508e+06,5.5864618e+03,2.7466618e+03,2.6481419e+00
6.909910e+01,4,4.2422036e+05,4.5195764e+06,3.3015857e+03,2.9247731e+03,9.1327359e-01
6.909917e+01,5,4.2552493e+05,4.5197205e+06,4.2028845e+03,2.1609472e+03,1.6448358e+00
6.910086e+01,3,4.2573926e+05,4.5197237e+06,3.5597281e+03,1.2711931e+03,2.0369886e+00
6.911536e+01,8,4.2603945e+05,4.5192651e+06,4.0574231e+03,1.4176954e+03,3.8131225e+00
6.915156e+01,7,4.2541577e+05,4.5199637e+06,3.5262233e+03,2.7608817e+03,1.3337224e+00
6.917416e+01,5,4.2566491e+05,4.5187432e+06,5.1987520e+03,2.0635376e+03,2.8235812e+00
6.917472e+01,5,4.2467024e+05,4.5200365e+06,4.3232512e+03,2.8229091e+03,1.4286305e+00
6.917623e+01,6,4.2555972e+05,4.5187123e+06,4.7729786e+03,2.2118880e+03,2.4451742e+00
6.918528e+01,6,4.2510029e+05,4.5192033e+06,5.0388317e+03,3.5958703e+03,1.6491411e+00
6.919580e+01,5,4.2589602e+05,4.5198003e+06,4.6836027e+03,1.7937913e+03,2.7334323e+00
6.920698e+01,3,4.2374386e+05,4.5192148e+06,5.1856640e+03,3.9141496e+03,1.9110277e+00
6.924021e+01,7,4.2592906e+05,4.5199846e+06,4.2689019e+03,1.5504762e+03,3.1910742e+00
6.925038e+01,6,4.2502502e+05,4.5201497e+06,2.9468652e+03,2.1586246e+03,1.3024160e+00
6.925351e+01,5,4.2426054e+05,4.5186177e+06,5.0869761e+03,3.2828230e+03,1.9721397e+00
6.926029e+01,6,4.2578595e+05,4.5193647e+06,3.2065971e+03,1.8089442e+03,2.0149769e+00
6.926515e+01,5,4.2472891e+05,4.5186844e+06,5.5374544e+03,3.3594912e+03,1.9501048e+00
6.929377e+01,5,4.2602881e+05,4.5190187e+06,4.6373674e+03,1.7546197e+03,3.0132923e+00
6.931243e+01,4,4.2507522e+05,4.5190573e+06,6.4550982e+03,2.3257858e+03,3.5407319e+00
6.931545e+01,6,4.2454120e+05,4.5187794e+06,4.0887447e+03,2.2034287e+03,2.0038920e+00
6.935377e+01,4,4.2436122e+05,4.5197370e+06,4.9744060e+03,2.5630757e+03,2.4749747e+00
6.937938e+01,4,4.2485194e+05,4.5188216e+06,6.2949578e+03,2.3766303e+03,3.8032930e+00
6.944186e+01,4,4.2591862e+05,4.5189816e+06,5.3026918e+03,1.9294214e+03,3.5328343e+00
6.944846e+01,4,4.2492449e+05,4.5192282e+06,3.5723307e+03,1.1556528e+03,2.8469424e+00
6.945927e+01,4,4.2434573e+05,4.5192365e+06,6.1316885e+03,3.2412716e+03,2.3719026e+00
6.950303e+01,4,4.2475826e+05,4.5188934e+06,5.5679380e+03,2.8777859e+03,2.9575653e+00
6.950465e+01,7,4.2483558e+05,4.5194938e+06,4.1209129e+03,1.6251307e+03,3.3205259e+00
6.955953e+01,6,4.2496093e+05,4.5198145e+06,4.7106122e+03,2.0507959e+03,3.2637677e+00
6.956759e+01,4,4.2544583e+05,4.5188018e+06,3.8480038e+03,2.0789140e+03,2.0399957e+00
6.962258e+01,8,4.2500606e+05,4.5188002e+06,3.5239347e+03,2.1241170e+03,1.8929173e+00
6.962559e+01,7,4.2498677e+05,4.5189311e+06,3.8586418e+03,3.0163794e+03,1.6349392e+00
6.964391e+01,6,4.2438317e+05,4.5196865e+06,3.7262956e+03,2.7797631e+03,1.8146731e+00
6.964576e+01,3,4.2576361e+05,4.5192010e+06,5.1049715e+03,2.1721783e+03,2.4565619e+00
6.969622e+01,7,4.2558761e+05,4.5195307e+06,3.7561232e+03,2.7680763e+03,1.5110586e+00
6.971974e+01,5,4.2465425e+05,4.5188022e+06,4.5146631e+03,2.3633200e+03,2.5932796e+00
6.972933e+01,6,4.2547129e+05,4.5199346e+06,5.2253542e+03,1.4792660e+03,3.7228210e+00
6.978813e+01,6,4.2499170e+05,4.5189190e+06,3.7002418e+03,1.5799988e+03,2.8890254e+00
6.979719e+01,4,4.2621728e+05,4.5193461e+06,3.6744537e+03,1.3435515e+03,2.8671099e+00
6.980688e+01,5,4.2580696e+05,4.5186445e+06,4.2473337e+03,1.0900194e+03,3.8529583e+00
6.983853e+01,5,4.2569177e+05,4.5188748e+06,5.2900072e+03,1.2598211e+03,3.9840761e+00
6.984646e+01,5,4.2534789e+05,4.5192900e+06,3.4498720e+03,2.6172440e+03,1.1472399e+00
6.988204e+01,5,4.2479411e+05,4.5194286e+06,5.9834337e+03,2.0252915e+03,3.5201166e+00
6.988554e+01,6,4.2508689e+05,4.5186144e+06,4.8568873e+03,2.0575608e+03,2.3823311e+00
6.988990e+01,4,4.2460733e+05,4.5188463e+06,5.4373959e+03,1.9035313e+03,3.4511304e+00
6.990745e+01,6,4.2459983e+05,4.5191398e+06,4.0575640e+03,1.6562329e+03,2.4680320e+00
6.994104e+01,5,4.2512333e+05,4.5196815e+06,3.6868016e+03,2.3509075e+03,2.2821610e+00
6.994519e+01,5,4.2484572e+05,4.5190182e+06,3.7504897e+03,1.3293778e+03,2.8619757e+00
6.996527e+01,4,4.2405037e+05,4.5194359e+06,5.7428436e+03,3.8915415e+03,1.7385655e+00
6.999663e+01,6,4.2591430e+05,4.5195095e+06,4.0659987e+03,2.1436995e+03,2.0589664e+00
6.999734e+01,8,4.2531209e+05,4.5191817e+06,3.4360357e+03,2.7983534e+03,1.2150205e+00
7.001262e+01,5,4.2468468e+05,4.5197489e+06,3.3977404e+03,1.8575996e+03,2.0576486e+00
7.002152e+01,5,4.2482846e+05,4.5202136e+06,3.5919432e+03,2.8137354e+03,1.3067100e+00
7.002338e+01,7,4.2513860e+05,4.5201296e+06,3.5891256e+03,1.4347215e+03,2.4711338e+00
7.003023e+01,5,4.2516572e+05,4.5188575e+06,4.3117437e+03,2.5372441e+03,1.5811857e+00
7.006541e+01,6,4.2459898e+05,4.5189186e+06,3.6086206e+03,2.0969920e+03,1.7019170e+00
7.009396e+01,4,4.2503877e+05,4.5194648e+06,6.2198010e+03,2.2691201e+03,3.8723122e+00
7.009580e+01,3,4.2479917e+05,4.5191323e+06,4.2025910e+03,1.2334686e+03,3.4540688e+00
7.011247e+01,8,4.2547083e+05,4.5200614e+06,3.5167192e+03,2.3702243e+03,1.6771662e+00
7.011547e+01,6,4.2443533e+05,4.5198768e+06,2.7960265e+03,2.8576780e+03,1.1867708e+00
7.012549e+01,6,4.2512530e+05,4.5199896e+06,4.8581048e+03,1.7483263e+03,3.5908396e+00
7.016182e+01,4,4.2484255e+05,4.5193943e+06,5.3073901e+03,1.4931129e+03,3.6332567e+00
7.018997e+01,6,4.2566091e+05,4.5192798e+06,5.0631891e+03,2.6022856e+03,2.4333325e+00
7.020440e+01,7,4.2577479e+05,4.5196950e+06,3.9548209e+03,2.2881446e+03,1.7053994e+00
7.022787e+01,4,4.2499474e+05,4.5189635e+06,5.8110013e+03,2.4423982e+03,2.5160085e+00
7.024777e+01,5,4.2618242e+05,4.5195329e+06,4.1148489e+03,1.5988611e+03,2.7466182e+00
7.026471e+01,4,4.2482565e+05,4.5192042e+06,5.4219929e+03,2.8771486e+03,2.9772246e+00
7.026520e+01,4,4.2525136e+05,4.5197668e+06,5.3066968e+03,2.3990541e+03,2.3156359e+00
7.026632e+01,1,4.2539019e+05,4.5197794e+06,4.2862252e+03,1.0023754e+03,3.3942893e+00
7.029279e+01,3,4.2573829e+05,4.5187988e+06,5.7052633e+03,1.9946840e+03,3.3990271e+00
7.033584e+01,7,4.2455645e+05,4.5193392e+06,4.1140352e+03,1.7628738e+03,2.7218195e+00
7.034362e+01,5,4.2513483e+05,4.5190140e+06,3.2919198e+03,2.6295863e+03,1.3087377e+00
7.038299e+01,6,4.2629834e+05,4.5197140e+06,4.4442309e+03,1.1634714e+03,3.7959297e+00
7.041257e+01,4,4.2455719e+05,4.5187672e+06,5.9637613e+03,3.5827212e+03,2.0740136e+00
7.043099e+01,3,4.2577594e+05,4.5188218e+06,5.9043878e+03,1.7510070e+03,3.9086920e+00
7.045034e+01,6,4.2437073e+05,4.5198624e+06,4.6406822e+03,2.4837572e+03,2.2098985e+00
7.048326e+01,6,4.2539321e+05,4.5189714e+06,4.0269822e+03,2.7401602e+03,1.6140081e+00
7.051425e+01,5,4.2501491e+05,4.5190520e+06,3.9559550e+03,2.2711206e+03,2.4615184e+00
7.053890e+01,8,4.2517318e+05,4.5201545e+06,4.0052240e+03,1.9838319e+03,2.3782594e+00
7.055101e+01,4,4.2464170e+05,4.5199172e+06,5.2992244e+03,2.9515306e+03,2.2338024e+00
7.059678e+01,7,4.2440350e+05,4.5199369e+06,3.3438944e+03,2.6877119e+03,1.4891574e+00
7.065017e+01,3,4.2519211e+05,4.5192406e+06,6.1415703e+03,2.6631725e+03,2.7753658e+00
7.065429e+01,6,4.2534795e+05,4.5189538e+06,3.3697863e+03,1.2811526e+03,2.2749122e+00
7.066342e+01,6,4.2627176e+05,4.5193091e+06,3.6645089e+03,1.1173837e+03,3.0158029e+00
7.066990e+01,4,4.2590055e+05,4.5188822e+06,4.9525238e+03,1.6978566e+03,3.9722066e+00
7.069489e+01,4,4.2450112e+05,4.5195643e+06,5.1744262e+03,2.0692245e+03,2.7226116e+00
7.069731e+01,5,4.2570947e+05,4.5187063e+06,4.9116098e+03,1.5096505e+03,3.1856136e+00
7.071777e+01,6,4.2475577e+05,4.5196598e+06,5.3803476e+03,3.1815797e+03,2.5361853e+00
7.071921e+01,5,4.2571190e+05,4.5187399e+06,5.6711422e+03,2.0526380e+03,3.6247600e+00
7.072955e+01,4,4.2464720e+05,4.5195234e+06,5.8109903e+03,3.0158623e+03,2.1598700e+00
7.079680e+01,3,4.2477402e+05,4.5186707e+06,6.2073656e+03,2.7377609e+03,3.1821847e+00
7.081037e+01,6,4.2476619e+05,4.5186997e+06,4.5430686e+03,1.6897184e+03,2.9141030e+00
7.085036e+01,4,4.2499045e+05,4.5187292e+06,5.8500754e+03,2.0557043e+03,3.1363011e+00
7.086298e+01,5,4.2525101e+05,4.5200048e+06,3.8988049e+03,2.8902888e+03,1.6772984e+00
7.089184e+01,6,4.2472359e+05,4.5199989e+06,4.4569082e+03,2.4552467e+03,2.3874013e+00
7.089675e+01,4,4.2493633e+05,4.5195171e+06,5.4478092e+03,3.0509814e+03,1.8498657e+00
7.090862e+01,6,4.2508405e+05,4.5199896e+06,4.4502586e+03,1.3951400e+03,2.9484995e+00
7.091518e+01,7,4.2584363e+05,4.5199454e+06,3.0231567e+03,1.6362081e+03,1.9908447e+00
7.092362e+01,3,4.2522068e+05,4.5188098e+06,5.7607731e+03,1.8579878e+03,3.2369224e+00
7.095703e+01,5,4.2528803e+05,4.5193265e+06,4.4601003e+03,2.6574171e+03,1.4616740e+00
7.097088e+01,6,4.2600972e+05,4.5192890e+06,4.6692049e+03,1.9614938e+03,2.9032875e+00
7.098470e+01,6,4.2567887e+05,4.5200686e+06,3.0310326e+03,1.4932915e+03,2.1580536e+00
7.099552e+01,6,4.2551123e+05,4.5190319e+06,4.0564864e+03,2.5578632e+03,1.6028193e+00
7.099580e+01,5,4.2502047e+05,4.5190428e+06,3.7432256e+03,1.4135834e+03,3.3498745e+00
7.101585e+01,5,4.2501318e+05,4.5192202e+06,4.4473580e+03,2.7693231e+03,2.4559615e+00
7.101745e+01,4,4.2473955e+05,4.5188154e+06,6.4038302e+03,2.8101384e+03,2.9859515e+00
7.102376e+01,4,4.2524829e+05,4.5199873e+06,4.9220739e+03,1.9256547e+03,3.4072680e+00
7.103112e+01,4,4.2575617e+05,4.5191470e+06,6.0042360e+03,2.0699112e+03,3.7394486e+00
7.104123e+01,4,4.2452578e+05,4.5189344e+06,5.7285617e+03,2.2886038e+03,3.4916461e+00
7.105926e+01,5,4.2451565e+05,4.5193836e+06,5.3750212e+03,2.3309982e+03,3.2963934e+00
7.107049e+01,5,4.2554851e+05,4.5198531e+06,4.1776320e+03,2.6418890e+03,1.6997300e+00
7.111572e+01,5,4.2495292e+05,4.5187097e+06,6.0361711e+03,2.8670640e+03,3.0575966e+00
7.114374e+01,5,4.2495628e+05,4.5185756e+06,4.9179684e+03,1.7872115e+03,3.6059373e+00
7.118531e+01,5,4.2625826e+05,4.5197209e+06,3.2613394e+03,1.0990423e+03,2.6443143e+00
7.120656e+01,6,4.2560494e+05,4.5185273e+06,4.7214134e+03,1.6841113e+03,3.3315089e+00
7.122955e+01,5,4.2466355e+05,4.5194164e+06,5.1886562e+03,1.5665822e+03,3.7863949e+00
7.123082e+01,5,4.2555732e+05,4.5195297e+06,5.6624068e+03,2.3157716e+03,3.3795190e+00
7.126448e+01,6,4.2398796e+05,4.5198760e+06,4.7112067e+03,3.3252603e+03,1.6954801e+00
7.128757e+01,5,4.2481437e+05,4.5190595e+06,4.2962286e+03,2.4049577e+03,1.4916263e+00
7.134015e+01,5,4.2442193e+05,4.5185668e+06,5.3448858e+03,3.1805823e+03,1.9754856e+00
7.135136e+01,5,4.2555508e+05,4.5195229e+06,5.4966554e+03,2.0585080e+03,2.7419331e+00
7.137574e+01,2,4.2520076e+05,4.5188593e+06,5.2531106e+03,2.0307726e+03,3.9351551e+00
7.138504e+01,5,4.2474681e+05,4.5187407e+06,5.7167144e+03,2.1165203e+03,3.0117928e+00
7.141060e+01,6,4.2482404e+05,4.5197332e+06,5.2563145e+03,1.6686108e+03,3.9931822e+00
7.145530e+01,5,4.2585246e+05,4.5186147e+06,5.3671940e+03,1.6677120e+03,3.9903489e+00
7.148161e+01,5,4.2379066e+05,4.5192836e+06,5.2101925e+03,3.4209489e+03,1.7511906e+00
7.153162e+01,4,4.2525535e+05,4.5192673e+06,3.5962826e+03,8.0118210e+02,3.5717790e+00
7.157446e+01,6,4.2405959e+05,4.5193341e+06,3.6820304e+03,2.8759525e+03,1.1486448e+00
7.158100e+01,3,4.2508146e+05,4.5196350e+06,6.0774285e+03,2.2010468e+03,3.6509223e+00
7.162021e+01,3,4.2482361e+05,4.5189910e+06,6.2570678e+03,3.2598804e+03,2.4194967e+00
7.162937e+01,7,4.2559840e+05,4.5200283e+06,3.2568121e+03,1.3591051e+03,2.8286776e+00
7.163935e+01,5,4.2410569e+05,4.5186300e+06,4.6562469e+03,3.6442360e+03,1.4740257e+00
7.165459e+01,3,4.2525421e+05,4.5186391e+06,5.2389578e+03,2.0982064e+03,3.5877771e+00
7.166811e+01,5,4.2588489e+05,4.5194894e+06,5.4756135e+03,1.8855017e+03,3.9411059e+00
7.171688e+01,3,4.2513295e+05,4.5192204e+06,5.8060820e+03,1.5826948e+03,3.7416092e+00
7.174954e+01,6,4.2531962e+05,4.5198315e+06,4.1060959e+03,2.4224025e+03,2.4397293e+00
7.176950e+01,7,4.2530007e+05,4.5201035e+06,3.1184415e+03,2.4049313e+03,1.1460193e+00
7.178060e+01,5,4.2361862e+05,4.5194663e+06,5.0303104e+03,3.9601861e+03,1.3770816e+00
7.179685e+01,7,4.2529030e+05,4.5194606e+06,3.8634633e+03,3.2003185e+03,1.6079325e+00
7.189947e+01,8,4.2495173e+05,4.5190799e+06,3.7809990e+03,1.0100500e+03,3.7759112e+00
7.190867e+01,5,4.2468400e+05,4.5190249e+06,4.5573045e+03,1.5078333e+03,3.0461333e+00
7.192022e+01,4,4.2597323e+05,4.5198116e+06,3.7219023e+03,1.8685573e+03,2.1855852e+00
7.192288e+01,8,4.2545195e+05,4.5194175e+06,3.3312196e+03,2.8116505e+03,1.1629370e+00
7.192314e+01,5,4.2511400e+05,4.5187334e+06,5.4860630e+03,3.0482152e+03,2.5092993e+00
7.195744e+01,6,4.2479192e+05,4.5197393e+06,3.6344021e+03,2.5614062e+03,2.0284020e+00
7.196386e+01,5,4.2548124e+05,4.5193892e+06,4.7402529e+03,2.8959392e+03,1.7083215e+00
7.199475e+01,3,4.2551743e+05,4.5191200e+06,6.2648265e+03,2.3269581e+03,3.6620363e+00
7.200316e+01,4,4.2490138e+05,4.5198063e+06,5.6427027e+03,2.6423487e+03,2.5345357e+00
7.202120e+01,5,4.2556253e+05,4.5195666e+06,3.9604458e+03,2.0602927e+03,2.8009876e+00
7.208253e+01,5,4.2500963e+05,4.5198126e+06,5.0540970e+03,1.3907017e+03,3.6463207e+00
7.209927e+01,8,4.2485363e+05,4.5194570e+06,4.0819276e+03,1.3063625e+03,3.8077852e+00
7.212449e+01,4,4.2451251e+05,4.5190383e+06,6.4240660e+03,3.2728363e+03,2.8503576e+00
7.218492e+01,5,4.2549534e+05,4.5187656e+06,5.7048802e+03,2.1079057e+03,2.9451719e+00
7.222203e+01,6,4.2477088e+05,4.5199540e+06,5.1125745e+03,2.1391392e+03,2.7994277e+00
7.222690e+01,6,4.2618758e+05,4.5195719e+06,4.6859946e+03,1.5201732e+03,3.8978705e+00
7.227808e+01,5,4.2505789e+05,4.5192982e+06,3.3004271e+03,2.6542529e+03,1.6934605e+00
7.229285e+01,5,4.2546380e+05,4.5196881e+06,5.3707023e+03,2.0343610e+03,2.6535520e+00
7.231502e+01,6,4.2547661e+05,4.5202046e+06,3.7960060e+03,1.1257615e+03,3.3287722e+00
7.234225e+01,5,4.2562498e+05,4.5188480e+06,5.4986698e+03,2.3887563e+03,2.7035555e+00
7.234664e+01,5,4.2451530e+05,4.5198337e+06,4.2552409e+03,2.2626252e+03,2.3803900e+00
7.239378e+01,6,4.2381789e+05,4.5191882e+06,4.7992806e+03,3.5698309e+03,1.3372488e+00
7.240989e+01,5,4.2573746e+05,4.5186854e+06,5.7152750e+03,1.8187886e+03,3.5994070e+00
7.242544e+01,6,4.2527074e+05,4.5188924e+06,3.9639022e+03,2.8070153e+03,1.6376742e+00
7.250106e+01,4,4.2456584e+05,4.5190235e+06,6.0970021e+03,2.8838139e+03,2.4140985e+00
7.254780e+01,6,4.2574633e+05,4.5192346e+06,3.5404638e+03,2.0906855e+03,1.5942685e+00
7.262433e+01,6,4.2536400e+05,4.5200704e+06,3.9129676e+03,1.3660730e+03,3.5240752e+00
7.263658e+01,3,4.2487791e+05,4.5186355e+06,6.0911427e+03,3.0976120e+03,2.6924911e+00
7.264857e+01,5,4.2469201e+05,4.5196368e+06,5.7843832e+03,3.4871970e+03,2.0542448e+00
7.269458e+01,3,4.2415698e+05,4.5192559e+06,5.0642257e+03,2.5908571e+03,2.5217751e+00
7.269581e+01,5,4.2501514e+05,4.5186702e+06,4.4788024e+03,2.8060204e+03,2.0900989e+00
7.269831e+01,5,4.2454244e+05,4.5194746e+06,5.9495881e+03,2.5873176e+03,3.2646903e+00
7.273743e+01,4,4.2477188e+05,4.5188103e+06,4.5144421e+03,3.0959562e+03,2.0788352e+00
7.274206e+01,3,4.2529495e+05,4.5190640e+06,5.8846710e+03,3.0048526e+03,2.4559796e+00
7.274773e+01,3,4.2483399e+05,4.5186422e+06,5.8864329e+03,3.3307030e+03,2.4065036e+00
7.275838e+01,4,4.2582686e+05,4.5193424e+06,5.2836412e+03,1.2229666e+03,3.8998109e+00
7.279181e+01,5,4.2469041e+05,4.5186514e+06,4.2321477e+03,2.0653602e+03,2.1445404e+00
7.284611e+01,2,4.2578951e+05,4.5190609e+06,3.4433032e+03,1.4739714e+03,2.7568467e+00
7.285526e+01,6,4.2471652e+05,4.5190773e+06,4.1727032e+03,1.8148918e+03,3.0218093e+00
7.288933e+01,4,4.2432433e+05,4.5189238e+06,5.7119888e+03,2.6343746e+03,2.4862549e+00
7.290499e+01,5,4.2567135e+05,4.5201213e+06,3.9928586e+03,1.1392295e+03,2.9682057e+00
