func,iter,depth,Pxx,Pyy,Pzz,Pxy,Pyz,Pzx
8.169449e+01,9,4.1233677e+03,1.0395463e+07,1.1164631e+07,2.8979007e+07,-3.3702064e+06,1.5278529e+06,-2.5743907e+06
8.170400e+01,8,5.0755378e+03,6.6442899e+06,1.7779606e+07,2.9107223e+07,-1.6666610e+06,-3.0984850e+06,4.6951394e+06
8.170484e+01,7,4.6106837e+03,5.0893680e+06,2.2821974e+07,2.5140540e+07,5.7351671e+06,-3.6439376e+06,-2.8413686e+06
8.172048e+01,7,4.4991954e+03,4.5784995e+06,4.9389893e+06,2.2374823e+07,5.3471860e+06,-2.8833324e+06,1.7113296e+06
8.174278e+01,7,4.3064908e+03,1.0324335e+07,2.8830578e+07,3.4362177e+07,7.0224457e+05,1.3371725e+06,2.7914583e+06
8.175125e+01,3,5.1722395e+03,2.4717251e+07,4.4242245e+07,5.1660376e+07,9.9404095e+06,-9.2734837e+06,-3.7757409e+06
8.176073e+01,7,5.1663566e+03,3.9203218e+06,2.4281444e+07,3.0617260e+07,8.9320755e+06,-4.4118415e+06,-7.2674199e+05
8.176677e+01,15,3.5962991e+03,1.2834505e+07,2.1908641e+07,1.7328087e+07,1.0138417e+06,-4.9880204e+04,-1.2171758e+06
8.177091e+01,4,6.4155281e+03,7.1487693e+06,1.1242714e+07,4.3068921e+07,7.6228584e+06,3.2142748e+06,-1.5105914e+06
8.177871e+01,13,4.0739585e+03,6.4857022e+06,1.5533311e+07,1.8680343e+07,-7.7179702e+05,-1.2474588e+06,1.3241263e+06
8.178642e+01,15,3.4692563e+03,1.9417427e+07,2.2188574e+07,2.8534544e+07,-1.4509025e+06,8.5478261e+05,-4.0479231e+04
8.183492e+01,8,4.9777411e+03,1.4698962e+07,1.8091645e+07,4.3470001e+07,-2.6195216e+06,-4.9231106e+06,-5.0494285e+05
8.185632e+01,10,4.6197408e+03,2.3252718e+07,9.7736280e+06,2.5314346e+07,-3.0776484e+06,-1.5063627e+06,-1.6307121e+05
8.188229e+01,6,5.8422893e+03,1.8328875e+07,3.0684700e+07,4.8364627e+07,6.8998410e+06,-7.9423079e+06,-5.1189888e+06
8.189271e+01,13,3.9572446e+03,7.4455630e+06,1.5716581e+07,2.9979609e+07,-4.2175134e+05,8.0104662e+05,-2.9476384e+05
8.189497e+01,10,4.8244567e+03,2.4458904e+07,1.4114848e+07,2.3049842e+07,-1.9839270e+06,5.6316625e+06,2.0155959e+06
8.189812e+01,4,5.7915903e+03,1.8379190e+07,2.5089148e+07,3.7114542e+07,2.8029600e+06,-7.9813087e+05,5.3050648e+05
8.190629e+01,7,4.7319458e+03,4.1634601e+06,8.9700681e+06,3.4789466e+07,-7.2649974e+06,-2.3228844e+06,4.1691799e+06
8.190996e+01,8,5.6074982e+03,8.9690028e+06,2.2815330e+07,3.2534818e+07,5.0306264e+06,-2.1024213e+06,-2.1023658e+06
8.191731e+01,8,5.7443598e+03,5.6484176e+06,3.0806865e+07,3.6048760e+07,6.6279100e+06,-4.9404548e+05,2.3256197e+05
8.191896e+01,9,3.8467720e+03,1.9100209e+07,2.9347549e+07,3.8195630e+07,3.9704639e+06,-5.6697629e+06,-2.1542793e+06
8.194313e+01,9,4.3114993e+03,1.3177400e+07,2.6954410e+07,3.9682169e+07,3.1835652e+06,-2.9678803e+06,-1.7236980e+06
8.195669e+01,5,5.3613527e+03,1.7784472e+07,3.5292391e+07,4.5717942e+07,4.1249525e+06,-3.3998879e+06,-6.9778904e+06
8.197047e+01,7,5.2089919e+03,2.4539639e+06,2.5160501e+07,4.4611249e+07,6.0365584e+06,-2.3924721e+06,-5.3947048e+05
8.198365e+01,10,4.3364997e+03,8.5093823e+06,2.3629593e+07,3.8802617e+07,-1.8232425e+06,-5.2975700e+06,-1.8189641e+06
8.198464e+01,6,6.4056200e+03,6.2398141e+06,3.0050479e+07,4.9149148e+07,2.1422509e+06,-7.6081667e+06,-2.1242738e+06
8.200005e+01,6,5.4968613e+03,1.1636102e+07,3.3558396e+07,3.7310386e+07,1.2964035e+06,-4.7027356e+06,-5.3520463e+06
8.201091e+01,13,3.6740229e+03,1.5604540e+07,2.9549042e+07,2.2043729e+07,2.9544486e+05,-2.1786158e+06,3.6498611e+05
8.201217e+01,4,5.3533174e+03,1.6581459e+07,6.9022506e+06,3.7347130e+07,-1.8486442e+06,5.7785646e+06,-2.6510169e+06
8.202370e+01,8,4.7221294e+03,2.3151804e+07,7.2771149e+06,3.2275145e+07,2.8451281e+06,-3.3181528e+06,2.2270305e+06
8.203659e+01,9,4.8546298e+03,2.0175544e+07,2.3680304e+07,2.8323241e+07,3.6803328e+06,-7.7641294e+05,-3.3055001e+05
8.203754e+01,8,4.8485790e+03,1.5166573e+07,4.1749200e+07,3.4931638e+07,-4.0510231e+06,-4.3227787e+06,1.6507617e+05
8.204443e+01,9,4.1400547e+03,3.3304156e+07,2.5605603e+07,2.6641692e+07,3.7875150e+05,1.0030813e+06,2.8485250e+06
8.204473e+01,4,5.9202764e+03,1.1702005e+07,2.8689944e+07,5.0860713e+07,-4.8483012e+06,-9.6596671e+06,-1.3113373e+06
8.207457e+01,6,4.6043770e+03,1.5506873e+07,4.7959650e+06,3.0827817e+07,-3.6029057e+06,4.5623304e+06,6.5180571e+06
8.209346e+01,10,4.2119125e+03,3.5008251e+06,9.7510090e+06,1.8574437e+07,7.2366509e+05,-2.9581231e+06,-2.7737218e+06
8.211138e+01,5,5.8237410e+03,2.4268359e+07,7.1886788e+06,3.4030056e+07,5.2175845e+06,4.6001239e+06,-3.2665616e+06
8.212031e+01,3,4.8894375e+03,1.3021280e+07,4.2186147e+07,4.1500803e+07,-8.8642982e+06,-3.5533996e+06,-6.2815822e+04
8.212179e+01,10,4.3578981e+03,1.1216491e+07,5.8488419e+06,1.7872275e+07,9.9663390e+05,1.3027923e+06,2.3848282e+06
8.212250e+01,6,5.3998602e+03,4.1404714e+06,5.0321117e+07,4.2906536e+07,3.5884293e+06,-8.2244812e+06,-1.3209780e+05
8.215018e+01,11,4.9491978e+03,3.7961777e+06,1.6228951e+07,2.2564740e+07,-3.1556776e+06,-5.2225696e+05,-1.4970358e+06
8.217686e+01,6,4.8946327e+03,3.0310781e+07,3.2434135e+07,3.7333559e+07,9.1751540e+06,2.5381186e+05,-4.6750930e+06
8.218540e+01,13,3.6206955e+03,5.1375011e+06,1.6465100e+07,2.7400187e+07,-8.7985383e+05,-1.0996533e+06,8.1195350e+05
8.219877e+01,7,5.4188566e+03,2.2489088e+07,6.3981996e+06,3.0032224e+07,5.1525220e+06,9.3322345e+05,-2.6670469e+05
8.220392e+01,6,5.7769522e+03,1.0019842e+07,2.2483595e+07,3.5173041e+07,9.9053742e+06,-5.7991690e+05,-6.6129159e+05
8.221240e+01,5,5.2343579e+03,4.4366116e+07,2.3205199e+07,3.7226697e+07,-5.6021041e+06,5.4162169e+06,2.5493196e+06
8.222231e+01,4,5.7667555e+03,2.2202002e+07,1.1054315e+06,4.0620619e+07,-7.1701688e+06,5.1828247e+06,5.6452442e+06
8.222968e+01,6,5.3583493e+03,2.9491579e+07,2.3045418e+07,4.5148351e+07,9.6818555e+06,2.8865683e+06,4.3995757e+05
8.224290e+01,7,4.4740539e+03,1.7370400e+07,9.2136660e+06,3.2245211e+07,7.2162431e+06,-4.2594895e+06,-2.1065841e+06
8.224979e+01,5,5.9810951e+03,7.8934720e+06,1.9533073e+06,4.2912469e+07,-9.4726968e+06,-6.7596736e+05,2.3296324e+06
8.226494e+01,7,4.9819980e+03,2.3767496e+07,2.5208491e+07,3.6025127e+07,8.2351560e+06,-4.9821368e+06,-1.3250856e+06
8.226678e+01,9,5.4677230e+03,2.9228601e+06,1.2528061e+07,2.8159495e+07,4.6172838e+05,-2.2135127e+06,3.2940348e+06
8.226761e+01,7,5.6753537e+03,1.3392160e+07,1.4055914e+07,3.2511909e+07,-2.4603823e+06,-4.0667063e+05,4.6146472e+06
8.227272e+01,14,3.1690764e+03,1.1699563e+07,7.6659340e+06,1.5835540e+07,2.3914297e+06,-1.3611216e+06,-3.1563690e+06
8.228877e+01,9,4.8907249e+03,3.3014489e+06,2.4988135e+07,2.5602060e+07,4.1691850e+06,-4.5327455e+05,-3.3218718e+04
8.229182e+01,12,3.9749829e+03,3.4534356e+06,2.3365196e+07,2.1564281e+07,-3.4852606e+05,1.0823127e+06,2.4806414e+06
8.229450e+01,5,5.8117801e+03,8.4353917e+06,7.5634114e+06,4.4680538e+07,5.2231155e+06,-6.8623913e+06,1.8622246e+05
8.231460e+01,6,6.1176789e+03,9.6684850e+06,9.3910089e+06,4.1080799e+07,2.5615400e+04,7.2840804e+06,2.0323886e+06
8.232214e+01,6,5.6913544e+03,7.2252148e+06,8.6687699e+06,2.8562089e+07,-7.8111208e+06,1.2636568e+06,-4.2749052e+06
8.234037e+01,6,5.7928424e+03,2.4068254e+06,4.3978108e+07,4.1835934e+07,1.1345342e+06,-4.6264640e+06,-2.2033379e+06
8.235214e+01,6,6.2768518e+03,1.5770046e+07,9.0510455e+06,3.9857331e+07,4.4528368e+06,-1.3803075e+06,-5.4058219e+05
8.236859e+01,6,4.7102766e+03,2.1964085e+07,3.5526989e+07,3.3779389e+07,6.8793770e+06,-3.1631709e+06,1.0135620e+06
8.238842e+01,10,4.7703568e+03,1.3665048e+07,4.7030847e+06,3.5448046e+07,-1.9857236e+06,2.3100163e+06,3.4273376e+06
8.245072e+01,8,5.0554517e+03,2.1927830e+07,2.4767500e+07,3.1696046e+07,-2.2333321e+06,-3.0543989e+06,4.7188197e+04
8.245622e+01,14,3.5295418e+03,2.4878639e+06,2.1858041e+07,2.7188652e+07,1.6853507e+06,-1.8051728e+06,-9.4528783e+05
8.245828e+01,10,4.7749642e+03,8.5225301e+06,1.6094248e+07,2.3951284e+07,5.6487925e+06,-6.6181845e+05,9.8538051e+05
8.245915e+01,9,3.8604240e+03,1.6329245e+07,2.3148510e+07,3.3183100e+07,2.7689420e+06,2.1701273e+05,-3.5210167e+05
8.247127e+01,7,4.7252907e+03,2.8337875e+07,2.0631796e+07,2.8541870e+07,4.2972281e+06,1.5129698e+06,-3.2046065e+06
8.249895e+01,3,6.5061008e+03,4.1404027e+06,1.1366656e+07,4.6295544e+07,8.6966079e+06,-1.7168140e+06,-1.5436923e+05
8.250554e+01,10,4.6507075e+03,1.5845095e+07,2.2423293e+07,2.8224902e+07,-1.8742248e+06,-4.9452683e+06,1.2490462e+05
8.252829e+01,5,3.6813037e+03,2.3692200e+07,2.4882565e+07,3.0937458e+07,-5.2808457e+06,-6.1975310e+06,1.2479717e+06
8.253966e+01,13,3.9780526e+03,1.9354397e+07,6.9437124e+06,2.9800681e+07,1.5485641e+06,9.3593083e+05,1.0207671e+06
8.255875e+01,12,3.7808804e+03,4.0381153e+06,1.9977871e+07,2.2262809e+07,-3.7825049e+05,3.1633397e+06,1.8262567e+06
8.257291e+01,7,4.2075305e+03,1.5932462e+07,3.6791128e+07,2.7014639e+07,1.8494388e+06,5.3016557e+05,-2.3693594e+06
8.259735e+01,2,6.3193970e+03,2.7069509e+06,2.7824693e+07,4.7593859e+07,9.3721468e+06,-4.0189441e+05,-1.4198612e+06
8.260730e+01,3,6.0181038e+03,1.4907014e+07,4.8567499e+06,4.0414435e+07,8.9131898e+06,-3.1167180e+06,-3.1555458e+06
8.261904e+01,5,6.0134390e+03,2.3161231e+07,5.2369036e+07,5.6579128e+07,1.1090452e+06,-7.2522522e+06,-4.9528348e+05
8.262026e+01,4,5.0413244e+03,3.2176578e+06,1.6727278e+07,3.5580941e+07,6.5280845e+06,5.1154611e+06,1.1957407e+06
8.262324e+01,7,5.3287515e+03,2.1989796e+07,2.6949364e+07,3.3566871e+07,7.9712567e+05,8.9438219e+05,3.0150278e+06
8.262531e+01,6,6.3587401e+03,6.5146028e+06,1.6444889e+07,3.9165136e+07,5.4592373e+06,-1.5738916e+05,7.2706772e+05
8.264570e+01,6,4.9568561e+03,3.4765355e+07,3.4409847e+07,3.6637681e+07,5.5626789e+06,2.3227753e+05,1.0377221e+06
8.264852e+01,17,3.8082238e+03,2.3002126e+07,1.6663280e+07,1.7816512e+07,-3.2127949e+05,1.8401026e+06,7.1497134e+05
8.265143e+01,3,6.4865395e+03,9.8851904e+06,2.5550027e+07,5.0752224e+07,3.6556147e+06,-5.3092794e+06,-1.0479896e+06
8.266007e+01,8,4.3993179e+03,9.4806074e+06,6.0353090e+06,3.2072194e+07,8.1472233e+06,1.5847093e+05,4.8510244e+04
8.266264e+01,8,4.5056051e+03,1.0069510e+07,2.3808081e+07,2.7549066e+07,6.6036311e+06,-5.3187540e+06,-1.7755256e+06
8.267032e+01,16,3.4492971e+03,1.7019908e+07,8.9233697e+06,2.5701766e+07,-1.1630277e+06,-3.1627061e+05,6.8134526e+05
8.267256e+01,14,3.8955355e+03,2.0547864e+07,1.7177703e+07,2.0670813e+07,2.8940419e+06,-7.3116694e+05,-7.3886350e+05
8.267764e+01,11,4.3509344e+03,2.1009820e+07,2.3179363e+07,2.4608656e+07,6.4623288e+05,-3.4193916e+05,1.9710958e+06
8.268794e+01,9,4.4906820e+03,4.0573605e+06,1.3910519e+07,3.6538554e+07,1.4837929e+06,-2.4478980e+06,-3.3457985e+05
8.268826e+01,1,5.6133960e+03,3.3566582e+07,3.7699902e+07,5.3435402e+07,3.8842349e+06,-1.2786329e+06,2.2512961e+06
8.268963e+01,5,5.0595373e+03,2.8136424e+07,2.7093293e+07,4.4313361e+07,8.7970239e+06,-4.2106343e+06,3.0832221e+06
8.269612e+01,12,4.3573158e+03,1.5237341e+07,2.3565941e+07,3.6977113e+07,-5.4774198e+05,1.0232799e+06,9.7123218e+05
8.270072e+01,6,4.9721046e+03,2.5914439e+07,2.2615072e+06,3.5714605e+07,-3.2264952e+06,1.8592019e+06,6.1242824e+06
8.270903e+01,6,5.1508872e+03,9.7540683e+06,3.6242560e+07,3.4877212e+07,7.3353073e+06,3.3650956e+06,-3.8112160e+04
8.271000e+01,4,5.3828504e+03,2.5512991e+07,1.3409445e+07,4.0484425e+07,7.5936235e+06,6.8879446e+06,1.3142076e+06
8.271423e+01,6,3.6590294e+03,2.6646711e+07,3.6214371e+07,3.5678068e+07,5.5152421e+06,-4.6708161e+06,-4.2629891e+06
8.271818e+01,4,6.0263670e+03,3.6988082e+06,1.1672676e+07,4.3816397e+07,3.2242427e+06,3.1877483e+06,-1.1791976e+06
8.272450e+01,12,4.6631618e+03,1.6613220e+07,1.2415359e+07,2.2260396e+07,4.1781055e+06,1.2434086e+06,-2.7867430e+05
8.274819e+01,15,3.1881372e+03,1.9441031e+06,1.2548651e+07,2.1089411e+07,2.4284179e+06,-5.5838483e+05,-2.1194649e+06
8.275271e+01,6,5.6822357e+03,7.8267401e+06,1.2657852e+07,3.2939768e+07,-4.4396520e+06,3.9939793e+06,7.8590986e+06
8.277533e+01,9,3.6698631e+03,2.1062166e+07,7.6852763e+06,2.4786409e+07,-6.3965825e+06,1.6625736e+06,8.4496865e+03
8.280752e+01,7,4.5164986e+03,1.1663414e+07,1.4209668e+07,3.6919839e+07,-1.6023289e+06,-4.7383851e+05,1.6334630e+06
8.281557e+01,14,4.0505340e+03,1.1146468e+07,1.7682010e+07,3.2955546e+07,-1.8990716e+06,-4.8927596e+05,1.6242817e+06
8.283726e+01,6,4.0366186e+03,4.7610304e+06,3.5821322e+07,2.9343867e+07,4.6268059e+06,-8.2556503e+05,2.4611122e+05
8.283961e+01,2,3.6232555e+03,2.2628645e+07,2.6990209e+07,2.3480729e+07,6.9248315e+06,-1.0861705e+06,-1.6616756e+06
8.286827e+01,7,5.4332523e+03,7.3694022e+06,2.6564444e+07,4.7348569e+07,5.4826405e+06,-1.7183749e+06,6.7581999e+05
8.286838e+01,9,4.7018491e+03,1.1414374e+07,1.7112061e+07,2.5852191e+07,-3.5054568e+05,-4.4652925e+06,-3.4794064e+05
8.289525e+01,5,6.3032390e+03,6.2082865e+06,1.7925873e+07,4.1784716e+07,-4.6455709e+06,-2.8322650e+06,-4.6598940e+06
8.290642e+01,8,5.0006051e+03,3.0157523e+06,1.9326410e+07,3.8716615e+07,-7.0261154e+06,-1.5672804e+06,-1.9384259e+06
8.290791e+01,12,4.4312445e+03,6.6675584e+06,1.2528571e+07,1.9502633e+07,7.8902230e+05,-7.1117529e+05,1.0282129e+06
8.290849e+01,10,4.2645411e+03,4.3198171e+06,1.7491605e+07,3.5715266e+07,3.4510388e+06,-4.3338254e+06,-3.3608763e+06
8.292499e+01,10,4.7092312e+03,1.1423233e+07,3.0843487e+07,2.7043411e+07,1.3570524e+06,-8.5144920e+05,-1.2364457e+06
8.293924e+01,1,4.1328386e+03,3.5754446e+07,4.2936295e+07,3.9310620e+07,-2.3648615e+06,-6.8944984e+06,-4.1753721e+05
8.293946e+01,7,5.1603720e+03,4.0608090e+07,1.0936091e+07,3.3800121e+07,-2.9907412e+06,2.8488284e+06,2.3444076e+06
8.294280e+01,4,3.6151486e+03,1.3674742e+07,1.9572960e+07,2.7572545e+07,-8.3074936e+06,-3.2136050e+06,1.4114793e+06
8.294571e+01,7,4.5667471e+03,2.3635024e+07,1.0111869e+07,3.2313611e+07,4.3277076e+06,6.7140604e+06,4.6298792e+06
8.297059e+01,8,5.3951356e+03,1.5878812e+07,9.8186246e+06,4.2407280e+07,2.3515358e+06,-7.3103092e+06,-4.7753222e+05
8.299139e+01,6,5.9242763e+03,1.8655042e+07,1.8276393e+07,3.9865172e+07,-6.1393225e+06,7.7208863e+06,1.5376307e+06
8.300752e+01,6,4.7822967e+03,4.0595058e+07,3.7179741e+07,4.4198741e+07,-1.7873778e+06,9.7394641e+05,5.3183757e+06
8.300769e+01,5,5.8377093e+03,2.1935005e+07,5.4137777e+07,5.2345779e+07,-4.7691209e+05,-6.2486181e+06,-2.4385698e+06
8.302477e+01,7,4.8479893e+03,1.0157908e+07,3.2718148e+07,4.5189840e+07,1.8527184e+06,-3.5177006e+06,-1.0945746e+06
8.305699e+01,7,5.6859369e+03,9.4841381e+06,1.4402079e+07,4.6627922e+07,-2.8906896e+05,-2.5320825e+06,-1.3060549e+06
8.306961e+01,5,6.3681423e+03,1.4882799e+07,9.4558488e+06,4.7145954e+07,-6.5671876e+06,-2.5177324e+06,1.0250842e+06
8.309288e+01,7,5.3990180e+03,2.2148784e+07,2.0762510e+07,3.5806742e+07,1.7662090e+06,-3.8891672e+06,1.9482329e+06
8.309534e+01,11,3.9639217e+03,4.9226790e+06,1.0209916e+07,1.3486719e+07,-5.1536483e+06,5.0893432e+06,-5.2997136e+05
8.309725e+01,4,4.8061328e+03,2.2010049e+06,5.6934112e+06,2.9836773e+07,2.7568954e+06,-8.6832249e+06,-3.0582194e+06
8.310670e+01,6,4.0092623e+03,1.6326681e+07,4.8673244e+07,3.9275061e+07,5.4457991e+06,-7.3443141e+06,-5.8097447e+06
8.311325e+01,7,4.3136612e+03,8.2541351e+06,3.5293420e+07,4.0988468e+07,5.1987332e+06,-4.3765419e+06,-2.0854988e+06
8.311933e+01,4,5.5433628e+03,1.1172681e+07,8.1603325e+06,3.5239328e+07,7.7944329e+06,-5.1360805e+06,-5.1045474e+06
8.312511e+01,8,5.1175667e+03,2.8837062e+07,1.0965209e+06,2.2883905e+07,-3.5298990e+06,9.5667751e+06,4.3596430e+06
8.314032e+01,10,3.8179247e+03,1.4480647e+07,4.1826310e+07,2.9389426e+07,3.7097954e+06,-1.8627922e+06,-3.3322575e+06
8.321592e+01,12,4.0599435e+03,1.1010624e+06,2.5340807e+06,1.2368789e+07,-2.4283888e+06,1.0463389e+06,-7.8653871e+05
8.323399e+01,11,4.8216889e+03,1.2438242e+07,3.3128021e+06,3.5226613e+07,-4.1193856e+06,1.7092930e+06,-4.3768294e+04
8.324055e+01,15,3.5253869e+03,9.3964918e+06,1.7572842e+07,2.6357631e+07,-2.2028267e+06,4.0065697e+05,2.7097398e+05
8.325291e+01,8,5.5265228e+03,3.6696509e+06,7.8085523e+06,4.2162806e+07,-3.6634527e+06,-5.0593289e+05,3.4061684e+06
8.325566e+01,8,5.5594512e+03,5.3373531e+06,2.9702345e+07,3.3146914e+07,4.8332689e+06,1.9596602e+06,1.0585241e+06
8.326968e+01,6,5.5375762e+03,1.3289794e+07,1.2890335e+07,2.8180458e+07,2.1586500e+06,8.4416245e+06,3.6604284e+06
8.328072e+01,7,5.0519418e+03,2.8574791e+07,2.1163373e+07,4.4334340e+07,1.2518844e+06,-6.5083466e+06,-8.5068536e+05
8.328520e+01,3,5.0989331e+03,1.2542311e+07,4.3535789e+07,3.6261102e+07,4.1955340e+06,-3.5802450e+06,-8.4975059e+05
8.328976e+01,6,5.2148534e+03,6.6476934e+06,1.9611640e+07,2.7493574e+07,7.1389976e+06,-2.8425825e+05,-4.7193535e+06
8.329486e+01,9,5.0611673e+03,1.3490284e+06,8.6595564e+06,2.0870691e+07,-9.6016861e+04,6.5272258e+04,9.4340533e+05
8.330823e+01,11,4.9244765e+03,6.9313603e+06,2.3346477e+07,2.6723199e+07,6.6109174e+06,-4.4014461e+05,1.0158826e+06
8.331481e+01,12,4.3195610e+03,4.2090411e+06,1.2677168e+07,1.7201568e+07,9.7052674e+05,1.4190582e+06,1.0778030e+06
8.332927e+01,6,4.9814017e+03,3.1982963e+06,1.9088311e+07,4.2254130e+07,9.1242478e+05,-3.2792535e+06,-1.8337204e+05
8.336190e+01,5,5.4444619e+03,1.0612389e+07,3.7616263e+07,4.0494920e+07,9.6730174e+06,1.8631346e+06,-4.4705597e+06
8.336969e+01,7,4.3171715e+03,2.9645121e+06,3.8878490e+07,3.5032866e+07,-2.9859965e+06,-3.6672407e+06,3.2367306e+05
8.337229e+01,5,5.7795059e+03,1.0218101e+07,2.7722169e+07,4.3384161e+07,7.6146878e+06,-4.2656400e+06,-8.0649101e+06
8.337517e+01,7,5.1691025e+03,1.2287680e+07,2.2770446e+07,2.9798071e+07,4.3825090e+06,-3.0014832e+06,-2.6581053e+06
8.337905e+01,6,4.9010324e+03,5.6774881e+06,9.4032714e+06,1.9435418e+07,-9.5818150e+06,6.6843832e+06,3.3006520e+05
8.338619e+01,4,6.0385279e+03,8.1168100e+06,2.5266634e+07,5.0333562e+07,9.0354842e+06,-1.7321649e+06,-1.8739479e+05
8.339197e+01,1,5.1313077e+03,1.2860733e+07,2.2557710e+07,4.1812201e+07,9.1300263e+06,-1.9458494e+06,5.1394583e+06
8.339595e+01,7,5.3792508e+03,8.0835329e+06,1.6287566e+07,2.7437889e+07,-6.7121982e+06,5.9516817e+06,-3.2331083e+06
8.342388e+01,6,4.0209217e+03,8.7066169e+06,2.2747063e+07,3.5514298e+07,8.8690160e+06,-6.5784950e+06,-8.8428161e+05
8.344385e+01,2,6.1841454e+03,1.1179651e+07,8.1675223e+06,4.4226399e+07,-4.2704281e+06,-5.2550067e+06,-3.3473430e+06
8.344580e+01,16,3.3217230e+03,1.6856314e+07,2.0687399e+07,2.7924604e+07,-2.0368774e+06,-8.9804858e+05,5.5152450e+05
8.345927e+01,14,3.9198194e+03,7.2140611e+06,1.9832836e+07,2.0323566e+07,1.9473722e+06,-3.3625752e+06,-6.8235947e+05
8.348423e+01,11,3.9211798e+03,4.5098695e+06,7.4968709e+06,2.7551212e+07,-6.8434471e+05,3.1545905e+05,-1.2962519e+06
8.359674e+01,4,4.9943178e+03,1.5197257e+07,2.3583103e+07,3.1249694e+07,-2.6975548e+05,-5.6169442e+06,1.6535373e+04
8.361995e+01,4,6.1694063e+03,1.2683392e+07,1.5566553e+07,4.0445982e+07,-7.3957908e+05,-4.0732310e+06,3.1062418e+06
8.362009e+01,13,3.9218113e+03,6.5983434e+06,2.2373922e+07,3.0905524e+07,-1.7103102e+06,-3.8001058e+05,-6.8481038e+05
8.362131e+01,7,6.2370064e+03,5.9570464e+06,1.8105155e+07,3.8152730e+07,9.7124359e+06,-4.9775872e+05,-2.9668606e+06
8.364522e+01,9,3.9007579e+03,1.0096918e+07,3.4360685e+06,2.4414794e+07,-7.6883342e+06,1.2600510e+06,-6.2688398e+05
8.365291e+01,10,4.0081608e+03,7.7510285e+06,2.7344542e+07,2.1279672e+07,1.6714574e+06,-8.4169912e+05,-1.4353941e+06
8.367049e+01,13,3.6784234e+03,7.3913049e+06,1.4966570e+07,2.7603856e+07,4.2607000e+05,-8.8768991e+04,-2.1588187e+06
8.369612e+01,6,6.3252959e+03,1.9836960e+07,1.1112127e+07,4.2038093e+07,-4.9991763e+06,2.8708397e+06,-2.4670947e+06
8.370699e+01,9,4.4049629e+03,1.5552980e+07,1.5811717e+07,3.0324864e+07,-5.8775494e+06,5.8191482e+06,1.0382203e+06
8.372585e+01,7,6.1067933e+03,8.6965777e+06,1.1242580e+07,3.3298041e+07,3.5283683e+06,3.3021854e+05,-2.4115046e+06
8.373343e+01,7,4.5614770e+03,4.1466895e+06,7.0635849e+06,3.5123549e+07,6.8556669e+06,-4.6934518e+06,-8.0587384e+05
8.373502e+01,8,4.8055708e+03,2.1461197e+07,3.5099631e+07,3.3791229e+07,9.6575009e+06,-2.2639067e+06,-1.0295684e+06
8.373911e+01,6,4.1134757e+03,1.2522405e+07,2.5100648e+07,3.7185394e+07,7.9074558e+06,-3.2837815e+06,6.5385525e+04
8.374353e+01,5,4.9967723e+03,1.0197473e+06,2.3804559e+07,3.1981486e+07,-9.7158946e+06,2.6790626e+06,1.3774219e+05
8.375182e+01,6,5.6662797e+03,1.3414211e+07,3.2448199e+07,3.8612012e+07,-1.9799390e+06,-4.5398623e+06,2.1345914e+06
8.375679e+01,7,5.2602102e+03,1.3581579e+07,8.6489755e+06,2.3985019e+07,-7.2708481e+06,3.5305151e+06,3.6244132e+06
8.377848e+01,13,3.7362326e+03,1.0557628e+07,2.2074899e+07,3.0414031e+07,-5.5302688e+05,-1.8746054e+05,3.6607668e+05
8.381485e+01,8,3.7395520e+03,1.6125163e+07,1.8151837e+07,2.7178783e+07,8.8445098e+06,-3.7130643e+06,-1.0990305e+06
8.383207e+01,8,3.9210657e+03,1.0201990e+06,2.2958327e+07,2.9907055e+07,6.7599558e+06,-2.3451523e+06,-5.0140893e+06
8.383733e+01,6,5.5615364e+03,8.0649367e+06,1.0851983e+07,4.2846559e+07,-2.6260409e+06,1.8989089e+06,3.6054317e+06
8.386296e+01,4,5.7397054e+03,9.0118345e+06,1.2208842e+07,4.6498688e+07,-1.2269970e+06,-7.4147415e+06,2.6200221e+06
8.387010e+01,5,6.4869270e+03,3.7056060e+06,5.2509811e+06,4.4938241e+07,7.8452126e+06,-8.3269361e+05,-2.8777591e+06
8.388064e+01,4,5.7665073e+03,1.5615288e+07,2.6868131e+07,4.3434510e+07,-5.3463133e+06,3.3989456e+06,5.8841721e+06
8.390449e+01,10,3.7859047e+03,4.7564978e+06,1.1061960e+07,2.8694161e+07,-8.1725378e+05,-1.6584420e+06,-5.5393679e+05
8.392384e+01,4,4.9973194e+03,3.0036983e+07,4.6826221e+07,5.1251031e+07,4.2000886e+06,-5.5109502e+06,-4.3137186e+06
8.393867e+01,16,3.7853693e+03,2.0195968e+07,1.6976103e+07,1.6993588e+07,-1.2290927e+06,1.6006883e+06,-2.1678896e+05
8.394061e+01,10,3.5209219e+03,3.5121874e+07,2.5784032e+07,2.9808942e+07,-3.1585021e+06,-1.7627855e+06,7.7407730e+04
8.394384e+01,2,5.4972926e+03,3.7179845e+07,3.0210756e+07,4.8718501e+07,3.4341368e+06,-6.3293557e+04,-3.3494624e+06
8.395024e+01,6,6.1240995e+03,2.4821222e+07,6.5797792e+06,4.5522338e+07,2.2573264e+06,3.9992918e+06,2.6555635e+06
8.395263e+01,9,5.0099691e+03,1.9358802e+07,2.5066596e+07,3.2529425e+07,3.6877326e+06,-3.0658043e+06,-5.7252006e+06
