xcen,ycen,depth,radius,dP_mu
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2633697e+05,4.5188317e+06,2.6096829e+03,5.4509153e+02,9.9068557e-03
4.2633491e+05,4.5188279e+06,2.5994751e+03,6.6406150e+02,5.4524209e-03
4.2632675e+05,4.5188381e+06,2.5987895e+03,6.0381469e+02,7.2927591e-03
4.2632753e+05,4.5188299e+06,2.6172438e+03,5.7551798e+02,8.5809906e-03
4.2631598e+05,4.5188068e+06,2.6271585e+03,5.5121173e+02,9.6934411e-03
4.2632328e+05,4.5188297e+06,2.6057508e+03,7.6164307e+02,3.6684304e-03
4.2632208e+05,4.5188468e+06,2.5902393e+03,5.4891855e+02,9.7107933e-03
4.2633622e+05,4.5188357e+06,2.5725341e+03,7.2125612e+02,4.2398171e-03
4.2632040e+05,4.5188352e+06,2.6335825e+03,5.4867414e+02,9.8989477e-03
4.2632058e+05,4.5188230e+06,2.6094453e+03,5.6225331e+02,9.0538720e-03
4.2632617e+05,4.5188314e+06,2.5927922e+03,5.6217366e+02,9.0227490e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2633209e+05,4.5188288e+06,2.6098498e+03,5.5034858e+02,9.6456395e-03
4.2633491e+05,4.5188279e+06,2.5994751e+03,6.6406150e+02,5.4524209e-03
4.2632675e+05,4.5188381e+06,2.5987895e+03,6.0381469e+02,7.2927591e-03
4.2633314e+05,4.5188418e+06,2.6143565e+03,5.8071456e+02,8.2227211e-03
4.2632291e+05,4.5188165e+06,2.6209125e+03,5.5043526e+02,9.6978303e-03
4.2632464e+05,4.5188303e+06,2.6022731e+03,7.5733422e+02,3.7297523e-03
4.2631817e+05,4.5188448e+06,2.6009306e+03,5.5070637e+02,9.6538877e-03
4.2633621e+05,4.5188356e+06,2.5727629e+03,7.2077048e+02,4.2501132e-03
4.2632041e+05,4.5188352e+06,2.6334852e+03,5.4871573e+02,9.8964838e-03
4.2632056e+05,4.5188162e+06,2.6058384e+03,5.7914973e+02,8.3235396e-03
4.2632660e+05,4.5188371e+06,2.5905633e+03,5.6706203e+02,8.8096758e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2633100e+05,4.5188283e+06,2.6160008e+03,5.4871825e+02,9.7527688e-03
4.2633449e+05,4.5188280e+06,2.6008077e+03,6.5670385e+02,5.7290239e-03
4.2632527e+05,4.5188372e+06,2.5951395e+03,6.0935711e+02,7.0685633e-03
4.2633310e+05,4.5188415e+06,2.6143952e+03,5.8011835e+02,8.2512978e-03
4.2633838e+05,4.5188337e+06,2.6395876e+03,5.5059656e+02,9.7633761e-03
4.2632464e+05,4.5188303e+06,2.6022731e+03,7.5733422e+02,3.7297523e-03
4.2631906e+05,4.5188412e+06,2.6131325e+03,5.5034619e+02,9.7329083e-03
4.2633619e+05,4.5188356e+06,2.5731234e+03,7.1982566e+02,4.2809574e-03
4.2631788e+05,4.5188368e+06,2.6376757e+03,5.4871512e+02,9.9309279e-03
4.2631781e+05,4.5188131e+06,2.6169253e+03,5.6068061e+02,9.1845580e-03
4.2632928e+05,4.5188356e+06,2.5825506e+03,5.7299663e+02,8.4819014e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2632835e+05,4.5188300e+06,2.6203664e+03,5.4871762e+02,9.7886519e-03
4.2633427e+05,4.5188270e+06,2.6045201e+03,6.4823921e+02,5.9232099e-03
4.2632454e+05,4.5188368e+06,2.5952073e+03,6.1338049e+02,6.9141463e-03
4.2633570e+05,4.5188461e+06,2.6264374e+03,5.8475578e+02,8.0713403e-03
4.2634168e+05,4.5188325e+06,2.6297329e+03,5.5293087e+02,9.5961814e-03
4.2632464e+05,4.5188303e+06,2.6022731e+03,7.5733422e+02,3.7297523e-03
4.2632173e+05,4.5188460e+06,2.5912816e+03,5.6940143e+02,8.6937525e-03
4.2633380e+05,4.5188345e+06,2.5791435e+03,7.2757199e+02,4.1671216e-03
4.2631792e+05,4.5188365e+06,2.6373836e+03,5.4888693e+02,9.9201318e-03
4.2631976e+05,4.5188235e+06,2.6255794e+03,5.5583020e+02,9.4838355e-03
4.2633066e+05,4.5188402e+06,2.5946361e+03,5.7951651e+02,8.2138433e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2632842e+05,4.5188294e+06,2.6301455e+03,5.5075946e+02,9.7368259e-03
4.2633427e+05,4.5188270e+06,2.6045201e+03,6.4823921e+02,5.9232099e-03
4.2632464e+05,4.5188380e+06,2.5953914e+03,6.0596691e+02,7.2186753e-03
4.2633535e+05,4.5188458e+06,2.6274846e+03,5.8386504e+02,8.1206741e-03
4.2633659e+05,4.5188320e+06,2.6213169e+03,5.5508538e+02,9.4692799e-03
4.2632484e+05,4.5188306e+06,2.6027111e+03,7.5420601e+02,3.8084492e-03
4.2631774e+05,4.5188342e+06,2.6116794e+03,5.5238259e+02,9.5936224e-03
4.2633380e+05,4.5188345e+06,2.5791435e+03,7.2757199e+02,4.1671216e-03
4.2632032e+05,4.5188378e+06,2.6360213e+03,5.5370060e+02,9.6724918e-03
4.2631537e+05,4.5188184e+06,2.6245415e+03,5.4992810e+02,9.7699614e-03
4.2633028e+05,4.5188394e+06,2.5892164e+03,5.7711415e+02,8.2924629e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2633318e+05,4.5188363e+06,2.6388960e+03,5.4893474e+02,9.8621265e-03
4.2633479e+05,4.5188280e+06,2.6037713e+03,6.5151677e+02,5.7870931e-03
4.2632139e+05,4.5188374e+06,2.6008540e+03,6.1404569e+02,6.9560074e-03
4.2632769e+05,4.5188460e+06,2.6147743e+03,6.0362514e+02,7.2779722e-03
4.2633729e+05,4.5188319e+06,2.6174505e+03,5.5911356e+02,9.2625331e-03
4.2631821e+05,4.5188278e+06,2.6201541e+03,7.7391838e+02,3.5429885e-03
4.2632008e+05,4.5188466e+06,2.6075807e+03,5.5449320e+02,9.4806531e-03
4.2633380e+05,4.5188345e+06,2.5791435e+03,7.2757199e+02,4.1671216e-03
4.2632586e+05,4.5188311e+06,2.6035369e+03,5.5640424e+02,9.3174689e-03
4.2631324e+05,4.5188101e+06,2.6195996e+03,5.4830412e+02,9.8119203e-03
4.2633106e+05,4.5188375e+06,2.5801385e+03,5.6762123e+02,8.6576184e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2633418e+05,4.5188352e+06,2.6336611e+03,5.5141940e+02,9.7157655e-03
4.2633479e+05,4.5188280e+06,2.6037713e+03,6.5151677e+02,5.7870931e-03
4.2632174e+05,4.5188376e+06,2.6016394e+03,6.1530329e+02,6.9090017e-03
4.2633317e+05,4.5188428e+06,2.6172885e+03,5.8908514e+02,7.9289693e-03
4.2633611e+05,4.5188320e+06,2.6116812e+03,5.5652493e+02,9.3304004e-03
4.2631821e+05,4.5188278e+06,2.6201541e+03,7.7391838e+02,3.5429885e-03
4.2631965e+05,4.5188527e+06,2.6156157e+03,5.5290056e+02,9.6213983e-03
4.2633380e+05,4.5188345e+06,2.5791435e+03,7.2757199e+02,4.1671216e-03
4.2630656e+05,4.5188264e+06,2.5675079e+03,5.6065219e+02,8.9516999e-03
4.2632334e+05,4.5188243e+06,2.6231237e+03,5.5796316e+02,9.3785172e-03
4.2632908e+05,4.5188363e+06,2.6017354e+03,5.6139328e+02,9.0826565e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2633087e+05,4.5188392e+06,2.6295564e+03,5.5175631e+02,9.6943003e-03
4.2633479e+05,4.5188280e+06,2.6037713e+03,6.5151677e+02,5.7870931e-03
4.2632173e+05,4.5188362e+06,2.5992519e+03,6.0744431e+02,7.1783980e-03
4.2632168e+05,4.5188328e+06,2.5933113e+03,5.8788979e+02,7.8487030e-03
4.2635248e+05,4.5188269e+06,2.6064843e+03,5.5992195e+02,9.0743545e-03
4.2631814e+05,4.5188276e+06,2.6205310e+03,7.7714748e+02,3.4744631e-03
4.2632482e+05,4.5188482e+06,2.6142293e+03,5.5222372e+02,9.6047186e-03
4.2633380e+05,4.5188345e+06,2.5791435e+03,7.2757199e+02,4.1671216e-03
4.2631170e+05,4.5188204e+06,2.5874590e+03,5.6128781e+02,9.0338401e-03
4.2632312e+05,4.5188227e+06,2.6261068e+03,5.5728770e+02,9.4264141e-03
4.2632794e+05,4.5188471e+06,2.5734234e+03,5.7036168e+02,8.5204471e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2632201e+05,4.5188348e+06,2.6219456e+03,5.5347146e+02,9.5922249e-03
4.2633249e+05,4.5188288e+06,2.6019369e+03,6.4035838e+02,6.1486417e-03
4.2632344e+05,4.5188371e+06,2.6005757e+03,6.1294570e+02,6.9510940e-03
4.2631971e+05,4.5188284e+06,2.5922623e+03,6.0160174e+02,7.3970527e-03
4.2633336e+05,4.5188372e+06,2.6124139e+03,5.5649998e+02,9.3588585e-03
4.2631814e+05,4.5188276e+06,2.6205310e+03,7.7714748e+02,3.4744631e-03
4.2633115e+05,4.5188518e+06,2.6088761e+03,5.5198335e+02,9.5617458e-03
4.2633375e+05,4.5188345e+06,2.5788059e+03,7.2943341e+02,4.1110499e-03
4.2631663e+05,4.5188239e+06,2.5932127e+03,5.6729146e+02,8.7882852e-03
4.2633329e+05,4.5188131e+06,2.6461819e+03,5.5516819e+02,9.6006009e-03
4.2632938e+05,4.5188423e+06,2.5888278e+03,5.6785963e+02,8.7318252e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2632119e+05,4.5188384e+06,2.6261041e+03,5.5123936e+02,9.7344309e-03
4.2633249e+05,4.5188288e+06,2.6019369e+03,6.4035838e+02,6.1486417e-03
4.2632795e+05,4.5188330e+06,2.6012543e+03,6.2661271e+02,6.5510192e-03
4.2631529e+05,4.5188223e+06,2.5874180e+03,5.9236689e+02,7.7723186e-03
4.2632671e+05,4.5188322e+06,2.6054074e+03,5.5634159e+02,9.3106133e-03
4.2631814e+05,4.5188276e+06,2.6205310e+03,7.7714748e+02,3.4744631e-03
4.2633747e+05,4.5188510e+06,2.6081068e+03,5.5475126e+02,9.4120357e-03
4.2632650e+05,4.5188313e+06,2.5981890e+03,7.5159870e+02,3.8153272e-03
4.2631948e+05,4.5188290e+06,2.5915421e+03,5.8452884e+02,8.0959881e-03
4.2633058e+05,4.5188267e+06,2.6225001e+03,5.5955617e+02,9.2864706e-03
4.2633578e+05,4.5188525e+06,2.5881439e+03,5.5416658e+02,9.2575534e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2631424e+05,4.5188287e+06,2.6219339e+03,5.5765934e+02,9.4400130e-03
4.2633151e+05,4.5188288e+06,2.6011191e+03,6.3607522e+02,6.2988728e-03
4.2632451e+05,4.5188359e+06,2.5997766e+03,6.2184368e+02,6.6473544e-03
4.2631296e+05,4.5188203e+06,2.5837477e+03,5.9844285e+02,7.5089236e-03
4.2632326e+05,4.5188262e+06,2.6044257e+03,5.5687660e+02,9.2755771e-03
4.2631814e+05,4.5188276e+06,2.6205310e+03,7.7714748e+02,3.4744631e-03
4.2633971e+05,4.5188496e+06,2.6102889e+03,5.4984514e+02,9.6457367e-03
4.2633171e+05,4.5188336e+06,2.5847652e+03,7.3812250e+02,3.9717425e-03
4.2632067e+05,4.5188296e+06,2.5936481e+03,5.7321988e+02,8.5432816e-03
4.2633584e+05,4.5188291e+06,2.6174967e+03,5.6204067e+02,9.1193547e-03
4.2633469e+05,4.5188444e+06,2.6037985e+03,5.5593347e+02,9.3079690e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2631709e+05,4.5188309e+06,2.6194074e+03,5.5741891e+02,9.4216176e-03
4.2633128e+05,4.5188287e+06,2.6009552e+03,6.3530416e+02,6.3257372e-03
4.2632451e+05,4.5188359e+06,2.5997975e+03,6.2155119e+02,6.6591870e-03
4.2631084e+05,4.5188157e+06,2.5863604e+03,5.8950516e+02,7.8727275e-03
4.2632045e+05,4.5188279e+06,2.6066624e+03,5.5545516e+02,9.3714670e-03
4.2631878e+05,4.5188276e+06,2.6195780e+03,7.7024228e+02,3.6132683e-03
4.2634042e+05,4.5188523e+06,2.6120822e+03,5.4888066e+02,9.7874762e-03
4.2633171e+05,4.5188336e+06,2.5847652e+03,7.3812250e+02,3.9717425e-03
4.2630903e+05,4.5188208e+06,2.5835814e+03,5.8195402e+02,8.1345694e-03
4.2634361e+05,4.5188229e+06,2.6339852e+03,5.5839462e+02,9.3464861e-03
4.2634546e+05,4.5188605e+06,2.5905135e+03,5.5624905e+02,9.1790825e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2632420e+05,4.5188320e+06,2.6256125e+03,5.5065927e+02,9.7138336e-03
4.2633455e+05,4.5188252e+06,2.6015155e+03,6.4196050e+02,6.1643499e-03
4.2632568e+05,4.5188369e+06,2.6024336e+03,6.2541471e+02,6.5226752e-03
4.2632651e+05,4.5188335e+06,2.5831686e+03,5.8072544e+02,8.2070998e-03
4.2631487e+05,4.5188255e+06,2.5914848e+03,5.6050214e+02,9.0664342e-03
4.2631878e+05,4.5188276e+06,2.6195780e+03,7.7024228e+02,3.6132683e-03
4.2633822e+05,4.5188496e+06,2.6139146e+03,5.4912153e+02,9.7775028e-03
4.2633203e+05,4.5188327e+06,2.5866694e+03,7.2719062e+02,4.2210022e-03
4.2630367e+05,4.5188171e+06,2.6109956e+03,5.6597820e+02,9.0059866e-03
4.2633932e+05,4.5188244e+06,2.6210371e+03,5.6521670e+02,9.0086544e-03
4.2633729e+05,4.5188449e+06,2.5976843e+03,5.6240728e+02,8.9881137e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2632420e+05,4.5188320e+06,2.6256125e+03,5.5065927e+02,9.7138336e-03
4.2633549e+05,4.5188214e+06,2.6042369e+03,6.5690967e+02,5.6854115e-03
4.2633132e+05,4.5188312e+06,2.5967863e+03,6.3035113e+02,6.4634137e-03
4.2635181e+05,4.5188368e+06,2.5908931e+03,5.9440706e+02,7.6403591e-03
4.2630655e+05,4.5188223e+06,2.5940923e+03,5.5506235e+02,9.4056252e-03
4.2631878e+05,4.5188276e+06,2.6195780e+03,7.7024228e+02,3.6132683e-03
4.2633729e+05,4.5188488e+06,2.6129879e+03,5.4948532e+02,9.7534949e-03
4.2633203e+05,4.5188327e+06,2.5866694e+03,7.2719062e+02,4.2210022e-03
4.2631921e+05,4.5188203e+06,2.6153730e+03,5.6564625e+02,9.0071496e-03
4.2633883e+05,4.5188279e+06,2.6147651e+03,5.6608322e+02,8.9206810e-03
4.2633679e+05,4.5188423e+06,2.5888136e+03,5.6966859e+02,8.5566738e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2631898e+05,4.5188270e+06,2.5973082e+03,5.7146801e+02,8.6330468e-03
4.2633485e+05,4.5188249e+06,2.6010731e+03,6.5150955e+02,5.8157951e-03
4.2633358e+05,4.5188336e+06,2.5935053e+03,6.3578978e+02,6.2296221e-03
4.2634693e+05,4.5188334e+06,2.6004697e+03,5.8146097e+02,8.2095799e-03
4.2632085e+05,4.5188249e+06,2.6026326e+03,5.6034091e+02,9.1723554e-03
4.2631878e+05,4.5188276e+06,2.6195780e+03,7.7024228e+02,3.6132683e-03
4.2633730e+05,4.5188501e+06,2.6156995e+03,5.4670932e+02,9.9153274e-03
4.2633254e+05,4.5188328e+06,2.5857771e+03,7.2455003e+02,4.2761660e-03
4.2631833e+05,4.5188244e+06,2.6113088e+03,5.6214602e+02,9.0984635e-03
4.2633515e+05,4.5188263e+06,2.6168045e+03,5.6202427e+02,9.1063810e-03
4.2633398e+05,4.5188440e+06,2.5862265e+03,5.7092450e+02,8.5007471e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2631752e+05,4.5188338e+06,2.5784787e+03,5.8177820e+02,8.0516885e-03
4.2633485e+05,4.5188249e+06,2.6010731e+03,6.5150955e+02,5.8157951e-03
4.2633294e+05,4.5188386e+06,2.5892148e+03,6.2444628e+02,6.5557843e-03
4.2634360e+05,4.5188318e+06,2.6011041e+03,5.8021699e+02,8.2631721e-03
4.2631895e+05,4.5188223e+06,2.6024995e+03,5.5749051e+02,9.2753696e-03
4.2631878e+05,4.5188276e+06,2.6195780e+03,7.7024228e+02,3.6132683e-03
4.2633545e+05,4.5188473e+06,2.6142270e+03,5.4824546e+02,9.8316021e-03
4.2633244e+05,4.5188328e+06,2.5850384e+03,7.3303371e+02,4.0894554e-03
4.2631473e+05,4.5188166e+06,2.6274051e+03,5.7453918e+02,8.6468671e-03
4.2633562e+05,4.5188116e+06,2.6318011e+03,5.6529645e+02,9.0585077e-03
4.2634065e+05,4.5188419e+06,2.5889262e+03,5.8987602e+02,7.8032947e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2632245e+05,4.5188334e+06,2.5827552e+03,5.8148312e+02,8.0916611e-03
4.2633467e+05,4.5188254e+06,2.6008600e+03,6.4895871e+02,5.8942138e-03
4.2633177e+05,4.5188334e+06,2.5973931e+03,6.0745891e+02,7.1700183e-03
4.2633872e+05,4.5188308e+06,2.5939279e+03,5.8147772e+02,8.1669812e-03
4.2632059e+05,4.5188223e+06,2.6040811e+03,5.5546446e+02,9.3416099e-03
4.2632522e+05,4.5188300e+06,2.6032972e+03,7.5270340e+02,3.8377270e-03
4.2632903e+05,4.5188372e+06,2.6172804e+03,5.5865234e+02,9.3555476e-03
4.2633291e+05,4.5188329e+06,2.5838483e+03,7.3175163e+02,4.1058630e-03
4.2632410e+05,4.5188284e+06,2.6131933e+03,5.8830892e+02,7.9818845e-03
4.2633554e+05,4.5188120e+06,2.6307119e+03,5.6885172e+02,8.9262192e-03
4.2634088e+05,4.5188420e+06,2.5890024e+03,5.8997969e+02,7.7997326e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2631905e+05,4.5188278e+06,2.5895674e+03,5.6412705e+02,8.8679980e-03
4.2633503e+05,4.5188254e+06,2.6003314e+03,6.5059834e+02,5.8352716e-03
4.2633074e+05,4.5188359e+06,2.5964604e+03,5.9376584e+02,7.5936860e-03
4.2635177e+05,4.5188300e+06,2.5749708e+03,5.6365752e+02,8.8570743e-03
4.2631869e+05,4.5188235e+06,2.6012019e+03,5.5280184e+02,9.4373156e-03
4.2632522e+05,4.5188300e+06,2.6032972e+03,7.5270340e+02,3.8377270e-03
4.2632153e+05,4.5188409e+06,2.6352971e+03,5.5160030e+02,9.7968361e-03
4.2633383e+05,4.5188333e+06,2.5815243e+03,7.2924800e+02,4.1379039e-03
4.2632461e+05,4.5188250e+06,2.6231702e+03,5.8401118e+02,8.1793964e-03
4.2632415e+05,4.5188147e+06,2.6218873e+03,5.6113080e+02,9.1950739e-03
4.2634607e+05,4.5188477e+06,2.5781174e+03,5.9197289e+02,7.6736235e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2632449e+05,4.5188268e+06,2.5828495e+03,5.6684658e+02,8.7047450e-03
4.2633569e+05,4.5188286e+06,2.5960348e+03,6.3610423e+02,6.3058329e-03
4.2632750e+05,4.5188421e+06,2.5926518e+03,5.7893548e+02,8.2241640e-03
4.2632948e+05,4.5188292e+06,2.6028867e+03,5.5326935e+02,9.4698963e-03
4.2633415e+05,4.5188280e+06,2.5893595e+03,5.6263014e+02,9.0036223e-03
4.2632004e+05,4.5188282e+06,2.6162808e+03,7.6927029e+02,3.5838819e-03
4.2632214e+05,4.5188386e+06,2.6262658e+03,5.5435306e+02,9.6036652e-03
4.2633309e+05,4.5188330e+06,2.5834068e+03,7.3127602e+02,4.1119499e-03
4.2631461e+05,4.5188201e+06,2.6479612e+03,5.8663247e+02,8.1205306e-03
4.2632375e+05,4.5188241e+06,2.6247135e+03,5.7804027e+02,8.4742720e-03
4.2634391e+05,4.5188463e+06,2.5814851e+03,5.9101518e+02,7.7253724e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2632640e+05,4.5188277e+06,2.5788435e+03,5.7014757e+02,8.5355288e-03
4.2633931e+05,4.5188295e+06,2.5831568e+03,6.5518046e+02,5.6436519e-03
4.2632555e+05,4.5188446e+06,2.5938462e+03,5.8277798e+02,8.0431691e-03
4.2633122e+05,4.5188211e+06,2.6170148e+03,5.5381604e+02,9.4838949e-03
4.2633513e+05,4.5188362e+06,2.5814620e+03,5.6826961e+02,8.7078355e-03
4.2632064e+05,4.5188284e+06,2.6154096e+03,7.6432422e+02,3.6906977e-03
4.2632575e+05,4.5188430e+06,2.5734122e+03,5.5512731e+02,9.2792583e-03
4.2633309e+05,4.5188330e+06,2.5834068e+03,7.3127602e+02,4.1119499e-03
4.2632015e+05,4.5188252e+06,2.6279014e+03,5.7757375e+02,8.4801017e-03
4.2632465e+05,4.5188234e+06,2.6275512e+03,5.8712633e+02,8.1408344e-03
4.2633077e+05,4.5188300e+06,2.6178167e+03,5.9297402e+02,7.7551978e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2632655e+05,4.5188298e+06,2.5825595e+03,5.6374569e+02,8.8433727e-03
4.2633967e+05,4.5188297e+06,2.5805583e+03,6.5241786e+02,5.7372390e-03
4.2632587e+05,4.5188441e+06,2.5945452e+03,5.8461384e+02,7.9563386e-03
4.2633137e+05,4.5188208e+06,2.6182043e+03,5.5348289e+02,9.5055746e-03
4.2633773e+05,4.5188357e+06,2.5835647e+03,5.7066932e+02,8.6162114e-03
4.2632064e+05,4.5188284e+06,2.6154096e+03,7.6432422e+02,3.6906977e-03
4.2632303e+05,4.5188447e+06,2.5876691e+03,5.5788249e+02,9.2138325e-03
4.2633199e+05,4.5188330e+06,2.5851123e+03,7.3838029e+02,3.9818173e-03
4.2631547e+05,4.5188262e+06,2.6269292e+03,5.7670457e+02,8.4419248e-03
4.2633357e+05,4.5188411e+06,2.6042153e+03,6.1458416e+02,6.9356852e-03
4.2633047e+05,4.5188160e+06,2.6438033e+03,5.9029670e+02,7.9904663e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2632883e+05,4.5188246e+06,2.5957892e+03,5.6033485e+02,9.0622035e-03
4.2633939e+05,4.5188298e+06,2.5807273e+03,6.5560895e+02,5.6720744e-03
4.2632856e+05,4.5188342e+06,2.6038458e+03,5.7618759e+02,8.4017837e-03
4.2632951e+05,4.5188258e+06,2.6115448e+03,5.5260786e+02,9.5230357e-03
4.2633185e+05,4.5188221e+06,2.6146208e+03,5.8334565e+02,8.1198136e-03
4.2632064e+05,4.5188284e+06,2.6154096e+03,7.6432422e+02,3.6906977e-03
4.2632193e+05,4.5188465e+06,2.5833379e+03,5.5481293e+02,9.3251083e-03
4.2633262e+05,4.5188333e+06,2.5834278e+03,7.3693785e+02,3.9980030e-03
4.2631437e+05,4.5188305e+06,2.6124731e+03,5.6000446e+02,9.1447089e-03
4.2633304e+05,4.5188441e+06,2.6002829e+03,6.1777778e+02,6.7927862e-03
4.2633658e+05,4.5188156e+06,2.6355307e+03,5.7734324e+02,8.5548098e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2632501e+05,4.5188335e+06,2.5820809e+03,5.4654682e+02,9.6446724e-03
4.2633939e+05,4.5188298e+06,2.5807273e+03,6.5560895e+02,5.6720744e-03
4.2632707e+05,4.5188339e+06,2.6007280e+03,5.7253822e+02,8.5583738e-03
4.2633249e+05,4.5188238e+06,2.6131095e+03,5.5131555e+02,9.5955321e-03
4.2633416e+05,4.5188220e+06,2.6128641e+03,5.7630199e+02,8.4613364e-03
4.2632064e+05,4.5188284e+06,2.6154096e+03,7.6432422e+02,3.6906977e-03
4.2632288e+05,4.5188435e+06,2.5846675e+03,5.5527524e+02,9.3160034e-03
4.2632995e+05,4.5188322e+06,2.5905713e+03,7.4305487e+02,3.9293633e-03
4.2631437e+05,4.5188305e+06,2.6124731e+03,5.6000446e+02,9.1447089e-03
4.2633309e+05,4.5188422e+06,2.6005096e+03,6.1051665e+02,7.0849274e-03
4.2632726e+05,4.5188252e+06,2.6088062e+03,5.5568653e+02,9.4173534e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2632261e+05,4.5188368e+06,2.5725619e+03,5.4769989e+02,9.6135977e-03
4.2633939e+05,4.5188298e+06,2.5807273e+03,6.5560895e+02,5.6720744e-03
4.2632492e+05,4.5188344e+06,2.5963851e+03,5.7422402e+02,8.4431987e-03
4.2633952e+05,4.5188191e+06,2.6362665e+03,5.5964933e+02,9.3305927e-03
4.2634255e+05,4.5188175e+06,2.6167990e+03,5.8783423e+02,7.9759621e-03
4.2631907e+05,4.5188278e+06,2.6195932e+03,7.6790667e+02,3.6504986e-03
4.2632208e+05,4.5188465e+06,2.5776512e+03,5.4480357e+02,9.8141155e-03
4.2632995e+05,4.5188322e+06,2.5905713e+03,7.4305487e+02,3.9293633e-03
4.2630141e+05,4.5188325e+06,2.6175213e+03,5.6149872e+02,9.0836336e-03
4.2633300e+05,4.5188432e+06,2.5997269e+03,6.1182822e+02,7.0327647e-03
4.2633080e+05,4.5188105e+06,2.6283345e+03,5.5601927e+02,9.4993459e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2633184e+05,4.5188221e+06,2.6026479e+03,5.7224570e+02,8.5739786e-03
4.2633939e+05,4.5188298e+06,2.5807273e+03,6.5560895e+02,5.6720744e-03
4.2632900e+05,4.5188368e+06,2.5951798e+03,5.8469155e+02,8.0351545e-03
4.2633176e+05,4.5188286e+06,2.6141173e+03,5.5604334e+02,9.4113611e-03
4.2633977e+05,4.5188187e+06,2.6151681e+03,5.8149717e+02,8.2645470e-03
4.2631907e+05,4.5188278e+06,2.6195932e+03,7.6790667e+02,3.6504986e-03
4.2632459e+05,4.5188385e+06,2.5953054e+03,5.5009551e+02,9.6216029e-03
4.2632995e+05,4.5188322e+06,2.5905713e+03,7.4305487e+02,3.9293633e-03
4.2630141e+05,4.5188325e+06,2.6175213e+03,5.6149872e+02,9.0836336e-03
4.2633314e+05,4.5188434e+06,2.5998775e+03,6.1274956e+02,6.9987109e-03
4.2632666e+05,4.5188241e+06,2.6074860e+03,5.5164758e+02,9.6238744e-03
4.2630115e+05,4.5182635e+06,5.4475354e+03,1.7845031e+03,7.4882846e-04
4.2632886e+05,4.5188271e+06,2.5938149e+03,5.6799709e+02,8.7518493e-03
4.2633679e+05,4.5188329e+06,2.5854030e+03,6.4752029e+02,5.9268792e-03
4.2632591e+05,4.5188363e+06,2.5969985e+03,5.8406175e+02,8.0367674e-03
4.2634553e+05,4.5188271e+06,2.6148961e+03,5.4733336e+02,9.8561767e-03
4.2633919e+05,4.5188243e+06,2.6114049e+03,5.8437688e+02,8.1363675e-03
4.2631907e+05,4.5188278e+06,2.6195932e+03,7.6790667e+02,3.6504986e-03
4.2632370e+05,4.5188408e+06,2.5956121e+03,5.4641183e+02,9.8005754e-03
4.2632990e+05,4.5188325e+06,2.5908540e+03,7.3961772e+02,4.0095846e-03
4.2630464e+05,4.5188319e+06,2.6170682e+03,5.5921656e+02,9.1972259e-03
