xcen,ycen,depth,dVol
4.2635200e+05,4.5189609e+06,2.6021078e+03,4.8122643e+06
4.2633491e+05,4.5189538e+06,2.6050102e+03,4.8542077e+06
4.2634093e+05,4.5189768e+06,2.5970886e+03,4.7723129e+06
4.2634555e+05,4.5189746e+06,2.5832688e+03,4.8082088e+06
4.2635479e+05,4.5189751e+06,2.6168340e+03,4.8575638e+06
4.2634968e+05,4.5189793e+06,2.6001052e+03,4.7845962e+06
4.2635171e+05,4.5189666e+06,2.5952205e+03,4.8004312e+06
4.2634570e+05,4.5189696e+06,2.5924609e+03,4.7939842e+06
4.2635128e+05,4.5189730e+06,2.5812628e+03,4.7446612e+06
4.2633541e+05,4.5189896e+06,2.5796362e+03,4.7251593e+06
4.2635239e+05,4.5189678e+06,2.6057764e+03,4.8098271e+06
4.2634179e+05,4.5189658e+06,2.6167058e+03,4.8765549e+06
4.2633919e+05,4.5189821e+06,2.5950281e+03,4.7507618e+06
4.2634828e+05,4.5189762e+06,2.5933109e+03,4.8224750e+06
4.2636768e+05,4.5189786e+06,2.6181556e+03,4.8227575e+06
4.2635150e+05,4.5189718e+06,2.6004839e+03,4.7933590e+06
4.2634359e+05,4.5189718e+06,2.5843472e+03,4.7621535e+06
4.2633991e+05,4.5189415e+06,2.5842898e+03,4.7950939e+06
4.2635422e+05,4.5189743e+06,2.5839204e+03,4.7569740e+06
4.2634430e+05,4.5189892e+06,2.5838504e+03,4.7360271e+06
4.2634626e+05,4.5189713e+06,2.5968733e+03,4.7821045e+06
4.2634856e+05,4.5189655e+06,2.6097820e+03,4.8397058e+06
4.2634650e+05,4.5189784e+06,2.5996155e+03,4.7740784e+06
4.2636157e+05,4.5189646e+06,2.5817336e+03,4.7884984e+06
4.2636439e+05,4.5189790e+06,2.6198829e+03,4.8338040e+06
4.2636104e+05,4.5189765e+06,2.6121763e+03,4.8166156e+06
4.2635354e+05,4.5189856e+06,2.5956247e+03,4.7811524e+06
4.2634819e+05,4.5189552e+06,2.5934391e+03,4.7983602e+06
4.2635159e+05,4.5189719e+06,2.5900547e+03,4.7598026e+06
4.2634442e+05,4.5189899e+06,2.5803553e+03,4.7283019e+06
4.2634592e+05,4.5189716e+06,2.5913171e+03,4.7657733e+06
4.2634861e+05,4.5189690e+06,2.5966891e+03,4.8173553e+06
4.2634180e+05,4.5189735e+06,2.6060886e+03,4.7953845e+06
4.2635877e+05,4.5189754e+06,2.5896914e+03,4.7795416e+06
4.2635835e+05,4.5189687e+06,2.6044092e+03,4.8200483e+06
4.2636340e+05,4.5189780e+06,2.6101118e+03,4.8026900e+06
4.2635217e+05,4.5189913e+06,2.5851618e+03,4.7610689e+06
4.2634094e+05,4.5189544e+06,2.6093608e+03,4.7994993e+06
4.2636262e+05,4.5189854e+06,2.5824328e+03,4.7473487e+06
4.2635022e+05,4.5189944e+06,2.5787315e+03,4.7305116e+06
4.2634378e+05,4.5189604e+06,2.6081564e+03,4.8291165e+06
4.2634346e+05,4.5189721e+06,2.5966820e+03,4.7960747e+06
4.2632999e+05,4.5189714e+06,2.5994121e+03,4.7833528e+06
4.2635801e+05,4.5189905e+06,2.5714456e+03,4.7210905e+06
4.2635209e+05,4.5189593e+06,2.6151203e+03,4.8576360e+06
4.2635337e+05,4.5189859e+06,2.5970274e+03,4.7773314e+06
4.2633881e+05,4.5189725e+06,2.5967416e+03,4.7782055e+06
4.2633785e+05,4.5189623e+06,2.6013786e+03,4.7806293e+06
4.2635212e+05,4.5189774e+06,2.5967575e+03,4.7799643e+06
4.2633956e+05,4.5189818e+06,2.5883961e+03,4.7653455e+06
4.2634387e+05,4.5189554e+06,2.6151827e+03,4.8456018e+06
4.2633934e+05,4.5189620e+06,2.6012759e+03,4.8136417e+06
4.2633021e+05,4.5189739e+06,2.5963586e+03,4.7699648e+06
4.2634994e+05,4.5189737e+06,2.5880945e+03,4.7586838e+06
4.2635006e+05,4.5189700e+06,2.6034331e+03,4.8208815e+06
4.2635833e+05,4.5189845e+06,2.5968106e+03,4.7789702e+06
4.2634306e+05,4.5189819e+06,2.5864938e+03,4.7415225e+06
4.2634443e+05,4.5189587e+06,2.6038132e+03,4.7942126e+06
4.2636105e+05,4.5189831e+06,2.5957270e+03,4.7863136e+06
4.2633598e+05,4.5189845e+06,2.5837858e+03,4.7455990e+06
4.2635439e+05,4.5189542e+06,2.6077038e+03,4.7908571e+06
4.2634560e+05,4.5189709e+06,2.5926442e+03,4.7908365e+06
4.2634209e+05,4.5189829e+06,2.5895805e+03,4.7566421e+06
4.2634475e+05,4.5189685e+06,2.5936237e+03,4.7698858e+06
4.2634623e+05,4.5189724e+06,2.5996069e+03,4.8007815e+06
4.2636703e+05,4.5189751e+06,2.6046178e+03,4.7871842e+06
4.2635376e+05,4.5189811e+06,2.5924631e+03,4.7689737e+06
4.2635237e+05,4.5189689e+06,2.6031340e+03,4.8032816e+06
4.2635142e+05,4.5189773e+06,2.5896841e+03,4.7805031e+06
4.2634681e+05,4.5189742e+06,2.5943329e+03,4.7724323e+06
4.2635438e+05,4.5189691e+06,2.6081638e+03,4.8181102e+06
4.2634408e+05,4.5189720e+06,2.5863947e+03,4.7694361e+06
4.2634371e+05,4.5189839e+06,2.5891674e+03,4.7405409e+06
4.2634923e+05,4.5189668e+06,2.5991587e+03,4.7897013e+06
4.2635225e+05,4.5189707e+06,2.6068824e+03,4.8013792e+06
4.2635523e+05,4.5189586e+06,2.6086234e+03,4.7864777e+06
4.2636602e+05,4.5189648e+06,2.6011728e+03,4.7905647e+06
4.2634990e+05,4.5189675e+06,2.6045926e+03,4.8088134e+06
4.2635182e+05,4.5189840e+06,2.5843331e+03,4.7570091e+06
4.2635201e+05,4.5189707e+06,2.5815602e+03,4.7462913e+06
4.2635801e+05,4.5189701e+06,2.6170459e+03,4.8470866e+06
4.2633628e+05,4.5189838e+06,2.5700034e+03,4.7267805e+06
4.2634529e+05,4.5189846e+06,2.5870531e+03,4.7472535e+06
4.2634978e+05,4.5189600e+06,2.6059905e+03,4.8135333e+06
4.2634733e+05,4.5189785e+06,2.5964589e+03,4.8103506e+06
4.2635516e+05,4.5189632e+06,2.6075951e+03,4.7949452e+06
4.2635540e+05,4.5189662e+06,2.5858502e+03,4.7640794e+06
4.2634948e+05,4.5189663e+06,2.6163004e+03,4.8439717e+06
4.2635273e+05,4.5189877e+06,2.5737120e+03,4.7143005e+06
4.2635929e+05,4.5189762e+06,2.5752872e+03,4.7231244e+06
4.2636371e+05,4.5189755e+06,2.5984263e+03,4.7944226e+06
4.2634544e+05,4.5189736e+06,2.5924951e+03,4.7836362e+06
4.2633505e+05,4.5189815e+06,2.6026829e+03,4.7897622e+06
4.2634289e+05,4.5189610e+06,2.6020895e+03,4.7963222e+06
4.2635491e+05,4.5189663e+06,2.6180685e+03,4.8722146e+06
4.2636303e+05,4.5189535e+06,2.5993818e+03,4.7988345e+06
4.2636388e+05,4.5189667e+06,2.5724008e+03,4.7388321e+06
4.2634969e+05,4.5189654e+06,2.6177746e+03,4.8488467e+06
4.2635943e+05,4.5189817e+06,2.5922718e+03,4.7866636e+06
4.2635336e+05,4.5189736e+06,2.5800536e+03,4.7408754e+06
4.2636025e+05,4.5189733e+06,2.5898780e+03,4.7683595e+06
4.2633851e+05,4.5189804e+06,2.5939744e+03,4.7752165e+06
4.2636001e+05,4.5189793e+06,2.5888011e+03,4.7482878e+06
4.2634320e+05,4.5189616e+06,2.6036164e+03,4.8145509e+06
4.2635594e+05,4.5189643e+06,2.6198624e+03,4.8856708e+06
4.2635519e+05,4.5189529e+06,2.5998362e+03,4.8007630e+06
4.2636121e+05,4.5189712e+06,2.5846482e+03,4.7584949e+06
4.2635083e+05,4.5189616e+06,2.5992415e+03,4.8045826e+06
4.2635802e+05,4.5189790e+06,2.5922690e+03,4.7815702e+06
4.2635393e+05,4.5189725e+06,2.5942977e+03,4.7926008e+06
4.2636127e+05,4.5189608e+06,2.5922623e+03,4.7608005e+06
4.2634139e+05,4.5189716e+06,2.6030160e+03,4.8116578e+06
4.2635762e+05,4.5189830e+06,2.5880371e+03,4.7434478e+06
4.2634412e+05,4.5189673e+06,2.6030522e+03,4.8083803e+06
4.2634754e+05,4.5189600e+06,2.6102755e+03,4.8422020e+06
4.2635534e+05,4.5189502e+06,2.6042635e+03,4.8092999e+06
4.2635764e+05,4.5189630e+06,2.5891049e+03,4.7662785e+06
4.2634871e+05,4.5189575e+06,2.5983729e+03,4.8029483e+06
4.2636060e+05,4.5189780e+06,2.5895872e+03,4.7712234e+06
4.2635046e+05,4.5189658e+06,2.5840324e+03,4.7974142e+06
4.2635500e+05,4.5189668e+06,2.5982136e+03,4.7835026e+06
4.2634217e+05,4.5189660e+06,2.6005925e+03,4.8191184e+06
4.2635873e+05,4.5189935e+06,2.5853060e+03,4.7383187e+06
4.2635403e+05,4.5189740e+06,2.5895538e+03,4.7420533e+06
4.2634864e+05,4.5189564e+06,2.6122159e+03,4.8669748e+06
4.2636408e+05,4.5189461e+06,2.6001679e+03,4.8023146e+06
4.2635026e+05,4.5189639e+06,2.5956967e+03,4.7921569e+06
4.2632949e+05,4.5189582e+06,2.6009100e+03,4.7798933e+06
4.2636209e+05,4.5189687e+06,2.5877264e+03,4.7915732e+06
4.2635302e+05,4.5189698e+06,2.5798034e+03,4.7728589e+06
4.2635548e+05,4.5189577e+06,2.5969666e+03,4.7726500e+06
4.2634442e+05,4.5189821e+06,2.5819723e+03,4.7165493e+06
4.2635806e+05,4.5189821e+06,2.5918094e+03,4.7556943e+06
4.2634536e+05,4.5189662e+06,2.6025779e+03,4.8034323e+06
4.2634844e+05,4.5189491e+06,2.6096778e+03,4.8715933e+06
4.2636064e+05,4.5189549e+06,2.5975293e+03,4.7939259e+06
4.2635007e+05,4.5189485e+06,2.5926160e+03,4.7900490e+06
4.2633306e+05,4.5189555e+06,2.6016717e+03,4.7966468e+06
4.2635470e+05,4.5189687e+06,2.5892943e+03,4.7857070e+06
4.2634914e+05,4.5189697e+06,2.5860639e+03,4.7822242e+06
4.2635180e+05,4.5189621e+06,2.5914576e+03,4.7755262e+06
4.2634975e+05,4.5189750e+06,2.5918167e+03,4.7590852e+06
4.2634499e+05,4.5189817e+06,2.5905563e+03,4.7745296e+06
4.2634182e+05,4.5189759e+06,2.6069048e+03,4.8015132e+06
4.2634661e+05,4.5189573e+06,2.5979223e+03,4.8243081e+06
4.2636142e+05,4.5189577e+06,2.5942913e+03,4.7862343e+06
4.2634250e+05,4.5189727e+06,2.5852856e+03,4.7977635e+06
4.2634328e+05,4.5189645e+06,2.6043349e+03,4.8003660e+06
4.2635419e+05,4.5189597e+06,2.6030378e+03,4.8152083e+06
4.2634346e+05,4.5189735e+06,2.6038666e+03,4.8267176e+06
4.2635175e+05,4.5189597e+06,2.5880100e+03,4.7843834e+06
4.2635940e+05,4.5189632e+06,2.5900786e+03,4.7469429e+06
4.2634819e+05,4.5189709e+06,2.5994742e+03,4.8019696e+06
4.2634068e+05,4.5189763e+06,2.6158330e+03,4.8154301e+06
4.2634669e+05,4.5189592e+06,2.5972516e+03,4.8014880e+06
4.2636021e+05,4.5189645e+06,2.5985261e+03,4.7701953e+06
4.2634416e+05,4.5189712e+06,2.5923320e+03,4.7984282e+06
4.2635455e+05,4.5189674e+06,2.5924578e+03,4.7586229e+06
4.2636251e+05,4.5189552e+06,2.6072908e+03,4.8254235e+06
4.2633933e+05,4.5189729e+06,2.6158957e+03,4.8528212e+06
4.2634855e+05,4.5189562e+06,2.5766156e+03,4.7590524e+06
4.2635594e+05,4.5189607e+06,2.5929114e+03,4.7753352e+06
4.2634343e+05,4.5189717e+06,2.6056050e+03,4.8098365e+06
4.2634307e+05,4.5189704e+06,2.6195478e+03,4.8271786e+06
4.2634803e+05,4.5189613e+06,2.5935122e+03,4.7801710e+06
4.2634940e+05,4.5189733e+06,2.5985019e+03,4.7557354e+06
4.2634272e+05,4.5189766e+06,2.5912436e+03,4.7899509e+06
4.2635912e+05,4.5189742e+06,2.5996216e+03,4.7732690e+06
4.2636192e+05,4.5189677e+06,2.6009418e+03,4.8287936e+06
4.2634839e+05,4.5189658e+06,2.5925801e+03,4.7738565e+06
4.2633385e+05,4.5189672e+06,2.5768447e+03,4.7771083e+06
4.2635611e+05,4.5189624e+06,2.5872689e+03,4.7674458e+06
4.2634938e+05,4.5189724e+06,2.6102679e+03,4.8184095e+06
4.2634346e+05,4.5189695e+06,2.6107041e+03,4.8167795e+06
4.2634821e+05,4.5189549e+06,2.6001960e+03,4.7907355e+06
4.2635015e+05,4.5189711e+06,2.5925078e+03,4.7682850e+06
4.2634685e+05,4.5189724e+06,2.5901898e+03,4.7834472e+06
4.2633958e+05,4.5189947e+06,2.6048787e+03,4.7665516e+06
4.2636433e+05,4.5189585e+06,2.6057379e+03,4.8352484e+06
4.2634607e+05,4.5189713e+06,2.6034602e+03,4.7923292e+06
4.2632711e+05,4.5189723e+06,2.5748229e+03,4.7597649e+06
4.2635433e+05,4.5189668e+06,2.6022651e+03,4.7898372e+06
4.2634002e+05,4.5189813e+06,2.6219536e+03,4.8185798e+06
4.2634470e+05,4.5189613e+06,2.6066864e+03,4.8151385e+06
4.2634081e+05,4.5189532e+06,2.5892213e+03,4.7957049e+06
4.2634888e+05,4.5189691e+06,2.6006731e+03,4.7879166e+06
4.2634996e+05,4.5189746e+06,2.6032813e+03,4.8149438e+06
4.2634775e+05,4.5189763e+06,2.5965097e+03,4.7742568e+06
4.2636221e+05,4.5189630e+06,2.6061168e+03,4.8399966e+06
4.2634007e+05,4.5189741e+06,2.6099316e+03,4.8154610e+06
4.2634729e+05,4.5189648e+06,2.5821191e+03,4.7785180e+06
4.2636027e+05,4.5189613e+06,2.5881661e+03,4.7681221e+06
4.2634789e+05,4.5189700e+06,2.6047391e+03,4.8098687e+06
4.2634550e+05,4.5189692e+06,2.6032961e+03,4.7951380e+06
4.2633062e+05,4.5189628e+06,2.5955106e+03,4.8028977e+06
4.2634675e+05,4.5189745e+06,2.5890340e+03,4.7539846e+06
4.2633541e+05,4.5189655e+06,2.5924555e+03,4.7848371e+06
4.2634730e+05,4.5189775e+06,2.5836832e+03,4.7373958e+06
4.2635792e+05,4.5189674e+06,2.5980002e+03,4.8079545e+06
4.2636040e+05,4.5189760e+06,2.6067245e+03,4.8023727e+06
4.2634848e+05,4.5189696e+06,2.5878785e+03,4.7627514e+06
4.2636210e+05,4.5189703e+06,2.6074733e+03,4.7824524e+06
4.2635107e+05,4.5189710e+06,2.6024009e+03,4.8109555e+06
4.2634253e+05,4.5189687e+06,2.6005704e+03,4.7727115e+06
4.2634235e+05,4.5189674e+06,2.5950404e+03,4.7935508e+06
4.2633784e+05,4.5189684e+06,2.5772976e+03,4.7412607e+06
4.2633644e+05,4.5189629e+06,2.5970008e+03,4.8020167e+06
4.2633983e+05,4.5189803e+06,2.5797238e+03,4.7219416e+06
4.2636200e+05,4.5189643e+06,2.5867947e+03,4.7886148e+06
4.2634869e+05,4.5189684e+06,2.6035480e+03,4.8156114e+06
4.2635703e+05,4.5189712e+06,2.5702223e+03,4.7004243e+06
4.2634336e+05,4.5189648e+06,2.5973555e+03,4.7718709e+06
4.2634740e+05,4.5189736e+06,2.6014434e+03,4.8140795e+06
4.2634216e+05,4.5189691e+06,2.5901656e+03,4.7772776e+06
4.2634973e+05,4.5189640e+06,2.5999369e+03,4.8170394e+06
4.2635097e+05,4.5189734e+06,2.5767191e+03,4.7335715e+06
4.2632690e+05,4.5189634e+06,2.5927108e+03,4.8006255e+06
4.2633801e+05,4.5189809e+06,2.5948445e+03,4.7857466e+06
4.2635189e+05,4.5189646e+06,2.5964963e+03,4.8031681e+06
4.2634240e+05,4.5189669e+06,2.6069629e+03,4.8342311e+06
4.2635100e+05,4.5189679e+06,2.5783763e+03,4.7232250e+06
4.2635077e+05,4.5189652e+06,2.5950333e+03,4.7758873e+06
4.2633829e+05,4.5189787e+06,2.6001532e+03,4.8080823e+06
4.2634697e+05,4.5189680e+06,2.5790437e+03,4.7454538e+06
4.2636616e+05,4.5189671e+06,2.5715326e+03,4.7519587e+06
4.2634583e+05,4.5189718e+06,2.5860724e+03,4.7480331e+06
4.2632441e+05,4.5189637e+06,2.6047210e+03,4.8332395e+06
4.2633340e+05,4.5189846e+06,2.5884845e+03,4.7631529e+06
4.2635647e+05,4.5189533e+06,2.6174519e+03,4.8429914e+06
4.2635302e+05,4.5189726e+06,2.5843354e+03,4.7865092e+06
4.2635258e+05,4.5189711e+06,2.5650946e+03,4.7240122e+06
4.2635032e+05,4.5189681e+06,2.5965173e+03,4.7721882e+06
4.2633573e+05,4.5189799e+06,2.5985133e+03,4.7806237e+06
4.2634430e+05,4.5189708e+06,2.5830302e+03,4.7625144e+06
4.2636392e+05,4.5189652e+06,2.5768774e+03,4.7435395e+06
4.2634293e+05,4.5189771e+06,2.5808648e+03,4.7120375e+06
4.2633211e+05,4.5189619e+06,2.6037236e+03,4.8281806e+06
4.2633828e+05,4.5189793e+06,2.5956936e+03,4.7957893e+06
4.2634599e+05,4.5189709e+06,2.6003625e+03,4.7788671e+06
4.2635301e+05,4.5189721e+06,2.5849395e+03,4.7730615e+06
4.2635437e+05,4.5189688e+06,2.5601466e+03,4.7202428e+06
4.2634997e+05,4.5189774e+06,2.5894202e+03,4.7533107e+06
4.2633732e+05,4.5189901e+06,2.5727173e+03,4.7018806e+06
4.2636610e+05,4.5189641e+06,2.5840794e+03,4.7716017e+06
4.2634069e+05,4.5189720e+06,2.6096863e+03,4.8181055e+06
4.2634423e+05,4.5189780e+06,2.5816419e+03,4.7203110e+06
4.2633047e+05,4.5189561e+06,2.6019933e+03,4.8279443e+06
4.2634120e+05,4.5189755e+06,2.5823641e+03,4.7590492e+06
4.2636586e+05,4.5189513e+06,2.6083268e+03,4.8202599e+06
4.2635113e+05,4.5189695e+06,2.5951866e+03,4.8047536e+06
4.2635808e+05,4.5189606e+06,2.5849475e+03,4.7814955e+06
4.2634816e+05,4.5189836e+06,2.5975844e+03,4.7581064e+06
4.2634707e+05,4.5189817e+06,2.5797670e+03,4.7381359e+06
4.2635878e+05,4.5189678e+06,2.5828665e+03,4.7689166e+06
4.2635371e+05,4.5189624e+06,2.6024037e+03,4.8218512e+06
4.2634577e+05,4.5189717e+06,2.5867236e+03,4.7378840e+06
4.2634582e+05,4.5189602e+06,2.5940934e+03,4.7982804e+06
4.2633679e+05,4.5189739e+06,2.5836678e+03,4.7558657e+06
4.2635720e+05,4.5189521e+06,2.6136057e+03,4.8450431e+06
4.2634009e+05,4.5189717e+06,2.5944823e+03,4.7893901e+06
4.2634876e+05,4.5189718e+06,2.5739634e+03,4.7220600e+06
4.2634039e+05,4.5189830e+06,2.6032626e+03,4.7937025e+06
4.2634924e+05,4.5189824e+06,2.5903696e+03,4.7477354e+06
4.2636013e+05,4.5189750e+06,2.5751565e+03,4.7289304e+06
4.2636239e+05,4.5189662e+06,2.6020311e+03,4.7834886e+06
4.2634390e+05,4.5189677e+06,2.5886187e+03,4.7685548e+06
4.2634654e+05,4.5189600e+06,2.5858163e+03,4.7843608e+06
4.2634166e+05,4.5189626e+06,2.5831166e+03,4.7992605e+06
4.2636038e+05,4.5189487e+06,2.6105558e+03,4.8381579e+06
4.2634681e+05,4.5189666e+06,2.6005443e+03,4.7919644e+06
4.2635221e+05,4.5189715e+06,2.5760606e+03,4.7347357e+06
4.2634419e+05,4.5189729e+06,2.5978239e+03,4.7950101e+06
4.2634774e+05,4.5189773e+06,2.5865004e+03,4.7460312e+06
4.2635351e+05,4.5189748e+06,2.5854806e+03,4.7485086e+06
4.2634937e+05,4.5189663e+06,2.5965642e+03,4.7765615e+06
4.2634227e+05,4.5189641e+06,2.5925560e+03,4.7714059e+06
4.2634573e+05,4.5189714e+06,2.5744241e+03,4.7448823e+06
4.2634697e+05,4.5189738e+06,2.5861086e+03,4.7692671e+06
4.2635601e+05,4.5189580e+06,2.6023710e+03,4.8124690e+06
4.2634363e+05,4.5189726e+06,2.5982808e+03,4.7778341e+06
4.2635789e+05,4.5189690e+06,2.5795484e+03,4.7356324e+06
4.2634271e+05,4.5189659e+06,2.5928044e+03,4.8068565e+06
4.2634282e+05,4.5189764e+06,2.5912414e+03,4.7691891e+06
4.2635783e+05,4.5189700e+06,2.5853337e+03,4.7667905e+06
4.2635010e+05,4.5189845e+06,2.5794055e+03,4.7454559e+06
4.2633451e+05,4.5189503e+06,2.6063742e+03,4.8146015e+06
4.2633832e+05,4.5189648e+06,2.5829677e+03,4.7827280e+06
4.2633492e+05,4.5189745e+06,2.5847530e+03,4.7754162e+06
4.2635699e+05,4.5189763e+06,2.6010432e+03,4.7963593e+06
4.2634589e+05,4.5189690e+06,2.5908679e+03,4.7839178e+06
4.2635702e+05,4.5189612e+06,2.5915417e+03,4.7640296e+06
4.2634844e+05,4.5189606e+06,2.5974888e+03,4.8297505e+06
4.2635426e+05,4.5189748e+06,2.6110357e+03,4.8072251e+06
4.2636006e+05,4.5189635e+06,2.5940176e+03,4.7909782e+06
4.2635712e+05,4.5189879e+06,2.5779329e+03,4.7402736e+06
4.2634250e+05,4.5189574e+06,2.5993376e+03,4.7937999e+06
4.2633606e+05,4.5189663e+06,2.5802761e+03,4.7671796e+06
4.2634006e+05,4.5189753e+06,2.5871021e+03,4.7753465e+06
4.2635689e+05,4.5189811e+06,2.5981481e+03,4.7700721e+06
4.2634353e+05,4.5189702e+06,2.5853571e+03,4.7702946e+06
4.2636571e+05,4.5189622e+06,2.5938338e+03,4.8086269e+06
4.2634839e+05,4.5189587e+06,2.6006316e+03,4.8385803e+06
4.2635638e+05,4.5189794e+06,2.6010373e+03,4.7777756e+06
4.2635876e+05,4.5189618e+06,2.5984014e+03,4.7957434e+06
4.2634937e+05,4.5189744e+06,2.5835918e+03,4.7517339e+06
4.2634571e+05,4.5189531e+06,2.6057674e+03,4.8084686e+06
4.2634550e+05,4.5189731e+06,2.5839345e+03,4.7407833e+06
4.2634374e+05,4.5189737e+06,2.5853743e+03,4.7692403e+06
4.2636443e+05,4.5189742e+06,2.5974474e+03,4.7807086e+06
4.2633628e+05,4.5189670e+06,2.5750469e+03,4.7457514e+06
4.2636516e+05,4.5189691e+06,2.5957571e+03,4.7882852e+06
4.2635029e+05,4.5189625e+06,2.6039696e+03,4.8303814e+06
4.2636124e+05,4.5189775e+06,2.6027722e+03,4.7796444e+06
4.2635831e+05,4.5189450e+06,2.6080241e+03,4.8225640e+06
4.2636593e+05,4.5189719e+06,2.5888924e+03,4.7705126e+06
4.2634343e+05,4.5189650e+06,2.5948842e+03,4.7835001e+06
4.2635748e+05,4.5189634e+06,2.5768219e+03,4.7300870e+06
4.2634419e+05,4.5189738e+06,2.5924323e+03,4.7847417e+06
4.2636397e+05,4.5189726e+06,2.5854638e+03,4.7511048e+06
4.2634750e+05,4.5189689e+06,2.5783767e+03,4.7464154e+06
4.2635175e+05,4.5189609e+06,2.6029460e+03,4.8021917e+06
4.2634544e+05,4.5189477e+06,2.6145321e+03,4.8635566e+06
4.2636641e+05,4.5189852e+06,2.5983208e+03,4.7610701e+06
4.2635287e+05,4.5189559e+06,2.5929798e+03,4.7836861e+06
4.2636344e+05,4.5189576e+06,2.5740627e+03,4.7623848e+06
4.2634249e+05,4.5189673e+06,2.6113589e+03,4.8026167e+06
4.2634732e+05,4.5189708e+06,2.5636713e+03,4.7023575e+06
4.2634226e+05,4.5189755e+06,2.5942039e+03,4.7901611e+06
4.2635674e+05,4.5189753e+06,2.5838411e+03,4.7451880e+06
4.2634198e+05,4.5189720e+06,2.5833975e+03,4.7194234e+06
4.2635085e+05,4.5189565e+06,2.6028042e+03,4.8088714e+06
4.2633603e+05,4.5189623e+06,2.5975674e+03,4.8192531e+06
4.2635706e+05,4.5189734e+06,2.6095604e+03,4.7954319e+06
4.2634231e+05,4.5189579e+06,2.5991890e+03,4.7685033e+06
4.2635127e+05,4.5189697e+06,2.5765310e+03,4.7353236e+06
4.2634208e+05,4.5189602e+06,2.6024913e+03,4.8040290e+06
4.2633822e+05,4.5189681e+06,2.5826875e+03,4.7363110e+06
4.2633593e+05,4.5189772e+06,2.5772632e+03,4.7556563e+06
4.2635674e+05,4.5189697e+06,2.5878106e+03,4.7646269e+06
4.2634175e+05,4.5189847e+06,2.5855973e+03,4.7215116e+06
4.2635411e+05,4.5189621e+06,2.6039183e+03,4.7957161e+06
4.2635093e+05,4.5189699e+06,2.5916469e+03,4.7952137e+06
4.2635167e+05,4.5189736e+06,2.6109273e+03,4.7937873e+06
4.2634658e+05,4.5189598e+06,2.5972633e+03,4.7700924e+06
4.2635865e+05,4.5189706e+06,2.5769834e+03,4.7389484e+06
4.2634726e+05,4.5189629e+06,2.5908619e+03,4.7737523e+06
4.2634072e+05,4.5189723e+06,2.5858776e+03,4.7504966e+06
4.2633302e+05,4.5189740e+06,2.5742217e+03,4.7420925e+06
4.2636713e+05,4.5189619e+06,2.5870536e+03,4.7637846e+06
4.2633999e+05,4.5189786e+06,2.5877336e+03,4.7409494e+06
4.2633551e+05,4.5189673e+06,2.5967273e+03,4.7896914e+06
4.2634273e+05,4.5189776e+06,2.5863266e+03,4.7744291e+06
4.2635340e+05,4.5189731e+06,2.6117718e+03,4.7906548e+06
4.2634186e+05,4.5189715e+06,2.5924489e+03,4.7591485e+06
4.2636642e+05,4.5189655e+06,2.5825444e+03,4.7429753e+06
4.2634956e+05,4.5189494e+06,2.5999625e+03,4.8382233e+06
4.2632366e+05,4.5189791e+06,2.5879548e+03,4.7495799e+06
4.2634065e+05,4.5189702e+06,2.5777737e+03,4.7508777e+06
4.2634623e+05,4.5189626e+06,2.5834061e+03,4.7616334e+06
4.2634338e+05,4.5189752e+06,2.5844286e+03,4.7449631e+06
4.2633947e+05,4.5189647e+06,2.5925635e+03,4.7866750e+06
4.2635397e+05,4.5189764e+06,2.5935978e+03,4.7888236e+06
4.2635045e+05,4.5189797e+06,2.6013302e+03,4.7470075e+06
4.2634200e+05,4.5189700e+06,2.5987313e+03,4.7801522e+06
4.2636722e+05,4.5189607e+06,2.5881720e+03,4.7717958e+06
4.2635287e+05,4.5189538e+06,2.5993518e+03,4.8321668e+06
4.2632353e+05,4.5189802e+06,2.5917904e+03,4.7550501e+06
4.2634402e+05,4.5189652e+06,2.5748677e+03,4.7371782e+06
4.2635533e+05,4.5189612e+06,2.5928255e+03,4.7898664e+06
4.2633942e+05,4.5189627e+06,2.5695720e+03,4.7309617e+06
4.2634717e+05,4.5189733e+06,2.5953254e+03,4.8040155e+06
4.2635093e+05,4.5189772e+06,2.5904017e+03,4.7710129e+06
4.2634983e+05,4.5189816e+06,2.6007174e+03,4.7539034e+06
4.2634442e+05,4.5189589e+06,2.6007048e+03,4.8026625e+06
4.2635428e+05,4.5189614e+06,2.5839622e+03,4.7574712e+06
4.2635258e+05,4.5189598e+06,2.5901951e+03,4.7983865e+06
4.2634651e+05,4.5189730e+06,2.5998992e+03,4.8110524e+06
4.2634924e+05,4.5189643e+06,2.5789774e+03,4.7448282e+06
4.2635675e+05,4.5189523e+06,2.5992352e+03,4.8100015e+06
4.2635191e+05,4.5189637e+06,2.5780940e+03,4.7665634e+06
4.2633781e+05,4.5189873e+06,2.5789388e+03,4.7354421e+06
4.2635037e+05,4.5189810e+06,2.5969537e+03,4.7880151e+06
4.2634681e+05,4.5189700e+06,2.5976595e+03,4.7641985e+06
4.2634103e+05,4.5189472e+06,2.6014052e+03,4.8185357e+06
4.2635437e+05,4.5189655e+06,2.5855027e+03,4.7516010e+06
4.2634787e+05,4.5189697e+06,2.5892782e+03,4.7997055e+06
4.2635749e+05,4.5189531e+06,2.6058581e+03,4.8392448e+06
4.2635266e+05,4.5189579e+06,2.5780396e+03,4.7545922e+06
