xcen,ycen,depth,radius,dP_mu
4.2620541e+05,4.5186060e+06,3.8717758e+03,7.0958959e+02,9.4412021e-03
4.2676725e+05,4.5184475e+06,5.6673455e+03,3.3339634e+03,1.3049870e-04
4.2677921e+05,4.5184152e+06,5.6775518e+03,3.3437581e+03,1.2825979e-04
4.2677104e+05,4.5183997e+06,5.6869913e+03,3.3553724e+03,1.2818379e-04
4.2619336e+05,4.5185940e+06,3.8871189e+03,7.0065849e+02,9.8796464e-03
4.2673573e+05,4.5184612e+06,5.6753990e+03,3.3475399e+03,1.2839342e-04
4.2618852e+05,4.5185819e+06,3.8935226e+03,7.2591617e+02,8.8877291e-03
4.2618009e+05,4.5185677e+06,3.8944892e+03,7.0031111e+02,9.9143249e-03
4.2620312e+05,4.5185820e+06,3.7922831e+03,9.7576856e+02,3.6203633e-03
4.2618537e+05,4.5185980e+06,3.8494295e+03,7.2067972e+02,8.9507712e-03
4.2674088e+05,4.5183886e+06,5.7043340e+03,3.3790723e+03,1.2554824e-04
4.2619264e+05,4.5186018e+06,3.8531132e+03,7.2124291e+02,8.8680806e-03
4.2620541e+05,4.5186060e+06,3.8717758e+03,7.0958959e+02,9.4412021e-03
4.2677167e+05,4.5184184e+06,5.6785360e+03,3.3458455e+03,1.2909512e-04
4.2678581e+05,4.5184272e+06,5.6705280e+03,3.3350836e+03,1.2785760e-04
4.2677212e+05,4.5183861e+06,5.6925863e+03,3.3614696e+03,1.2752452e-04
4.2619336e+05,4.5185940e+06,3.8871189e+03,7.0065849e+02,9.8796464e-03
4.2673042e+05,4.5184675e+06,5.6749355e+03,3.3477902e+03,1.2828973e-04
4.2618119e+05,4.5185724e+06,3.8978199e+03,7.1208187e+02,9.4641425e-03
4.2619386e+05,4.5185894e+06,3.8827631e+03,7.0478333e+02,9.6844577e-03
4.2620312e+05,4.5185820e+06,3.7922831e+03,9.7576856e+02,3.6203633e-03
4.2618688e+05,4.5186067e+06,3.8366169e+03,7.2647142e+02,8.6767896e-03
4.2673733e+05,4.5183966e+06,5.7024090e+03,3.3774380e+03,1.2564594e-04
4.2619264e+05,4.5186018e+06,3.8531132e+03,7.2124291e+02,8.8680806e-03
4.2620030e+05,4.5185978e+06,3.8773954e+03,7.1671369e+02,9.1804140e-03
4.2675399e+05,4.5184242e+06,5.6835437e+03,3.3539859e+03,1.2807260e-04
4.2677949e+05,4.5184315e+06,5.6711424e+03,3.3366547e+03,1.2792519e-04
4.2677918e+05,4.5183930e+06,5.6866636e+03,3.3538441e+03,1.2832938e-04
4.2619336e+05,4.5185940e+06,3.8871189e+03,7.0065849e+02,9.8796464e-03
4.2673099e+05,4.5184616e+06,5.6772114e+03,3.3502463e+03,1.2807071e-04
4.2617199e+05,4.5185733e+06,3.8852121e+03,7.1164242e+02,9.4720921e-03
4.2619883e+05,4.5185920e+06,3.8851667e+03,6.9917085e+02,9.9088727e-03
4.2620312e+05,4.5185820e+06,3.7922831e+03,9.7576856e+02,3.6203633e-03
4.2617845e+05,4.5185970e+06,3.8363942e+03,7.3477237e+02,8.3677766e-03
4.2673733e+05,4.5183966e+06,5.7024090e+03,3.3774380e+03,1.2564594e-04
4.2619575e+05,4.5185969e+06,3.8713511e+03,7.1260683e+02,9.2598286e-03
4.2619618e+05,4.5185953e+06,3.8771536e+03,7.1878267e+02,9.1470303e-03
4.2676128e+05,4.5184249e+06,5.6802347e+03,3.3492458e+03,1.2859154e-04
4.2678384e+05,4.5183775e+06,5.6924313e+03,3.3597708e+03,1.2589128e-04
4.2677360e+05,4.5183935e+06,5.6887616e+03,3.3569878e+03,1.2797184e-04
4.2619437e+05,4.5185938e+06,3.8905742e+03,6.9833469e+02,9.9826333e-03
4.2672815e+05,4.5184662e+06,5.6764405e+03,3.3497963e+03,1.2807731e-04
4.2617794e+05,4.5185783e+06,3.8808294e+03,7.1391963e+02,9.3522706e-03
4.2619329e+05,4.5185907e+06,3.8786755e+03,7.0604834e+02,9.6171855e-03
4.2620312e+05,4.5185820e+06,3.7922831e+03,9.7576856e+02,3.6203633e-03
4.2618412e+05,4.5185965e+06,3.8497600e+03,7.2769262e+02,8.6814320e-03
4.2673547e+05,4.5183981e+06,5.7025449e+03,3.3778570e+03,1.2558679e-04
4.2619430e+05,4.5185957e+06,3.8769078e+03,7.0835969e+02,9.4900072e-03
4.2618855e+05,4.5185887e+06,3.8776842e+03,7.1694957e+02,9.2078162e-03
4.2674819e+05,4.5184576e+06,5.6714760e+03,3.3413550e+03,1.2921591e-04
4.2677175e+05,4.5183871e+06,5.6933147e+03,3.3625026e+03,1.2542692e-04
4.2676401e+05,4.5184083e+06,5.6864029e+03,3.3557402e+03,1.2796651e-04
4.2619452e+05,4.5185937e+06,3.8901347e+03,6.9853829e+02,9.9715746e-03
4.2672815e+05,4.5184662e+06,5.6764405e+03,3.3497963e+03,1.2807731e-04
4.2618747e+05,4.5185877e+06,3.8777836e+03,7.1210618e+02,9.3864963e-03
4.2619339e+05,4.5185910e+06,3.8795860e+03,7.0545699e+02,9.6450061e-03
4.2620312e+05,4.5185820e+06,3.7922831e+03,9.7576856e+02,3.6203633e-03
4.2617951e+05,4.5185974e+06,3.8370231e+03,7.3644126e+02,8.3110277e-03
4.2672004e+05,4.5183936e+06,5.7107859e+03,3.3892639e+03,1.2445509e-04
4.2619336e+05,4.5185996e+06,3.8644965e+03,7.1546197e+02,9.1732572e-03
4.2618651e+05,4.5185861e+06,3.8773973e+03,7.1689560e+02,9.2144413e-03
4.2675536e+05,4.5184550e+06,5.6695033e+03,3.3381155e+03,1.2965505e-04
4.2675589e+05,4.5184158e+06,5.6871762e+03,3.3578802e+03,1.2639109e-04
4.2676213e+05,4.5184139e+06,5.6847958e+03,3.3542756e+03,1.2728860e-04
4.2619451e+05,4.5185938e+06,3.8894085e+03,6.9907747e+02,9.9451373e-03
4.2672790e+05,4.5184668e+06,5.6762785e+03,3.3496497e+03,1.2810006e-04
4.2619349e+05,4.5185896e+06,3.8892752e+03,7.0388724e+02,9.7164163e-03
4.2619321e+05,4.5185872e+06,3.8857869e+03,7.0152559e+02,9.8322007e-03
4.2620312e+05,4.5185820e+06,3.7922831e+03,9.7576856e+02,3.6203633e-03
4.2618261e+05,4.5185941e+06,3.8492873e+03,7.2715741e+02,8.7178915e-03
4.2673365e+05,4.5184172e+06,5.6948738e+03,3.3695491e+03,1.2645938e-04
4.2619211e+05,4.5185991e+06,3.8605052e+03,7.1887324e+02,9.0209496e-03
4.2618987e+05,4.5185827e+06,3.8939064e+03,7.1046000e+02,9.5148003e-03
4.2677705e+05,4.5184425e+06,5.6655708e+03,3.3305948e+03,1.3064986e-04
4.2674814e+05,4.5184167e+06,5.6899147e+03,3.3620305e+03,1.2617929e-04
4.2675587e+05,4.5184150e+06,5.6870747e+03,3.3577331e+03,1.2675313e-04
4.2619457e+05,4.5185943e+06,3.8893404e+03,6.9913018e+02,9.9426139e-03
4.2673033e+05,4.5184617e+06,5.6774461e+03,3.3506068e+03,1.2798296e-04
4.2619289e+05,4.5185792e+06,3.9024504e+03,7.0124441e+02,9.8346117e-03
4.2619177e+05,4.5185904e+06,3.8640864e+03,7.1072574e+02,9.4092033e-03
4.2620312e+05,4.5185820e+06,3.7922831e+03,9.7576856e+02,3.6203633e-03
4.2617962e+05,4.5185927e+06,3.8536359e+03,7.2239462e+02,8.9671956e-03
4.2671711e+05,4.5184182e+06,5.7005900e+03,3.3782133e+03,1.2658252e-04
4.2619224e+05,4.5186042e+06,3.8488262e+03,7.2415360e+02,8.7551602e-03
4.2619267e+05,4.5185898e+06,3.8882328e+03,7.0438554e+02,9.7304913e-03
4.2678039e+05,4.5184471e+06,5.6623279e+03,3.3265092e+03,1.3091593e-04
4.2674814e+05,4.5184167e+06,5.6899147e+03,3.3620305e+03,1.2617929e-04
4.2675687e+05,4.5184146e+06,5.6866737e+03,3.3571276e+03,1.2694637e-04
4.2619509e+05,4.5185974e+06,3.8896160e+03,6.9826409e+02,9.9831197e-03
4.2674035e+05,4.5184418e+06,5.6818291e+03,3.3540749e+03,1.2745646e-04
4.2619376e+05,4.5185853e+06,3.8975668e+03,7.0034041e+02,9.8787525e-03
4.2620617e+05,4.5186037e+06,3.8531260e+03,7.0272234e+02,9.7063140e-03
4.2620312e+05,4.5185820e+06,3.7922831e+03,9.7576856e+02,3.6203633e-03
4.2618348e+05,4.5185871e+06,3.8633635e+03,7.1366838e+02,9.3514415e-03
4.2672009e+05,4.5184197e+06,5.6987692e+03,3.3757613e+03,1.2673121e-04
4.2619216e+05,4.5186068e+06,3.8417383e+03,7.2770921e+02,8.5797307e-03
4.2619314e+05,4.5185906e+06,3.8879175e+03,7.0463233e+02,9.7138213e-03
4.2676447e+05,4.5184421e+06,5.6711348e+03,3.3386255e+03,1.2962544e-04
4.2674879e+05,4.5184175e+06,5.6892204e+03,3.3611432e+03,1.2653234e-04
4.2675173e+05,4.5184041e+06,5.6934851e+03,3.3654950e+03,1.2576479e-04
4.2619509e+05,4.5185974e+06,3.8896160e+03,6.9826409e+02,9.9831197e-03
4.2672105e+05,4.5184390e+06,5.6914881e+03,3.3676657e+03,1.2560077e-04
4.2619368e+05,4.5185857e+06,3.8967697e+03,7.0068705e+02,9.8653686e-03
4.2620190e+05,4.5186012e+06,3.8671015e+03,7.0107901e+02,9.8096588e-03
4.2620312e+05,4.5185820e+06,3.7922831e+03,9.7576856e+02,3.6203633e-03
4.2618486e+05,4.5185881e+06,3.8636445e+03,7.1272194e+02,9.3858895e-03
4.2671815e+05,4.5183955e+06,5.7101609e+03,3.3887822e+03,1.2506560e-04
4.2619277e+05,4.5186031e+06,3.8562032e+03,7.1941384e+02,8.9797120e-03
4.2619046e+05,4.5185845e+06,3.8837930e+03,7.1098132e+02,9.4471872e-03
4.2675552e+05,4.5184346e+06,5.6780828e+03,3.3476610e+03,1.2875309e-04
4.2674085e+05,4.5184114e+06,5.6947855e+03,3.3684675e+03,1.2601769e-04
4.2674474e+05,4.5184002e+06,5.6977688e+03,3.3712517e+03,1.2543562e-04
4.2619509e+05,4.5185974e+06,3.8896160e+03,6.9826409e+02,9.9831197e-03
4.2672143e+05,4.5184448e+06,5.6890269e+03,3.3648824e+03,1.2567131e-04
4.2619290e+05,4.5185830e+06,3.8948024e+03,7.0405314e+02,9.7052806e-03
4.2621561e+05,4.5186114e+06,3.8610670e+03,6.9502704e+02,9.9955758e-03
4.2620312e+05,4.5185820e+06,3.7922831e+03,9.7576856e+02,3.6203633e-03
4.2618269e+05,4.5185905e+06,3.8487322e+03,7.1866051e+02,9.0979568e-03
4.2671813e+05,4.5183951e+06,5.7103096e+03,3.3889504e+03,1.2506134e-04
4.2619217e+05,4.5186014e+06,3.8599078e+03,7.1866256e+02,9.0182133e-03
4.2619171e+05,4.5185868e+06,3.8947964e+03,7.0127799e+02,9.9196728e-03
4.2676029e+05,4.5184349e+06,5.6758690e+03,3.3444956e+03,1.2919474e-04
4.2674250e+05,4.5184126e+06,5.6934500e+03,3.3667404e+03,1.2611580e-04
4.2674592e+05,4.5183990e+06,5.6977168e+03,3.3710269e+03,1.2538619e-04
4.2619509e+05,4.5185974e+06,3.8896160e+03,6.9826409e+02,9.9831197e-03
4.2671806e+05,4.5184598e+06,5.6843671e+03,3.3602084e+03,1.2564465e-04
4.2619094e+05,4.5185844e+06,3.8859730e+03,7.0685266e+02,9.5888863e-03
4.2620340e+05,4.5185980e+06,3.8733282e+03,7.0092360e+02,9.7917242e-03
4.2620312e+05,4.5185820e+06,3.7922831e+03,9.7576856e+02,3.6203633e-03
4.2618067e+05,4.5185906e+06,3.8437741e+03,7.2082310e+02,9.0108922e-03
4.2672143e+05,4.5184139e+06,5.7013218e+03,3.3784959e+03,1.2555377e-04
4.2619272e+05,4.5186034e+06,3.8551601e+03,7.2058727e+02,8.9131585e-03
4.2618809e+05,4.5185834e+06,3.8988938e+03,7.0259520e+02,9.8795767e-03
4.2675891e+05,4.5184319e+06,5.6776484e+03,3.3466727e+03,1.2904953e-04
4.2674325e+05,4.5184132e+06,5.6929363e+03,3.3660637e+03,1.2614793e-04
4.2674664e+05,4.5184017e+06,5.6963936e+03,3.3694592e+03,1.2539288e-04
4.2619710e+05,4.5185980e+06,3.8860695e+03,6.9857553e+02,9.9532114e-03
4.2671884e+05,4.5184586e+06,5.6845359e+03,3.3602892e+03,1.2557718e-04
4.2619093e+05,4.5185843e+06,3.8861592e+03,7.0676963e+02,9.5929709e-03
4.2620016e+05,4.5185970e+06,3.8691160e+03,7.0375977e+02,9.6804365e-03
4.2620312e+05,4.5185820e+06,3.7922831e+03,9.7576856e+02,3.6203633e-03
4.2618420e+05,4.5185884e+06,3.8583448e+03,7.1599196e+02,9.2109925e-03
4.2673151e+05,4.5184096e+06,5.6986432e+03,3.3740249e+03,1.2641049e-04
4.2619461e+05,4.5186088e+06,3.8477633e+03,7.2432794e+02,8.7036541e-03
4.2618668e+05,4.5185862e+06,3.8787063e+03,7.0867960e+02,9.5800732e-03
4.2676562e+05,4.5184275e+06,5.6770657e+03,3.3451155e+03,1.2848804e-04
4.2675963e+05,4.5183999e+06,5.6916502e+03,3.3622532e+03,1.2690282e-04
4.2674768e+05,4.5184042e+06,5.6948165e+03,3.3675421e+03,1.2570053e-04
4.2620164e+05,4.5186116e+06,3.8716926e+03,6.9985440e+02,9.8107668e-03
4.2672426e+05,4.5184384e+06,5.6903198e+03,3.3658933e+03,1.2586346e-04
4.2618447e+05,4.5185700e+06,3.8931266e+03,7.0987812e+02,9.4811695e-03
4.2619783e+05,4.5185988e+06,3.8574975e+03,7.0711611e+02,9.5404263e-03
4.2620318e+05,4.5185818e+06,3.7916305e+03,9.7843747e+02,3.5621817e-03
4.2618897e+05,4.5185984e+06,3.8463467e+03,7.1890829e+02,9.0287998e-03
4.2671626e+05,4.5183995e+06,5.7092332e+03,3.3880124e+03,1.2523116e-04
4.2619324e+05,4.5186029e+06,3.8568126e+03,7.2090691e+02,8.8812411e-03
4.2618551e+05,4.5185860e+06,3.8768466e+03,7.0949059e+02,9.5564087e-03
4.2677631e+05,4.5184336e+06,5.6701033e+03,3.3358309e+03,1.2919296e-04
4.2678541e+05,4.5183911e+06,5.6852370e+03,3.3514573e+03,1.2735435e-04
4.2673871e+05,4.5183761e+06,5.7101958e+03,3.3859471e+03,1.2435661e-04
4.2619543e+05,4.5186086e+06,3.8804012e+03,7.0329894e+02,9.7690462e-03
4.2672620e+05,4.5184478e+06,5.6857170e+03,3.3605103e+03,1.2601734e-04
4.2618525e+05,4.5185729e+06,3.8924490e+03,7.0935286e+02,9.5046701e-03
4.2619680e+05,4.5185958e+06,3.8620903e+03,7.0595830e+02,9.6049177e-03
4.2620318e+05,4.5185818e+06,3.7916305e+03,9.7843747e+02,3.5621817e-03
4.2618714e+05,4.5185942e+06,3.8418796e+03,7.2151843e+02,8.9086689e-03
4.2671626e+05,4.5183995e+06,5.7092332e+03,3.3880124e+03,1.2523116e-04
4.2619060e+05,4.5185930e+06,3.8685838e+03,7.1709045e+02,9.0871678e-03
4.2618551e+05,4.5185860e+06,3.8768466e+03,7.0949059e+02,9.5564087e-03
4.2675898e+05,4.5184237e+06,5.6813936e+03,3.3508870e+03,1.2804985e-04
4.2677314e+05,4.5184119e+06,5.6809502e+03,3.3483961e+03,1.2796697e-04
4.2673436e+05,4.5183669e+06,5.7159269e+03,3.3929679e+03,1.2363205e-04
4.2619485e+05,4.5186070e+06,3.8734023e+03,7.0871643e+02,9.4949719e-03
4.2673758e+05,4.5184362e+06,5.6860565e+03,3.3592842e+03,1.2578009e-04
4.2618196e+05,4.5185712e+06,3.8904104e+03,7.0933216e+02,9.5595351e-03
4.2620183e+05,4.5185973e+06,3.8658529e+03,6.9745663e+02,9.9921528e-03
4.2620318e+05,4.5185818e+06,3.7916305e+03,9.7843747e+02,3.5621817e-03
4.2618747e+05,4.5185922e+06,3.8361979e+03,7.1681002e+02,9.1508369e-03
4.2672002e+05,4.5184014e+06,5.7069131e+03,3.3848914e+03,1.2546727e-04
4.2619100e+05,4.5185988e+06,3.8495553e+03,7.2228666e+02,8.8231200e-03
4.2618734e+05,4.5185823e+06,3.9117131e+03,7.0060263e+02,9.9953759e-03
4.2676107e+05,4.5184151e+06,5.6843262e+03,3.3538727e+03,1.2763261e-04
4.2677428e+05,4.5183778e+06,5.6944958e+03,3.3632905e+03,1.2712784e-04
4.2674465e+05,4.5183789e+06,5.7066447e+03,3.3811393e+03,1.2478246e-04
4.2619905e+05,4.5186055e+06,3.8709103e+03,7.0261704e+02,9.7627942e-03
4.2673758e+05,4.5184362e+06,5.6860565e+03,3.3592842e+03,1.2578009e-04
4.2617695e+05,4.5185609e+06,3.8705293e+03,7.1747918e+02,9.1527777e-03
4.2620017e+05,4.5185967e+06,3.8662806e+03,6.9996490e+02,9.8806090e-03
4.2620318e+05,4.5185818e+06,3.7916305e+03,9.7843747e+02,3.5621817e-03
4.2618982e+05,4.5185915e+06,3.8550273e+03,7.1083560e+02,9.4356504e-03
4.2672697e+05,4.5183914e+06,5.7083771e+03,3.3855526e+03,1.2506407e-04
4.2618992e+05,4.5185919e+06,3.8674395e+03,7.1636965e+02,9.1409673e-03
4.2618740e+05,4.5185842e+06,3.8976576e+03,7.0358831e+02,9.8396555e-03
4.2676192e+05,4.5184509e+06,5.6688064e+03,3.3364465e+03,1.2920935e-04
4.2675984e+05,4.5183579e+06,5.7090558e+03,3.3816191e+03,1.2515456e-04
4.2675455e+05,4.5183641e+06,5.7091659e+03,3.3826012e+03,1.2373707e-04
4.2619529e+05,4.5186001e+06,3.8717424e+03,7.0465849e+02,9.7006798e-03
4.2674390e+05,4.5184418e+06,5.6807928e+03,3.3524764e+03,1.2678369e-04
4.2617695e+05,4.5185609e+06,3.8705293e+03,7.1747918e+02,9.1527777e-03
4.2619635e+05,4.5185925e+06,3.8772053e+03,7.0071197e+02,9.8845412e-03
4.2620318e+05,4.5185818e+06,3.7916305e+03,9.7843747e+02,3.5621817e-03
4.2618953e+05,4.5185907e+06,3.8601807e+03,7.0995950e+02,9.4844891e-03
4.2673551e+05,4.5183918e+06,5.7045863e+03,3.3800921e+03,1.2568272e-04
4.2618637e+05,4.5185834e+06,3.8661233e+03,7.1570985e+02,9.1953974e-03
4.2618719e+05,4.5185830e+06,3.9099270e+03,7.0125053e+02,9.9639853e-03
4.2676192e+05,4.5184509e+06,5.6688064e+03,3.3364465e+03,1.2920935e-04
4.2675597e+05,4.5183928e+06,5.6955022e+03,3.3670071e+03,1.2716520e-04
4.2677018e+05,4.5183772e+06,5.6967811e+03,3.3664928e+03,1.2596643e-04
4.2619948e+05,4.5186066e+06,3.8845028e+03,6.9994287e+02,9.9030035e-03
4.2674542e+05,4.5184509e+06,5.6764783e+03,3.3474687e+03,1.2698333e-04
4.2618571e+05,4.5185787e+06,3.8759608e+03,7.1066283e+02,9.4443898e-03
4.2620290e+05,4.5186037e+06,3.8495064e+03,7.0078784e+02,9.8145448e-03
4.2620318e+05,4.5185818e+06,3.7916305e+03,9.7843747e+02,3.5621817e-03
4.2618994e+05,4.5185900e+06,3.8637026e+03,7.0918950e+02,9.5063202e-03
4.2673980e+05,4.5184015e+06,5.6987420e+03,3.3729656e+03,1.2625802e-04
4.2618675e+05,4.5185847e+06,3.8568904e+03,7.1786542e+02,9.0771098e-03
4.2618504e+05,4.5185789e+06,3.8990797e+03,7.0801569e+02,9.6176183e-03
4.2676192e+05,4.5184509e+06,5.6688064e+03,3.3364465e+03,1.2920935e-04
4.2678161e+05,4.5183560e+06,5.6999691e+03,3.3682389e+03,1.2796043e-04
4.2677018e+05,4.5183772e+06,5.6967811e+03,3.3664928e+03,1.2596643e-04
4.2619948e+05,4.5186066e+06,3.8845028e+03,6.9994287e+02,9.9030035e-03
4.2674542e+05,4.5184509e+06,5.6764783e+03,3.3474687e+03,1.2698333e-04
4.2618697e+05,4.5185759e+06,3.8957230e+03,7.0301378e+02,9.7578865e-03
4.2619472e+05,4.5185961e+06,3.8639734e+03,7.0725422e+02,9.5583679e-03
4.2620318e+05,4.5185818e+06,3.7916305e+03,9.7843747e+02,3.5621817e-03
4.2618437e+05,4.5185814e+06,3.8287872e+03,7.1929200e+02,9.0016161e-03
4.2674146e+05,4.5183998e+06,5.6987619e+03,3.3727477e+03,1.2631007e-04
4.2618503e+05,4.5185941e+06,3.8437949e+03,7.2977616e+02,8.5662729e-03
4.2617987e+05,4.5185685e+06,3.9207652e+03,7.0711507e+02,9.7491023e-03
4.2676385e+05,4.5184510e+06,5.6679045e+03,3.3351508e+03,1.2947102e-04
4.2678129e+05,4.5183461e+06,5.7045006e+03,3.3733651e+03,1.2713886e-04
4.2677018e+05,4.5183772e+06,5.6967811e+03,3.3664928e+03,1.2596643e-04
4.2619428e+05,4.5185980e+06,3.8775822e+03,7.0440129e+02,9.7153795e-03
4.2674542e+05,4.5184509e+06,5.6764783e+03,3.3474687e+03,1.2698333e-04
4.2618697e+05,4.5185759e+06,3.8957230e+03,7.0301378e+02,9.7578865e-03
4.2619409e+05,4.5185932e+06,3.8695355e+03,7.0542721e+02,9.6405562e-03
4.2620318e+05,4.5185818e+06,3.7916305e+03,9.7843747e+02,3.5621817e-03
4.2619101e+05,4.5185899e+06,3.8509091e+03,7.1058746e+02,9.4004435e-03
4.2673444e+05,4.5184043e+06,5.6996374e+03,3.3747082e+03,1.2642355e-04
4.2618533e+05,4.5185888e+06,3.8615065e+03,7.2243871e+02,8.8956455e-03
4.2618252e+05,4.5185744e+06,3.9025098e+03,7.0832730e+02,9.6460684e-03
4.2675369e+05,4.5184304e+06,5.6807792e+03,3.3509516e+03,1.2817812e-04
4.2677435e+05,4.5183659e+06,5.6994021e+03,3.3687428e+03,1.2670899e-04
4.2676422e+05,4.5183939e+06,5.6927694e+03,3.3629690e+03,1.2507555e-04
4.2619570e+05,4.5186034e+06,3.8796476e+03,7.0335539e+02,9.7677534e-03
4.2675223e+05,4.5184371e+06,5.6794404e+03,3.3497945e+03,1.2675686e-04
4.2618838e+05,4.5185780e+06,3.8879267e+03,7.0305831e+02,9.7328098e-03
4.2619774e+05,4.5185938e+06,3.8444922e+03,7.0637511e+02,9.5104674e-03
4.2620318e+05,4.5185818e+06,3.7916305e+03,9.7843747e+02,3.5621817e-03
4.2619113e+05,4.5185935e+06,3.8726177e+03,7.0637444e+02,9.6468761e-03
4.2674756e+05,4.5184001e+06,5.6961587e+03,3.3689793e+03,1.2654390e-04
4.2618318e+05,4.5185880e+06,3.8644482e+03,7.2521599e+02,8.7893471e-03
4.2618610e+05,4.5185803e+06,3.8923172e+03,7.0743524e+02,9.6442598e-03
4.2677787e+05,4.5184340e+06,5.6695207e+03,3.3349845e+03,1.2895623e-04
4.2676870e+05,4.5183932e+06,5.6905535e+03,3.3597483e+03,1.2673784e-04
4.2676422e+05,4.5183939e+06,5.6927694e+03,3.3629690e+03,1.2507555e-04
4.2619185e+05,4.5186036e+06,3.9139927e+03,7.0118660e+02,9.9746740e-03
4.2674883e+05,4.5184567e+06,5.6722400e+03,3.3421892e+03,1.2832051e-04
4.2619040e+05,4.5185815e+06,3.8876384e+03,7.0052981e+02,9.8111754e-03
4.2619601e+05,4.5185941e+06,3.8494829e+03,7.0751145e+02,9.4903977e-03
4.2620318e+05,4.5185818e+06,3.7916305e+03,9.7843747e+02,3.5621817e-03
4.2619080e+05,4.5185892e+06,3.8566998e+03,7.0732985e+02,9.5728914e-03
4.2674756e+05,4.5184001e+06,5.6961587e+03,3.3689793e+03,1.2654390e-04
4.2618723e+05,4.5185899e+06,3.8641008e+03,7.1848752e+02,9.0685058e-03
4.2618457e+05,4.5185738e+06,3.8853458e+03,7.0921105e+02,9.5484984e-03
4.2677928e+05,4.5184300e+06,5.6707809e+03,3.3362189e+03,1.2844833e-04
4.2676870e+05,4.5183932e+06,5.6905535e+03,3.3597483e+03,1.2673784e-04
4.2676467e+05,4.5183920e+06,5.6933745e+03,3.3635815e+03,1.2497990e-04
4.2619185e+05,4.5186036e+06,3.9139927e+03,7.0118660e+02,9.9746740e-03
4.2675510e+05,4.5184235e+06,5.6834885e+03,3.3538152e+03,1.2741174e-04
4.2619004e+05,4.5185852e+06,3.8786165e+03,7.0476876e+02,9.6519243e-03
4.2619970e+05,4.5185974e+06,3.8476032e+03,7.0327486e+02,9.6136097e-03
4.2620318e+05,4.5185818e+06,3.7916305e+03,9.7843747e+02,3.5621817e-03
4.2619287e+05,4.5185872e+06,3.8461702e+03,7.0114491e+02,9.8394884e-03
4.2676271e+05,4.5183887e+06,5.6943811e+03,3.3648215e+03,1.2683584e-04
4.2619553e+05,4.5186133e+06,3.8595350e+03,7.1450545e+02,9.1289141e-03
4.2617548e+05,4.5185612e+06,3.8946684e+03,7.2145869e+02,9.1636446e-03
4.2680516e+05,4.5184173e+06,5.6655523e+03,3.3267242e+03,1.2864498e-04
4.2676839e+05,4.5183939e+06,5.6903905e+03,3.3596114e+03,1.2675338e-04
4.2676725e+05,4.5183988e+06,5.6893788e+03,3.3587424e+03,1.2559330e-04
4.2619166e+05,4.5186031e+06,3.9137615e+03,7.0142911e+02,9.9649719e-03
4.2677037e+05,4.5184444e+06,5.6684414e+03,3.3348877e+03,1.2859722e-04
4.2619139e+05,4.5185878e+06,3.8783829e+03,7.0344841e+02,9.7035100e-03
4.2620444e+05,4.5185901e+06,3.8341827e+03,6.9772353e+02,9.7920662e-03
4.2620318e+05,4.5185818e+06,3.7916305e+03,9.7843747e+02,3.5621817e-03
4.2619258e+05,4.5185925e+06,3.8675487e+03,7.0113088e+02,9.8867342e-03
4.2677024e+05,4.5183915e+06,5.6895876e+03,3.3583544e+03,1.2783908e-04
4.2619224e+05,4.5185980e+06,3.8641360e+03,7.1318046e+02,9.2586086e-03
4.2618667e+05,4.5185739e+06,3.8722190e+03,7.1159283e+02,9.4450240e-03
4.2680150e+05,4.5184121e+06,5.6691164e+03,3.3312068e+03,1.2842854e-04
4.2675496e+05,4.5183854e+06,5.6994626e+03,3.3716234e+03,1.2606247e-04
4.2674558e+05,4.5183852e+06,5.7044905e+03,3.3787502e+03,1.2316176e-04
4.2619403e+05,4.5185938e+06,3.8814988e+03,7.0151982e+02,9.8220813e-03
4.2676362e+05,4.5184658e+06,5.6624305e+03,3.3291656e+03,1.2905051e-04
4.2618384e+05,4.5185821e+06,3.9140679e+03,6.9967646e+02,9.9635428e-03
4.2619861e+05,4.5185886e+06,3.8479363e+03,7.0284416e+02,9.6517842e-03
4.2620318e+05,4.5185818e+06,3.7916305e+03,9.7843747e+02,3.5621817e-03
4.2619258e+05,4.5185925e+06,3.8675487e+03,7.0113088e+02,9.8867342e-03
4.2675273e+05,4.5183610e+06,5.7095436e+03,3.3830984e+03,1.2574495e-04
4.2619280e+05,4.5185944e+06,3.8628204e+03,7.1193253e+02,9.3070826e-03
4.2618641e+05,4.5185777e+06,3.8816834e+03,7.0884421e+02,9.5558053e-03
4.2678320e+05,4.5184067e+06,5.6786799e+03,3.3444452e+03,1.2781993e-04
4.2675260e+05,4.5183691e+06,5.7068779e+03,3.3801913e+03,1.2563968e-04
4.2674855e+05,4.5183927e+06,5.6999768e+03,3.3732692e+03,1.2395696e-04
4.2619136e+05,4.5185960e+06,3.9078246e+03,7.0102695e+02,9.8828490e-03
4.2676362e+05,4.5184658e+06,5.6624305e+03,3.3291656e+03,1.2905051e-04
4.2618384e+05,4.5185821e+06,3.9140679e+03,6.9967646e+02,9.9635428e-03
4.2619842e+05,4.5185887e+06,3.8486112e+03,7.0299295e+02,9.6472998e-03
4.2620318e+05,4.5185818e+06,3.7916305e+03,9.7843747e+02,3.5621817e-03
4.2619753e+05,4.5186017e+06,3.8418898e+03,7.0841314e+02,9.5002535e-03
