func,iter,xcen,ycen,depth,Pxx,Pyy,Pzz
1.234217e+02,4,4.2604524e+05,4.5169806e+06,5.2369258e+03,4.2548329e+07,3.6599178e+07,3.8169415e+07
1.234681e+02,4,4.2589384e+05,4.5167141e+06,5.1004699e+03,1.9452575e+07,3.6927104e+07,3.0551370e+07
1.234775e+02,7,4.2552533e+05,4.5190256e+06,5.7377764e+03,1.4755870e+06,1.3327189e+06,3.9258299e+07
1.235032e+02,7,4.2603344e+05,4.5185711e+06,5.8255865e+03,4.0357177e+07,4.4323855e+07,6.3942858e+07
1.235090e+02,4,4.2649789e+05,4.5170986e+06,5.1216473e+03,1.5470322e+07,4.9431490e+07,3.8172641e+07
1.235130e+02,6,4.2643266e+05,4.5175728e+06,6.2508513e+03,9.3268984e+06,3.2782666e+07,3.2458137e+07
1.235637e+02,5,4.2560151e+05,4.5173736e+06,5.7831626e+03,3.3273927e+07,6.2581794e+07,4.5370177e+07
1.235935e+02,4,4.2619968e+05,4.5171358e+06,6.6515355e+03,1.7750162e+07,7.0563625e+07,5.9257382e+07
1.236586e+02,6,4.2535818e+05,4.5184589e+06,6.1642430e+03,4.9076867e+07,5.1085435e+07,6.3261808e+07
1.236726e+02,7,4.2587619e+05,4.5191776e+06,6.0362979e+03,1.9419145e+07,2.6318584e+07,5.0583227e+07
1.236897e+02,11,4.2556496e+05,4.5183217e+06,3.3580050e+03,7.6623927e+06,2.0887212e+07,2.4087958e+07
1.237439e+02,12,4.2652612e+05,4.5180710e+06,3.6513568e+03,1.1710978e+07,2.6299986e+07,2.8907496e+07
1.238153e+02,10,4.2650416e+05,4.5176138e+06,3.7524879e+03,8.0811023e+06,9.5720140e+06,2.4406542e+07
1.238577e+02,6,4.2552029e+05,4.5170539e+06,4.8170651e+03,3.4151791e+06,1.9791593e+07,3.3094753e+07
1.238751e+02,3,4.2606093e+05,4.5188846e+06,6.8195954e+03,5.3433803e+07,3.2446522e+07,5.9325559e+07
1.238765e+02,9,4.2723360e+05,4.5186854e+06,3.3921014e+03,1.5093681e+07,2.8268565e+07,2.3671744e+07
1.239035e+02,4,4.2663156e+05,4.5181337e+06,6.7649490e+03,4.1772542e+07,8.8306945e+07,7.0466905e+07
1.239307e+02,5,4.2565534e+05,4.5177008e+06,4.9654636e+03,6.2271758e+07,4.0611199e+07,4.9361977e+07
1.239527e+02,5,4.2642050e+05,4.5188189e+06,6.8268531e+03,2.1842422e+07,2.5066188e+07,4.2471816e+07
1.241188e+02,6,4.2639291e+05,4.5169671e+06,6.6272265e+03,4.2463291e+07,4.6071947e+07,5.0729016e+07
1.241596e+02,4,4.2611016e+05,4.5171151e+06,5.7843124e+03,5.8544172e+07,7.0003177e+07,6.3194655e+07
1.241844e+02,6,4.2708233e+05,4.5186401e+06,6.2806628e+03,4.3561544e+07,3.4304866e+07,5.8230718e+07
1.241889e+02,3,4.2708934e+05,4.5189053e+06,4.5122551e+03,1.5787960e+07,3.4925166e+06,3.1060524e+07
1.242039e+02,4,4.2724576e+05,4.5171735e+06,6.6188887e+03,7.0776379e+06,2.2367590e+07,4.5410983e+07
1.242302e+02,6,4.2690563e+05,4.5173042e+06,5.7143514e+03,1.2438001e+07,3.3454011e+07,3.1791974e+07
1.243085e+02,4,4.2555475e+05,4.5172986e+06,5.2657286e+03,5.1480881e+07,4.4642719e+07,4.1848540e+07
1.243137e+02,4,4.2739280e+05,4.5182887e+06,6.4496005e+03,3.2411895e+07,3.2677186e+07,5.0462041e+07
1.243614e+02,4,4.2554963e+05,4.5176805e+06,6.6050401e+03,5.5436527e+07,7.5876333e+07,6.4821637e+07
1.243643e+02,5,4.2524675e+05,4.5180958e+06,5.8798324e+03,6.0149446e+06,4.9050751e+07,4.1805603e+07
1.243709e+02,6,4.2525670e+05,4.5182754e+06,6.3924717e+03,4.1859216e+06,2.7802779e+06,4.7874315e+07
1.243995e+02,8,4.2634346e+05,4.5192618e+06,5.2073977e+03,4.5840415e+06,3.7886423e+06,3.7280993e+07
1.244246e+02,7,4.2702723e+05,4.5191801e+06,5.3128389e+03,3.4223258e+06,6.5262764e+06,2.8701415e+07
1.244674e+02,4,4.2507484e+05,4.5175265e+06,5.0496257e+03,2.1993287e+07,3.3225659e+07,3.1241487e+07
1.244705e+02,7,4.2607209e+05,4.5192527e+06,6.3822978e+03,1.6717682e+07,2.9361009e+07,4.8165302e+07
1.245009e+02,6,4.2679187e+05,4.5180079e+06,5.0429366e+03,2.6551228e+07,4.3136037e+07,3.1085843e+07
1.245495e+02,8,4.2737717e+05,4.5182169e+06,4.8483952e+03,1.2853703e+07,1.8270149e+07,3.4351102e+07
1.245532e+02,6,4.2557610e+05,4.5174806e+06,6.8002185e+03,2.2271207e+07,6.6693592e+07,6.4146784e+07
1.245667e+02,7,4.2708669e+05,4.5172594e+06,5.7905201e+03,3.6950242e+07,3.7465805e+07,5.3569660e+07
1.245676e+02,4,4.2664663e+05,4.5188035e+06,6.2329024e+03,2.2551071e+07,6.1916065e+07,5.2089849e+07
1.245827e+02,3,4.2592308e+05,4.5169563e+06,6.8002017e+03,3.6414982e+07,3.3079814e+07,6.4865322e+07
1.246113e+02,5,4.2603209e+05,4.5176901e+06,6.6617354e+03,4.0959743e+07,8.7717996e+07,7.1512990e+07
1.247203e+02,9,4.2694063e+05,4.5188429e+06,4.4333125e+03,2.2764497e+07,1.7024300e+07,3.8105079e+07
1.247600e+02,9,4.2536198e+05,4.5186100e+06,4.9342027e+03,1.7339925e+07,2.5860096e+07,4.2236335e+07
1.247902e+02,5,4.2578538e+05,4.5186636e+06,4.7080833e+03,2.0686303e+07,4.9109627e+07,3.2292046e+07
1.247936e+02,4,4.2528203e+05,4.5176038e+06,5.4519507e+03,5.1636266e+07,4.0266778e+07,4.3724585e+07
1.248237e+02,3,4.2585532e+05,4.5193155e+06,4.5652883e+03,2.4808890e+07,4.1760159e+07,3.3288263e+07
1.248838e+02,6,4.2666325e+05,4.5178918e+06,5.9547105e+03,5.5861888e+07,2.9890919e+07,4.5581231e+07
1.249589e+02,6,4.2498795e+05,4.5181721e+06,5.7071070e+03,1.8740534e+07,3.3076524e+07,4.5415314e+07
1.250219e+02,4,4.2747188e+05,4.5177474e+06,6.2243134e+03,1.1943903e+07,2.8930992e+07,4.4390911e+07
1.250836e+02,7,4.2639404e+05,4.5176787e+06,5.8402192e+03,1.0640547e+07,1.1146597e+07,5.1276877e+07
1.250844e+02,6,4.2733912e+05,4.5176422e+06,6.0264909e+03,3.8860106e+07,4.2839738e+07,4.5491874e+07
1.250860e+02,11,4.2675492e+05,4.5178070e+06,3.4445358e+03,1.2447447e+07,2.2742367e+07,2.3665197e+07
1.251106e+02,4,4.2632002e+05,4.5186683e+06,6.8482250e+03,5.0557217e+07,1.5655166e+07,6.5835161e+07
1.251348e+02,8,4.2687511e+05,4.5181418e+06,4.5665479e+03,1.7743779e+06,3.1726990e+06,3.1909872e+07
1.251814e+02,7,4.2597266e+05,4.5188221e+06,5.5345280e+03,1.8789904e+07,2.2497180e+07,2.8165458e+07
1.252154e+02,6,4.2726455e+05,4.5173986e+06,4.6715783e+03,1.9967124e+07,3.5826379e+07,3.0817749e+07
1.252255e+02,5,4.2711993e+05,4.5181964e+06,6.8769845e+03,1.7302240e+07,1.5152963e+07,3.9538781e+07
1.252662e+02,4,4.2559973e+05,4.5173018e+06,6.7083336e+03,8.9685713e+06,4.6717679e+07,5.9428728e+07
1.252683e+02,7,4.2736474e+05,4.5174822e+06,6.9839325e+03,1.9944660e+07,1.7750788e+07,5.3308285e+07
1.252947e+02,6,4.2520540e+05,4.5182830e+06,5.9324297e+03,5.7602346e+07,5.2630746e+07,6.0288975e+07
1.254394e+02,5,4.2645139e+05,4.5176695e+06,5.5704528e+03,5.7453240e+07,5.0882151e+07,4.5191773e+07
1.255180e+02,5,4.2548026e+05,4.5171069e+06,5.4729208e+03,1.7980665e+07,1.8551448e+07,3.0802590e+07
1.255231e+02,4,4.2622528e+05,4.5171216e+06,6.9206339e+03,2.2395399e+06,4.6871742e+07,6.1183030e+07
1.255392e+02,6,4.2522077e+05,4.5173908e+06,6.6748118e+03,3.0788298e+07,2.0780237e+07,4.6601181e+07
1.255660e+02,3,4.2561211e+05,4.5180262e+06,6.4733401e+03,5.9321252e+06,6.7274255e+07,5.6393932e+07
1.256027e+02,5,4.2688755e+05,4.5173035e+06,6.5616680e+03,3.1791086e+06,3.6625930e+07,3.6893714e+07
1.256051e+02,5,4.2576650e+05,4.5176150e+06,6.4018723e+03,1.3227163e+07,4.4704359e+07,3.7982759e+07
1.256119e+02,5,4.2593541e+05,4.5173128e+06,5.1762562e+03,1.4008481e+07,5.4628144e+07,3.6423433e+07
1.256335e+02,4,4.2603127e+05,4.5180970e+06,5.8400187e+03,7.9944905e+06,6.9755695e+07,4.7609268e+07
1.256371e+02,7,4.2744489e+05,4.5180501e+06,6.0042641e+03,3.6719366e+06,3.9614865e+06,3.7722528e+07
1.256470e+02,7,4.2641015e+05,4.5185494e+06,5.2227978e+03,3.4350303e+07,5.4371123e+07,3.8547761e+07
1.256861e+02,5,4.2703505e+05,4.5173108e+06,6.7740061e+03,4.2037127e+07,1.9973446e+07,6.0391881e+07
1.257650e+02,8,4.2677264e+05,4.5181740e+06,5.1696434e+03,5.9172212e+06,1.0190500e+07,4.2987611e+07
1.258091e+02,9,4.2504002e+05,4.5186783e+06,4.1843537e+03,2.8456229e+07,3.2608818e+07,3.3716094e+07
1.258330e+02,7,4.2508741e+05,4.5177498e+06,4.7009364e+03,4.6727287e+07,4.2630564e+07,3.6626594e+07
1.258439e+02,5,4.2558604e+05,4.5188142e+06,6.1627341e+03,3.3292593e+07,6.1981262e+07,5.8260522e+07
1.258487e+02,7,4.2650437e+05,4.5181022e+06,5.5225945e+03,7.7189125e+06,1.5626055e+07,4.9696171e+07
1.258514e+02,7,4.2545696e+05,4.5175859e+06,5.0673201e+03,2.2802430e+07,4.3597884e+07,4.5851716e+07
1.258554e+02,8,4.2741907e+05,4.5179798e+06,4.8276644e+03,1.2133065e+07,2.3441706e+07,2.8313305e+07
1.258629e+02,5,4.2586038e+05,4.5190530e+06,5.5700030e+03,1.2965351e+07,2.4221713e+07,4.8528242e+07
1.258639e+02,5,4.2698208e+05,4.5191032e+06,4.9555895e+03,2.1968399e+07,4.8642006e+06,2.5709340e+07
1.258692e+02,6,4.2553448e+05,4.5188236e+06,6.6017219e+03,4.8270381e+07,2.1790665e+07,5.5692980e+07
1.258802e+02,5,4.2694117e+05,4.5184109e+06,6.7880372e+03,5.6655070e+07,6.0320661e+07,6.4389609e+07
1.259014e+02,6,4.2714434e+05,4.5184615e+06,5.3155120e+03,6.8207494e+06,1.0550176e+07,2.3399482e+07
1.259050e+02,3,4.2688362e+05,4.5169978e+06,5.7002548e+03,5.0739509e+07,4.3701104e+07,5.4762008e+07
1.259237e+02,5,4.2592600e+05,4.5166903e+06,6.6645793e+03,4.4121057e+07,3.9853139e+07,5.9573837e+07
1.259316e+02,3,4.2700188e+05,4.5175900e+06,6.6499718e+03,4.0549303e+07,8.0365020e+07,6.4607268e+07
1.259583e+02,6,4.2746677e+05,4.5180219e+06,5.8174992e+03,3.1174189e+06,1.8788100e+07,3.5504788e+07
1.259592e+02,5,4.2665587e+05,4.5169394e+06,6.7260649e+03,4.0199102e+07,1.9487158e+07,5.6897748e+07
1.260433e+02,4,4.2626654e+05,4.5189186e+06,6.6486590e+03,5.0607100e+07,5.2983283e+07,6.1316629e+07
1.261183e+02,9,4.2636992e+05,4.5192972e+06,4.2200990e+03,2.4601585e+06,2.1171490e+06,1.3640647e+07
1.261406e+02,3,4.2697075e+05,4.5184508e+06,6.0603416e+03,3.1773271e+07,7.0142231e+07,5.5207226e+07
1.261427e+02,6,4.2528174e+05,4.5186422e+06,5.6454333e+03,4.2803325e+07,1.7112971e+07,3.9135495e+07
1.261749e+02,6,4.2650474e+05,4.5193611e+06,5.6931169e+03,3.1185062e+06,2.1419418e+07,3.3297316e+07
1.261820e+02,2,4.2640466e+05,4.5173417e+06,6.7500748e+03,2.8884543e+07,8.3478310e+07,6.5324778e+07
1.263000e+02,8,4.2571509e+05,4.5192882e+06,3.4727199e+03,2.1063084e+07,2.9092766e+07,2.8593054e+07
1.263384e+02,5,4.2638780e+05,4.5181511e+06,6.1367986e+03,5.5751751e+07,7.3270216e+07,7.4760372e+07
1.263591e+02,5,4.2679520e+05,4.5185739e+06,6.2076638e+03,2.0644166e+07,1.0512533e+07,3.1574591e+07
1.263706e+02,9,4.2684659e+05,4.5188483e+06,4.3763504e+03,2.6580393e+07,2.5748658e+07,4.1100889e+07
1.263756e+02,6,4.2627318e+05,4.5171073e+06,5.9795319e+03,4.2254751e+06,2.5252785e+07,2.8336343e+07
1.263921e+02,5,4.2726810e+05,4.5174706e+06,6.4300303e+03,3.5259587e+07,6.4860040e+07,5.8005370e+07
1.264783e+02,5,4.2511780e+05,4.5176105e+06,6.5308113e+03,4.6127311e+07,2.9185573e+07,5.7450715e+07
1.264980e+02,4,4.2562610e+05,4.5166327e+06,5.7111837e+03,1.3137847e+06,2.0149710e+07,3.1709059e+07
1.265107e+02,6,4.2695816e+05,4.5188502e+06,5.0437648e+03,4.2854001e+07,4.7777726e+07,4.0550505e+07
1.265112e+02,5,4.2613260e+05,4.5174587e+06,4.1368190e+03,3.8762657e+07,5.5654202e+07,3.8331891e+07
1.265284e+02,5,4.2600928e+05,4.5171265e+06,5.8973377e+03,5.7533575e+07,3.6856741e+07,5.9533677e+07
1.265401e+02,5,4.2639104e+05,4.5180215e+06,5.5337359e+03,8.3592489e+06,3.3262622e+07,2.6989764e+07
1.265551e+02,5,4.2593798e+05,4.5181994e+06,4.5182437e+03,6.1216130e+07,5.5046208e+07,4.1312957e+07
1.265551e+02,3,4.2607471e+05,4.5179733e+06,6.7865699e+03,3.8895383e+07,6.7165395e+07,5.5003668e+07
1.265622e+02,4,4.2705072e+05,4.5171856e+06,5.9557439e+03,6.4834118e+07,5.3944446e+07,5.7559205e+07
1.265719e+02,5,4.2536672e+05,4.5167921e+06,6.1449469e+03,8.8801868e+06,2.8350320e+07,4.2862296e+07
1.265837e+02,6,4.2556723e+05,4.5190684e+06,6.6466647e+03,2.3530259e+07,1.2551783e+07,4.6271669e+07
1.265998e+02,3,4.2702498e+05,4.5182479e+06,5.9581147e+03,1.1652136e+07,5.5524635e+07,4.2863576e+07
1.266677e+02,6,4.2646760e+05,4.5179230e+06,3.9259461e+03,5.9651108e+06,1.0889633e+07,1.3928605e+07
1.267249e+02,6,4.2618624e+05,4.5174351e+06,4.2392645e+03,7.3319350e+06,2.8726263e+07,1.8829744e+07
1.267546e+02,6,4.2558457e+05,4.5189749e+06,4.5064569e+03,4.2891842e+07,5.4158878e+07,4.4993792e+07
1.267630e+02,7,4.2621504e+05,4.5193212e+06,5.8512849e+03,2.8228087e+07,2.7529881e+07,4.8566531e+07
1.268098e+02,6,4.2735657e+05,4.5179665e+06,6.5215067e+03,5.3817822e+07,5.1049935e+07,6.2926050e+07
1.268278e+02,3,4.2556296e+05,4.5180901e+06,6.8793766e+03,3.2694318e+07,2.7756071e+07,4.4736245e+07
1.268653e+02,4,4.2653590e+05,4.5188086e+06,6.6998644e+03,4.5901061e+07,5.4376872e+06,4.6544351e+07
1.269026e+02,6,4.2500364e+05,4.5176681e+06,6.6843067e+03,5.2894123e+06,2.5009634e+07,4.1207896e+07
1.269400e+02,6,4.2515920e+05,4.5185249e+06,6.8157472e+03,1.9568826e+07,2.5027198e+07,4.6987972e+07
1.269487e+02,4,4.2596503e+05,4.5175206e+06,6.5101614e+03,3.6044095e+07,8.5555942e+07,6.3862952e+07
1.269495e+02,4,4.2704234e+05,4.5182704e+06,6.5663648e+03,3.1212110e+07,7.0480301e+07,6.6665138e+07
1.269636e+02,7,4.2628629e+05,4.5192737e+06,4.9057687e+03,6.4181893e+06,2.4898335e+07,3.9643854e+07
1.270334e+02,2,4.2691060e+05,4.5169811e+06,6.7674747e+03,1.2851825e+06,6.8577332e+06,3.6400366e+07
1.270773e+02,8,4.2523629e+05,4.5189455e+06,5.4099705e+03,3.4578652e+07,3.8365470e+07,4.6065006e+07
1.270863e+02,5,4.2530858e+05,4.5171446e+06,5.4117672e+03,4.5342487e+07,3.6554087e+07,4.3284823e+07
1.271158e+02,5,4.2646603e+05,4.5187772e+06,6.2511920e+03,8.2757315e+06,2.7231381e+07,3.2745424e+07
1.271750e+02,7,4.2551962e+05,4.5189929e+06,5.1800416e+03,3.3362327e+07,4.8645767e+07,4.9825835e+07
1.271940e+02,6,4.2718007e+05,4.5180759e+06,4.3829630e+03,1.2345830e+06,5.9466884e+06,1.9254874e+07
1.272035e+02,5,4.2520948e+05,4.5169499e+06,5.8717948e+03,5.9966156e+06,2.8077695e+07,3.7477720e+07
1.272075e+02,5,4.2584993e+05,4.5173966e+06,6.6300287e+03,4.1632324e+07,8.7760407e+06,4.6036280e+07
1.272138e+02,5,4.2600014e+05,4.5165696e+06,6.9692981e+03,1.6640180e+07,4.5255420e+07,5.6844703e+07
1.272157e+02,5,4.2564366e+05,4.5167871e+06,6.5772634e+03,9.5266847e+06,1.7241637e+07,3.8237426e+07
1.272178e+02,4,4.2625281e+05,4.5167496e+06,6.6344642e+03,1.9945690e+06,8.2030619e+06,4.8864293e+07
1.272323e+02,7,4.2719123e+05,4.5176963e+06,4.0820217e+03,2.6314387e+07,3.0699835e+07,3.3134505e+07
1.272682e+02,4,4.2674750e+05,4.5187139e+06,5.7799899e+03,5.4035500e+07,4.4874676e+07,6.2403830e+07
1.272958e+02,6,4.2513894e+05,4.5180550e+06,5.4768893e+03,3.1952518e+07,5.6557376e+07,4.9184758e+07
1.273281e+02,5,4.2600496e+05,4.5168845e+06,6.7879873e+03,6.8144794e+07,6.8334549e+07,7.2681587e+07
1.273286e+02,5,4.2636727e+05,4.5184000e+06,6.3565765e+03,4.8729813e+07,8.9415154e+07,7.1839048e+07
1.274293e+02,4,4.2532230e+05,4.5172359e+06,5.1031690e+03,2.5189878e+07,4.9664127e+07,4.0872132e+07
1.275493e+02,5,4.2504046e+05,4.5178196e+06,5.2564904e+03,1.5533706e+07,4.1955182e+07,3.6529775e+07
1.275731e+02,5,4.2673835e+05,4.5178672e+06,6.5450095e+03,2.1754560e+07,1.1679194e+07,6.1215456e+07
1.275933e+02,3,4.2543717e+05,4.5168798e+06,6.3335605e+03,1.5950358e+07,3.2660343e+07,5.1106747e+07
1.276368e+02,5,4.2670705e+05,4.5177016e+06,6.7153521e+03,3.9418225e+07,3.5372487e+07,7.1171516e+07
1.276622e+02,5,4.2698747e+05,4.5174460e+06,6.8013314e+03,2.6033138e+07,7.4834939e+07,6.4299503e+07
1.276956e+02,5,4.2672122e+05,4.5166911e+06,6.8816456e+03,2.6994365e+07,2.9469818e+07,5.0778072e+07
1.277372e+02,6,4.2680791e+05,4.5188257e+06,6.9575645e+03,8.1672934e+06,2.4543064e+07,4.2078262e+07
1.277428e+02,6,4.2592100e+05,4.5188952e+06,6.3632955e+03,9.9070774e+06,5.9817641e+07,5.0246679e+07
1.277506e+02,7,4.2655293e+05,4.5189457e+06,6.5152996e+03,1.1797444e+07,1.9676115e+07,5.6305615e+07
1.277729e+02,4,4.2642712e+05,4.5179947e+06,6.6443435e+03,3.3136062e+07,2.8480141e+07,6.9856504e+07
1.277940e+02,7,4.2642776e+05,4.5188536e+06,5.1912008e+03,5.1888969e+06,3.8262390e+07,2.8928106e+07
1.278527e+02,5,4.2609534e+05,4.5174557e+06,5.8217016e+03,1.4301076e+07,4.6467036e+07,5.5231876e+07
1.278683e+02,6,4.2725083e+05,4.5177466e+06,5.9387038e+03,2.3248732e+07,1.5090885e+07,4.9240378e+07
1.278874e+02,2,4.2644362e+05,4.5178467e+06,5.4547648e+03,2.7624148e+07,6.8052930e+07,4.2554659e+07
1.278888e+02,6,4.2664299e+05,4.5166548e+06,5.1476974e+03,5.1487598e+07,5.5178665e+07,4.5916795e+07
1.279257e+02,6,4.2707173e+05,4.5177976e+06,4.9914103e+03,4.2076259e+07,4.6787835e+07,5.1305224e+07
1.279503e+02,4,4.2571116e+05,4.5176520e+06,6.5105113e+03,3.6685883e+07,4.0071462e+07,4.4245702e+07
1.280172e+02,6,4.2551731e+05,4.5191323e+06,5.0301669e+03,2.3969746e+07,4.4700992e+07,3.7344594e+07
1.280210e+02,6,4.2621925e+05,4.5165349e+06,6.7999041e+03,3.8465770e+07,5.0940064e+07,6.0500416e+07
1.280592e+02,5,4.2569147e+05,4.5181216e+06,6.5197118e+03,2.7237493e+07,4.6785866e+07,4.3705965e+07
1.281533e+02,9,4.2657316e+05,4.5192545e+06,3.9135821e+03,2.7857040e+07,3.1857320e+07,3.5978872e+07
1.281832e+02,5,4.2657242e+05,4.5169738e+06,6.5290122e+03,2.2718927e+07,6.1654913e+07,4.7301666e+07
1.281899e+02,4,4.2545867e+05,4.5168379e+06,6.8966902e+03,2.6063690e+07,2.3530461e+07,5.1239798e+07
1.282214e+02,5,4.2702274e+05,4.5176841e+06,6.7402202e+03,2.7413628e+07,7.8109967e+07,6.3149060e+07
1.282378e+02,7,4.2714820e+05,4.5190364e+06,5.2086243e+03,1.4013904e+07,1.8557186e+07,2.9775246e+07
1.282465e+02,6,4.2533443e+05,4.5179223e+06,6.8867360e+03,3.1517480e+07,3.8986139e+07,4.8438350e+07
1.282497e+02,5,4.2504491e+05,4.5178008e+06,6.6485632e+03,3.3924387e+07,4.8990761e+07,5.7112055e+07
1.282607e+02,6,4.2702692e+05,4.5186568e+06,6.3358619e+03,4.5204272e+07,3.2574982e+07,6.0377172e+07
1.282960e+02,5,4.2718715e+05,4.5177675e+06,6.6873129e+03,4.1594259e+07,3.1833777e+07,6.5318969e+07
1.282997e+02,6,4.2620811e+05,4.5181952e+06,4.1669599e+03,5.1606144e+07,4.2849641e+07,3.2729269e+07
1.283100e+02,5,4.2746586e+05,4.5175391e+06,6.7093178e+03,2.5734551e+07,2.5261344e+07,5.1915833e+07
1.283629e+02,7,4.2733868e+05,4.5177539e+06,4.0739817e+03,2.6678892e+07,2.3348596e+07,3.0345778e+07
1.283729e+02,7,4.2647007e+05,4.5171424e+06,4.8667425e+03,3.3353514e+07,3.6255094e+07,4.5568369e+07
1.283763e+02,3,4.2570752e+05,4.5167266e+06,4.7410143e+03,2.8270668e+07,4.7550308e+07,3.4485113e+07
1.283834e+02,6,4.2714056e+05,4.5186904e+06,6.4988665e+03,2.0839026e+07,3.7842343e+07,5.6249395e+07
1.284043e+02,5,4.2612920e+05,4.5169078e+06,6.1123045e+03,2.8252546e+07,4.9426607e+07,5.8121130e+07
1.284256e+02,5,4.2659747e+05,4.5186801e+06,6.2343606e+03,1.1955029e+07,2.1089227e+07,3.1304649e+07
1.284260e+02,8,4.2623129e+05,4.5186179e+06,5.4816845e+03,2.2189504e+07,7.9956839e+06,5.0165723e+07
1.284385e+02,5,4.2581395e+05,4.5174775e+06,5.6559926e+03,1.0351947e+07,6.1573573e+07,4.2466963e+07
1.284441e+02,5,4.2525179e+05,4.5181690e+06,6.9607267e+03,1.1507598e+07,4.7510231e+07,4.9841483e+07
1.284514e+02,6,4.2575221e+05,4.5180444e+06,6.5448563e+03,2.0587429e+06,5.8526207e+07,6.1558302e+07
1.284633e+02,5,4.2608108e+05,4.5175520e+06,6.1200873e+03,1.7933223e+07,3.8462823e+07,6.0430915e+07
1.284862e+02,10,4.2678438e+05,4.5183496e+06,3.1128103e+03,1.5864555e+07,2.1914301e+07,2.4636161e+07
1.285566e+02,4,4.2725403e+05,4.5183528e+06,5.9867632e+03,1.6541080e+07,3.2568690e+07,3.6607105e+07
1.285610e+02,4,4.2561973e+05,4.5188454e+06,5.2776450e+03,4.1177995e+07,4.4043852e+07,3.9226121e+07
1.286528e+02,4,4.2698460e+05,4.5179002e+06,6.9675598e+03,1.4557836e+07,6.0059988e+07,5.0938856e+07
1.287771e+02,6,4.2529608e+05,4.5172999e+06,5.6660640e+03,1.4145096e+07,2.4616819e+07,4.6083777e+07
1.288049e+02,4,4.2635177e+05,4.5175777e+06,6.9341656e+03,6.1107070e+06,5.9100525e+07,4.4661496e+07
1.288521e+02,3,4.2614585e+05,4.5189732e+06,5.4745942e+03,1.8483779e+07,5.1871734e+07,5.4387065e+07
1.288556e+02,5,4.2628642e+05,4.5183458e+06,5.7607142e+03,4.5131318e+07,5.7707493e+07,4.5080549e+07
1.288643e+02,7,4.2493770e+05,4.5174611e+06,4.7727883e+03,1.3217698e+07,2.5539218e+07,2.8864669e+07
1.288695e+02,4,4.2521095e+05,4.5186068e+06,4.6378985e+03,2.2240420e+07,2.7769908e+07,3.9234173e+07
1.289250e+02,6,4.2614714e+05,4.5177167e+06,5.5488948e+03,5.3187194e+07,6.2034375e+07,4.5433238e+07
1.289369e+02,2,4.2501316e+05,4.5182021e+06,6.0039784e+03,4.7543384e+07,4.8474455e+07,5.4162719e+07
1.290309e+02,5,4.2650539e+05,4.5185577e+06,5.1289722e+03,2.7111536e+07,6.0455030e+07,3.9460508e+07
1.290517e+02,6,4.2544836e+05,4.5193212e+06,5.3226823e+03,2.1255244e+07,1.2429177e+07,3.1385847e+07
1.290849e+02,5,4.2706542e+05,4.5176828e+06,5.8167350e+03,2.3494438e+07,5.4274368e+07,5.5967583e+07
1.290911e+02,6,4.2561520e+05,4.5186423e+06,6.0851134e+03,4.7615346e+07,6.0447423e+07,6.6684090e+07
1.291435e+02,6,4.2523778e+05,4.5170456e+06,6.1964421e+03,2.3506789e+07,4.4167083e+07,4.4196893e+07
1.291474e+02,3,4.2687484e+05,4.5168749e+06,5.3801512e+03,1.4767490e+07,3.7990930e+07,3.8817366e+07
1.291602e+02,4,4.2496850e+05,4.5180705e+06,5.5144719e+03,2.8524556e+07,4.1978062e+07,4.7419316e+07
1.291680e+02,7,4.2525912e+05,4.5186437e+06,4.7898415e+03,2.0737961e+07,4.8965300e+07,3.9267198e+07
1.292281e+02,7,4.2488314e+05,4.5176897e+06,5.3483548e+03,1.5251027e+07,3.0470500e+07,3.7611993e+07
1.292375e+02,11,4.2663110e+05,4.5188389e+06,3.9970269e+03,2.5249447e+06,9.2866132e+06,3.0652914e+07
1.292414e+02,3,4.2743505e+05,4.5186439e+06,4.3697294e+03,3.3959153e+07,2.3581797e+07,3.0449777e+07
1.292627e+02,8,4.2533657e+05,4.5181336e+06,5.1714188e+03,1.2547386e+07,1.2235098e+07,4.1577385e+07
1.292700e+02,4,4.2733642e+05,4.5173423e+06,6.3483164e+03,3.2024152e+06,1.3614744e+07,4.2830252e+07
1.293360e+02,6,4.2493618e+05,4.5177574e+06,6.0694743e+03,8.6806196e+06,2.8615280e+07,4.4211308e+07
1.293581e+02,4,4.2632092e+05,4.5172132e+06,6.0216199e+03,6.6221786e+07,8.7255674e+07,6.3975960e+07
1.293602e+02,6,4.2742008e+05,4.5174271e+06,5.8681224e+03,2.2647667e+07,2.6280956e+07,4.5177195e+07
1.293960e+02,3,4.2669846e+05,4.5177133e+06,5.6646327e+03,6.2971432e+07,8.6402105e+07,6.5515547e+07
1.293976e+02,6,4.2507649e+05,4.5189034e+06,3.4025757e+03,8.4363931e+06,1.3414352e+07,1.9137156e+07
1.294139e+02,4,4.2604097e+05,4.5176153e+06,4.8016088e+03,5.6088316e+07,3.5616424e+07,4.8977047e+07
1.294386e+02,3,4.2726707e+05,4.5183813e+06,5.8340449e+03,2.8999637e+07,5.9489756e+07,5.4134765e+07
1.294476e+02,5,4.2595748e+05,4.5166207e+06,6.5070708e+03,3.8850660e+07,3.3626003e+07,5.6549964e+07
1.295133e+02,6,4.2668833e+05,4.5172045e+06,4.5161009e+03,1.6931576e+07,2.1293998e+07,2.2276425e+07
