xcen,ycen,depth,s_axis_max,dP_mu,strike,dip
4.2622848e+05,4.5187516e+06,2.7793691e+03,1.8719115e+03,2.4533671e-03,3.3165863e+01,3.1678058e-01
4.2623178e+05,4.5187478e+06,2.7720284e+03,1.9050796e+03,2.3370915e-03,3.1272640e+01,1.1750872e-01
4.2624942e+05,4.5187580e+06,2.8096426e+03,1.8415974e+03,2.5857954e-03,3.1891394e+01,1.4641705e-01
4.2623921e+05,4.5187288e+06,2.8056885e+03,1.8809163e+03,2.4635933e-03,3.2072362e+01,2.3067445e-01
4.2623870e+05,4.5187559e+06,2.7867580e+03,1.9192973e+03,2.2938638e-03,3.1277768e+01,1.2951601e-01
4.2624567e+05,4.5187474e+06,2.8018783e+03,1.9129645e+03,2.3324449e-03,2.9820268e+01,1.1683161e-01
4.2623904e+05,4.5187323e+06,2.8101758e+03,1.8561863e+03,2.5453911e-03,3.2195973e+01,1.3793889e-01
4.2625364e+05,4.5187464e+06,2.7930693e+03,1.8823721e+03,2.4354873e-03,2.9652040e+01,1.3356213e-01
4.2625155e+05,4.5187483e+06,2.7990093e+03,1.8898825e+03,2.4054306e-03,3.1635178e+01,2.6400057e-01
4.2626631e+05,4.5187415e+06,2.8153503e+03,1.8490570e+03,2.5803033e-03,3.0796140e+01,1.7031299e-01
4.2622464e+05,4.5187630e+06,2.7854929e+03,1.8923443e+03,2.3866771e-03,3.1999317e+01,1.4389294e-01
4.2623276e+05,4.5187648e+06,2.7985677e+03,1.8613600e+03,2.5058509e-03,3.0661127e+01,1.4306114e-01
4.2622404e+05,4.5187430e+06,2.7655678e+03,1.9435826e+03,2.2029155e-03,3.0739261e+01,1.3471640e-01
4.2627253e+05,4.5187709e+06,2.7939144e+03,1.8437969e+03,2.5576339e-03,3.1829841e+01,1.1009891e-01
4.2622464e+05,4.5187260e+06,2.7644377e+03,1.9255375e+03,2.2644122e-03,3.1372363e+01,2.1638996e-01
4.2623947e+05,4.5187632e+06,2.7658148e+03,1.8784265e+03,2.4194944e-03,3.1168587e+01,1.0183150e-01
4.2623289e+05,4.5187646e+06,2.7878457e+03,1.8487040e+03,2.5358331e-03,3.3464737e+01,3.4218144e-01
4.2623951e+05,4.5187439e+06,2.7930288e+03,1.8716414e+03,2.4812903e-03,3.2742295e+01,1.4818117e-01
4.2624240e+05,4.5187639e+06,2.8093404e+03,1.8366652e+03,2.5963743e-03,3.2403823e+01,1.3468950e-01
4.2623944e+05,4.5187302e+06,2.8234066e+03,1.8722019e+03,2.5172369e-03,3.1037126e+01,1.8260128e-01
4.2624007e+05,4.5187586e+06,2.7996941e+03,1.8878139e+03,2.4123553e-03,3.1666905e+01,1.2650604e-01
4.2623865e+05,4.5187215e+06,2.8101663e+03,1.9561345e+03,2.1995216e-03,2.9667158e+01,1.0119587e-01
4.2624550e+05,4.5187203e+06,2.8195798e+03,1.8479799e+03,2.5865753e-03,3.1911395e+01,1.2805512e-01
4.2623934e+05,4.5187551e+06,2.7810793e+03,1.8983950e+03,2.3621913e-03,3.0084321e+01,1.2224034e-01
4.2625072e+05,4.5187492e+06,2.8034031e+03,1.8977869e+03,2.3816383e-03,3.1300225e+01,2.0257282e-01
4.2629036e+05,4.5187452e+06,2.8139894e+03,1.8200706e+03,2.6810695e-03,3.1274340e+01,1.7776702e-01
4.2624190e+05,4.5187450e+06,2.7963385e+03,1.8712971e+03,2.4805985e-03,3.2199846e+01,1.6990693e-01
4.2623294e+05,4.5187511e+06,2.8001619e+03,1.8888931e+03,2.4167009e-03,3.0643856e+01,1.2710749e-01
4.2622368e+05,4.5187471e+06,2.7646048e+03,1.9527500e+03,2.1711725e-03,3.0466727e+01,1.1067670e-01
4.2626089e+05,4.5187684e+06,2.7833152e+03,1.8548508e+03,2.5125439e-03,3.1652880e+01,1.0641721e-01
4.2622200e+05,4.5187286e+06,2.7641824e+03,1.9182893e+03,2.2880297e-03,3.1589174e+01,2.0743653e-01
4.2624724e+05,4.5187565e+06,2.7822121e+03,1.8655809e+03,2.4828585e-03,3.1224995e+01,1.1627950e-01
4.2625353e+05,4.5187520e+06,2.8031718e+03,1.8390441e+03,2.5940723e-03,3.2081980e+01,2.1812056e-01
4.2624849e+05,4.5187290e+06,2.8047779e+03,1.8665861e+03,2.5146438e-03,3.2202285e+01,1.2966679e-01
4.2626460e+05,4.5187476e+06,2.8144212e+03,1.8360964e+03,2.6199172e-03,3.1138392e+01,1.4672044e-01
4.2625157e+05,4.5187343e+06,2.8165479e+03,1.8550410e+03,2.5725598e-03,3.1432210e+01,1.2998021e-01
4.2624393e+05,4.5187522e+06,2.8092397e+03,1.8763357e+03,2.4703046e-03,3.1600597e+01,1.2193062e-01
4.2624474e+05,4.5187341e+06,2.8059482e+03,1.9158404e+03,2.3341766e-03,3.0086550e+01,1.2308786e-01
4.2623912e+05,4.5187274e+06,2.8041846e+03,1.8772723e+03,2.4699163e-03,3.1521623e+01,1.2308168e-01
4.2624069e+05,4.5187382e+06,2.8000148e+03,1.9061209e+03,2.3575937e-03,3.0054869e+01,1.2523829e-01
4.2625309e+05,4.5187557e+06,2.7970559e+03,1.8995172e+03,2.3656812e-03,3.1316492e+01,2.1357569e-01
4.2625791e+05,4.5187413e+06,2.8030955e+03,1.8701462e+03,2.4896617e-03,3.1133549e+01,1.3793119e-01
4.2621534e+05,4.5187688e+06,2.7671499e+03,1.8594176e+03,2.4944173e-03,3.3207155e+01,1.9706970e-01
4.2623852e+05,4.5187630e+06,2.7982799e+03,1.8389441e+03,2.5832484e-03,3.0420626e+01,1.4232232e-01
4.2623675e+05,4.5187413e+06,2.8000328e+03,1.8977349e+03,2.3910671e-03,3.0794142e+01,1.2242710e-01
4.2627088e+05,4.5187654e+06,2.7979592e+03,1.8335883e+03,2.6071331e-03,3.2255700e+01,1.0792525e-01
4.2622418e+05,4.5187320e+06,2.7658040e+03,1.9126992e+03,2.3083287e-03,3.1474831e+01,1.9492706e-01
4.2625268e+05,4.5187646e+06,2.7774160e+03,1.8552370e+03,2.5134028e-03,3.1105319e+01,1.1490106e-01
4.2624838e+05,4.5187492e+06,2.8015667e+03,1.8460318e+03,2.5712757e-03,3.2278962e+01,2.1534186e-01
4.2626314e+05,4.5187135e+06,2.8205874e+03,1.8669383e+03,2.5327324e-03,3.1870489e+01,1.0603271e-01
4.2624915e+05,4.5187520e+06,2.8111810e+03,1.8412633e+03,2.5931615e-03,3.0955099e+01,1.4176437e-01
4.2624700e+05,4.5187289e+06,2.8259731e+03,1.8564284e+03,2.5827075e-03,3.1065807e+01,1.6509714e-01
4.2624241e+05,4.5187461e+06,2.8123662e+03,1.8799149e+03,2.4630493e-03,3.1477691e+01,1.2467098e-01
4.2625257e+05,4.5187506e+06,2.8144869e+03,1.9116492e+03,2.3572122e-03,2.9421109e+01,1.0826304e-01
4.2624460e+05,4.5187448e+06,2.7928686e+03,1.8694020e+03,2.4825616e-03,3.1859194e+01,1.0568714e-01
4.2623484e+05,4.5187345e+06,2.7940231e+03,1.9186409e+03,2.3058785e-03,2.9815680e+01,1.0058061e-01
4.2625113e+05,4.5187559e+06,2.7942213e+03,1.8862377e+03,2.4143492e-03,3.1463924e+01,1.8468611e-01
4.2626439e+05,4.5187461e+06,2.7904866e+03,1.8473871e+03,2.5560042e-03,3.1899911e+01,1.3310659e-01
4.2622400e+05,4.5187655e+06,2.7763537e+03,1.8623435e+03,2.4913988e-03,3.2498751e+01,1.7705625e-01
4.2623662e+05,4.5187607e+06,2.7946565e+03,1.8495124e+03,2.5448069e-03,3.0639097e+01,1.4222466e-01
4.2622864e+05,4.5187428e+06,2.8003605e+03,1.9205004e+03,2.3101180e-03,3.0117922e+01,1.0715934e-01
4.2626388e+05,4.5187595e+06,2.7971836e+03,1.8501445e+03,2.5484457e-03,3.1785907e+01,1.0708147e-01
4.2622698e+05,4.5187438e+06,2.7667180e+03,1.9112841e+03,2.3109655e-03,3.1042164e+01,1.6408044e-01
4.2624301e+05,4.5187647e+06,2.7709533e+03,1.8675670e+03,2.4615268e-03,3.0705546e+01,1.0522237e-01
4.2625264e+05,4.5187521e+06,2.8137259e+03,1.8543804e+03,2.5546190e-03,3.1204098e+01,2.2625496e-01
4.2624670e+05,4.5187371e+06,2.8037942e+03,1.8741769e+03,2.4802235e-03,3.1339566e+01,1.5741936e-01
4.2625917e+05,4.5187432e+06,2.8324550e+03,1.8331022e+03,2.6445791e-03,3.1252911e+01,1.4068158e-01
4.2625505e+05,4.5187282e+06,2.8290481e+03,1.8517836e+03,2.6057755e-03,2.9986687e+01,1.2234079e-01
4.2624097e+05,4.5187442e+06,2.8104410e+03,1.8924981e+03,2.4172085e-03,3.1727577e+01,1.1401149e-01
4.2625191e+05,4.5187496e+06,2.8108101e+03,1.9162209e+03,2.3386002e-03,2.9575358e+01,1.0183988e-01
4.2624258e+05,4.5187449e+06,2.7868851e+03,1.8633969e+03,2.4958101e-03,3.2391819e+01,1.0417928e-01
4.2623516e+05,4.5187369e+06,2.7967791e+03,1.9122618e+03,2.3332818e-03,3.0125435e+01,1.0988822e-01
4.2624309e+05,4.5187545e+06,2.7872261e+03,1.9101493e+03,2.3219715e-03,3.1696302e+01,1.2429110e-01
4.2627237e+05,4.5187402e+06,2.8091096e+03,1.8206056e+03,2.6842686e-03,3.1579520e+01,1.3718649e-01
4.2622340e+05,4.5187583e+06,2.7843785e+03,1.8736431e+03,2.4606167e-03,3.2313815e+01,1.8810934e-01
4.2624636e+05,4.5187606e+06,2.7957476e+03,1.8399460e+03,2.5801962e-03,3.1291155e+01,1.1616436e-01
4.2623298e+05,4.5187425e+06,2.8134523e+03,1.9004810e+03,2.4049869e-03,3.0034584e+01,1.1120939e-01
4.2626229e+05,4.5187578e+06,2.7979198e+03,1.8559573e+03,2.5285982e-03,3.1548307e+01,1.0841395e-01
4.2621904e+05,4.5187370e+06,2.7758583e+03,1.8933561e+03,2.3933565e-03,3.0226861e+01,1.9287792e-01
4.2624218e+05,4.5187652e+06,2.7717980e+03,1.8746180e+03,2.4392762e-03,3.0926661e+01,1.0173710e-01
4.2624963e+05,4.5187592e+06,2.7976965e+03,1.8697245e+03,2.4872133e-03,3.1097708e+01,3.0141934e-01
4.2625662e+05,4.5187403e+06,2.7834771e+03,1.8326322e+03,2.6076992e-03,3.0711386e+01,1.8420079e-01
4.2624971e+05,4.5187604e+06,2.7889001e+03,1.8624553e+03,2.4904201e-03,3.1410406e+01,1.2318953e-01
4.2626107e+05,4.5187273e+06,2.8357843e+03,1.8319972e+03,2.6879672e-03,3.0187160e+01,1.3440529e-01
4.2624401e+05,4.5187344e+06,2.8244350e+03,1.8894957e+03,2.4548141e-03,3.0958679e+01,1.3958461e-01
4.2623500e+05,4.5187416e+06,2.8085087e+03,1.9152611e+03,2.3375184e-03,3.1030557e+01,1.0466242e-01
4.2623931e+05,4.5187444e+06,2.7893217e+03,1.8716872e+03,2.4693722e-03,3.2264425e+01,1.0124554e-01
4.2623474e+05,4.5187366e+06,2.7977947e+03,1.9127583e+03,2.3327038e-03,3.0193460e+01,1.1037491e-01
4.2624744e+05,4.5187672e+06,2.7750422e+03,1.8862555e+03,2.3864005e-03,3.2039870e+01,1.2109255e-01
4.2626837e+05,4.5187430e+06,2.8114942e+03,1.8225448e+03,2.6819540e-03,3.2025124e+01,1.3773013e-01
4.2623399e+05,4.5187507e+06,2.7856166e+03,1.8721466e+03,2.4648139e-03,3.1672172e+01,1.6869990e-01
4.2624702e+05,4.5187702e+06,2.8088610e+03,1.8241936e+03,2.6557040e-03,3.0847427e+01,1.2083928e-01
4.2623262e+05,4.5187440e+06,2.8137676e+03,1.8985739e+03,2.4117354e-03,3.0031333e+01,1.1110178e-01
4.2626436e+05,4.5187582e+06,2.8000719e+03,1.8468085e+03,2.5633771e-03,3.1529696e+01,1.0707030e-01
4.2622757e+05,4.5187355e+06,2.7903594e+03,1.8983003e+03,2.3870361e-03,3.0495992e+01,1.5853063e-01
4.2624532e+05,4.5187621e+06,2.7762501e+03,1.8686134e+03,2.4668347e-03,3.1020218e+01,1.0685751e-01
4.2623998e+05,4.5187459e+06,2.7972256e+03,1.8857213e+03,2.4307423e-03,3.1092559e+01,1.6805954e-01
4.2625911e+05,4.5187404e+06,2.7889011e+03,1.8476415e+03,2.5532622e-03,3.0581344e+01,1.4717400e-01
4.2624868e+05,4.5187562e+06,2.7867965e+03,1.8616025e+03,2.4934174e-03,3.0754293e+01,1.1624062e-01
4.2625813e+05,4.5187386e+06,2.8203237e+03,1.8390722e+03,2.6373581e-03,3.0541719e+01,1.0987660e-01
4.2624212e+05,4.5187441e+06,2.8176558e+03,1.8693222e+03,2.5102489e-03,3.1106292e+01,1.2578447e-01
4.2624881e+05,4.5187472e+06,2.8115697e+03,1.8900017e+03,2.4244684e-03,3.1528259e+01,1.0921465e-01
4.2624126e+05,4.5187443e+06,2.7838498e+03,1.8651323e+03,2.4841601e-03,3.2725083e+01,1.0008861e-01
4.2623467e+05,4.5187367e+06,2.7955763e+03,1.9042415e+03,2.3618731e-03,3.0777949e+01,1.0693250e-01
4.2624419e+05,4.5187554e+06,2.7841003e+03,1.8867663e+03,2.4046804e-03,3.1433652e+01,1.1379285e-01
4.2627488e+05,4.5187450e+06,2.8047818e+03,1.8168249e+03,2.7024165e-03,3.1807028e+01,1.2995303e-01
4.2623778e+05,4.5187440e+06,2.7937019e+03,1.8655656e+03,2.4951224e-03,3.1249062e+01,1.6089885e-01
4.2624773e+05,4.5187688e+06,2.8137618e+03,1.8162363e+03,2.6931158e-03,3.0572169e+01,1.1844063e-01
4.2623880e+05,4.5187513e+06,2.8119433e+03,1.8777190e+03,2.4775528e-03,3.0472744e+01,1.1335664e-01
4.2627080e+05,4.5187548e+06,2.7967591e+03,1.8538786e+03,2.5330895e-03,3.1791305e+01,1.0215594e-01
4.2623391e+05,4.5187456e+06,2.7963122e+03,1.8911185e+03,2.4113426e-03,3.1360555e+01,1.6055615e-01
4.2623918e+05,4.5187594e+06,2.7793197e+03,1.8628594e+03,2.5003645e-03,3.0622331e+01,1.1339274e-01
4.2623682e+05,4.5187501e+06,2.7846225e+03,1.8739716e+03,2.4628264e-03,3.0861660e+01,2.4246603e-01
4.2625681e+05,4.5187229e+06,2.7911602e+03,1.8410606e+03,2.5796122e-03,2.9720010e+01,1.1490242e-01
4.2624913e+05,4.5187660e+06,2.7678112e+03,1.8527687e+03,2.5006792e-03,3.0075391e+01,1.1027448e-01
4.2626812e+05,4.5187391e+06,2.8269316e+03,1.8057812e+03,2.7695996e-03,3.0274769e+01,1.2461165e-01
4.2625413e+05,4.5187343e+06,2.8252194e+03,1.8549584e+03,2.5708081e-03,3.1945325e+01,1.3176507e-01
4.2624710e+05,4.5187481e+06,2.8048034e+03,1.8926025e+03,2.4048200e-03,3.1526614e+01,1.0952357e-01
4.2624217e+05,4.5187427e+06,2.7832047e+03,1.8667895e+03,2.4786159e-03,3.2783352e+01,1.0209893e-01
4.2623718e+05,4.5187270e+06,2.8103521e+03,1.8825069e+03,2.4694973e-03,2.9992289e+01,1.0234956e-01
4.2624515e+05,4.5187579e+06,2.7772867e+03,1.8625724e+03,2.4937328e-03,3.1180720e+01,1.1458619e-01
4.2627004e+05,4.5187436e+06,2.8056587e+03,1.8327546e+03,2.6483114e-03,3.1776761e+01,1.1496765e-01
4.2623418e+05,4.5187284e+06,2.8126052e+03,1.8399688e+03,2.6279582e-03,3.0224354e+01,1.8574055e-01
4.2624652e+05,4.5187634e+06,2.8080170e+03,1.8272806e+03,2.6479014e-03,3.0832479e+01,1.1537535e-01
4.2624956e+05,4.5187681e+06,2.8194562e+03,1.8351119e+03,2.6320458e-03,3.0708105e+01,1.2948578e-01
4.2625682e+05,4.5187518e+06,2.7980888e+03,1.8751487e+03,2.4629796e-03,3.1505847e+01,1.3235138e-01
4.2621774e+05,4.5187420e+06,2.7997355e+03,1.9288876e+03,2.2852958e-03,3.0915864e+01,2.0826812e-01
4.2624149e+05,4.5187433e+06,2.7829647e+03,1.8338896e+03,2.6202061e-03,3.1341822e+01,1.1614293e-01
4.2623842e+05,4.5187478e+06,2.7870391e+03,1.8630138e+03,2.5092978e-03,3.0856113e+01,2.2818528e-01
4.2625290e+05,4.5187350e+06,2.8009783e+03,1.8474104e+03,2.5701635e-03,2.9901052e+01,1.0561980e-01
4.2625220e+05,4.5187604e+06,2.7799030e+03,1.8617064e+03,2.4856234e-03,3.0646661e+01,1.1909117e-01
4.2625265e+05,4.5187348e+06,2.8141761e+03,1.8448560e+03,2.6092613e-03,3.0532372e+01,1.1260657e-01
4.2624939e+05,4.5187353e+06,2.8206945e+03,1.8491304e+03,2.5943634e-03,3.1129056e+01,1.2323579e-01
4.2624392e+05,4.5187457e+06,2.8154338e+03,1.9068576e+03,2.3668488e-03,3.0385907e+01,1.2627027e-01
4.2624220e+05,4.5187499e+06,2.7866031e+03,1.8624986e+03,2.4974718e-03,3.3107102e+01,1.1581694e-01
4.2623922e+05,4.5187310e+06,2.8029003e+03,1.8789639e+03,2.4691882e-03,3.0751305e+01,1.0193820e-01
4.2625104e+05,4.5187470e+06,2.7672622e+03,1.8774279e+03,2.4366343e-03,3.1009569e+01,1.0723290e-01
4.2626680e+05,4.5187455e+06,2.7928330e+03,1.8148759e+03,2.7047602e-03,3.1954343e+01,1.1470726e-01
4.2623168e+05,4.5187345e+06,2.8068578e+03,1.8607563e+03,2.5371096e-03,2.9838359e+01,1.9926834e-01
4.2624469e+05,4.5187613e+06,2.8099705e+03,1.8559485e+03,2.5427066e-03,3.0655676e+01,1.2030868e-01
4.2624886e+05,4.5187589e+06,2.8169889e+03,1.8500482e+03,2.5760502e-03,3.0644603e+01,1.2320733e-01
4.2625357e+05,4.5187512e+06,2.7895050e+03,1.8675594e+03,2.4876094e-03,3.1858260e+01,1.2479326e-01
4.2621969e+05,4.5187440e+06,2.7985826e+03,1.9232015e+03,2.3033793e-03,3.1261852e+01,2.0075793e-01
4.2624400e+05,4.5187487e+06,2.7806323e+03,1.8384930e+03,2.5939099e-03,3.1917449e+01,1.1577254e-01
4.2623656e+05,4.5187528e+06,2.8023511e+03,1.8409448e+03,2.6031354e-03,3.0792881e+01,2.6240322e-01
4.2625097e+05,4.5187351e+06,2.8050990e+03,1.8436597e+03,2.5940441e-03,3.0263622e+01,1.1097039e-01
4.2624871e+05,4.5187655e+06,2.7730212e+03,1.8622704e+03,2.4684470e-03,2.9693003e+01,1.0987879e-01
4.2625307e+05,4.5187299e+06,2.7779471e+03,1.8439056e+03,2.5800789e-03,3.1052151e+01,1.3957224e-01
4.2625147e+05,4.5187474e+06,2.8354447e+03,1.7969094e+03,2.8083180e-03,3.0960328e+01,1.3864307e-01
4.2624121e+05,4.5187441e+06,2.8121336e+03,1.8967637e+03,2.4017464e-03,3.0201335e+01,1.4542388e-01
4.2624252e+05,4.5187521e+06,2.7938004e+03,1.8528681e+03,2.5397873e-03,3.2884338e+01,1.1184417e-01
4.2624231e+05,4.5187319e+06,2.8014777e+03,1.8893458e+03,2.4274844e-03,3.0935612e+01,1.0632663e-01
4.2625128e+05,4.5187478e+06,2.7659701e+03,1.8737648e+03,2.4481002e-03,3.1246953e+01,1.0478764e-01
4.2626145e+05,4.5187465e+06,2.7910052e+03,1.8146359e+03,2.7013445e-03,3.2093114e+01,1.1069194e-01
4.2623207e+05,4.5187227e+06,2.8075433e+03,1.8781509e+03,2.4775344e-03,2.9686261e+01,1.5004806e-01
4.2624155e+05,4.5187533e+06,2.8177511e+03,1.8494401e+03,2.5781413e-03,3.1318873e+01,1.3459005e-01
4.2625536e+05,4.5187436e+06,2.8006365e+03,1.8424467e+03,2.6002513e-03,3.0118904e+01,1.3822470e-01
4.2627486e+05,4.5187448e+06,2.7947156e+03,1.8003321e+03,2.7678797e-03,3.3183869e+01,1.1734610e-01
4.2623142e+05,4.5187350e+06,2.7737494e+03,1.9020779e+03,2.3562943e-03,3.1087312e+01,1.7158254e-01
4.2624101e+05,4.5187495e+06,2.7863061e+03,1.8219703e+03,2.6606526e-03,3.2302724e+01,1.1939650e-01
4.2624170e+05,4.5187455e+06,2.8057620e+03,1.8525294e+03,2.5678281e-03,3.0412173e+01,2.0938043e-01
4.2623710e+05,4.5187396e+06,2.8290009e+03,1.8412626e+03,2.6127767e-03,3.0538789e+01,1.7632580e-01
4.2624681e+05,4.5187594e+06,2.7821915e+03,1.8567814e+03,2.5057130e-03,3.1105183e+01,1.1088202e-01
4.2625746e+05,4.5187301e+06,2.7954999e+03,1.8391388e+03,2.6247413e-03,2.9268269e+01,1.4886563e-01
4.2625000e+05,4.5187472e+06,2.8302550e+03,1.8061786e+03,2.7637760e-03,3.1168086e+01,1.3009125e-01
4.2624383e+05,4.5187507e+06,2.8157979e+03,1.9227568e+03,2.3050886e-03,3.0189643e+01,1.4069115e-01
4.2624254e+05,4.5187522e+06,2.7957787e+03,1.8590359e+03,2.5169707e-03,3.2868373e+01,1.1691007e-01
4.2624197e+05,4.5187315e+06,2.8057729e+03,1.8871499e+03,2.4437057e-03,3.0180800e+01,1.4103421e-01
4.2624835e+05,4.5187481e+06,2.7719429e+03,1.8595471e+03,2.5068888e-03,3.1529882e+01,1.0914916e-01
4.2625988e+05,4.5187426e+06,2.7957539e+03,1.8176663e+03,2.6948475e-03,3.1753898e+01,1.1505627e-01
4.2623869e+05,4.5187360e+06,2.8105965e+03,1.8604773e+03,2.5408498e-03,3.0560808e+01,1.4254817e-01
4.2624826e+05,4.5187540e+06,2.8151119e+03,1.8310708e+03,2.6486151e-03,3.1714022e+01,1.2614175e-01
4.2626135e+05,4.5187472e+06,2.7915612e+03,1.8457443e+03,2.5812081e-03,3.0615048e+01,1.2107081e-01
4.2626674e+05,4.5187419e+06,2.7887967e+03,1.8151582e+03,2.7076566e-03,3.2211074e+01,1.3868262e-01
4.2622948e+05,4.5187362e+06,2.7688741e+03,1.9044505e+03,2.3384388e-03,3.1454009e+01,1.6552453e-01
4.2624104e+05,4.5187489e+06,2.7868827e+03,1.8239842e+03,2.6539385e-03,3.2237580e+01,1.2005875e-01
4.2625004e+05,4.5187445e+06,2.7856105e+03,1.8581197e+03,2.5358195e-03,3.0389384e+01,2.1787285e-01
4.2624480e+05,4.5187451e+06,2.7965510e+03,1.8631675e+03,2.5066858e-03,3.1148772e+01,1.4592302e-01
4.2625663e+05,4.5187577e+06,2.7812545e+03,1.8266958e+03,2.6271638e-03,3.1810546e+01,1.0085407e-01
4.2625488e+05,4.5187356e+06,2.8066296e+03,1.8199400e+03,2.7000537e-03,2.9720597e+01,1.3129582e-01
4.2624295e+05,4.5187462e+06,2.8230323e+03,1.8191739e+03,2.7088101e-03,3.1390256e+01,1.3488901e-01
4.2625497e+05,4.5187483e+06,2.8003366e+03,1.8679131e+03,2.5076864e-03,3.1193111e+01,1.3380016e-01
4.2624135e+05,4.5187554e+06,2.7954936e+03,1.8628050e+03,2.4976910e-03,3.3401982e+01,1.1217816e-01
4.2624471e+05,4.5187393e+06,2.8046096e+03,1.8641801e+03,2.5229439e-03,3.0731307e+01,1.3714195e-01
4.2623527e+05,4.5187587e+06,2.7707575e+03,1.8906233e+03,2.3760722e-03,3.0293739e+01,1.1048879e-01
4.2625840e+05,4.5187271e+06,2.7832791e+03,1.8300122e+03,2.6511253e-03,3.2254358e+01,1.2653901e-01
4.2623965e+05,4.5187319e+06,2.8269989e+03,1.8586722e+03,2.5612588e-03,2.9826332e+01,1.3829669e-01
4.2625843e+05,4.5187493e+06,2.8072071e+03,1.8133755e+03,2.7183125e-03,3.2077370e+01,1.2441018e-01
4.2626350e+05,4.5187435e+06,2.7907280e+03,1.8500977e+03,2.5690358e-03,3.0057678e+01,1.1644555e-01
4.2626936e+05,4.5187419e+06,2.7894224e+03,1.8102070e+03,2.7282090e-03,3.2257466e+01,1.3781178e-01
4.2623741e+05,4.5187465e+06,2.7805424e+03,1.8796377e+03,2.4380820e-03,3.2381624e+01,1.5183955e-01
4.2624877e+05,4.5187460e+06,2.7859872e+03,1.8099211e+03,2.7116116e-03,3.2462211e+01,1.0808939e-01
4.2624721e+05,4.5187518e+06,2.7912480e+03,1.8614395e+03,2.5159160e-03,3.2576767e+01,1.4983222e-01
4.2624278e+05,4.5187429e+06,2.7935853e+03,1.8764913e+03,2.4581627e-03,3.0489489e+01,1.6158451e-01
4.2625672e+05,4.5187568e+06,2.7820245e+03,1.8182923e+03,2.6617712e-03,3.1841781e+01,1.0186283e-01
4.2624247e+05,4.5187466e+06,2.7993594e+03,1.8243964e+03,2.6669582e-03,2.9713725e+01,1.4957881e-01
4.2626575e+05,4.5187466e+06,2.8173698e+03,1.8186032e+03,2.7148614e-03,3.1640911e+01,1.1314714e-01
4.2626122e+05,4.5187465e+06,2.8113969e+03,1.8515983e+03,2.5828898e-03,3.0148703e+01,1.2872205e-01
4.2624790e+05,4.5187525e+06,2.8125353e+03,1.8363471e+03,2.6222398e-03,3.2623920e+01,1.1274844e-01
4.2624456e+05,4.5187399e+06,2.8011350e+03,1.9041914e+03,2.3702983e-03,3.0990881e+01,1.1009176e-01
4.2624454e+05,4.5187491e+06,2.7923987e+03,1.8625159e+03,2.5105076e-03,3.1576314e+01,1.1353105e-01
4.2625620e+05,4.5187284e+06,2.7878811e+03,1.8547839e+03,2.5592391e-03,3.1844466e+01,1.2204021e-01
4.2624704e+05,4.5187229e+06,2.8143380e+03,1.8337730e+03,2.6580242e-03,3.1192670e+01,1.3939727e-01
4.2624684e+05,4.5187537e+06,2.8189381e+03,1.8304812e+03,2.6538454e-03,3.1499215e+01,1.1532403e-01
4.2626021e+05,4.5187448e+06,2.7827235e+03,1.8432379e+03,2.5819383e-03,3.0644988e+01,1.1080691e-01
4.2627974e+05,4.5187427e+06,2.8082898e+03,1.7995074e+03,2.7811207e-03,3.2575349e+01,1.3239645e-01
4.2623491e+05,4.5187560e+06,2.7720932e+03,1.8838152e+03,2.4080172e-03,3.2979850e+01,1.4498727e-01
4.2625072e+05,4.5187483e+06,2.7849864e+03,1.7939651e+03,2.7700717e-03,3.2667007e+01,1.0768360e-01
4.2625637e+05,4.5187540e+06,2.7959375e+03,1.8292421e+03,2.6483780e-03,3.3460050e+01,1.4874279e-01
4.2625404e+05,4.5187434e+06,2.8085622e+03,1.8484070e+03,2.5774886e-03,2.9730982e+01,1.6557969e-01
4.2625474e+05,4.5187555e+06,2.7837119e+03,1.8254854e+03,2.6371677e-03,3.1798602e+01,1.0376071e-01
4.2624773e+05,4.5187438e+06,2.7972990e+03,1.8471643e+03,2.5812094e-03,2.9967800e+01,1.3937503e-01
4.2626018e+05,4.5187548e+06,2.8259135e+03,1.8164449e+03,2.7194068e-03,3.1783681e+01,1.1540904e-01
4.2627032e+05,4.5187512e+06,2.8223754e+03,1.8378194e+03,2.6495790e-03,2.9783666e+01,1.1631835e-01
4.2623562e+05,4.5187544e+06,2.8120518e+03,1.8497631e+03,2.5610735e-03,3.2813519e+01,1.1093032e-01
4.2623796e+05,4.5187343e+06,2.7836077e+03,1.9000256e+03,2.3736537e-03,3.1307236e+01,1.1003702e-01
4.2625062e+05,4.5187462e+06,2.7888320e+03,1.8693829e+03,2.4853207e-03,3.0833270e+01,1.1544479e-01
4.2625773e+05,4.5187353e+06,2.7903932e+03,1.8490025e+03,2.5789945e-03,3.1221134e+01,1.2452367e-01
4.2625690e+05,4.5187269e+06,2.8143205e+03,1.8300356e+03,2.6728096e-03,3.1285881e+01,1.3806585e-01
4.2624109e+05,4.5187564e+06,2.8205718e+03,1.8289995e+03,2.6580336e-03,3.0984716e+01,1.1652650e-01
4.2626089e+05,4.5187457e+06,2.7873904e+03,1.8473980e+03,2.5692484e-03,3.0309286e+01,1.2697099e-01
