xtlc,ytlc,dtlc,length,opening
4.2570047e+05,4.5194575e+06,3.8759074e+03,9.8421471e+02,3.9072479e+00
4.2569312e+05,4.5194539e+06,3.8056182e+03,9.5538248e+02,3.9282426e+00
4.2562662e+05,4.5194652e+06,3.8170536e+03,1.0995275e+03,3.4430594e+00
4.2572445e+05,4.5194694e+06,3.8645628e+03,9.7974663e+02,3.8929949e+00
4.2565681e+05,4.5194520e+06,3.8577305e+03,1.0827528e+03,3.5253078e+00
4.2569166e+05,4.5194593e+06,3.8322001e+03,1.0059505e+03,3.7885192e+00
4.2567182e+05,4.5194520e+06,3.8463492e+03,1.0095670e+03,3.7665471e+00
4.2569888e+05,4.5194452e+06,3.8443499e+03,9.9189054e+02,3.8313602e+00
4.2568568e+05,4.5194507e+06,3.8744407e+03,9.8967038e+02,3.8987590e+00
4.2571209e+05,4.5194753e+06,3.8165707e+03,9.6673061e+02,3.8960556e+00
4.2569415e+05,4.5194521e+06,3.8790113e+03,9.8723874e+02,3.9019030e+00
4.2568809e+05,4.5194510e+06,3.8248777e+03,9.8252549e+02,3.8438429e+00
4.2562345e+05,4.5194675e+06,3.8144536e+03,1.0941386e+03,3.4532644e+00
4.2570873e+05,4.5194678e+06,3.8427226e+03,9.7464112e+02,3.8950781e+00
4.2567036e+05,4.5194609e+06,3.8490861e+03,1.0409601e+03,3.6689282e+00
4.2570690e+05,4.5194679e+06,3.7955955e+03,9.5911086e+02,3.8894030e+00
4.2566400e+05,4.5194613e+06,3.8254953e+03,1.0165304e+03,3.7152840e+00
4.2570909e+05,4.5194401e+06,3.8419113e+03,9.8370983e+02,3.8465972e+00
4.2566037e+05,4.5194452e+06,3.8668833e+03,1.0306992e+03,3.7504710e+00
4.2571101e+05,4.5194611e+06,3.8271760e+03,9.7335724e+02,3.8773108e+00
4.2569796e+05,4.5194563e+06,3.8723024e+03,9.8329744e+02,3.9082171e+00
4.2568996e+05,4.5194512e+06,3.8288694e+03,9.9441878e+02,3.7969520e+00
4.2560934e+05,4.5194688e+06,3.8149236e+03,1.1174490e+03,3.3782514e+00
4.2569491e+05,4.5194721e+06,3.8451850e+03,9.7042172e+02,3.9289511e+00
4.2565819e+05,4.5194492e+06,3.8570960e+03,1.0670747e+03,3.5781127e+00
4.2572361e+05,4.5194712e+06,3.7982742e+03,9.5019729e+02,3.9347600e+00
4.2563734e+05,4.5194633e+06,3.8077189e+03,1.0468553e+03,3.5905931e+00
4.2568381e+05,4.5194499e+06,3.8374341e+03,1.0171197e+03,3.7353209e+00
4.2568551e+05,4.5194521e+06,3.8356439e+03,9.9921743e+02,3.8084238e+00
4.2571503e+05,4.5194708e+06,3.8181722e+03,9.6810124e+02,3.8934319e+00
4.2569668e+05,4.5194519e+06,3.8961762e+03,9.7545143e+02,3.9702926e+00
4.2569757e+05,4.5194459e+06,3.8309441e+03,9.9654042e+02,3.7903138e+00
4.2560193e+05,4.5194672e+06,3.8328205e+03,1.1287877e+03,3.3654797e+00
4.2570903e+05,4.5194725e+06,3.8143980e+03,9.6133761e+02,3.9174972e+00
4.2565644e+05,4.5194490e+06,3.8584721e+03,1.0713965e+03,3.5634671e+00
4.2573540e+05,4.5194720e+06,3.7865885e+03,9.3237636e+02,3.9852135e+00
4.2566594e+05,4.5194583e+06,3.8227754e+03,1.0331085e+03,3.6596290e+00
4.2569107e+05,4.5194452e+06,3.8395169e+03,1.0093076e+03,3.7597673e+00
4.2568621e+05,4.5194534e+06,3.8338961e+03,9.9650563e+02,3.8162925e+00
4.2572127e+05,4.5194726e+06,3.8158428e+03,9.5648092e+02,3.9314879e+00
4.2570455e+05,4.5194575e+06,3.8440382e+03,9.7313029e+02,3.9096715e+00
4.2568475e+05,4.5194562e+06,3.8257108e+03,1.0156731e+03,3.7192812e+00
4.2559972e+05,4.5194659e+06,3.8381066e+03,1.1363252e+03,3.3465504e+00
4.2568116e+05,4.5194606e+06,3.8325551e+03,1.0001204e+03,3.8005818e+00
4.2563797e+05,4.5194600e+06,3.8721645e+03,1.1113118e+03,3.4446054e+00
4.2573354e+05,4.5194723e+06,3.7916731e+03,9.3497087e+02,3.9846284e+00
4.2565016e+05,4.5194563e+06,3.8044966e+03,1.0555843e+03,3.5491642e+00
4.2567114e+05,4.5194515e+06,3.8530997e+03,1.0441377e+03,3.6578187e+00
4.2569989e+05,4.5194470e+06,3.8240200e+03,9.8659679e+02,3.8345098e+00
4.2570198e+05,4.5194713e+06,3.8306134e+03,9.9096403e+02,3.8311399e+00
4.2569409e+05,4.5194649e+06,3.8749540e+03,9.7701987e+02,3.9406664e+00
4.2570589e+05,4.5194569e+06,3.8032140e+03,9.7669428e+02,3.8335412e+00
4.2563843e+05,4.5194477e+06,3.8391153e+03,1.0802883e+03,3.5350586e+00
4.2569101e+05,4.5194615e+06,3.8241926e+03,9.8503198e+02,3.8369881e+00
4.2566586e+05,4.5194594e+06,3.8362151e+03,1.0465185e+03,3.6325091e+00
4.2571739e+05,4.5194663e+06,3.8062488e+03,9.5072262e+02,3.9420002e+00
4.2566650e+05,4.5194607e+06,3.8303619e+03,1.0137193e+03,3.7429248e+00
4.2570137e+05,4.5194548e+06,3.8674787e+03,9.9479482e+02,3.8446565e+00
4.2570488e+05,4.5194509e+06,3.8374785e+03,9.6044354e+02,3.9438650e+00
4.2567569e+05,4.5194672e+06,3.8430213e+03,1.0331719e+03,3.7054698e+00
4.2570400e+05,4.5194698e+06,3.8703146e+03,9.7399650e+02,3.9525780e+00
4.2568940e+05,4.5194612e+06,3.8119152e+03,9.8877564e+02,3.8055400e+00
4.2566193e+05,4.5194569e+06,3.8009647e+03,1.0298683e+03,3.6780709e+00
4.2567653e+05,4.5194551e+06,3.8370152e+03,1.0003754e+03,3.7913775e+00
4.2566667e+05,4.5194569e+06,3.8448435e+03,1.0734863e+03,3.5476521e+00
4.2572182e+05,4.5194726e+06,3.7938632e+03,9.3342077e+02,3.9685200e+00
4.2565904e+05,4.5194701e+06,3.8124911e+03,1.0251431e+03,3.6847148e+00
4.2570074e+05,4.5194571e+06,3.8621997e+03,1.0025928e+03,3.8101735e+00
4.2571001e+05,4.5194495e+06,3.8254045e+03,9.3996604e+02,3.9931007e+00
4.2568980e+05,4.5194696e+06,3.8099871e+03,1.0253604e+03,3.6792944e+00
4.2571047e+05,4.5194698e+06,3.8565673e+03,9.6553895e+02,3.9640937e+00
4.2568571e+05,4.5194784e+06,3.8145831e+03,1.0056974e+03,3.6955946e+00
4.2569682e+05,4.5194495e+06,3.8050202e+03,9.4226529e+02,3.9828153e+00
4.2567818e+05,4.5194565e+06,3.8268943e+03,9.9302729e+02,3.8060544e+00
4.2567457e+05,4.5194640e+06,3.8260760e+03,1.0685943e+03,3.5479965e+00
4.2569732e+05,4.5194623e+06,3.8115521e+03,9.8800538e+02,3.8053644e+00
4.2563976e+05,4.5194708e+06,3.8336509e+03,1.0482428e+03,3.6353166e+00
4.2569255e+05,4.5194502e+06,3.8923801e+03,9.9416719e+02,3.8837009e+00
4.2569316e+05,4.5194489e+06,3.8315665e+03,9.6469815e+02,3.9230881e+00
4.2568693e+05,4.5194690e+06,3.8159626e+03,1.0155338e+03,3.7002097e+00
4.2569001e+05,4.5194687e+06,3.8280533e+03,1.0171409e+03,3.7344867e+00
4.2569969e+05,4.5194681e+06,3.8329486e+03,9.6964799e+02,3.8709815e+00
4.2568223e+05,4.5194512e+06,3.8285677e+03,1.0032252e+03,3.7867932e+00
4.2568145e+05,4.5194608e+06,3.8274422e+03,9.9633271e+02,3.7837584e+00
4.2568016e+05,4.5194571e+06,3.8466286e+03,1.0357693e+03,3.6876513e+00
4.2570273e+05,4.5194520e+06,3.8366691e+03,9.7108936e+02,3.9181523e+00
4.2566261e+05,4.5194631e+06,3.8281913e+03,1.0224394e+03,3.7155417e+00
4.2570848e+05,4.5194444e+06,3.8834022e+03,9.6611961e+02,3.9697757e+00
4.2568858e+05,4.5194482e+06,3.8483086e+03,9.8444103e+02,3.8827931e+00
4.2571901e+05,4.5194674e+06,3.7905297e+03,9.4604377e+02,3.9235493e+00
4.2570433e+05,4.5194601e+06,3.8631136e+03,1.0033813e+03,3.8256014e+00
4.2569973e+05,4.5194663e+06,3.8327430e+03,9.7124880e+02,3.8702368e+00
4.2566727e+05,4.5194440e+06,3.8428163e+03,1.0252604e+03,3.7354975e+00
4.2567885e+05,4.5194649e+06,3.8102255e+03,9.9686883e+02,3.7539781e+00
4.2564010e+05,4.5194436e+06,3.8514098e+03,1.1029447e+03,3.4715650e+00
4.2568876e+05,4.5194485e+06,3.8468313e+03,9.8757553e+02,3.8713810e+00
4.2566036e+05,4.5194712e+06,3.8344204e+03,1.0301394e+03,3.6853883e+00
4.2570562e+05,4.5194472e+06,3.8782447e+03,9.8296801e+02,3.9199971e+00
4.2570005e+05,4.5194542e+06,3.8471870e+03,9.8478125e+02,3.8673751e+00
4.2569864e+05,4.5194655e+06,3.7964799e+03,9.8561812e+02,3.7925184e+00
4.2572178e+05,4.5194556e+06,3.8626671e+03,9.8246548e+02,3.8954076e+00
4.2569677e+05,4.5194613e+06,3.8391743e+03,9.7880227e+02,3.8641486e+00
4.2566180e+05,4.5194346e+06,3.8525476e+03,1.0172762e+03,3.7865401e+00
4.2568310e+05,4.5194675e+06,3.8156723e+03,9.8977240e+02,3.7877775e+00
4.2564235e+05,4.5194401e+06,3.8662844e+03,1.1154589e+03,3.4466924e+00
4.2567267e+05,4.5194471e+06,3.8496267e+03,9.8875149e+02,3.8728704e+00
4.2569481e+05,4.5194674e+06,3.8370549e+03,9.9631313e+02,3.8081156e+00
4.2569832e+05,4.5194453e+06,3.8749399e+03,9.8265024e+02,3.9234000e+00
4.2573070e+05,4.5194677e+06,3.8665650e+03,9.6258739e+02,3.9648113e+00
4.2573228e+05,4.5194498e+06,3.8384759e+03,9.6278255e+02,3.9349186e+00
4.2567958e+05,4.5194509e+06,3.8523300e+03,1.0518076e+03,3.6456260e+00
4.2568410e+05,4.5194563e+06,3.8312079e+03,9.9589501e+02,3.7951697e+00
4.2564503e+05,4.5194297e+06,3.8362540e+03,1.0710357e+03,3.5720510e+00
4.2569371e+05,4.5194539e+06,3.8343954e+03,9.8397220e+02,3.8517427e+00
4.2567150e+05,4.5194529e+06,3.8624322e+03,1.0320662e+03,3.7304098e+00
4.2567927e+05,4.5194479e+06,3.8562994e+03,9.8077749e+02,3.9116981e+00
4.2567099e+05,4.5194724e+06,3.8376667e+03,1.0431608e+03,3.6463318e+00
4.2569341e+05,4.5194502e+06,3.8747315e+03,1.0206195e+03,3.7981241e+00
4.2572220e+05,4.5194657e+06,3.8796766e+03,9.6937647e+02,3.9610066e+00
4.2573730e+05,4.5194490e+06,3.8404562e+03,9.6136502e+02,3.9440050e+00
4.2566178e+05,4.5194431e+06,3.8635063e+03,1.0718665e+03,3.6015000e+00
4.2570497e+05,4.5194594e+06,3.8335921e+03,9.4302203e+02,3.9861061e+00
4.2568235e+05,4.5194369e+06,3.8408857e+03,1.0284514e+03,3.7175917e+00
4.2568220e+05,4.5194511e+06,3.8379625e+03,1.0093826e+03,3.7693799e+00
4.2568194e+05,4.5194446e+06,3.8257598e+03,9.6982401e+02,3.8999659e+00
4.2568799e+05,4.5194499e+06,3.8593780e+03,9.6197598e+02,3.9807818e+00
4.2563821e+05,4.5194712e+06,3.8198802e+03,1.1017829e+03,3.4215099e+00
4.2564133e+05,4.5194643e+06,3.8385063e+03,1.0933364e+03,3.4874851e+00
4.2571269e+05,4.5194606e+06,3.8586286e+03,9.5848102e+02,3.9717422e+00
4.2571738e+05,4.5194478e+06,3.8473698e+03,9.8678475e+02,3.8697901e+00
4.2564199e+05,4.5194521e+06,3.8568483e+03,1.0887590e+03,3.5227326e+00
4.2571116e+05,4.5194624e+06,3.8256138e+03,9.3460562e+02,3.9968912e+00
4.2570546e+05,4.5194563e+06,3.8422299e+03,9.8233563e+02,3.8665673e+00
4.2569020e+05,4.5194600e+06,3.8388906e+03,9.6225653e+02,3.9248159e+00
4.2569820e+05,4.5194519e+06,3.8265966e+03,9.6339513e+02,3.9125464e+00
4.2568790e+05,4.5194567e+06,3.8431248e+03,9.7584363e+02,3.8990925e+00
4.2566601e+05,4.5194730e+06,3.8122403e+03,1.0628417e+03,3.5331128e+00
4.2562800e+05,4.5194636e+06,3.8326547e+03,1.1412838e+03,3.3232669e+00
4.2571232e+05,4.5194588e+06,3.8758157e+03,9.7034201e+02,3.9451115e+00
4.2569582e+05,4.5194479e+06,3.8100120e+03,9.9364957e+02,3.7995064e+00
4.2566221e+05,4.5194474e+06,3.8625582e+03,1.0468240e+03,3.6707124e+00
4.2572125e+05,4.5194757e+06,3.8250960e+03,9.3785915e+02,3.9655315e+00
4.2569807e+05,4.5194610e+06,3.8316670e+03,9.8936981e+02,3.8238058e+00
4.2567770e+05,4.5194556e+06,3.8499958e+03,9.7635261e+02,3.8960477e+00
4.2569397e+05,4.5194362e+06,3.8330665e+03,9.7606627e+02,3.8958589e+00
4.2568521e+05,4.5194513e+06,3.8540919e+03,9.7980146e+02,3.9062027e+00
4.2568028e+05,4.5194782e+06,3.7978627e+03,1.0322279e+03,3.6109199e+00
4.2564998e+05,4.5194715e+06,3.8180536e+03,1.1086392e+03,3.3908327e+00
4.2570936e+05,4.5194622e+06,3.8776504e+03,9.7912276e+02,3.9124081e+00
4.2571366e+05,4.5194490e+06,3.8353181e+03,9.5890639e+02,3.9511042e+00
4.2568411e+05,4.5194668e+06,3.8498051e+03,1.0314676e+03,3.6854290e+00
4.2569945e+05,4.5194722e+06,3.8211801e+03,9.8393266e+02,3.8076124e+00
4.2572192e+05,4.5194683e+06,3.8137048e+03,9.4978281e+02,3.9399290e+00
4.2565974e+05,4.5194496e+06,3.8522214e+03,1.0096211e+03,3.7873561e+00
4.2569860e+05,4.5194473e+06,3.8310232e+03,9.7649956e+02,3.8798466e+00
4.2569802e+05,4.5194520e+06,3.8452347e+03,9.6654082e+02,3.9370358e+00
4.2569226e+05,4.5194754e+06,3.8181133e+03,1.0093715e+03,3.7167482e+00
4.2562871e+05,4.5194599e+06,3.8183646e+03,1.1398406e+03,3.3071198e+00
4.2571547e+05,4.5194589e+06,3.8954469e+03,9.6820591e+02,3.9761647e+00
4.2571578e+05,4.5194556e+06,3.8344623e+03,9.5123702e+02,3.9634046e+00
4.2566053e+05,4.5194495e+06,3.8582536e+03,1.0718369e+03,3.5760842e+00
4.2569923e+05,4.5194631e+06,3.8399811e+03,9.8451374e+02,3.8418053e+00
4.2572851e+05,4.5194653e+06,3.8170340e+03,9.3848310e+02,3.9904632e+00
4.2567067e+05,4.5194573e+06,3.8299212e+03,1.0143193e+03,3.7294220e+00
4.2569336e+05,4.5194416e+06,3.8216560e+03,9.9132648e+02,3.8334592e+00
4.2570434e+05,4.5194510e+06,3.8328692e+03,9.4584820e+02,3.9926619e+00
4.2570352e+05,4.5194610e+06,3.8445220e+03,9.7410108e+02,3.8809691e+00
4.2565978e+05,4.5194539e+06,3.8121305e+03,1.0737492e+03,3.5301052e+00
4.2569614e+05,4.5194556e+06,3.8858075e+03,9.9396506e+02,3.8845137e+00
4.2571880e+05,4.5194564e+06,3.8315646e+03,9.4907397e+02,3.9639830e+00
4.2563021e+05,4.5194385e+06,3.8303117e+03,1.1432044e+03,3.3119772e+00
4.2566767e+05,4.5194604e+06,3.8680664e+03,1.0328790e+03,3.6913800e+00
4.2571876e+05,4.5194580e+06,3.8194267e+03,9.6384351e+02,3.9079895e+00
4.2569328e+05,4.5194551e+06,3.8454659e+03,9.7859260e+02,3.8855870e+00
4.2568976e+05,4.5194436e+06,3.8319621e+03,9.9107411e+02,3.8419869e+00
4.2570303e+05,4.5194507e+06,3.8338562e+03,9.4665365e+02,3.9914846e+00
4.2570599e+05,4.5194643e+06,3.8315288e+03,9.7987611e+02,3.8262501e+00
4.2569499e+05,4.5194629e+06,3.8305998e+03,9.9314124e+02,3.8309192e+00
4.2570326e+05,4.5194601e+06,3.8755795e+03,9.7666050e+02,3.9323833e+00
4.2572950e+05,4.5194566e+06,3.8248002e+03,9.5065753e+02,3.9467940e+00
4.2567170e+05,4.5194532e+06,3.8373429e+03,1.0465946e+03,3.6310354e+00
4.2569046e+05,4.5194632e+06,3.8426781e+03,1.0027673e+03,3.7776484e+00
4.2571368e+05,4.5194704e+06,3.8239726e+03,9.7455391e+02,3.8654154e+00
4.2566879e+05,4.5194537e+06,3.8533880e+03,1.0084884e+03,3.7805888e+00
4.2569151e+05,4.5194374e+06,3.8172016e+03,9.7757334e+02,3.8756007e+00
4.2569265e+05,4.5194596e+06,3.8402377e+03,9.6086118e+02,3.9422849e+00
4.2570181e+05,4.5194644e+06,3.8297862e+03,9.9301604e+02,3.7832410e+00
4.2569600e+05,4.5194588e+06,3.8222808e+03,9.7891804e+02,3.8742248e+00
4.2569613e+05,4.5194613e+06,3.8773178e+03,9.8572462e+02,3.8989130e+00
4.2570263e+05,4.5194516e+06,3.8300138e+03,9.6235897e+02,3.9292095e+00
4.2565647e+05,4.5194567e+06,3.8430708e+03,1.0753561e+03,3.5294736e+00
4.2567274e+05,4.5194660e+06,3.8117661e+03,1.0364009e+03,3.6032836e+00
4.2573763e+05,4.5194738e+06,3.8134945e+03,9.4457958e+02,3.9655642e+00
4.2563982e+05,4.5194551e+06,3.8428295e+03,1.0700429e+03,3.5317059e+00
4.2570178e+05,4.5194527e+06,3.8470144e+03,9.7909765e+02,3.9013054e+00
4.2568062e+05,4.5194582e+06,3.8386641e+03,9.6877458e+02,3.9067196e+00
4.2569286e+05,4.5194658e+06,3.8409754e+03,1.0250077e+03,3.6845311e+00
4.2568293e+05,4.5194610e+06,3.8281612e+03,1.0033145e+03,3.7845772e+00
4.2570436e+05,4.5194646e+06,3.8743464e+03,9.8001397e+02,3.9221143e+00
4.2570660e+05,4.5194436e+06,3.8304073e+03,9.5591282e+02,3.9511544e+00
4.2566475e+05,4.5194519e+06,3.8477547e+03,1.0644365e+03,3.5968495e+00
4.2567277e+05,4.5194520e+06,3.8203716e+03,1.0173633e+03,3.7057300e+00
4.2573163e+05,4.5194667e+06,3.8181938e+03,9.5108636e+02,3.9543481e+00
4.2564519e+05,4.5194543e+06,3.8317302e+03,1.0643341e+03,3.5432844e+00
4.2571320e+05,4.5194414e+06,3.8273991e+03,9.6319989e+02,3.9501290e+00
4.2569046e+05,4.5194589e+06,3.8323302e+03,9.7844144e+02,3.8655910e+00
4.2565565e+05,4.5194406e+06,3.8513896e+03,1.0274482e+03,3.6945515e+00
4.2568941e+05,4.5194595e+06,3.8368420e+03,9.9857466e+02,3.8092621e+00
4.2571767e+05,4.5194657e+06,3.8574206e+03,9.5400165e+02,3.9903744e+00
4.2570726e+05,4.5194415e+06,3.8281356e+03,9.5636049e+02,3.9470739e+00
4.2566293e+05,4.5194524e+06,3.8329817e+03,1.0492417e+03,3.6256138e+00
4.2566499e+05,4.5194507e+06,3.8270947e+03,1.0166301e+03,3.7163499e+00
4.2574587e+05,4.5194743e+06,3.8154284e+03,9.3894429e+02,3.9968966e+00
4.2563714e+05,4.5194453e+06,3.8392904e+03,1.0921957e+03,3.4682594e+00
4.2572004e+05,4.5194471e+06,3.8292880e+03,9.5275382e+02,3.9940793e+00
4.2569121e+05,4.5194627e+06,3.8416382e+03,9.6998683e+02,3.8990264e+00
4.2566007e+05,4.5194438e+06,3.8446396e+03,1.0289148e+03,3.6895225e+00
4.2570613e+05,4.5194601e+06,3.8462083e+03,9.9172653e+02,3.8584546e+00
4.2570305e+05,4.5194571e+06,3.8620536e+03,9.9203063e+02,3.8716160e+00
4.2570590e+05,4.5194461e+06,3.8328741e+03,9.6259234e+02,3.9306264e+00
4.2562930e+05,4.5194542e+06,3.8136446e+03,1.1242867e+03,3.3552667e+00
4.2564600e+05,4.5194567e+06,3.8197129e+03,1.0466825e+03,3.5968972e+00
4.2572313e+05,4.5194678e+06,3.8264450e+03,9.5179558e+02,3.9594519e+00
4.2564416e+05,4.5194484e+06,3.8419687e+03,1.0750621e+03,3.5310051e+00
4.2570220e+05,4.5194509e+06,3.8262187e+03,9.8525306e+02,3.8675697e+00
4.2569898e+05,4.5194668e+06,3.8448243e+03,9.6713849e+02,3.9189020e+00
4.2566927e+05,4.5194408e+06,3.8432792e+03,1.0187749e+03,3.7350351e+00
4.2569376e+05,4.5194598e+06,3.8648906e+03,1.0089467e+03,3.8204056e+00
4.2571181e+05,4.5194443e+06,3.8595657e+03,9.7360735e+02,3.9368907e+00
4.2570937e+05,4.5194405e+06,3.8194592e+03,9.7746670e+02,3.8791125e+00
4.2562405e+05,4.5194606e+06,3.8047998e+03,1.1688091e+03,3.2329901e+00
4.2566520e+05,4.5194588e+06,3.8198544e+03,1.0525707e+03,3.6051635e+00
4.2570640e+05,4.5194712e+06,3.8305291e+03,9.7505738e+02,3.8752154e+00
4.2567359e+05,4.5194510e+06,3.8569068e+03,1.0149785e+03,3.7503445e+00
4.2569992e+05,4.5194652e+06,3.8279473e+03,9.8434095e+02,3.8742687e+00
4.2569914e+05,4.5194775e+06,3.8124055e+03,9.5396613e+02,3.9208652e+00
4.2568414e+05,4.5194534e+06,3.8445918e+03,1.0010672e+03,3.7870294e+00
4.2567943e+05,4.5194471e+06,3.8711210e+03,1.0259142e+03,3.7624901e+00
4.2570923e+05,4.5194394e+06,3.8659626e+03,9.8256730e+02,3.9075909e+00
4.2570915e+05,4.5194350e+06,3.8263347e+03,9.7695785e+02,3.8883527e+00
4.2562313e+05,4.5194586e+06,3.8068318e+03,1.1743439e+03,3.2187307e+00
4.2570234e+05,4.5194527e+06,3.8421368e+03,9.6713292e+02,3.9168366e+00
4.2571373e+05,4.5194745e+06,3.8308662e+03,9.6998306e+02,3.8833170e+00
4.2567364e+05,4.5194497e+06,3.8526256e+03,1.0137623e+03,3.7467646e+00
4.2568421e+05,4.5194603e+06,3.8295166e+03,1.0157023e+03,3.7778156e+00
4.2569309e+05,4.5194648e+06,3.8302636e+03,9.7270618e+02,3.8689896e+00
4.2562517e+05,4.5194715e+06,3.8219619e+03,1.1249475e+03,3.3495303e+00
4.2568885e+05,4.5194558e+06,3.8687477e+03,9.9895012e+02,3.8451898e+00
4.2570820e+05,4.5194480e+06,3.8525366e+03,9.7340094e+02,3.9304662e+00
4.2571119e+05,4.5194370e+06,3.8284227e+03,9.6463316e+02,3.9229470e+00
4.2568085e+05,4.5194494e+06,3.8434560e+03,1.0365492e+03,3.7101593e+00
4.2568953e+05,4.5194565e+06,3.8432273e+03,9.9112007e+02,3.8337510e+00
4.2571513e+05,4.5194665e+06,3.8261103e+03,9.6793899e+02,3.9036890e+00
4.2568694e+05,4.5194378e+06,3.8706720e+03,1.0150561e+03,3.7879949e+00
4.2571658e+05,4.5194459e+06,3.8318563e+03,9.7127735e+02,3.9480888e+00
4.2568648e+05,4.5194588e+06,3.8423910e+03,9.9519511e+02,3.8082753e+00
4.2562462e+05,4.5194622e+06,3.8269753e+03,1.1013871e+03,3.4368651e+00
4.2567017e+05,4.5194627e+06,3.8639610e+03,1.0264747e+03,3.7313742e+00
4.2571066e+05,4.5194403e+06,3.8652281e+03,9.6549620e+02,3.9654640e+00
4.2570300e+05,4.5194490e+06,3.8329635e+03,9.8752129e+02,3.8521738e+00
4.2568989e+05,4.5194359e+06,3.8778522e+03,1.0245949e+03,3.7674833e+00
4.2568406e+05,4.5194594e+06,3.8462287e+03,1.0032437e+03,3.7893074e+00
4.2572011e+05,4.5194621e+06,3.8404843e+03,9.5636313e+02,3.9560578e+00
4.2569642e+05,4.5194486e+06,3.8471053e+03,9.9171774e+02,3.8192898e+00
4.2571723e+05,4.5194560e+06,3.8260162e+03,9.5997145e+02,3.9664824e+00
4.2569599e+05,4.5194722e+06,3.8095093e+03,9.7038482e+02,3.8697870e+00
4.2562455e+05,4.5194667e+06,3.8228523e+03,1.0924922e+03,3.4609936e+00
4.2566865e+05,4.5194603e+06,3.8564103e+03,1.0287816e+03,3.7128956e+00
4.2571310e+05,4.5194406e+06,3.8640220e+03,9.5828612e+02,3.9902040e+00
4.2569713e+05,4.5194522e+06,3.8196195e+03,1.0015301e+03,3.7845621e+00
4.2570980e+05,4.5194450e+06,3.8700379e+03,9.9408955e+02,3.8556222e+00
4.2571098e+05,4.5194710e+06,3.8100577e+03,9.5414982e+02,3.9453178e+00
4.2571797e+05,4.5194589e+06,3.8337668e+03,9.5994149e+02,3.9530577e+00
4.2566587e+05,4.5194563e+06,3.8420444e+03,1.0328478e+03,3.6798864e+00
4.2570410e+05,4.5194493e+06,3.8362005e+03,9.8396829e+02,3.8982558e+00
4.2570133e+05,4.5194772e+06,3.7991035e+03,9.5369814e+02,3.9035804e+00
4.2559188e+05,4.5194583e+06,3.8287046e+03,1.1356493e+03,3.3128180e+00
4.2565764e+05,4.5194729e+06,3.8466026e+03,1.0323749e+03,3.6837955e+00
4.2571343e+05,4.5194501e+06,3.8482068e+03,9.5418389e+02,3.9834406e+00
4.2569003e+05,4.5194517e+06,3.8052876e+03,1.0081811e+03,3.7494476e+00
4.2569269e+05,4.5194518e+06,3.8629322e+03,1.0150028e+03,3.7766880e+00
4.2571263e+05,4.5194728e+06,3.8088767e+03,9.4936544e+02,3.9612437e+00
4.2571959e+05,4.5194693e+06,3.8240548e+03,9.5178295e+02,3.9674836e+00
4.2566937e+05,4.5194491e+06,3.8223562e+03,1.0376499e+03,3.6532602e+00
4.2571682e+05,4.5194532e+06,3.8192786e+03,9.5790533e+02,3.9680565e+00
4.2569550e+05,4.5194731e+06,3.7836720e+03,9.5881203e+02,3.8678943e+00
4.2560798e+05,4.5194488e+06,3.8601454e+03,1.1399892e+03,3.3374098e+00
4.2566431e+05,4.5194760e+06,3.8276526e+03,1.0173905e+03,3.7278598e+00
4.2571359e+05,4.5194367e+06,3.8713651e+03,9.5952896e+02,3.9921794e+00
4.2569049e+05,4.5194507e+06,3.8031413e+03,1.0115180e+03,3.7411221e+00
4.2571905e+05,4.5194526e+06,3.8648852e+03,9.7889419e+02,3.9091553e+00
4.2570759e+05,4.5194806e+06,3.8097017e+03,9.4550393e+02,3.9471831e+00
4.2572759e+05,4.5194663e+06,3.8347448e+03,9.5026683e+02,3.9987236e+00
4.2568286e+05,4.5194511e+06,3.8144232e+03,9.9058217e+02,3.8098057e+00
4.2570631e+05,4.5194556e+06,3.8183459e+03,9.6837118e+02,3.9149430e+00
4.2567915e+05,4.5194566e+06,3.8099903e+03,9.9410773e+02,3.7862664e+00
4.2565910e+05,4.5194500e+06,3.8521952e+03,1.0561680e+03,3.6227296e+00
4.2565708e+05,4.5194653e+06,3.8518746e+03,1.0583743e+03,3.6116275e+00
4.2570035e+05,4.5194394e+06,3.8579603e+03,9.7907991e+02,3.9091078e+00
4.2569433e+05,4.5194513e+06,3.8238299e+03,1.0045330e+03,3.7822959e+00
4.2569275e+05,4.5194529e+06,3.8405710e+03,9.9715490e+02,3.8150473e+00
4.2571052e+05,4.5194800e+06,3.8104112e+03,9.5227099e+02,3.9309174e+00
4.2572759e+05,4.5194663e+06,3.8347448e+03,9.5026683e+02,3.9987236e+00
4.2568114e+05,4.5194406e+06,3.8347392e+03,9.9874456e+02,3.8093624e+00
4.2571452e+05,4.5194477e+06,3.8237367e+03,9.5812889e+02,3.9509121e+00
4.2569101e+05,4.5194609e+06,3.8218644e+03,9.8264704e+02,3.8463734e+00
4.2566197e+05,4.5194509e+06,3.8597033e+03,1.0531783e+03,3.6454326e+00
4.2563281e+05,4.5194638e+06,3.8677050e+03,1.0994686e+03,3.4849276e+00
4.2569753e+05,4.5194362e+06,3.8615736e+03,9.8437504e+02,3.8879972e+00
4.2565643e+05,4.5194537e+06,3.8079503e+03,1.0639265e+03,3.5408409e+00
