func,iter,xtlc,ytlc,dtlc,length,width,dip,opening
1.217265e+02,6,4.2432154e+05,4.5192121e+06,5.3944902e+03,3.3483527e+03,3.8082767e+03,1.3117369e+01,1.0430662e+00
1.217288e+02,7,4.2522139e+05,4.5179850e+06,5.9373844e+03,1.7138025e+03,2.5287119e+03,3.2612251e+00,3.3309680e+00
1.217294e+02,8,4.2574180e+05,4.5196992e+06,5.1740181e+03,2.3807530e+03,1.2368010e+03,1.1990130e+01,3.9393546e+00
1.217382e+02,5,4.2438600e+05,4.5183507e+06,6.4182566e+03,3.1587411e+03,3.0758138e+03,3.6106047e+00,1.6027140e+00
1.217759e+02,9,4.2405161e+05,4.5192639e+06,4.5430761e+03,2.0180407e+03,3.5925861e+03,2.4281481e+00,1.3828114e+00
1.217858e+02,11,4.2489106e+05,4.5186855e+06,3.0509680e+03,9.4961308e+02,1.8071397e+03,5.5494702e-01,3.6108624e+00
1.218291e+02,9,4.2538973e+05,4.5198456e+06,4.2409813e+03,1.3535811e+03,1.0471090e+03,1.6452411e+00,3.6652205e+00
1.218340e+02,1,4.2535612e+05,4.5181605e+06,6.8011760e+03,3.4104984e+03,1.7310516e+03,6.1128793e+00,3.0972933e+00
1.218688e+02,4,4.2615313e+05,4.5194930e+06,4.0938338e+03,1.4296262e+03,2.3418548e+03,5.1006520e+00,1.7154783e+00
1.218792e+02,3,4.2441755e+05,4.5206450e+06,4.0125292e+03,3.0273575e+03,3.1652148e+03,8.2759656e+00,1.3043691e+00
1.219107e+02,10,4.2426203e+05,4.5204390e+06,4.5185030e+03,1.9448972e+03,3.2021317e+03,1.9870789e+00,1.7804490e+00
1.219186e+02,10,4.2448156e+05,4.5209102e+06,4.0479585e+03,2.1852816e+03,3.8892890e+03,3.9143724e+00,1.3350887e+00
1.219228e+02,12,4.2609770e+05,4.5202995e+06,4.6076680e+03,2.0906040e+03,3.1032776e+03,3.7224531e+00,1.8877771e+00
1.219279e+02,15,4.2337135e+05,4.5192850e+06,3.4454925e+03,3.6469679e+03,5.4892710e+02,4.6654916e-01,3.6170380e+00
1.219633e+02,12,4.2638431e+05,4.5195200e+06,3.6827697e+03,1.4645279e+03,1.0306009e+03,3.2403214e+00,3.8447943e+00
1.219782e+02,12,4.2561320e+05,4.5191957e+06,4.1877609e+03,2.1715163e+03,5.7570185e+02,7.8639713e-01,3.9487445e+00
1.219871e+02,13,4.2471230e+05,4.5195369e+06,3.6507152e+03,3.4210994e+03,7.8295599e+02,2.9905409e+00,3.8907550e+00
1.220046e+02,11,4.2580774e+05,4.5184109e+06,4.4929658e+03,2.0927935e+03,2.0043272e+03,5.9865343e-01,2.4909176e+00
1.220211e+02,7,4.2512094e+05,4.5186864e+06,5.3517947e+03,3.4431396e+03,3.2248430e+03,8.4955309e-01,9.9577636e-01
1.220553e+02,12,4.2522888e+05,4.5185064e+06,3.5399406e+03,3.5947338e+03,7.4559089e+02,2.2495705e+00,2.7223307e+00
1.220643e+02,6,4.2490102e+05,4.5206757e+06,4.9171297e+03,1.4170150e+03,3.6151776e+03,5.6784533e+00,2.8753446e+00
1.220714e+02,7,4.2378998e+05,4.5194335e+06,3.3516494e+03,2.9917992e+03,2.8193010e+03,1.1596893e+01,8.3185617e-01
1.220811e+02,4,4.2362862e+05,4.5193549e+06,3.9691154e+03,3.8227933e+03,3.6990726e+03,9.5988628e+00,9.7644250e-01
1.220859e+02,2,4.2466922e+05,4.5192274e+06,5.9349513e+03,3.5418857e+03,3.9929551e+03,1.8769869e+01,1.4497926e+00
1.221186e+02,7,4.2590754e+05,4.5185772e+06,5.8180287e+03,1.6792121e+03,3.0857464e+03,3.1011573e+00,3.3010383e+00
1.221270e+02,7,4.2471526e+05,4.5204188e+06,3.6991117e+03,1.0317442e+03,3.5392405e+03,7.5427894e+00,1.7353535e+00
1.221299e+02,4,4.2531966e+05,4.5201136e+06,3.9140038e+03,2.6721089e+03,1.5318057e+03,1.2398813e+01,2.0596267e+00
1.221740e+02,2,4.2495171e+05,4.5202405e+06,4.7859521e+03,2.7995530e+03,3.7416743e+03,2.0085341e+01,1.1474939e+00
1.222054e+02,10,4.2651545e+05,4.5208585e+06,3.8176332e+03,7.4254928e+02,3.9032350e+03,9.9469976e+00,2.9931624e+00
1.222077e+02,8,4.2411367e+05,4.5209907e+06,3.7385906e+03,2.7935551e+03,3.9218244e+03,9.6341820e+00,6.9681630e-01
1.222300e+02,11,4.2453229e+05,4.5194463e+06,4.8211841e+03,2.4060630e+03,3.2995687e+03,2.1366083e+00,1.9466762e+00
1.222484e+02,6,4.2437574e+05,4.5204157e+06,4.3761098e+03,3.9398367e+03,2.2306421e+03,1.0115506e+01,9.7177823e-01
1.222712e+02,13,4.2593830e+05,4.5207140e+06,4.1806763e+03,1.5920850e+03,3.8924109e+03,1.7752479e+00,2.0837614e+00
1.222821e+02,7,4.2432274e+05,4.5206003e+06,4.3595195e+03,2.7467443e+03,2.7247984e+03,9.7909971e+00,1.0792369e+00
1.222878e+02,6,4.2596138e+05,4.5197931e+06,3.7069953e+03,1.3424677e+03,2.3012512e+03,9.8632877e+00,1.6793323e+00
1.222896e+02,6,4.2335921e+05,4.5190168e+06,6.1587555e+03,3.6295292e+03,1.6834254e+03,9.4979911e+00,2.3255219e+00
1.223110e+02,2,4.2464414e+05,4.5182013e+06,5.4165027e+03,3.4301672e+03,1.8902454e+03,8.2005180e-01,1.4293998e+00
1.223235e+02,11,4.2595037e+05,4.5190564e+06,2.7093494e+03,8.7726890e+02,1.6474596e+03,1.5354031e+00,3.9362253e+00
1.223238e+02,7,4.2529820e+05,4.5194752e+06,4.1068180e+03,7.9406270e+02,2.3895420e+03,9.0921409e+00,3.0582002e+00
1.223517e+02,12,4.2407948e+05,4.5183195e+06,3.4503460e+03,3.8645306e+03,5.3250130e+02,8.2502154e+00,2.7099426e+00
1.223639e+02,12,4.2551928e+05,4.5191410e+06,3.4456205e+03,2.4085293e+03,2.7575373e+03,9.0682319e+00,1.4722826e+00
1.223742e+02,5,4.2506907e+05,4.5194172e+06,5.1736913e+03,3.7079242e+03,3.7353212e+03,2.9800689e+00,1.2102937e+00
1.223799e+02,6,4.2509294e+05,4.5201003e+06,5.6187262e+03,3.4892574e+03,2.7546212e+03,7.3109005e+00,1.8793642e+00
1.223829e+02,11,4.2599421e+05,4.5191927e+06,3.7119748e+03,1.8534055e+03,2.4059993e+03,3.0198910e+00,1.2671865e+00
1.224032e+02,8,4.2504088e+05,4.5188182e+06,4.9461880e+03,3.5301855e+03,6.6399013e+02,9.7221592e+00,3.4335694e+00
1.224227e+02,11,4.2508104e+05,4.5191964e+06,2.9655131e+03,2.3114112e+03,3.1587717e+03,4.5376095e+00,7.0795878e-01
1.224293e+02,14,4.2485747e+05,4.5182023e+06,4.0820147e+03,3.1779276e+03,9.8723030e+02,7.8412723e-01,3.3759223e+00
1.224363e+02,7,4.2455653e+05,4.5193626e+06,5.0603775e+03,1.4144969e+03,3.6177333e+03,1.2928076e+01,2.4136021e+00
1.224364e+02,7,4.2408653e+05,4.5186260e+06,4.1200537e+03,3.3199149e+03,2.6142945e+03,3.6129159e+00,1.3114580e+00
1.224411e+02,11,4.2460043e+05,4.5202641e+06,5.5233693e+03,2.3079691e+03,1.8066763e+03,2.9300308e+00,2.9017363e+00
1.224415e+02,1,4.2468640e+05,4.5185729e+06,3.9336880e+03,3.0150309e+03,1.4007263e+03,1.8808651e+00,2.6093341e+00
1.225170e+02,11,4.2593183e+05,4.5204700e+06,4.3444187e+03,2.1463319e+03,2.9919949e+03,1.4214867e+00,1.7642947e+00
1.225416e+02,16,4.2453912e+05,4.5202082e+06,3.7262543e+03,1.3562197e+03,3.4890233e+03,8.4558822e-01,1.8888771e+00
1.226317e+02,7,4.2372675e+05,4.5198834e+06,5.3164959e+03,3.6074057e+03,1.2143460e+03,4.7008471e+00,2.6459958e+00
1.226523e+02,3,4.2548437e+05,4.5189607e+06,4.2054942e+03,1.4794428e+03,2.5939058e+03,5.2811984e+00,1.6215998e+00
1.226956e+02,9,4.2388675e+05,4.5192493e+06,4.3955620e+03,2.2369168e+03,2.4803637e+03,4.9956247e+00,1.4948089e+00
1.227037e+02,10,4.2389168e+05,4.5199793e+06,4.3617217e+03,2.7966794e+03,1.5673996e+03,5.4510025e+00,2.1607528e+00
1.227510e+02,9,4.2473253e+05,4.5191086e+06,3.5023893e+03,1.3940014e+03,1.7297245e+03,2.8474491e+00,3.6280310e+00
1.227552e+02,13,4.2570292e+05,4.5187559e+06,3.7710672e+03,1.9472570e+03,2.5088324e+03,9.3257341e-01,1.7802817e+00
1.227776e+02,10,4.2436729e+05,4.5207271e+06,4.6576321e+03,3.2645039e+03,3.1140066e+03,7.8819391e+00,1.3587513e+00
1.228205e+02,17,4.2647733e+05,4.5194738e+06,3.8962916e+03,1.5609724e+03,1.5259626e+03,4.3612579e+00,3.2596874e+00
1.228215e+02,12,4.2565891e+05,4.5198242e+06,4.8195708e+03,2.8939323e+03,1.7205391e+03,7.3070844e+00,1.8889286e+00
1.228224e+02,7,4.2640842e+05,4.5198630e+06,4.0736952e+03,1.1146632e+03,1.5198919e+03,6.9727131e+00,3.8586907e+00
1.228290e+02,9,4.2478278e+05,4.5197893e+06,3.7201373e+03,6.0007255e+02,2.5299758e+03,1.5795705e+00,3.6495214e+00
1.228338e+02,8,4.2415193e+05,4.5185438e+06,4.5865250e+03,2.3790068e+03,2.8311306e+03,1.2204566e+00,1.4267092e+00
1.228581e+02,9,4.2362892e+05,4.5193672e+06,5.2691101e+03,3.3706318e+03,8.6583835e+02,1.0069772e+01,3.4528969e+00
1.228675e+02,11,4.2616839e+05,4.5202808e+06,3.4779686e+03,1.7252068e+03,2.4753892e+03,1.3365240e+00,1.2532373e+00
1.228727e+02,8,4.2638257e+05,4.5197877e+06,5.1344868e+03,1.6811419e+03,2.9163131e+03,1.1115984e+01,2.3951712e+00
1.228916e+02,10,4.2467518e+05,4.5182756e+06,4.2366175e+03,1.4167164e+03,1.7238955e+03,2.2141305e+00,2.9870895e+00
1.229088e+02,12,4.2438928e+05,4.5205864e+06,3.8400057e+03,2.1889943e+03,2.6590519e+03,3.3178880e+00,1.4874555e+00
1.229324e+02,6,4.2437396e+05,4.5195132e+06,6.3237186e+03,1.8274422e+03,3.6813638e+03,6.1291445e+00,3.0557265e+00
1.229546e+02,10,4.2447303e+05,4.5204104e+06,3.9189162e+03,2.2199204e+03,3.8047648e+03,8.6227417e+00,1.5511743e+00
1.229549e+02,10,4.2575736e+05,4.5205788e+06,5.2635775e+03,7.1014810e+02,3.2819259e+03,3.5489277e+00,3.3945312e+00
1.229557e+02,5,4.2612308e+05,4.5190466e+06,6.1585247e+03,2.4028577e+03,2.1681481e+03,6.1237208e+00,3.3828480e+00
1.230272e+02,14,4.2563373e+05,4.5182178e+06,4.6168479e+03,3.1754083e+03,9.1286606e+02,1.7169974e+00,3.2825878e+00
1.230387e+02,8,4.2588634e+05,4.5197092e+06,6.3775814e+03,2.5022163e+03,2.8004309e+03,4.8534486e-01,1.7212146e+00
1.230845e+02,7,4.2443527e+05,4.5182554e+06,4.7757526e+03,3.5720430e+03,2.0838776e+03,6.8884157e+00,1.3769560e+00
1.230982e+02,8,4.2606508e+05,4.5186555e+06,5.9943701e+03,1.8858017e+03,2.6920452e+03,9.8531913e+00,3.7442009e+00
1.230995e+02,3,4.2541851e+05,4.5193860e+06,2.3051157e+03,8.7888071e+02,1.9511535e+03,3.0069435e+00,1.8676759e+00
1.231113e+02,6,4.2553832e+05,4.5207235e+06,4.9575025e+03,2.3462156e+03,3.9565209e+03,8.0389380e+00,9.9750306e-01
1.231154e+02,6,4.2646424e+05,4.5196350e+06,4.5627684e+03,1.3955336e+03,3.0861408e+03,1.2409536e+01,3.2289564e+00
1.231170e+02,14,4.2441598e+05,4.5205747e+06,4.1742337e+03,1.7041316e+03,3.7912278e+03,2.5194897e+00,1.6792385e+00
1.231191e+02,9,4.2515222e+05,4.5202984e+06,4.4738574e+03,1.0339850e+03,3.6739209e+03,1.8777771e+00,3.6299631e+00
1.231324e+02,6,4.2436493e+05,4.5189992e+06,5.8436570e+03,1.7340717e+03,3.8747487e+03,3.6921804e+00,2.0815398e+00
1.231408e+02,12,4.2552782e+05,4.5180157e+06,3.7023091e+03,1.6515988e+03,1.1999950e+03,1.1804263e+00,3.2696928e+00
1.231506e+02,16,4.2345977e+05,4.5204096e+06,3.1887182e+03,3.2859509e+03,2.8434919e+03,3.2383631e-01,6.0596352e-01
1.231686e+02,4,4.2377360e+05,4.5198399e+06,5.6816845e+03,3.5426072e+03,2.9162044e+03,1.1170404e+01,1.1441133e+00
1.231839e+02,11,4.2487926e+05,4.5185016e+06,4.9010962e+03,2.3981509e+03,3.4510231e+03,3.0543216e-01,1.5378110e+00
1.231864e+02,7,4.2502177e+05,4.5187228e+06,4.8244730e+03,8.3027248e+02,3.1581542e+03,5.3515139e+00,3.7077395e+00
1.231903e+02,4,4.2373067e+05,4.5189729e+06,4.9442497e+03,3.3737040e+03,1.3893067e+03,9.1735092e+00,3.3792316e+00
1.232229e+02,12,4.2452882e+05,4.5194759e+06,3.6574234e+03,1.0467384e+03,1.8274542e+03,3.8365169e+00,3.0809252e+00
1.232571e+02,10,4.2569439e+05,4.5193740e+06,4.2464102e+03,3.0836795e+03,8.9012594e+02,4.3428924e+00,3.5412727e+00
1.232794e+02,13,4.2448357e+05,4.5205213e+06,4.6977315e+03,2.4337201e+03,2.1925142e+03,1.7980282e+00,1.9691786e+00
1.232887e+02,11,4.2438988e+05,4.5182900e+06,3.7309674e+03,3.1062701e+03,1.0720894e+03,1.9164070e+00,2.9393372e+00
1.232914e+02,6,4.2466801e+05,4.5204366e+06,4.8063325e+03,1.6541608e+03,2.6878071e+03,7.0368081e+00,1.8458536e+00
1.232932e+02,7,4.2602592e+05,4.5186950e+06,5.9660097e+03,8.2451392e+02,3.8832872e+03,9.4394152e-01,3.7003494e+00
1.233616e+02,8,4.2459965e+05,4.5186185e+06,5.4411542e+03,1.7552767e+03,1.8454546e+03,1.3231930e+01,3.5949245e+00
1.234343e+02,6,4.2374259e+05,4.5185910e+06,4.9973392e+03,3.1199856e+03,2.3559017e+03,1.0516865e+01,1.8074874e+00
1.234372e+02,8,4.2629002e+05,4.5186067e+06,5.3924849e+03,1.6532747e+03,1.4586057e+03,5.2251325e+00,3.9230917e+00
1.234618e+02,15,4.2549889e+05,4.5205348e+06,4.2760814e+03,2.1380754e+03,2.0812947e+03,2.0048072e-01,1.9198519e+00
1.234762e+02,11,4.2597939e+05,4.5199704e+06,4.6431124e+03,1.9800958e+03,1.6553798e+03,8.3905623e+00,2.7295317e+00
1.234998e+02,7,4.2474518e+05,4.5207280e+06,5.0389209e+03,1.8937171e+03,3.8368812e+03,1.7135794e+01,2.1036744e+00
1.235570e+02,7,4.2316584e+05,4.5185838e+06,5.8318461e+03,3.6594337e+03,1.1315826e+03,6.2136615e+00,3.7643587e+00
1.235874e+02,8,4.2513110e+05,4.5179271e+06,5.1889141e+03,1.5298166e+03,2.0196880e+03,6.2085009e+00,3.9532506e+00
1.236410e+02,10,4.2523116e+05,4.5192256e+06,4.2063373e+03,3.2433137e+03,1.8268568e+03,4.9440661e+00,2.1851480e+00
1.236447e+02,9,4.2438226e+05,4.5186771e+06,4.5468602e+03,2.0578570e+03,1.6062873e+03,1.3529487e+01,2.7514616e+00
1.236487e+02,7,4.2480223e+05,4.5188899e+06,4.7313152e+03,3.3630162e+03,3.8437326e+03,1.0985123e+01,1.0421461e+00
1.236847e+02,5,4.2441034e+05,4.5189971e+06,5.4231887e+03,2.1152848e+03,3.0167710e+03,1.7879528e+01,2.4860962e+00
1.236885e+02,3,4.2484018e+05,4.5181854e+06,5.8237850e+03,3.4362156e+03,2.5461311e+03,3.2520094e+00,1.8296277e+00
1.236909e+02,2,4.2368381e+05,4.5186524e+06,6.1397682e+03,3.8400208e+03,3.4765543e+03,1.3512524e+00,1.0495120e+00
1.237283e+02,12,4.2551118e+05,4.5189617e+06,3.6800202e+03,3.3142227e+03,1.1793545e+03,7.7593295e+00,2.1086396e+00
1.238130e+02,14,4.2636495e+05,4.5207184e+06,4.0281065e+03,9.3121692e+02,2.9307471e+03,5.0166683e+00,3.1536634e+00
1.238540e+02,4,4.2577297e+05,4.5190810e+06,4.3228007e+03,3.1948389e+03,9.8270855e+02,4.3326890e+00,2.9827439e+00
1.238674e+02,17,4.2520328e+05,4.5206055e+06,3.3354316e+03,1.8290224e+03,2.5373352e+03,3.0481901e+00,1.7098398e+00
1.238847e+02,11,4.2418026e+05,4.5193277e+06,4.0188886e+03,2.2075617e+03,3.2662964e+03,6.3119786e+00,1.6191776e+00
1.239357e+02,12,4.2586306e+05,4.5198387e+06,3.9197863e+03,2.6584112e+03,3.0909989e+03,2.8236167e+00,1.2699225e+00
1.239542e+02,14,4.2651993e+05,4.5201823e+06,3.8709080e+03,1.4392629e+03,3.7007904e+03,3.5028572e+00,1.7838109e+00
1.239770e+02,3,4.2429038e+05,4.5202739e+06,4.9775784e+03,3.3086164e+03,1.9241131e+03,6.5630781e+00,1.3797517e+00
1.239794e+02,7,4.2371577e+05,4.5190297e+06,6.3720621e+03,2.8712965e+03,1.6799644e+03,1.6691316e+00,3.7255927e+00
1.240035e+02,11,4.2364424e+05,4.5203240e+06,4.1566697e+03,3.1635267e+03,2.8803944e+03,6.6091979e+00,1.1780854e+00
1.240237e+02,4,4.2469669e+05,4.5197937e+06,4.7046887e+03,2.0305734e+03,3.8796605e+03,4.5368369e+00,9.0889419e-01
1.240318e+02,9,4.2430133e+05,4.5197943e+06,2.9411376e+03,2.6688020e+03,2.9119152e+03,4.9882711e+00,1.1534910e+00
1.241691e+02,5,4.2496546e+05,4.5212021e+06,2.9601946e+03,1.7348000e+03,3.6354064e+03,3.6597132e+00,9.0104028e-01
1.241829e+02,6,4.2515934e+05,4.5197141e+06,5.9037481e+03,2.1706696e+03,2.6388199e+03,1.8165469e+01,2.3981905e+00
1.242254e+02,9,4.2607739e+05,4.5205042e+06,6.0645196e+03,6.3900887e+02,3.7756037e+03,3.9287190e-01,3.9730493e+00
1.242281e+02,7,4.2537893e+05,4.5199646e+06,5.3561604e+03,3.5929527e+03,2.6907581e+03,1.0356542e+01,1.5632265e+00
1.242556e+02,8,4.2400682e+05,4.5200623e+06,3.6241507e+03,2.2312971e+03,2.1431768e+03,4.5987715e+00,1.3320034e+00
1.242843e+02,9,4.2466592e+05,4.5184558e+06,4.0932444e+03,3.4267973e+03,1.9787152e+03,9.9277198e+00,1.3483311e+00
1.243416e+02,2,4.2419076e+05,4.5178446e+06,5.3817847e+03,3.4612243e+03,1.6107654e+03,3.7215694e+00,2.6208675e+00
1.243744e+02,12,4.2435965e+05,4.5195708e+06,3.5520596e+03,1.7096132e+03,3.5402341e+03,1.4727242e+00,1.4753793e+00
1.243776e+02,9,4.2600796e+05,4.5191412e+06,5.6632353e+03,2.0940778e+03,1.3382568e+03,1.5329415e+00,3.1707049e+00
1.243963e+02,6,4.2375494e+05,4.5196065e+06,5.6585448e+03,3.9011564e+03,3.0882564e+03,1.5041586e+01,1.1008754e+00
1.244047e+02,10,4.2422523e+05,4.5191535e+06,3.9818491e+03,1.8041116e+03,3.0575649e+03,5.7781394e+00,1.7623795e+00
1.244065e+02,8,4.2492638e+05,4.5206451e+06,5.6710527e+03,1.3032280e+03,2.9946315e+03,6.5337525e+00,3.4580741e+00
1.244548e+02,5,4.2397214e+05,4.5205212e+06,5.9145303e+03,3.5632115e+03,3.5196174e+03,5.0772404e-01,1.4786722e+00
1.244549e+02,8,4.2533347e+05,4.5195755e+06,4.1768112e+03,1.0111413e+03,3.7074428e+03,6.6220101e-01,3.4411316e+00
1.244887e+02,10,4.2614774e+05,4.5190541e+06,3.3678388e+03,1.4016695e+03,1.5075508e+03,3.9956900e-01,3.6295637e+00
1.245260e+02,5,4.2423804e+05,4.5186719e+06,5.0395234e+03,3.5240891e+03,2.6369595e+03,1.4828901e+01,1.4027078e+00
1.245344e+02,7,4.2581282e+05,4.5203716e+06,4.5746551e+03,2.5356535e+03,2.9666119e+03,8.2167441e+00,1.2585450e+00
1.245428e+02,10,4.2486594e+05,4.5191970e+06,3.5330986e+03,1.9033632e+03,2.9735484e+03,4.9851939e+00,1.9382645e+00
1.245751e+02,5,4.2439135e+05,4.5205741e+06,3.8493070e+03,2.3419444e+03,2.9249746e+03,4.3387451e+00,1.4652480e+00
1.245850e+02,10,4.2580416e+05,4.5190274e+06,4.6829651e+03,2.4688660e+03,2.7622830e+03,9.6086778e-01,1.8473450e+00
1.245936e+02,6,4.2441720e+05,4.5200196e+06,5.6181779e+03,1.9720013e+03,3.7638502e+03,1.8261551e+01,2.8964108e+00
1.246355e+02,5,4.2358522e+05,4.5197882e+06,4.3362157e+03,3.3614899e+03,3.0162322e+03,8.5052042e+00,7.5496547e-01
1.246424e+02,8,4.2527920e+05,4.5181444e+06,4.6196802e+03,2.9000634e+03,1.7433290e+03,4.6680256e+00,2.0149375e+00
1.246541e+02,10,4.2512196e+05,4.5203597e+06,5.1967764e+03,2.8293097e+03,2.1552426e+03,9.5857010e+00,2.1310064e+00
1.246695e+02,14,4.2547817e+05,4.5206859e+06,3.7525900e+03,2.1716049e+03,2.5432639e+03,2.0306439e+00,1.5287735e+00
1.246779e+02,14,4.2372724e+05,4.5193455e+06,3.9685546e+03,2.8230185e+03,7.0969599e+02,3.3546201e+00,2.9091776e+00
1.247260e+02,3,4.2542922e+05,4.5198266e+06,6.1043093e+03,2.9946293e+03,2.2227052e+03,1.4417374e+01,2.6601609e+00
1.247399e+02,9,4.2453751e+05,4.5207219e+06,4.3793759e+03,1.6750885e+03,2.9785133e+03,2.4841913e+00,1.9018514e+00
1.247572e+02,7,4.2477538e+05,4.5177295e+06,6.0841698e+03,1.9952635e+03,1.8330257e+03,3.9770551e+00,3.9480327e+00
1.247604e+02,13,4.2467140e+05,4.5199486e+06,3.8047488e+03,9.9892908e+02,1.7975191e+03,4.6616488e+00,3.9381622e+00
1.247608e+02,10,4.2563079e+05,4.5204547e+06,4.9122965e+03,2.4716796e+03,2.7287406e+03,9.2584525e-01,1.9491222e+00
1.247910e+02,9,4.2650084e+05,4.5204806e+06,4.5860973e+03,1.2079268e+03,3.6377147e+03,1.1110577e+01,2.4992088e+00
1.247928e+02,9,4.2419715e+05,4.5202081e+06,4.8262472e+03,1.5955694e+03,3.8910352e+03,7.4049021e+00,1.9047914e+00
1.247929e+02,9,4.2494654e+05,4.5209965e+06,5.4190566e+03,1.8455719e+03,3.8856669e+03,1.0848207e+01,1.8253738e+00
1.248134e+02,8,4.2366685e+05,4.5187211e+06,4.1015656e+03,3.1728159e+03,2.0895321e+03,7.2517588e+00,1.2388988e+00
1.248670e+02,9,4.2560543e+05,4.5194251e+06,2.7817845e+03,5.6169605e+02,3.5969741e+03,3.4443256e+00,2.1970405e+00
1.248976e+02,8,4.2642181e+05,4.5199047e+06,5.9030678e+03,1.3860310e+03,3.4204009e+03,1.3875674e+01,3.2422790e+00
1.249167e+02,8,4.2609878e+05,4.5201768e+06,5.0060669e+03,2.1983917e+03,2.5841320e+03,1.3291033e+00,2.1280394e+00
1.249170e+02,12,4.2534080e+05,4.5189837e+06,4.3102227e+03,3.6440415e+03,2.0250824e+03,4.6879322e+00,1.0588446e+00
1.249185e+02,7,4.2456478e+05,4.5198365e+06,4.2331687e+03,2.6800465e+03,2.7769016e+03,5.7140475e+00,1.9273345e+00
1.249202e+02,5,4.2551694e+05,4.5185454e+06,6.0669550e+03,3.5085026e+03,1.3934469e+03,3.9018380e+00,3.6345284e+00
1.249220e+02,13,4.2551286e+05,4.5207109e+06,4.0442104e+03,2.1819310e+03,2.6036746e+03,5.9517991e+00,1.3693664e+00
1.249632e+02,8,4.2415122e+05,4.5187782e+06,5.0366225e+03,2.6362413e+03,2.9364967e+03,1.0880043e+01,1.5216064e+00
1.249967e+02,8,4.2570396e+05,4.5192051e+06,6.6033041e+03,2.0140555e+03,1.6080293e+03,5.8709892e+00,3.7220773e+00
1.250025e+02,6,4.2498652e+05,4.5184418e+06,6.4933986e+03,3.0435103e+03,2.0683207e+03,2.0005800e+00,3.3996939e+00
1.250256e+02,10,4.2459594e+05,4.5205355e+06,2.9792783e+03,2.8606317e+03,3.8760927e+03,7.0345357e+00,9.7885905e-01
1.250611e+02,6,4.2400250e+05,4.5200147e+06,3.6886044e+03,2.0388700e+03,2.9168192e+03,5.7900431e+00,1.2504378e+00
1.250942e+02,6,4.2553115e+05,4.5184956e+06,5.3347086e+03,1.0803538e+03,3.3717220e+03,7.5624952e+00,3.3647950e+00
1.251153e+02,13,4.2459146e+05,4.5200379e+06,3.5647028e+03,8.9849666e+02,3.4953994e+03,1.4536847e+00,2.3154317e+00
1.251495e+02,6,4.2574510e+05,4.5197435e+06,6.0799494e+03,2.3681845e+03,3.0980445e+03,6.6790655e+00,1.5899051e+00
1.251536e+02,11,4.2597990e+05,4.5190940e+06,4.5903676e+03,2.0002103e+03,3.9838844e+03,4.1043573e+00,1.4287050e+00
1.251723e+02,7,4.2432559e+05,4.5208647e+06,3.3588648e+03,3.8996942e+03,3.0471508e+03,6.5012246e+00,7.7226114e-01
1.252034e+02,8,4.2596734e+05,4.5187314e+06,4.5836300e+03,1.7212681e+03,2.0376274e+03,8.6530349e+00,3.9603497e+00
1.252515e+02,10,4.2456437e+05,4.5199849e+06,3.4615740e+03,1.7153084e+03,3.7539940e+03,8.4545445e+00,8.7726180e-01
1.252558e+02,7,4.2571351e+05,4.5205530e+06,2.9199490e+03,1.5258608e+03,2.3227025e+03,5.1368613e+00,1.3154030e+00
1.252570e+02,10,4.2644062e+05,4.5185711e+06,4.5558254e+03,1.4642787e+03,1.4332277e+03,2.0409986e+00,3.6145908e+00
1.252583e+02,5,4.2443043e+05,4.5186211e+06,4.8441240e+03,3.9200465e+03,2.7246284e+03,7.7846870e+00,9.6827344e-01
1.252775e+02,7,4.2476542e+05,4.5199538e+06,5.2505175e+03,3.5458013e+03,1.5847200e+03,7.4771377e+00,1.6681370e+00
1.252901e+02,10,4.2568331e+05,4.5192236e+06,3.0453680e+03,1.3086994e+03,3.7781085e+03,2.7805187e+00,1.7241374e+00
1.252913e+02,4,4.2637789e+05,4.5189072e+06,6.5134498e+03,1.9153647e+03,2.0339727e+03,1.9246121e-01,3.2810140e+00
1.252958e+02,6,4.2456862e+05,4.5190504e+06,2.5108479e+03,2.4446544e+03,2.0278175e+03,3.6826993e+00,8.1509520e-01
1.253056e+02,8,4.2614205e+05,4.5201250e+06,4.1088287e+03,2.1601269e+03,2.7048060e+03,4.1465162e+00,1.6894373e+00
1.253612e+02,12,4.2587763e+05,4.5206022e+06,4.0053297e+03,1.8231374e+03,2.5493052e+03,4.8844704e+00,1.8268920e+00
1.253637e+02,12,4.2460476e+05,4.5190601e+06,5.6959243e+03,2.1273128e+03,1.9799210e+03,2.1543422e+00,1.9834999e+00
1.253706e+02,7,4.2381344e+05,4.5200789e+06,3.6705419e+03,2.6623073e+03,3.4495127e+03,4.0702370e+00,1.0452652e+00
1.253709e+02,5,4.2518283e+05,4.5181802e+06,6.3879331e+03,2.5596196e+03,2.5800312e+03,4.4157154e-01,2.8252548e+00
1.253731e+02,10,4.2553109e+05,4.5185457e+06,3.9211114e+03,1.5608091e+03,2.2514636e+03,1.0613462e+01,2.3358135e+00
1.253998e+02,6,4.2499361e+05,4.5191912e+06,6.7503919e+03,1.2828304e+03,3.1387985e+03,9.9509815e+00,3.7708964e+00
1.254149e+02,11,4.2512526e+05,4.5195923e+06,4.2708036e+03,1.9270021e+03,2.7663937e+03,3.0582523e-01,9.2700177e-01
