xcen,ycen,depth,Pxx,Pyy,Pzz
4.2627378e+05,4.5187471e+06,3.0070223e+03,1.4448131e+07,1.6874861e+07,1.8013738e+07
4.2627714e+05,4.5187567e+06,3.0045883e+03,1.4437487e+07,1.6490868e+07,1.7859627e+07
4.2628117e+05,4.5187319e+06,3.0396959e+03,1.4145802e+07,1.6722737e+07,1.8082359e+07
4.2629732e+05,4.5187444e+06,3.0155272e+03,1.4154021e+07,1.6425919e+07,1.7858068e+07
4.2627760e+05,4.5187486e+06,2.9802208e+03,1.4248745e+07,1.6649593e+07,1.7832596e+07
4.2629455e+05,4.5187537e+06,2.9428727e+03,1.4460328e+07,1.6745059e+07,1.7487052e+07
4.2625722e+05,4.5187161e+06,3.0554358e+03,1.4053059e+07,1.6781439e+07,1.8225131e+07
4.2629596e+05,4.5187548e+06,2.9810904e+03,1.4298710e+07,1.6882078e+07,1.7729875e+07
4.2628519e+05,4.5187324e+06,3.0353662e+03,1.4083253e+07,1.6555988e+07,1.8068346e+07
4.2629466e+05,4.5187494e+06,2.9604234e+03,1.4326213e+07,1.6836308e+07,1.7631200e+07
4.2627748e+05,4.5187449e+06,2.9704172e+03,1.4278388e+07,1.6512867e+07,1.7619717e+07
4.2629800e+05,4.5187715e+06,2.9867500e+03,1.4162237e+07,1.6527117e+07,1.7677707e+07
4.2628258e+05,4.5187661e+06,2.9952645e+03,1.3855476e+07,1.6297528e+07,1.7567606e+07
4.2628931e+05,4.5187429e+06,2.9537876e+03,1.4066132e+07,1.6726215e+07,1.7591671e+07
4.2627802e+05,4.5187536e+06,2.9606696e+03,1.4366064e+07,1.6912744e+07,1.7715566e+07
4.2627967e+05,4.5187635e+06,3.0090517e+03,1.4182575e+07,1.6376067e+07,1.7773836e+07
4.2628550e+05,4.5187367e+06,3.0175494e+03,1.4229139e+07,1.6684282e+07,1.7987362e+07
4.2629929e+05,4.5187488e+06,2.9981587e+03,1.4094075e+07,1.6541342e+07,1.7755345e+07
4.2628689e+05,4.5187485e+06,2.9879664e+03,1.4114114e+07,1.6493512e+07,1.7781621e+07
4.2629234e+05,4.5187470e+06,2.9362677e+03,1.4538491e+07,1.6982686e+07,1.7543157e+07
4.2628640e+05,4.5187403e+06,2.9640795e+03,1.4283498e+07,1.6850362e+07,1.7642588e+07
4.2626976e+05,4.5187383e+06,3.0512827e+03,1.4119570e+07,1.6742994e+07,1.8174779e+07
4.2628498e+05,4.5187330e+06,3.0216633e+03,1.3940656e+07,1.6459463e+07,1.7922505e+07
4.2629520e+05,4.5187523e+06,2.9630708e+03,1.4320325e+07,1.6931537e+07,1.7684209e+07
4.2627448e+05,4.5187421e+06,2.9656736e+03,1.4317639e+07,1.6520574e+07,1.7580692e+07
4.2629381e+05,4.5187501e+06,2.9815573e+03,1.4274736e+07,1.6727311e+07,1.7749327e+07
4.2628231e+05,4.5187666e+06,2.9971498e+03,1.3836578e+07,1.6277859e+07,1.7570028e+07
4.2629071e+05,4.5187391e+06,2.9496720e+03,1.4018139e+07,1.6814344e+07,1.7532281e+07
4.2628324e+05,4.5187517e+06,2.9550768e+03,1.4418818e+07,1.7078333e+07,1.7742988e+07
4.2628509e+05,4.5187625e+06,2.9838824e+03,1.4342038e+07,1.6552800e+07,1.7667384e+07
4.2628188e+05,4.5187367e+06,3.0052143e+03,1.4326596e+07,1.6713877e+07,1.7922439e+07
4.2630472e+05,4.5187606e+06,2.9753401e+03,1.4032512e+07,1.6403409e+07,1.7514489e+07
4.2628457e+05,4.5187454e+06,2.9920881e+03,1.4100047e+07,1.6451719e+07,1.7856741e+07
4.2628997e+05,4.5187456e+06,2.9208366e+03,1.4677008e+07,1.7119556e+07,1.7493538e+07
4.2628162e+05,4.5187276e+06,3.0118695e+03,1.3881828e+07,1.6571171e+07,1.7846473e+07
4.2626569e+05,4.5187459e+06,3.0479647e+03,1.4096580e+07,1.6948320e+07,1.8187847e+07
4.2628593e+05,4.5187231e+06,3.0590089e+03,1.3683708e+07,1.6117788e+07,1.8027619e+07
4.2629596e+05,4.5187479e+06,2.9656997e+03,1.4183771e+07,1.6697645e+07,1.7674199e+07
4.2627689e+05,4.5187405e+06,2.9776064e+03,1.4281188e+07,1.6553941e+07,1.7669893e+07
4.2629621e+05,4.5187700e+06,3.0237454e+03,1.4215632e+07,1.6523788e+07,1.7942082e+07
4.2628778e+05,4.5187650e+06,2.9660854e+03,1.4214516e+07,1.6559099e+07,1.7527842e+07
4.2627527e+05,4.5187353e+06,2.9759236e+03,1.3970232e+07,1.6650088e+07,1.7687105e+07
4.2628326e+05,4.5187520e+06,2.9703887e+03,1.4399164e+07,1.6869911e+07,1.7710312e+07
4.2628868e+05,4.5187635e+06,2.9853601e+03,1.4332161e+07,1.6572846e+07,1.7681693e+07
4.2627681e+05,4.5187311e+06,3.0580176e+03,1.4107309e+07,1.6460004e+07,1.8190844e+07
4.2629472e+05,4.5187537e+06,2.9901377e+03,1.3984797e+07,1.6541670e+07,1.7650830e+07
4.2628501e+05,4.5187491e+06,3.0248941e+03,1.3962334e+07,1.6199559e+07,1.7876825e+07
4.2628852e+05,4.5187421e+06,2.9375576e+03,1.4503144e+07,1.7090257e+07,1.7588291e+07
4.2628703e+05,4.5187378e+06,2.9959675e+03,1.3950497e+07,1.6625210e+07,1.7744319e+07
4.2627338e+05,4.5187586e+06,3.0131062e+03,1.4118653e+07,1.6697931e+07,1.7845474e+07
4.2628889e+05,4.5187367e+06,3.0451536e+03,1.3854811e+07,1.6223134e+07,1.7967065e+07
4.2629913e+05,4.5187484e+06,2.9690746e+03,1.4286916e+07,1.6613172e+07,1.7743654e+07
4.2627577e+05,4.5187584e+06,3.0000922e+03,1.4253299e+07,1.6052591e+07,1.7725084e+07
4.2628093e+05,4.5187540e+06,3.0504734e+03,1.3909085e+07,1.6545851e+07,1.8105386e+07
4.2628676e+05,4.5187613e+06,2.9782577e+03,1.4208472e+07,1.6665492e+07,1.7630383e+07
4.2626778e+05,4.5187489e+06,2.9680086e+03,1.3815607e+07,1.6442173e+07,1.7546623e+07
4.2627901e+05,4.5187541e+06,2.9862170e+03,1.4321502e+07,1.6770655e+07,1.7765758e+07
4.2629274e+05,4.5187652e+06,2.9918801e+03,1.4250590e+07,1.6353484e+07,1.7694315e+07
4.2628397e+05,4.5187375e+06,3.0608483e+03,1.4130115e+07,1.6340055e+07,1.8208367e+07
4.2629805e+05,4.5187459e+06,3.0115858e+03,1.4027375e+07,1.6480599e+07,1.7841326e+07
4.2627117e+05,4.5187553e+06,3.0418758e+03,1.3920533e+07,1.6250872e+07,1.8023009e+07
4.2628319e+05,4.5187439e+06,2.9675084e+03,1.4291040e+07,1.6808568e+07,1.7729401e+07
4.2628214e+05,4.5187334e+06,3.0127628e+03,1.4024509e+07,1.6650302e+07,1.7873225e+07
4.2627271e+05,4.5187508e+06,2.9773622e+03,1.4134750e+07,1.6711429e+07,1.7640225e+07
4.2628241e+05,4.5187493e+06,3.0191771e+03,1.4014801e+07,1.6405349e+07,1.7860452e+07
4.2629370e+05,4.5187481e+06,2.9873998e+03,1.4199821e+07,1.6561110e+07,1.7772053e+07
4.2627652e+05,4.5187487e+06,2.9949644e+03,1.4230155e+07,1.6368849e+07,1.7773065e+07
4.2628288e+05,4.5187524e+06,3.0577517e+03,1.3909628e+07,1.6462372e+07,1.8126132e+07
4.2628255e+05,4.5187607e+06,2.9819441e+03,1.4153071e+07,1.6740537e+07,1.7660630e+07
4.2625861e+05,4.5187576e+06,3.0033900e+03,1.3852918e+07,1.6094155e+07,1.7634070e+07
4.2627906e+05,4.5187628e+06,2.9690107e+03,1.4572798e+07,1.6959637e+07,1.7741749e+07
4.2629705e+05,4.5187667e+06,2.9905424e+03,1.4190007e+07,1.6286152e+07,1.7641161e+07
4.2628353e+05,4.5187372e+06,3.0734108e+03,1.4057617e+07,1.6279465e+07,1.8270880e+07
4.2629600e+05,4.5187344e+06,3.0178940e+03,1.3868417e+07,1.6197104e+07,1.7832225e+07
4.2627477e+05,4.5187567e+06,3.0223226e+03,1.3996661e+07,1.6379400e+07,1.7904641e+07
4.2628652e+05,4.5187453e+06,2.9685231e+03,1.4117240e+07,1.6664505e+07,1.7680646e+07
4.2627667e+05,4.5187211e+06,3.0053561e+03,1.4077025e+07,1.6546034e+07,1.7841193e+07
4.2626727e+05,4.5187518e+06,2.9780946e+03,1.4180128e+07,1.6697004e+07,1.7685445e+07
4.2627483e+05,4.5187509e+06,3.0058237e+03,1.4094893e+07,1.6528323e+07,1.7839731e+07
4.2629183e+05,4.5187579e+06,2.9730383e+03,1.4244819e+07,1.6745970e+07,1.7751685e+07
4.2628201e+05,4.5187420e+06,2.9797015e+03,1.4255514e+07,1.6628720e+07,1.7773338e+07
4.2628057e+05,4.5187514e+06,3.0621239e+03,1.3857599e+07,1.6359473e+07,1.8133049e+07
4.2628738e+05,4.5187657e+06,2.9983157e+03,1.4121449e+07,1.6714742e+07,1.7754871e+07
4.2627436e+05,4.5187386e+06,3.0152640e+03,1.3954440e+07,1.6477286e+07,1.7789772e+07
4.2628009e+05,4.5187610e+06,3.0208420e+03,1.4462222e+07,1.6872704e+07,1.8064181e+07
4.2627688e+05,4.5187752e+06,2.9540936e+03,1.4217281e+07,1.6475048e+07,1.7484109e+07
4.2627991e+05,4.5187471e+06,3.0638413e+03,1.4011650e+07,1.6264414e+07,1.8167290e+07
4.2628271e+05,4.5187393e+06,2.9436259e+03,1.4166064e+07,1.6462784e+07,1.7432238e+07
4.2627932e+05,4.5187595e+06,3.0072303e+03,1.4087032e+07,1.6462330e+07,1.7849201e+07
4.2627987e+05,4.5187443e+06,2.9858566e+03,1.4049537e+07,1.6572295e+07,1.7774109e+07
4.2627823e+05,4.5187401e+06,3.0284799e+03,1.3957117e+07,1.6543605e+07,1.7978863e+07
4.2627055e+05,4.5187517e+06,2.9860232e+03,1.4140226e+07,1.6625211e+07,1.7717677e+07
4.2626297e+05,4.5187519e+06,3.0054364e+03,1.4255087e+07,1.6607655e+07,1.7922046e+07
4.2628981e+05,4.5187565e+06,2.9581943e+03,1.4310406e+07,1.6806061e+07,1.7703244e+07
4.2628984e+05,4.5187379e+06,3.0250122e+03,1.4442313e+07,1.6632613e+07,1.8095785e+07
4.2627804e+05,4.5187442e+06,3.0381522e+03,1.3832096e+07,1.6355308e+07,1.7931125e+07
4.2629489e+05,4.5187559e+06,3.0127145e+03,1.4006698e+07,1.6521500e+07,1.7809940e+07
4.2627540e+05,4.5187481e+06,3.0161311e+03,1.3967008e+07,1.6473370e+07,1.7796947e+07
4.2628118e+05,4.5187543e+06,3.0426809e+03,1.4073557e+07,1.6642347e+07,1.8063195e+07
4.2628091e+05,4.5187662e+06,2.9915846e+03,1.4064402e+07,1.6464864e+07,1.7674413e+07
4.2629274e+05,4.5187481e+06,3.0479693e+03,1.4262657e+07,1.6477033e+07,1.8260854e+07
4.2629641e+05,4.5187467e+06,2.9255639e+03,1.4571483e+07,1.6725716e+07,1.7424290e+07
4.2628019e+05,4.5187610e+06,2.9625992e+03,1.4234051e+07,1.6335416e+07,1.7526103e+07
4.2627687e+05,4.5187413e+06,2.9880743e+03,1.3856874e+07,1.6412822e+07,1.7684971e+07
4.2627584e+05,4.5187327e+06,3.0272669e+03,1.3783303e+07,1.6448459e+07,1.7914745e+07
4.2626654e+05,4.5187314e+06,3.0075178e+03,1.4144787e+07,1.6824585e+07,1.7916833e+07
4.2626458e+05,4.5187469e+06,2.9749356e+03,1.4204192e+07,1.6455497e+07,1.7630550e+07
4.2629370e+05,4.5187503e+06,2.9589371e+03,1.4289320e+07,1.6855386e+07,1.7703113e+07
4.2627641e+05,4.5187434e+06,3.0137704e+03,1.4242000e+07,1.6574058e+07,1.7941252e+07
4.2627924e+05,4.5187449e+06,3.0588896e+03,1.3755278e+07,1.6278550e+07,1.8005560e+07
4.2629366e+05,4.5187483e+06,3.0113117e+03,1.4070789e+07,1.6694006e+07,1.7874703e+07
4.2627885e+05,4.5187523e+06,3.0467394e+03,1.4049334e+07,1.6459157e+07,1.7980106e+07
4.2627388e+05,4.5187503e+06,3.0238287e+03,1.4144123e+07,1.6788769e+07,1.7966147e+07
4.2628731e+05,4.5187753e+06,2.9613796e+03,1.4241538e+07,1.6601700e+07,1.7586702e+07
4.2628400e+05,4.5187488e+06,3.0157748e+03,1.4174178e+07,1.6563952e+07,1.7955943e+07
4.2630086e+05,4.5187535e+06,2.9566767e+03,1.4349055e+07,1.6586183e+07,1.7572549e+07
4.2627610e+05,4.5187464e+06,2.9699443e+03,1.3787952e+07,1.6047625e+07,1.7484595e+07
4.2627791e+05,4.5187444e+06,3.0229778e+03,1.3848985e+07,1.6514379e+07,1.7906350e+07
4.2628324e+05,4.5187334e+06,3.0232441e+03,1.3899616e+07,1.6499596e+07,1.7909646e+07
4.2625516e+05,4.5187413e+06,2.9917293e+03,1.4275271e+07,1.6833299e+07,1.7834985e+07
4.2626359e+05,4.5187463e+06,2.9623267e+03,1.3994797e+07,1.6239863e+07,1.7475607e+07
4.2628114e+05,4.5187419e+06,2.9865260e+03,1.4161767e+07,1.6678074e+07,1.7728876e+07
4.2627245e+05,4.5187514e+06,2.9374751e+03,1.4267795e+07,1.6213078e+07,1.7385998e+07
4.2629314e+05,4.5187491e+06,3.0156228e+03,1.3992826e+07,1.6362627e+07,1.7817123e+07
4.2629928e+05,4.5187632e+06,2.9686926e+03,1.4339174e+07,1.6803266e+07,1.7687350e+07
4.2628003e+05,4.5187522e+06,3.0492174e+03,1.4067573e+07,1.6437294e+07,1.8006976e+07
4.2626451e+05,4.5187569e+06,2.9988873e+03,1.4047649e+07,1.6743968e+07,1.7707453e+07
4.2628458e+05,4.5187488e+06,3.0368960e+03,1.3868931e+07,1.6483115e+07,1.7959586e+07
4.2626864e+05,4.5187342e+06,3.0487790e+03,1.4291358e+07,1.6453488e+07,1.8217240e+07
4.2629398e+05,4.5187502e+06,2.9736392e+03,1.4534658e+07,1.6612642e+07,1.7701145e+07
4.2626993e+05,4.5187481e+06,2.9705574e+03,1.3769567e+07,1.6005070e+07,1.7478178e+07
4.2629870e+05,4.5187509e+06,2.9818454e+03,1.3987962e+07,1.6600055e+07,1.7673519e+07
4.2627757e+05,4.5187336e+06,3.0143136e+03,1.3960839e+07,1.6385109e+07,1.7848588e+07
4.2626965e+05,4.5187459e+06,3.0090442e+03,1.4250903e+07,1.6707045e+07,1.7917658e+07
4.2626167e+05,4.5187452e+06,2.9720777e+03,1.4046630e+07,1.6325485e+07,1.7572625e+07
4.2627625e+05,4.5187225e+06,2.9845998e+03,1.4281190e+07,1.6918580e+07,1.7761788e+07
4.2628310e+05,4.5187581e+06,2.9196393e+03,1.4269425e+07,1.6343404e+07,1.7247801e+07
4.2627223e+05,4.5187528e+06,3.0188124e+03,1.4302182e+07,1.6713316e+07,1.7951338e+07
4.2628374e+05,4.5187581e+06,3.0038860e+03,1.4243778e+07,1.6810558e+07,1.7923125e+07
4.2627074e+05,4.5187497e+06,3.0299138e+03,1.4196218e+07,1.6609195e+07,1.7977917e+07
4.2626290e+05,4.5187580e+06,3.0100513e+03,1.4175174e+07,1.6509473e+07,1.7798964e+07
4.2627447e+05,4.5187345e+06,3.0395728e+03,1.3995520e+07,1.6431027e+07,1.7981264e+07
4.2629047e+05,4.5187275e+06,3.0345831e+03,1.4262622e+07,1.6728693e+07,1.8253016e+07
4.2628311e+05,4.5187376e+06,3.0330107e+03,1.4359211e+07,1.6584284e+07,1.8066173e+07
4.2629424e+05,4.5187470e+06,2.9760686e+03,1.3969491e+07,1.6520356e+07,1.7619182e+07
4.2630881e+05,4.5187751e+06,2.9261185e+03,1.4451771e+07,1.6819421e+07,1.7423725e+07
4.2627334e+05,4.5187355e+06,3.0225918e+03,1.4016658e+07,1.6366420e+07,1.7884807e+07
4.2626320e+05,4.5187527e+06,2.9625115e+03,1.4290705e+07,1.6779657e+07,1.7729530e+07
4.2626522e+05,4.5187461e+06,2.9881609e+03,1.4120577e+07,1.6275452e+07,1.7650498e+07
4.2627372e+05,4.5187334e+06,2.9926810e+03,1.4416231e+07,1.7077263e+07,1.7898953e+07
4.2628317e+05,4.5187560e+06,2.9285368e+03,1.4269010e+07,1.6373015e+07,1.7327903e+07
4.2626324e+05,4.5187677e+06,3.0508136e+03,1.4041391e+07,1.6331217e+07,1.8056203e+07
4.2627480e+05,4.5187498e+06,2.9600699e+03,1.4290367e+07,1.6469827e+07,1.7513106e+07
4.2626720e+05,4.5187490e+06,3.0471811e+03,1.4182734e+07,1.6603149e+07,1.8074581e+07
4.2626912e+05,4.5187577e+06,2.9856353e+03,1.4114556e+07,1.6264822e+07,1.7606693e+07
4.2628917e+05,4.5187503e+06,2.9898097e+03,1.4025044e+07,1.6262858e+07,1.7653051e+07
4.2628068e+05,4.5187384e+06,3.0055676e+03,1.4357127e+07,1.6677785e+07,1.7997751e+07
4.2628173e+05,4.5187450e+06,2.9859931e+03,1.4353165e+07,1.6496124e+07,1.7739485e+07
4.2629734e+05,4.5187397e+06,2.9834688e+03,1.4048377e+07,1.6606061e+07,1.7694100e+07
4.2630729e+05,4.5187634e+06,2.9371843e+03,1.4338002e+07,1.6834779e+07,1.7468288e+07
4.2626924e+05,4.5187309e+06,3.0290754e+03,1.4042604e+07,1.6420672e+07,1.7924369e+07
4.2627922e+05,4.5187571e+06,2.9418633e+03,1.4252108e+07,1.6969488e+07,1.7536838e+07
4.2626913e+05,4.5187500e+06,2.9664641e+03,1.4209854e+07,1.6332986e+07,1.7546186e+07
4.2629643e+05,4.5187482e+06,2.9639513e+03,1.4330834e+07,1.6930533e+07,1.7623128e+07
4.2628079e+05,4.5187538e+06,2.9364774e+03,1.4269754e+07,1.6463885e+07,1.7375302e+07
4.2627536e+05,4.5187549e+06,3.0214666e+03,1.4217944e+07,1.6336610e+07,1.7943060e+07
4.2628172e+05,4.5187520e+06,2.9449213e+03,1.4488405e+07,1.6844889e+07,1.7537448e+07
4.2628330e+05,4.5187550e+06,3.0208753e+03,1.4199086e+07,1.6736106e+07,1.7917590e+07
4.2628294e+05,4.5187612e+06,2.9521611e+03,1.4535856e+07,1.6618071e+07,1.7607343e+07
4.2629359e+05,4.5187486e+06,2.9870754e+03,1.3940353e+07,1.6387981e+07,1.7648641e+07
4.2628955e+05,4.5187483e+06,2.9990663e+03,1.4210813e+07,1.6561232e+07,1.7888928e+07
4.2628399e+05,4.5187340e+06,3.0023629e+03,1.4359725e+07,1.6335542e+07,1.7756256e+07
4.2628983e+05,4.5187415e+06,3.0136435e+03,1.4085112e+07,1.6638372e+07,1.7891029e+07
4.2630104e+05,4.5187668e+06,2.9420283e+03,1.4425772e+07,1.6783037e+07,1.7538908e+07
4.2626312e+05,4.5187308e+06,3.0261967e+03,1.3987675e+07,1.6441268e+07,1.7911663e+07
4.2626716e+05,4.5187509e+06,2.9329129e+03,1.4268000e+07,1.7166498e+07,1.7515264e+07
4.2627941e+05,4.5187538e+06,2.9312197e+03,1.4213406e+07,1.6571089e+07,1.7300418e+07
4.2629304e+05,4.5187487e+06,2.9605332e+03,1.4423585e+07,1.6990400e+07,1.7632576e+07
4.2628112e+05,4.5187473e+06,2.9124233e+03,1.4400183e+07,1.6844731e+07,1.7258827e+07
4.2626529e+05,4.5187362e+06,3.0211183e+03,1.4106602e+07,1.6279378e+07,1.7911085e+07
4.2629058e+05,4.5187471e+06,2.9776456e+03,1.4517302e+07,1.6647812e+07,1.7687966e+07
4.2628344e+05,4.5187575e+06,3.0124642e+03,1.4263060e+07,1.6819328e+07,1.7870335e+07
4.2628263e+05,4.5187592e+06,2.9734211e+03,1.4435510e+07,1.6684542e+07,1.7698385e+07
4.2628643e+05,4.5187475e+06,2.9795244e+03,1.4088795e+07,1.6385196e+07,1.7625420e+07
4.2628387e+05,4.5187496e+06,2.9934864e+03,1.4477589e+07,1.6723042e+07,1.7917911e+07
4.2628630e+05,4.5187347e+06,3.0041642e+03,1.4169344e+07,1.6251390e+07,1.7706541e+07
4.2629234e+05,4.5187369e+06,3.0174032e+03,1.3905714e+07,1.6418784e+07,1.7761295e+07
4.2630958e+05,4.5187648e+06,2.9442122e+03,1.4356886e+07,1.6740515e+07,1.7507445e+07
4.2626384e+05,4.5187288e+06,3.0438361e+03,1.3938991e+07,1.6299058e+07,1.8018155e+07
4.2628560e+05,4.5187532e+06,2.9543854e+03,1.4202710e+07,1.6746648e+07,1.7555556e+07
4.2629657e+05,4.5187613e+06,2.9341446e+03,1.4274405e+07,1.6731840e+07,1.7402533e+07
4.2629447e+05,4.5187446e+06,3.0145511e+03,1.4218103e+07,1.6956304e+07,1.7960527e+07
4.2627170e+05,4.5187430e+06,2.9638934e+03,1.4284406e+07,1.6649292e+07,1.7586850e+07
4.2628416e+05,4.5187492e+06,2.9659156e+03,1.4311897e+07,1.6621713e+07,1.7613513e+07
4.2629063e+05,4.5187507e+06,2.9716161e+03,1.4476767e+07,1.6502973e+07,1.7651531e+07
4.2628112e+05,4.5187597e+06,3.0178012e+03,1.4278557e+07,1.6816237e+07,1.7893845e+07
4.2629600e+05,4.5187664e+06,2.9480297e+03,1.4389949e+07,1.6672120e+07,1.7521067e+07
4.2630041e+05,4.5187546e+06,2.9439778e+03,1.4180260e+07,1.6311479e+07,1.7403971e+07
4.2627666e+05,4.5187512e+06,2.9837800e+03,1.4626822e+07,1.6824452e+07,1.7915312e+07
4.2628382e+05,4.5187498e+06,3.0017957e+03,1.4280013e+07,1.6434899e+07,1.7752965e+07
4.2628829e+05,4.5187451e+06,3.0194705e+03,1.4051876e+07,1.6609426e+07,1.7850317e+07
4.2630360e+05,4.5187638e+06,2.9642474e+03,1.4349138e+07,1.6754213e+07,1.7617223e+07
4.2626279e+05,4.5187332e+06,3.0241951e+03,1.3976028e+07,1.6463199e+07,1.7918406e+07
4.2626594e+05,4.5187518e+06,2.9313949e+03,1.4082309e+07,1.6960161e+07,1.7490780e+07
4.2629763e+05,4.5187619e+06,2.9098486e+03,1.4202178e+07,1.6796178e+07,1.7262091e+07
4.2630912e+05,4.5187497e+06,2.9549068e+03,1.4250610e+07,1.6878529e+07,1.7598985e+07
4.2628016e+05,4.5187474e+06,2.9745433e+03,1.4264621e+07,1.6530058e+07,1.7638336e+07
4.2626082e+05,4.5187319e+06,2.9694554e+03,1.4300923e+07,1.6969701e+07,1.7729888e+07
4.2627280e+05,4.5187501e+06,3.0034263e+03,1.4344733e+07,1.6491422e+07,1.7804814e+07
4.2627354e+05,4.5187516e+06,3.0010846e+03,1.4219055e+07,1.6718119e+07,1.7786225e+07
4.2630004e+05,4.5187637e+06,2.9773849e+03,1.4288008e+07,1.6691453e+07,1.7667246e+07
4.2629698e+05,4.5187540e+06,2.9534214e+03,1.4166894e+07,1.6338076e+07,1.7454568e+07
4.2628052e+05,4.5187506e+06,2.9743861e+03,1.4441122e+07,1.6767198e+07,1.7764526e+07
4.2628740e+05,4.5187611e+06,2.9954936e+03,1.4333557e+07,1.6494361e+07,1.7704057e+07
4.2627255e+05,4.5187378e+06,3.0033851e+03,1.4147857e+07,1.6646790e+07,1.7830950e+07
4.2629413e+05,4.5187604e+06,2.9932852e+03,1.4416605e+07,1.6776371e+07,1.7809205e+07
4.2626708e+05,4.5187311e+06,3.0322928e+03,1.3978919e+07,1.6359440e+07,1.7935948e+07
4.2628245e+05,4.5187562e+06,2.9768402e+03,1.4334867e+07,1.6832701e+07,1.7738403e+07
4.2629188e+05,4.5187519e+06,2.9735210e+03,1.4150742e+07,1.6690631e+07,1.7598432e+07
4.2629314e+05,4.5187431e+06,2.9556301e+03,1.4231616e+07,1.6804924e+07,1.7591623e+07
4.2627905e+05,4.5187519e+06,2.9653745e+03,1.4335197e+07,1.6586941e+07,1.7601916e+07
4.2627562e+05,4.5187450e+06,2.9761249e+03,1.4238637e+07,1.6724892e+07,1.7673381e+07
4.2627086e+05,4.5187501e+06,2.9922230e+03,1.4419631e+07,1.6680798e+07,1.7811760e+07
4.2627804e+05,4.5187531e+06,3.0023660e+03,1.4145047e+07,1.6666861e+07,1.7759791e+07
4.2629656e+05,4.5187484e+06,2.9645886e+03,1.4132258e+07,1.6681418e+07,1.7594487e+07
4.2628513e+05,4.5187413e+06,2.9703372e+03,1.4100183e+07,1.6521575e+07,1.7626840e+07
4.2630236e+05,4.5187430e+06,2.9407015e+03,1.4452251e+07,1.6793587e+07,1.7596951e+07
4.2629346e+05,4.5187617e+06,2.9819859e+03,1.4360690e+07,1.6448970e+07,1.7624334e+07
4.2628019e+05,4.5187450e+06,2.9570087e+03,1.4408039e+07,1.6958343e+07,1.7650709e+07
4.2628194e+05,4.5187579e+06,2.9910981e+03,1.4417667e+07,1.7147477e+07,1.7888544e+07
4.2626481e+05,4.5187275e+06,3.0508970e+03,1.3860946e+07,1.6257260e+07,1.8009287e+07
4.2627968e+05,4.5187574e+06,2.9778230e+03,1.4281541e+07,1.6835948e+07,1.7678266e+07
4.2628373e+05,4.5187516e+06,2.9815187e+03,1.4101376e+07,1.6557212e+07,1.7577757e+07
4.2629813e+05,4.5187332e+06,2.9721947e+03,1.4269765e+07,1.6740572e+07,1.7660260e+07
4.2627828e+05,4.5187596e+06,2.9616482e+03,1.4515223e+07,1.6798894e+07,1.7673428e+07
4.2626601e+05,4.5187417e+06,2.9869839e+03,1.4233990e+07,1.6801411e+07,1.7751669e+07
4.2626346e+05,4.5187520e+06,3.0017740e+03,1.4358075e+07,1.6666556e+07,1.7836401e+07
4.2627277e+05,4.5187277e+06,2.9967375e+03,1.4096721e+07,1.6705042e+07,1.7766076e+07
4.2630543e+05,4.5187427e+06,2.9592089e+03,1.4059649e+07,1.6719839e+07,1.7606516e+07
4.2629495e+05,4.5187467e+06,2.9573695e+03,1.4040122e+07,1.6524866e+07,1.7534404e+07
4.2628157e+05,4.5187507e+06,2.9750326e+03,1.4388982e+07,1.6654273e+07,1.7748455e+07
4.2629167e+05,4.5187467e+06,2.9997227e+03,1.4119220e+07,1.6065725e+07,1.7734861e+07
4.2626189e+05,4.5187345e+06,2.9880271e+03,1.4473507e+07,1.7316497e+07,1.7843530e+07
4.2627925e+05,4.5187489e+06,2.9916307e+03,1.4251724e+07,1.6776836e+07,1.7766492e+07
4.2627228e+05,4.5187364e+06,3.0540210e+03,1.3698049e+07,1.6062136e+07,1.7925558e+07
4.2628409e+05,4.5187565e+06,2.9736585e+03,1.4239623e+07,1.6820483e+07,1.7624913e+07
4.2627963e+05,4.5187548e+06,2.9777648e+03,1.4253261e+07,1.6636184e+07,1.7606701e+07
4.2628655e+05,4.5187443e+06,2.9826240e+03,1.4307272e+07,1.6822351e+07,1.7729109e+07
4.2627804e+05,4.5187578e+06,2.9684171e+03,1.4497648e+07,1.6768478e+07,1.7704952e+07
4.2628283e+05,4.5187374e+06,2.9729556e+03,1.4242287e+07,1.6749743e+07,1.7673833e+07
4.2625985e+05,4.5187514e+06,3.0100464e+03,1.4234095e+07,1.6590142e+07,1.7856020e+07
4.2627046e+05,4.5187247e+06,2.9930349e+03,1.4069137e+07,1.6834997e+07,1.7754186e+07
4.2628927e+05,4.5187471e+06,2.9954821e+03,1.4096832e+07,1.6551688e+07,1.7770192e+07
4.2629264e+05,4.5187483e+06,2.9778278e+03,1.3896494e+07,1.6314219e+07,1.7599106e+07
4.2628188e+05,4.5187502e+06,2.9835960e+03,1.4471329e+07,1.6709220e+07,1.7803855e+07
4.2626216e+05,4.5187304e+06,3.0113851e+03,1.4659575e+07,1.6901174e+07,1.7922588e+07
4.2627424e+05,4.5187417e+06,2.9783836e+03,1.4477532e+07,1.7243512e+07,1.7763064e+07
4.2627231e+05,4.5187537e+06,3.0319791e+03,1.4274203e+07,1.6557300e+07,1.8005426e+07
