xcen,ycen,depth,dP_mu
4.2618600e+05,4.5186005e+06,3.7775174e+03,3.3142643e-03
4.2618102e+05,4.5185898e+06,3.7994363e+03,3.3343542e-03
4.2620308e+05,4.5185581e+06,3.8449115e+03,3.3910502e-03
4.2617699e+05,4.5185901e+06,3.8219094e+03,3.3506744e-03
4.2617160e+05,4.5185813e+06,3.8105046e+03,3.3688764e-03
4.2619726e+05,4.5185568e+06,3.8348776e+03,3.3803155e-03
4.2619178e+05,4.5185784e+06,3.8390967e+03,3.3828562e-03
4.2619680e+05,4.5185920e+06,3.8013757e+03,3.3358629e-03
4.2617191e+05,4.5185917e+06,3.7911870e+03,3.3377819e-03
4.2617526e+05,4.5185805e+06,3.7897382e+03,3.3432158e-03
4.2617578e+05,4.5185709e+06,3.8323971e+03,3.3797904e-03
4.2617412e+05,4.5185987e+06,3.8155150e+03,3.3354775e-03
4.2617120e+05,4.5185798e+06,3.7951057e+03,3.3521948e-03
4.2619336e+05,4.5185759e+06,3.8114955e+03,3.3519489e-03
4.2618837e+05,4.5185712e+06,3.8291672e+03,3.3759150e-03
4.2620022e+05,4.5185946e+06,3.8332078e+03,3.3707905e-03
4.2619105e+05,4.5185874e+06,3.8227125e+03,3.3621540e-03
4.2618416e+05,4.5185761e+06,3.7920455e+03,3.3378353e-03
4.2617333e+05,4.5185748e+06,3.8202477e+03,3.3730722e-03
4.2617172e+05,4.5185902e+06,3.8238239e+03,3.3558678e-03
4.2617071e+05,4.5185785e+06,3.8022184e+03,3.3589080e-03
4.2618969e+05,4.5185773e+06,3.8157427e+03,3.3475861e-03
4.2618182e+05,4.5185790e+06,3.7933039e+03,3.3425766e-03
4.2621527e+05,4.5185928e+06,3.8186066e+03,3.3519692e-03
4.2619340e+05,4.5185828e+06,3.8350779e+03,3.3668605e-03
4.2618955e+05,4.5185786e+06,3.7889974e+03,3.3418075e-03
4.2616798e+05,4.5185705e+06,3.8260736e+03,3.3784670e-03
4.2619485e+05,4.5185982e+06,3.8198077e+03,3.3396376e-03
4.2618337e+05,4.5185857e+06,3.8111941e+03,3.3666121e-03
4.2618004e+05,4.5185705e+06,3.8172416e+03,3.3427090e-03
4.2618842e+05,4.5185818e+06,3.7883535e+03,3.3365069e-03
4.2619979e+05,4.5185875e+06,3.8104994e+03,3.3501881e-03
4.2618580e+05,4.5185636e+06,3.8348291e+03,3.3878831e-03
4.2618711e+05,4.5185759e+06,3.7986913e+03,3.3436969e-03
4.2617651e+05,4.5185747e+06,3.8199494e+03,3.3642157e-03
4.2618512e+05,4.5186051e+06,3.8202819e+03,3.3353447e-03
4.2618908e+05,4.5185928e+06,3.8066005e+03,3.3619875e-03
4.2618770e+05,4.5185659e+06,3.8036349e+03,3.3414465e-03
4.2619601e+05,4.5185831e+06,3.7694909e+03,3.3032696e-03
4.2620604e+05,4.5185808e+06,3.8398449e+03,3.3969831e-03
4.2618430e+05,4.5185557e+06,3.8458061e+03,3.4001875e-03
4.2619019e+05,4.5185702e+06,3.8196591e+03,3.3628775e-03
4.2617049e+05,4.5185879e+06,3.8191692e+03,3.3710509e-03
4.2618269e+05,4.5185960e+06,3.8043894e+03,3.3168796e-03
4.2617528e+05,4.5185930e+06,3.8057757e+03,3.3632491e-03
4.2619201e+05,4.5185728e+06,3.8116813e+03,3.3493271e-03
4.2620026e+05,4.5185882e+06,3.7929270e+03,3.3377154e-03
4.2620494e+05,4.5185886e+06,3.8158007e+03,3.3731841e-03
4.2617914e+05,4.5185853e+06,3.7870475e+03,3.3157149e-03
4.2619157e+05,4.5185723e+06,3.8104115e+03,3.3448905e-03
4.2617636e+05,4.5185810e+06,3.8150571e+03,3.3399742e-03
4.2618255e+05,4.5185901e+06,3.7900296e+03,3.3140003e-03
4.2618628e+05,4.5185982e+06,3.7706952e+03,3.3260515e-03
4.2618788e+05,4.5185880e+06,3.7923063e+03,3.3415188e-03
4.2620873e+05,4.5185938e+06,3.7865774e+03,3.3199142e-03
4.2619572e+05,4.5185890e+06,3.8054145e+03,3.3528254e-03
4.2618089e+05,4.5185868e+06,3.7785542e+03,3.3060259e-03
4.2619258e+05,4.5185495e+06,3.8465163e+03,3.3926865e-03
4.2617027e+05,4.5185766e+06,3.8216568e+03,3.3435925e-03
4.2619857e+05,4.5185997e+06,3.7747917e+03,3.2889389e-03
4.2617954e+05,4.5185843e+06,3.7899368e+03,3.3411693e-03
4.2616935e+05,4.5185848e+06,3.8017682e+03,3.3370552e-03
4.2619732e+05,4.5185866e+06,3.7736043e+03,3.3097447e-03
4.2620253e+05,4.5185962e+06,3.8092460e+03,3.3567912e-03
4.2617599e+05,4.5185691e+06,3.7841795e+03,3.3019476e-03
4.2619770e+05,4.5185770e+06,3.8118706e+03,3.3451779e-03
4.2617595e+05,4.5185778e+06,3.8304155e+03,3.3437272e-03
4.2619844e+05,4.5185969e+06,3.7849546e+03,3.3090394e-03
4.2617406e+05,4.5185844e+06,3.7888565e+03,3.3394296e-03
4.2618578e+05,4.5185925e+06,3.8089124e+03,3.3509470e-03
4.2620300e+05,4.5185814e+06,3.8032319e+03,3.3339905e-03
4.2620530e+05,4.5185834e+06,3.8018908e+03,3.3472413e-03
4.2619781e+05,4.5185724e+06,3.8211774e+03,3.3475613e-03
4.2620195e+05,4.5185812e+06,3.8304183e+03,3.3839117e-03
4.2618706e+05,4.5185799e+06,3.8094213e+03,3.3346401e-03
4.2619361e+05,4.5186110e+06,3.7666325e+03,3.2965803e-03
4.2618136e+05,4.5185938e+06,3.7842930e+03,3.3251244e-03
4.2619120e+05,4.5185970e+06,3.7989183e+03,3.3343843e-03
4.2619429e+05,4.5185734e+06,3.8065499e+03,3.3319053e-03
4.2620114e+05,4.5185786e+06,3.7946716e+03,3.3263979e-03
4.2618896e+05,4.5185762e+06,3.8228767e+03,3.3546310e-03
4.2618904e+05,4.5185893e+06,3.8197120e+03,3.3721452e-03
4.2617725e+05,4.5185832e+06,3.8102920e+03,3.3399504e-03
4.2618094e+05,4.5186028e+06,3.7927079e+03,3.3178636e-03
4.2618452e+05,4.5185943e+06,3.7820304e+03,3.3245021e-03
4.2619789e+05,4.5185900e+06,3.8063963e+03,3.3227146e-03
4.2618738e+05,4.5185658e+06,3.8125985e+03,3.3407282e-03
4.2620417e+05,4.5185773e+06,3.8025802e+03,3.3247760e-03
4.2617874e+05,4.5185915e+06,3.8219647e+03,3.3610296e-03
4.2619577e+05,4.5185931e+06,3.7983967e+03,3.3651808e-03
4.2617656e+05,4.5185782e+06,3.8224746e+03,3.3491893e-03
4.2618537e+05,4.5185841e+06,3.7971669e+03,3.3187600e-03
4.2618264e+05,4.5185963e+06,3.7682151e+03,3.3335950e-03
4.2619343e+05,4.5185921e+06,3.7978534e+03,3.3194052e-03
4.2619176e+05,4.5185743e+06,3.7875482e+03,3.3329854e-03
4.2619322e+05,4.5186161e+06,3.7572535e+03,3.2691437e-03
4.2616643e+05,4.5185876e+06,3.8366553e+03,3.3853777e-03
4.2619476e+05,4.5185781e+06,3.7973810e+03,3.3548140e-03
4.2616845e+05,4.5185884e+06,3.8372582e+03,3.3547861e-03
4.2616715e+05,4.5185965e+06,3.8061444e+03,3.3390900e-03
4.2619554e+05,4.5185942e+06,3.7689972e+03,3.3271047e-03
4.2618748e+05,4.5185876e+06,3.8084947e+03,3.3346682e-03
4.2619006e+05,4.5185793e+06,3.7743981e+03,3.3359025e-03
4.2619107e+05,4.5186045e+06,3.7682638e+03,3.3006226e-03
4.2617944e+05,4.5185908e+06,3.8101798e+03,3.3600533e-03
4.2617483e+05,4.5185837e+06,3.8084056e+03,3.3632123e-03
4.2618468e+05,4.5185899e+06,3.8028141e+03,3.3322911e-03
4.2616812e+05,4.5185954e+06,3.8075933e+03,3.3376781e-03
4.2618754e+05,4.5185881e+06,3.7904805e+03,3.3415724e-03
4.2618169e+05,4.5185811e+06,3.8214761e+03,3.3543363e-03
4.2618412e+05,4.5185830e+06,3.7884426e+03,3.3375303e-03
4.2617958e+05,4.5185936e+06,3.7946508e+03,3.3280704e-03
4.2617757e+05,4.5185931e+06,3.8091959e+03,3.3522441e-03
4.2616956e+05,4.5185835e+06,3.8232304e+03,3.3770991e-03
4.2620362e+05,4.5185990e+06,3.7665417e+03,3.2982494e-03
4.2615400e+05,4.5185940e+06,3.8148773e+03,3.3397625e-03
4.2618554e+05,4.5185889e+06,3.7891591e+03,3.3379875e-03
4.2618405e+05,4.5185794e+06,3.8247875e+03,3.3528789e-03
4.2617567e+05,4.5185848e+06,3.7876700e+03,3.3270140e-03
4.2617673e+05,4.5185989e+06,3.7941645e+03,3.3049756e-03
4.2617527e+05,4.5185964e+06,3.8254527e+03,3.3709710e-03
4.2617748e+05,4.5185849e+06,3.8053331e+03,3.3608546e-03
4.2619974e+05,4.5186033e+06,3.7596511e+03,3.2712439e-03
4.2617219e+05,4.5185843e+06,3.8290902e+03,3.3636685e-03
4.2618061e+05,4.5185875e+06,3.7973933e+03,3.3673397e-03
4.2618488e+05,4.5185765e+06,3.8353614e+03,3.3616273e-03
4.2617540e+05,4.5185717e+06,3.7840646e+03,3.3569906e-03
4.2617517e+05,4.5186031e+06,3.7997237e+03,3.3063590e-03
4.2617676e+05,4.5185890e+06,3.8165787e+03,3.3681003e-03
4.2619375e+05,4.5186063e+06,3.7935826e+03,3.3266249e-03
4.2618805e+05,4.5185976e+06,3.7812072e+03,3.3105724e-03
4.2617690e+05,4.5185845e+06,3.8112301e+03,3.3480512e-03
4.2618447e+05,4.5185909e+06,3.8115248e+03,3.3702854e-03
4.2618735e+05,4.5185818e+06,3.8312966e+03,3.3731677e-03
4.2618066e+05,4.5185797e+06,3.8042830e+03,3.3596989e-03
4.2617705e+05,4.5185952e+06,3.8186597e+03,3.3483160e-03
4.2618307e+05,4.5185786e+06,3.8342779e+03,3.3899462e-03
4.2618903e+05,4.5185865e+06,3.7743411e+03,3.3308611e-03
4.2618113e+05,4.5185901e+06,3.7690925e+03,3.2888816e-03
4.2617173e+05,4.5185948e+06,3.7950452e+03,3.3197864e-03
4.2618750e+05,4.5186019e+06,3.8017872e+03,3.3415016e-03
4.2619167e+05,4.5185698e+06,3.8450867e+03,3.3840834e-03
4.2618002e+05,4.5185736e+06,3.8088634e+03,3.3697892e-03
4.2617301e+05,4.5185887e+06,3.8298969e+03,3.4022539e-03
4.2617931e+05,4.5185810e+06,3.8405104e+03,3.4086186e-03
4.2618617e+05,4.5185808e+06,3.7833985e+03,3.3419601e-03
4.2617836e+05,4.5185930e+06,3.7830721e+03,3.3252739e-03
4.2617212e+05,4.5185929e+06,3.8215449e+03,3.3586918e-03
4.2618843e+05,4.5186003e+06,3.8034117e+03,3.3379591e-03
4.2619430e+05,4.5185715e+06,3.8199056e+03,3.3341687e-03
4.2618415e+05,4.5185751e+06,3.7844676e+03,3.3362933e-03
4.2617332e+05,4.5185894e+06,3.8258396e+03,3.3881068e-03
4.2617948e+05,4.5185735e+06,3.8324523e+03,3.4097997e-03
4.2618750e+05,4.5185837e+06,3.7920054e+03,3.3451049e-03
4.2618392e+05,4.5185911e+06,3.7577518e+03,3.3066851e-03
4.2618170e+05,4.5185915e+06,3.8112543e+03,3.3467840e-03
4.2618381e+05,4.5185916e+06,3.8237853e+03,3.3719062e-03
4.2618870e+05,4.5185804e+06,3.7929704e+03,3.3376832e-03
4.2617915e+05,4.5185779e+06,3.7988326e+03,3.3523741e-03
4.2616134e+05,4.5186019e+06,3.7969548e+03,3.3574492e-03
4.2617918e+05,4.5185716e+06,3.8249156e+03,3.4015302e-03
4.2618473e+05,4.5185869e+06,3.7890827e+03,3.3509483e-03
4.2618365e+05,4.5185849e+06,3.7931313e+03,3.3422052e-03
4.2618319e+05,4.5185901e+06,3.8203070e+03,3.3507001e-03
4.2618452e+05,4.5185872e+06,3.8310100e+03,3.3765381e-03
4.2619727e+05,4.5185764e+06,3.8257689e+03,3.3864652e-03
4.2618169e+05,4.5185695e+06,3.7992812e+03,3.3556156e-03
4.2617126e+05,4.5185952e+06,3.8250338e+03,3.3802047e-03
4.2618087e+05,4.5185926e+06,3.8022319e+03,3.3607048e-03
4.2618569e+05,4.5185864e+06,3.8114541e+03,3.3753759e-03
4.2618252e+05,4.5186036e+06,3.8032890e+03,3.3388777e-03
4.2617823e+05,4.5185782e+06,3.8193247e+03,3.3438569e-03
4.2617619e+05,4.5185896e+06,3.8299284e+03,3.3581351e-03
4.2620910e+05,4.5185748e+06,3.8512646e+03,3.3994541e-03
4.2618308e+05,4.5185892e+06,3.8120108e+03,3.3559740e-03
4.2618066e+05,4.5186229e+06,3.7964716e+03,3.3169246e-03
4.2617499e+05,4.5185996e+06,3.7812989e+03,3.3400482e-03
4.2617362e+05,4.5185945e+06,3.8095622e+03,3.3765333e-03
4.2618844e+05,4.5186119e+06,3.8002248e+03,3.3366420e-03
4.2618297e+05,4.5185794e+06,3.8140470e+03,3.3422735e-03
4.2616598e+05,4.5185932e+06,3.8212785e+03,3.3416933e-03
4.2619344e+05,4.5185903e+06,3.8306153e+03,3.3799366e-03
4.2618155e+05,4.5185865e+06,3.8130773e+03,3.3892389e-03
4.2617413e+05,4.5186134e+06,3.7964741e+03,3.3260016e-03
4.2619931e+05,4.5185916e+06,3.8226419e+03,3.3843353e-03
4.2617451e+05,4.5185905e+06,3.8153919e+03,3.3576272e-03
4.2616549e+05,4.5186186e+06,3.7778975e+03,3.2880501e-03
4.2618167e+05,4.5185714e+06,3.8202033e+03,3.3647101e-03
4.2617975e+05,4.5185883e+06,3.8229691e+03,3.3537815e-03
4.2619302e+05,4.5185917e+06,3.8287773e+03,3.3762688e-03
4.2618216e+05,4.5185967e+06,3.7927798e+03,3.3667168e-03
4.2616791e+05,4.5185955e+06,3.7906840e+03,3.3267477e-03
4.2619844e+05,4.5186033e+06,3.8272655e+03,3.3808266e-03
4.2616799e+05,4.5185928e+06,3.8170517e+03,3.3560817e-03
4.2617354e+05,4.5186020e+06,3.7953853e+03,3.3320838e-03
4.2618857e+05,4.5185887e+06,3.7884685e+03,3.3414841e-03
4.2618401e+05,4.5185809e+06,3.8211356e+03,3.3851632e-03
4.2618912e+05,4.5185978e+06,3.8316694e+03,3.3432123e-03
4.2618556e+05,4.5185899e+06,3.8073152e+03,3.3743904e-03
4.2618361e+05,4.5185811e+06,3.8020641e+03,3.3461305e-03
4.2619083e+05,4.5185955e+06,3.8222778e+03,3.3808336e-03
4.2616468e+05,4.5186030e+06,3.8123710e+03,3.3413512e-03
4.2618270e+05,4.5185976e+06,3.8109477e+03,3.3611842e-03
4.2619522e+05,4.5185896e+06,3.7780174e+03,3.3348585e-03
4.2617868e+05,4.5185633e+06,3.8272956e+03,3.3626890e-03
4.2618390e+05,4.5186105e+06,3.8243637e+03,3.3377189e-03
4.2618407e+05,4.5185881e+06,3.8180427e+03,3.3834494e-03
4.2619903e+05,4.5185542e+06,3.8245844e+03,3.3977065e-03
4.2619260e+05,4.5185993e+06,3.7987925e+03,3.3410969e-03
4.2617570e+05,4.5185983e+06,3.8089588e+03,3.3430756e-03
4.2617891e+05,4.5186047e+06,3.8122465e+03,3.3516019e-03
4.2618408e+05,4.5185862e+06,3.7809995e+03,3.3181140e-03
4.2618252e+05,4.5185620e+06,3.8175182e+03,3.3503870e-03
4.2620835e+05,4.5185756e+06,3.8388794e+03,3.3668740e-03
4.2618648e+05,4.5185912e+06,3.8080558e+03,3.3680555e-03
4.2618541e+05,4.5185747e+06,3.8275367e+03,3.3765182e-03
4.2619257e+05,4.5186102e+06,3.7751180e+03,3.3188296e-03
4.2616841e+05,4.5185981e+06,3.8202683e+03,3.3502197e-03
4.2617731e+05,4.5185655e+06,3.8316867e+03,3.3656774e-03
4.2618846e+05,4.5185910e+06,3.7740123e+03,3.3155388e-03
4.2618528e+05,4.5185707e+06,3.8110990e+03,3.3460200e-03
4.2620386e+05,4.5185862e+06,3.8234881e+03,3.3717780e-03
4.2620420e+05,4.5185807e+06,3.8076425e+03,3.3517848e-03
4.2618641e+05,4.5185849e+06,3.8149241e+03,3.3626306e-03
4.2618896e+05,4.5186024e+06,3.7891064e+03,3.3322954e-03
4.2616738e+05,4.5185874e+06,3.8218544e+03,3.3487427e-03
4.2618198e+05,4.5185794e+06,3.7995208e+03,3.3337111e-03
4.2618328e+05,4.5185933e+06,3.7640422e+03,3.3048197e-03
4.2617532e+05,4.5185681e+06,3.8253824e+03,3.3638351e-03
4.2619711e+05,4.5185845e+06,3.8318832e+03,3.3794421e-03
4.2619797e+05,4.5185780e+06,3.7943238e+03,3.3401059e-03
4.2617147e+05,4.5185828e+06,3.8189514e+03,3.3740737e-03
4.2619001e+05,4.5185966e+06,3.8052928e+03,3.3554772e-03
4.2617508e+05,4.5185858e+06,3.8169948e+03,3.3488561e-03
4.2617343e+05,4.5185767e+06,3.8139021e+03,3.3486339e-03
4.2617880e+05,4.5185805e+06,3.7898126e+03,3.3275345e-03
4.2618975e+05,4.5185820e+06,3.7985335e+03,3.3465193e-03
4.2620645e+05,4.5185825e+06,3.8156483e+03,3.3574775e-03
4.2618123e+05,4.5185741e+06,3.7869126e+03,3.3416668e-03
4.2617313e+05,4.5185793e+06,3.8237131e+03,3.3785087e-03
4.2618443e+05,4.5185962e+06,3.8105283e+03,3.3574614e-03
4.2618164e+05,4.5185924e+06,3.8155948e+03,3.3438844e-03
4.2619456e+05,4.5185906e+06,3.8101017e+03,3.3369091e-03
4.2617611e+05,4.5185844e+06,3.7947764e+03,3.3189873e-03
4.2619974e+05,4.5185787e+06,3.7859854e+03,3.3411314e-03
4.2622897e+05,4.5185824e+06,3.8164559e+03,3.3522459e-03
4.2619367e+05,4.5185903e+06,3.7982780e+03,3.3535973e-03
4.2617456e+05,4.5185786e+06,3.8301388e+03,3.3868578e-03
4.2616423e+05,4.5185903e+06,3.7983639e+03,3.3400855e-03
4.2620257e+05,4.5185902e+06,3.8228286e+03,3.3456163e-03
4.2618725e+05,4.5186026e+06,3.8248982e+03,3.3418358e-03
4.2616007e+05,4.5185760e+06,3.7845134e+03,3.3224708e-03
4.2620179e+05,4.5185898e+06,3.8097557e+03,3.3481991e-03
4.2620475e+05,4.5185906e+06,3.8209162e+03,3.3504921e-03
4.2618492e+05,4.5185856e+06,3.7794056e+03,3.3453827e-03
4.2617228e+05,4.5185926e+06,3.8058223e+03,3.3669012e-03
4.2616469e+05,4.5186004e+06,3.8005812e+03,3.3407818e-03
4.2620667e+05,4.5185891e+06,3.8281106e+03,3.3470886e-03
4.2618341e+05,4.5185986e+06,3.8176023e+03,3.3406019e-03
4.2616893e+05,4.5185878e+06,3.7789371e+03,3.3268614e-03
4.2619492e+05,4.5185940e+06,3.8077086e+03,3.3434343e-03
4.2618079e+05,4.5185744e+06,3.8221666e+03,3.3645669e-03
4.2618173e+05,4.5185837e+06,3.7843799e+03,3.3458697e-03
4.2617732e+05,4.5185862e+06,3.8261039e+03,3.3998112e-03
4.2617275e+05,4.5186015e+06,3.7946437e+03,3.3182276e-03
4.2619631e+05,4.5185785e+06,3.8217077e+03,3.3612810e-03
4.2617762e+05,4.5186079e+06,3.8175073e+03,3.3405462e-03
4.2617468e+05,4.5185786e+06,3.7885524e+03,3.3364970e-03
4.2619075e+05,4.5185890e+06,3.8071287e+03,3.3508486e-03
4.2618168e+05,4.5185588e+06,3.8434684e+03,3.3907864e-03
4.2618499e+05,4.5185810e+06,3.7977067e+03,3.3550918e-03
4.2618235e+05,4.5185864e+06,3.8133493e+03,3.3758281e-03
4.2618344e+05,4.5185900e+06,3.8055919e+03,3.3476615e-03
4.2618828e+05,4.5185816e+06,3.8226352e+03,3.3667515e-03
4.2619281e+05,4.5185954e+06,3.8134662e+03,3.3271950e-03
4.2616860e+05,4.5185880e+06,3.7549170e+03,3.2984537e-03
4.2619892e+05,4.5185901e+06,3.8092808e+03,3.3592832e-03
4.2619406e+05,4.5185734e+06,3.8132595e+03,3.3630950e-03
4.2618274e+05,4.5185693e+06,3.7941660e+03,3.3644932e-03
4.2619185e+05,4.5185796e+06,3.8495172e+03,3.3927988e-03
4.2618518e+05,4.5185999e+06,3.8171568e+03,3.3619245e-03
4.2618696e+05,4.5185923e+06,3.8211977e+03,3.3400106e-03
4.2618925e+05,4.5185927e+06,3.7985194e+03,3.3330122e-03
4.2617611e+05,4.5185894e+06,3.7848441e+03,3.3320343e-03
4.2619474e+05,4.5185774e+06,3.8138322e+03,3.3825403e-03
4.2619083e+05,4.5185814e+06,3.8119480e+03,3.3548537e-03
4.2617317e+05,4.5185823e+06,3.7824324e+03,3.3316709e-03
4.2619107e+05,4.5185890e+06,3.8370207e+03,3.3566306e-03
4.2618697e+05,4.5186005e+06,3.8178012e+03,3.3699927e-03
4.2618171e+05,4.5185872e+06,3.8052782e+03,3.3165912e-03
4.2620376e+05,4.5186016e+06,3.8115198e+03,3.3489446e-03
4.2617864e+05,4.5185841e+06,3.8048334e+03,3.3632409e-03
4.2618871e+05,4.5185818e+06,3.7949361e+03,3.3504272e-03
4.2618479e+05,4.5185694e+06,3.8175092e+03,3.3499231e-03
4.2617347e+05,4.5185984e+06,3.7653498e+03,3.3033035e-03
4.2618596e+05,4.5185917e+06,3.8152924e+03,3.3510889e-03
4.2618639e+05,4.5185987e+06,3.8166713e+03,3.3663756e-03
4.2618128e+05,4.5185814e+06,3.8074168e+03,3.3348652e-03
4.2620050e+05,4.5185978e+06,3.8242614e+03,3.3467843e-03
4.2617720e+05,4.5185834e+06,3.8000033e+03,3.3518583e-03
4.2619331e+05,4.5185665e+06,3.8032707e+03,3.3498977e-03
4.2618002e+05,4.5185703e+06,3.8101181e+03,3.3799732e-03
4.2618374e+05,4.5186047e+06,3.7837730e+03,3.3285984e-03
4.2618418e+05,4.5185861e+06,3.8177988e+03,3.3458749e-03
4.2617451e+05,4.5185932e+06,3.8073919e+03,3.3756303e-03
4.2618641e+05,4.5185855e+06,3.8116060e+03,3.3403669e-03
4.2619666e+05,4.5186004e+06,3.8172197e+03,3.3493031e-03
4.2617250e+05,4.5185833e+06,3.8023254e+03,3.3570498e-03
4.2619015e+05,4.5185851e+06,3.8018282e+03,3.3347983e-03
4.2618286e+05,4.5185802e+06,3.8119677e+03,3.3706784e-03
4.2617858e+05,4.5186016e+06,3.8004602e+03,3.3373835e-03
4.2617960e+05,4.5185903e+06,3.8238976e+03,3.3581250e-03
4.2617426e+05,4.5185827e+06,3.8124638e+03,3.3708184e-03
4.2617640e+05,4.5185819e+06,3.7925970e+03,3.3133742e-03
4.2620431e+05,4.5185936e+06,3.8373686e+03,3.3750170e-03
4.2620990e+05,4.5185812e+06,3.8026493e+03,3.3719648e-03
4.2619533e+05,4.5185834e+06,3.7974895e+03,3.3254062e-03
4.2617245e+05,4.5185752e+06,3.8103582e+03,3.3679086e-03
4.2617824e+05,4.5186146e+06,3.8073750e+03,3.3202088e-03
4.2619358e+05,4.5185936e+06,3.8211631e+03,3.3566286e-03
4.2618242e+05,4.5185901e+06,3.8247723e+03,3.3870443e-03
4.2616889e+05,4.5185787e+06,3.7918732e+03,3.3446848e-03
4.2620443e+05,4.5185839e+06,3.8333417e+03,3.3882143e-03
4.2620835e+05,4.5185839e+06,3.8088446e+03,3.3726106e-03
4.2616952e+05,4.5185741e+06,3.7950793e+03,3.3054815e-03
4.2619119e+05,4.5185690e+06,3.8232555e+03,3.4004491e-03
4.2617967e+05,4.5186034e+06,3.8145194e+03,3.3501964e-03
4.2619173e+05,4.5185900e+06,3.8034462e+03,3.3233149e-03
4.2618811e+05,4.5185912e+06,3.8255764e+03,3.3786316e-03
4.2616499e+05,4.5185767e+06,3.7833367e+03,3.3325234e-03
4.2619352e+05,4.5185934e+06,3.8143189e+03,3.3438298e-03
4.2619342e+05,4.5185752e+06,3.8130605e+03,3.3667684e-03
4.2617146e+05,4.5185906e+06,3.8200139e+03,3.3480820e-03
4.2619137e+05,4.5185673e+06,3.8259235e+03,3.4082334e-03
4.2618957e+05,4.5186016e+06,3.8219117e+03,3.3578746e-03
4.2618466e+05,4.5185895e+06,3.7978462e+03,3.3139785e-03
4.2620069e+05,4.5185778e+06,3.8282672e+03,3.3910279e-03
4.2617863e+05,4.5185912e+06,3.7939317e+03,3.3313166e-03
4.2618649e+05,4.5185751e+06,3.7904942e+03,3.3322086e-03
4.2621015e+05,4.5185776e+06,3.8329575e+03,3.3735171e-03
4.2617470e+05,4.5185905e+06,3.8417233e+03,3.3887569e-03
4.2619866e+05,4.5185645e+06,3.7942655e+03,3.3910054e-03
4.2618754e+05,4.5186025e+06,3.8168151e+03,3.3512613e-03
4.2618328e+05,4.5185984e+06,3.7961715e+03,3.3111612e-03
4.2618929e+05,4.5185892e+06,3.8191188e+03,3.3742463e-03
4.2616235e+05,4.5185876e+06,3.7576989e+03,3.2862178e-03
4.2619158e+05,4.5185761e+06,3.8101961e+03,3.3625329e-03
4.2619855e+05,4.5185827e+06,3.8173904e+03,3.3597362e-03
4.2618066e+05,4.5185825e+06,3.8212095e+03,3.3799463e-03
4.2619321e+05,4.5185716e+06,3.7951121e+03,3.3549530e-03
4.2618969e+05,4.5186115e+06,3.8175973e+03,3.3479434e-03
4.2617159e+05,4.5185964e+06,3.7891035e+03,3.3143046e-03
4.2618891e+05,4.5185762e+06,3.8158762e+03,3.3898500e-03
4.2617868e+05,4.5185975e+06,3.7644990e+03,3.2872337e-03
4.2618231e+05,4.5185886e+06,3.8320272e+03,3.3351063e-03
4.2620665e+05,4.5185772e+06,3.8262967e+03,3.3686595e-03
4.2617068e+05,4.5185879e+06,3.8070996e+03,3.3543464e-03
4.2619524e+05,4.5185743e+06,3.7972404e+03,3.3535810e-03
4.2619267e+05,4.5186025e+06,3.7996381e+03,3.3275536e-03
4.2616705e+05,4.5186125e+06,3.7764638e+03,3.2695998e-03
4.2617606e+05,4.5185893e+06,3.8020076e+03,3.3533435e-03
4.2617763e+05,4.5185901e+06,3.7909411e+03,3.3387797e-03
4.2617606e+05,4.5185874e+06,3.8006669e+03,3.3245442e-03
4.2619966e+05,4.5185751e+06,3.8177886e+03,3.3715890e-03
4.2618097e+05,4.5185755e+06,3.8181422e+03,3.3772980e-03
4.2618916e+05,4.5185732e+06,3.8075826e+03,3.3663259e-03
4.2619316e+05,4.5185958e+06,3.8012903e+03,3.3302775e-03
4.2618973e+05,4.5185736e+06,3.7655152e+03,3.3161566e-03
4.2617894e+05,4.5185848e+06,3.8064977e+03,3.3579870e-03
4.2617617e+05,4.5185944e+06,3.7931624e+03,3.3339523e-03
4.2617385e+05,4.5185758e+06,3.8040443e+03,3.3397184e-03
4.2619588e+05,4.5185758e+06,3.8306521e+03,3.3778120e-03
4.2616597e+05,4.5186023e+06,3.8252231e+03,3.3389247e-03
4.2617442e+05,4.5185716e+06,3.7965124e+03,3.3507867e-03
4.2620450e+05,4.5186029e+06,3.7957041e+03,3.2992761e-03
4.2618617e+05,4.5185739e+06,3.7693437e+03,3.3179915e-03
4.2618129e+05,4.5185895e+06,3.8088633e+03,3.3750033e-03
4.2617272e+05,4.5185953e+06,3.7633837e+03,3.3085883e-03
4.2617325e+05,4.5185697e+06,3.8054924e+03,3.3421629e-03
4.2619377e+05,4.5185756e+06,3.8539334e+03,3.3921989e-03
4.2618444e+05,4.5185954e+06,3.8015191e+03,3.3312920e-03
4.2617274e+05,4.5185724e+06,3.7874271e+03,3.3234045e-03
4.2619350e+05,4.5185910e+06,3.8004280e+03,3.3229404e-03
4.2618875e+05,4.5185859e+06,3.7900129e+03,3.3220830e-03
4.2617766e+05,4.5185973e+06,3.7829316e+03,3.3299324e-03
4.2616948e+05,4.5185961e+06,3.7824476e+03,3.3324210e-03
4.2617946e+05,4.5185818e+06,3.8021990e+03,3.3411605e-03
4.2619231e+05,4.5185767e+06,3.8322989e+03,3.3777247e-03
