func,iter,xcen,ycen,depth,s_axis_max,dP_mu,strike,dip
3.224250e+02,15,4.2574739e+05,4.5191406e+06,4.0434321e+03,2.0597752e+03,5.3533111e-03,6.7741444e+01,1.5817019e+01
3.225096e+02,2,4.2282949e+05,4.5165312e+06,6.1038191e+03,2.1692333e+03,2.5255132e-03,6.0322533e+01,2.1076029e+01
3.225197e+02,5,4.2513638e+05,4.5200690e+06,2.9856764e+03,2.2103624e+03,6.9285758e-04,-1.8857981e+01,2.5108082e+01
3.225838e+02,4,4.2352371e+05,4.5179768e+06,2.9321573e+03,9.6419454e+02,8.0322754e-03,-4.1551451e+01,2.9205280e+01
3.227016e+02,8,4.2619582e+05,4.5165526e+06,4.6765523e+03,1.9953343e+03,7.0155596e-03,5.5156443e+01,1.1768735e+01
3.229128e+02,5,4.2654728e+05,4.5171001e+06,4.5495130e+03,2.4550549e+03,3.6583632e-03,1.2402433e+02,2.4846608e+01
3.229552e+02,4,4.2877727e+05,4.5153435e+06,4.8866864e+03,2.5570583e+03,2.4584663e-03,1.2577535e+02,9.9910159e+00
3.229680e+02,4,4.2749077e+05,4.5203501e+06,6.8870067e+03,2.0099425e+03,5.3307687e-03,1.2590937e+02,8.4558461e+00
3.230466e+02,2,4.2521512e+05,4.5176559e+06,5.6486260e+03,3.2009691e+03,3.5188149e-04,4.2924697e+01,7.2035528e+00
3.230801e+02,2,4.2428389e+05,4.5155161e+06,2.9465460e+03,1.2948892e+03,4.4525495e-03,3.6867530e+01,1.8636045e+01
3.231905e+02,3,4.2538558e+05,4.5202608e+06,4.8932526e+03,2.7854051e+03,7.6015491e-04,8.9169516e-01,8.7345620e+00
3.233264e+02,2,4.2858110e+05,4.5177872e+06,4.6502404e+03,1.4433931e+03,3.3676934e-03,7.0372576e+01,2.9581851e+01
3.234566e+02,4,4.2559425e+05,4.5187644e+06,3.5014544e+03,8.5232067e+02,6.7038250e-03,4.4977470e+01,9.2055930e+00
3.234708e+02,2,4.2413940e+05,4.5175858e+06,3.6945623e+03,9.1309311e+02,8.5218920e-03,4.1435878e+01,2.3568764e+01
3.235435e+02,2,4.2462988e+05,4.5193212e+06,4.3739280e+03,1.2081490e+03,4.6995560e-03,1.2170737e+02,1.0569129e+01
3.238228e+02,3,4.2573927e+05,4.5200250e+06,5.3606302e+03,2.3432071e+03,4.2767588e-03,-4.4864154e+01,1.5235598e+01
3.238372e+02,7,4.2478683e+05,4.5196580e+06,4.1639131e+03,2.2993588e+03,3.3249480e-03,1.2752425e+02,1.6776213e+01
3.238647e+02,6,4.2481437e+05,4.5178145e+06,3.5008033e+03,2.5987253e+03,3.0167643e-04,4.7084067e+01,2.0485173e+01
3.238775e+02,9,4.2809814e+05,4.5194874e+06,2.9443360e+03,1.6263434e+03,3.9881890e-03,5.7219440e+01,2.6914696e+01
3.239229e+02,2,4.2769828e+05,4.5167707e+06,5.2203883e+03,1.0264293e+03,9.1906005e-03,5.0476426e+01,7.9424633e+00
3.239637e+02,5,4.2379658e+05,4.5194801e+06,4.3224346e+03,1.4319154e+03,7.0821980e-03,-4.9212105e+01,1.8503980e-01
3.240717e+02,3,4.2443517e+05,4.5184698e+06,5.7468359e+03,2.0493884e+03,1.6555472e-03,-1.0397149e+01,2.9838570e+01
3.240727e+02,6,4.2777387e+05,4.5199327e+06,5.1335155e+03,1.7602429e+03,8.3717565e-03,4.6946636e+01,2.7353667e+01
3.242319e+02,4,4.2457762e+05,4.5185184e+06,6.6404212e+03,1.4226939e+03,6.2277002e-03,1.1156611e+02,2.7990830e+01
3.242422e+02,7,4.2507854e+05,4.5183706e+06,3.1503079e+03,1.4726331e+03,1.2537430e-03,1.2822147e+01,6.5322155e+00
3.243022e+02,5,4.2893174e+05,4.5176483e+06,3.4923644e+03,1.7063798e+03,2.0035503e-03,1.0343881e+02,2.0849366e+01
3.243776e+02,7,4.2433092e+05,4.5200468e+06,5.9050031e+03,2.0900340e+03,3.5670676e-03,6.2466063e+01,9.1734088e+00
3.244489e+02,4,4.2707075e+05,4.5158878e+06,2.2500163e+03,1.3031182e+03,8.5289682e-03,7.4932853e+01,1.1336345e+01
3.244792e+02,2,4.2839239e+05,4.5183021e+06,6.1989243e+03,2.2777919e+03,1.3087787e-03,4.4701213e+01,5.2123909e+00
3.245775e+02,4,4.2651684e+05,4.5175776e+06,4.2259759e+03,2.8746706e+03,2.7448351e-04,8.3144713e+00,1.4237554e+01
3.247576e+02,5,4.2729525e+05,4.5181102e+06,3.1743521e+03,2.8754212e+03,2.0562976e-04,9.0188274e+01,5.3923405e+00
3.248687e+02,6,4.2445737e+05,4.5196674e+06,5.5042867e+03,1.8750045e+03,7.4386424e-03,6.8393644e+00,1.9638623e+01
3.249244e+02,2,4.2611470e+05,4.5174166e+06,3.1440013e+03,9.3091959e+02,5.2306041e-03,-1.6331076e+01,1.0745554e+01
3.249257e+02,3,4.2972454e+05,4.5163451e+06,4.7972691e+03,2.1283183e+03,2.6322361e-03,1.1710660e+02,2.2160882e+01
3.249960e+02,9,4.2587888e+05,4.5181497e+06,2.3146745e+03,1.3455022e+03,1.0196267e-03,1.0654225e+02,1.1239758e+01
3.250718e+02,2,4.2787547e+05,4.5161073e+06,4.0624771e+03,1.0383843e+03,7.7073017e-03,8.9989491e+01,2.6254545e+01
3.252719e+02,9,4.2588596e+05,4.5176944e+06,3.2477030e+03,2.3980998e+03,2.4834502e-03,8.3026565e+01,2.5353108e+01
3.253105e+02,0,4.2996241e+05,4.5177195e+06,5.4617946e+03,1.4242169e+03,9.3967779e-03,6.4547371e+01,9.8029028e+00
3.253395e+02,7,4.2648265e+05,4.5198085e+06,3.7804518e+03,1.0415825e+03,6.4382673e-03,-8.0806162e+00,1.6371008e+01
3.254137e+02,3,4.2397504e+05,4.5153653e+06,2.9975069e+03,1.0294701e+03,9.5594654e-03,1.5356787e+01,1.9766422e+01
3.254442e+02,2,4.2695800e+05,4.5164826e+06,6.0268648e+03,1.6717368e+03,3.9592291e-03,-2.8193242e+01,2.7738397e+01
3.256072e+02,11,4.2580820e+05,4.5185911e+06,3.4969982e+03,2.6305392e+03,2.4038790e-04,4.7150063e+01,1.9512857e+01
3.256329e+02,2,4.2447056e+05,4.5155076e+06,6.1409544e+03,3.8851705e+03,1.4592296e-03,9.0963658e+01,6.8142179e+00
3.256612e+02,3,4.2606000e+05,4.5186584e+06,6.4354887e+03,3.6595202e+03,2.8730087e-04,8.5513704e+01,2.7001730e+01
3.256618e+02,1,4.2615149e+05,4.5204416e+06,6.6430402e+03,1.5900954e+03,7.0673023e-03,9.7393563e+01,2.8793406e+01
3.256913e+02,4,4.3008988e+05,4.5165168e+06,6.2050878e+03,2.0284427e+03,3.8104269e-03,9.8889162e+01,5.7124384e+00
3.258444e+02,3,4.2480236e+05,4.5189076e+06,4.1359899e+03,2.4053414e+03,3.0321858e-03,-4.2539480e+01,2.9427526e+01
3.259238e+02,3,4.2397078e+05,4.5198490e+06,5.1589706e+03,1.8538343e+03,4.2094216e-03,9.5630094e+01,1.5025108e+01
3.260928e+02,3,4.2667919e+05,4.5171147e+06,5.3347936e+03,2.7474205e+03,3.3741121e-03,8.7343394e+01,2.9064802e+01
3.261945e+02,16,4.2686478e+05,4.5189317e+06,3.0285463e+03,2.6898885e+03,1.6838972e-03,8.8391467e+01,2.2042462e+01
3.262771e+02,1,4.2860023e+05,4.5183324e+06,4.9019795e+03,2.0404601e+03,1.4457965e-03,1.1613652e+02,1.3525476e+01
3.263737e+02,3,4.2387854e+05,4.5179541e+06,2.0219194e+03,1.1959042e+03,6.5737158e-03,5.9266978e+01,1.5266398e+01
3.266153e+02,5,4.2645929e+05,4.5187149e+06,5.6224219e+03,2.5955578e+03,4.8959938e-03,3.2601282e+00,3.2037388e+00
3.266677e+02,6,4.2475514e+05,4.5202117e+06,4.7624541e+03,1.8244029e+03,5.0858634e-03,5.8150527e+01,1.3115491e+01
3.267144e+02,5,4.2832184e+05,4.5179642e+06,5.3533767e+03,1.2244648e+03,6.2024190e-03,5.3810571e+01,2.0495694e+01
3.268161e+02,9,4.2709495e+05,4.5179383e+06,3.2625607e+03,8.1619029e+02,7.2790152e-03,3.3964475e+01,2.0661607e+01
3.268830e+02,3,4.2771161e+05,4.5154670e+06,6.1730765e+03,2.1069636e+03,8.4619856e-03,-1.2410612e+01,2.0157718e+01
3.269505e+02,1,4.2374973e+05,4.5169067e+06,5.5547863e+03,1.4330746e+03,4.8915586e-03,6.7070193e+01,1.3394112e+01
3.269537e+02,4,4.2611097e+05,4.5182580e+06,4.7333123e+03,2.9069227e+03,3.1159805e-04,1.2060599e-01,6.1068074e+00
3.270449e+02,8,4.2745320e+05,4.5171275e+06,3.8400101e+03,2.5338413e+03,2.5131293e-03,9.4823700e+01,1.7161673e+01
3.270887e+02,3,4.2877752e+05,4.5150472e+06,4.2976013e+03,2.2644241e+03,1.6837018e-03,4.1776694e+01,2.8952100e+01
3.271402e+02,0,4.2520563e+05,4.5159352e+06,4.1355622e+03,9.5064053e+02,9.4814742e-03,3.5530756e+01,9.5860493e+00
3.272293e+02,13,4.2630238e+05,4.5181810e+06,2.9715921e+03,1.4942789e+03,9.2629000e-03,8.2756729e+01,8.9722279e+00
3.272377e+02,4,4.2808906e+05,4.5153225e+06,4.4484261e+03,2.3265529e+03,3.0538931e-03,1.0545070e+02,2.6035581e+01
3.272994e+02,1,4.2347775e+05,4.5168246e+06,3.7538061e+03,3.1080544e+03,1.0191402e-03,7.7831033e+01,1.6597410e+01
3.273853e+02,3,4.2481205e+05,4.5186804e+06,6.7794207e+03,1.2904344e+03,7.9167644e-03,-3.8021212e+01,1.4208031e+00
3.274213e+02,2,4.2680585e+05,4.5198265e+06,5.0645575e+03,1.4315566e+03,3.6621621e-03,6.1034066e+01,1.6692476e+01
3.274330e+02,2,4.2821039e+05,4.5189441e+06,6.6998318e+03,2.3822225e+03,1.3682938e-03,5.6886159e+01,5.2738500e+00
3.275301e+02,3,4.2430863e+05,4.5194872e+06,3.2121457e+03,9.2849475e+02,8.0557661e-03,2.7147906e+01,1.3507777e+00
3.275482e+02,1,4.2609520e+05,4.5205361e+06,5.7750245e+03,1.6014407e+03,5.7083368e-03,-3.4234202e+01,9.5800795e+00
3.275532e+02,4,4.2690745e+05,4.5197633e+06,5.1056920e+03,1.5790088e+03,3.5116205e-03,-5.1716311e+00,2.0635654e+01
3.275891e+02,4,4.2786148e+05,4.5190992e+06,6.8152234e+03,1.4714242e+03,8.2546882e-03,-1.9792176e+01,2.0005654e+01
3.275937e+02,6,4.2546307e+05,4.5187466e+06,4.7647553e+03,2.1976782e+03,8.0102477e-04,-2.9218161e+01,1.6888768e+01
3.275969e+02,4,4.2816371e+05,4.5189425e+06,4.2842766e+03,2.4326693e+03,5.9790342e-04,4.3988657e+01,2.3918864e+01
3.276165e+02,7,4.2817466e+05,4.5191775e+06,4.2595582e+03,1.7036554e+03,7.0957495e-03,4.5053334e+01,1.0416287e+01
3.276261e+02,1,4.2496332e+05,4.5200773e+06,4.0101725e+03,2.3984884e+03,6.0349134e-04,1.1523594e+02,5.9804640e+00
3.277127e+02,2,4.2807593e+05,4.5162220e+06,4.4080372e+03,1.3912646e+03,3.8502471e-03,9.5270429e+01,1.3459996e+01
3.277642e+02,8,4.2643505e+05,4.5180897e+06,2.3183894e+03,1.4340107e+03,7.1016632e-03,1.1592151e+02,4.9259524e+00
3.277734e+02,3,4.2538720e+05,4.5175311e+06,6.0946925e+03,2.0796315e+03,9.8203350e-03,4.4631972e+01,1.9337463e+01
3.280769e+02,3,4.2383169e+05,4.5170930e+06,4.7369428e+03,1.0008559e+03,9.9485965e-03,3.4245626e+01,2.6221067e+01
3.280817e+02,2,4.2974954e+05,4.5159522e+06,5.8144483e+03,2.7159338e+03,2.5697818e-03,1.7038612e+01,1.6701124e+01
3.281210e+02,2,4.2421849e+05,4.5163647e+06,4.7274310e+03,3.3164739e+03,3.0308061e-04,-1.1293593e+01,3.0569214e+00
3.281619e+02,7,4.2495641e+05,4.5188107e+06,4.2907613e+03,2.5822277e+03,4.7446489e-04,-3.0005535e+01,2.7651055e+01
3.282334e+02,3,4.2513719e+05,4.5150206e+06,6.0140793e+03,2.4954387e+03,1.0804719e-03,1.0948391e+02,1.1453719e+01
3.284049e+02,6,4.2541352e+05,4.5199615e+06,4.2051583e+03,1.3540336e+03,3.2307165e-03,4.5207821e+01,1.7099033e+01
3.284181e+02,2,4.2402471e+05,4.5176120e+06,2.4845702e+03,8.2763059e+02,7.6956283e-03,4.9283108e+00,2.9301702e+01
3.285884e+02,7,4.2662299e+05,4.5190977e+06,3.5174223e+03,2.2559969e+03,3.5090119e-03,9.2107782e+01,2.5431113e+01
3.287718e+02,2,4.2723932e+05,4.5160013e+06,6.9687958e+03,2.3948191e+03,1.7876386e-03,-3.4920671e+01,2.2365964e+01
3.288363e+02,6,4.2314157e+05,4.5178415e+06,3.5295575e+03,1.2970299e+03,7.1306065e-03,1.2180609e+02,1.5100406e+01
3.290156e+02,1,4.2258513e+05,4.5172033e+06,6.7716930e+03,2.1175562e+03,4.4936127e-03,1.1038409e+02,5.4128627e+00
3.290684e+02,7,4.2641648e+05,4.5201734e+06,3.1369654e+03,1.0626653e+03,6.2056890e-03,-1.1351767e+01,1.9534805e+01
3.290846e+02,2,4.2729318e+05,4.5204327e+06,5.3822274e+03,2.5390562e+03,1.0030258e-03,7.7090571e+01,1.2469803e+01
3.291475e+02,4,4.2484213e+05,4.5188523e+06,4.3196078e+03,1.4727586e+03,2.0800739e-03,7.6924926e+01,1.6732886e+01
3.291553e+02,6,4.2812278e+05,4.5163586e+06,3.0549244e+03,1.7495635e+03,1.6030064e-03,1.1181066e+02,1.4332094e+01
3.291892e+02,6,4.2568058e+05,4.5187375e+06,3.8266304e+03,1.3075186e+03,2.0770450e-03,5.0872871e+01,1.3042940e+01
3.292134e+02,2,4.2396020e+05,4.5181073e+06,5.2006911e+03,1.6484510e+03,2.5941163e-03,9.0643042e+01,7.6721279e+00
3.292500e+02,3,4.2431066e+05,4.5155387e+06,3.5004034e+03,1.8414621e+03,1.5843418e-03,7.6234926e+01,2.0317880e+01
3.293428e+02,4,4.2655537e+05,4.5193233e+06,4.7634192e+03,1.5415065e+03,2.0923185e-03,8.0473594e+01,1.6642453e+01
3.295844e+02,2,4.2943040e+05,4.5191373e+06,6.3727821e+03,1.6910244e+03,6.8396382e-03,4.8076536e+01,1.1332489e+01
3.296086e+02,2,4.2407669e+05,4.5192198e+06,5.3917191e+03,2.9018906e+03,6.4867638e-04,1.3412231e+01,7.7391848e-01
3.296171e+02,7,4.2399884e+05,4.5192664e+06,3.3702700e+03,1.5785279e+03,5.2671708e-03,4.1572114e+01,6.2411453e+00
3.296497e+02,8,4.2520389e+05,4.5202329e+06,3.3598088e+03,1.4701570e+03,6.5737827e-03,5.8626947e+01,1.5415399e+01
3.296707e+02,4,4.2426734e+05,4.5185220e+06,6.3653435e+03,2.4070393e+03,5.7158184e-03,1.1969939e+02,2.1593815e+01
3.296791e+02,7,4.2719229e+05,4.5175295e+06,3.9583527e+03,2.6509434e+03,3.3383432e-04,7.8730503e+01,5.5985686e+00
3.296884e+02,3,4.2394300e+05,4.5179680e+06,2.0918814e+03,1.0346760e+03,9.7302158e-03,1.0086480e+02,5.9032053e+00
3.296887e+02,4,4.2827358e+05,4.5180641e+06,3.9823936e+03,2.1958903e+03,7.0488275e-04,9.3403329e+01,2.0589092e+01
3.297223e+02,5,4.2690891e+05,4.5200763e+06,4.0734617e+03,2.6278612e+03,2.2484756e-03,1.0554197e+02,2.9303125e+01
3.297566e+02,3,4.2588545e+05,4.5181752e+06,3.5792317e+03,2.7921430e+03,2.0552791e-03,-4.4432464e+01,1.8509945e+01
3.298341e+02,1,4.2733758e+05,4.5202605e+06,5.1712225e+03,1.4105795e+03,5.2477455e-03,7.8504228e+01,6.4828327e+00
3.298396e+02,2,4.2735365e+05,4.5151138e+06,5.0353153e+03,1.1638136e+03,8.2819421e-03,-5.4370512e+00,8.4781092e+00
3.299373e+02,4,4.2545775e+05,4.5171960e+06,3.5211685e+03,2.2627841e+03,4.5860664e-04,-6.2865685e+00,2.9286600e+01
3.300124e+02,2,4.2246916e+05,4.5158866e+06,6.1593510e+03,1.5592289e+03,8.1219916e-03,1.7318341e+00,1.7178096e+01
3.300503e+02,2,4.2529425e+05,4.5160942e+06,5.8145923e+03,2.5420054e+03,4.8656137e-03,4.7158549e+01,4.9587935e+00
3.300753e+02,8,4.2760483e+05,4.5182031e+06,5.1168738e+03,1.0931557e+03,8.3164630e-03,-8.9585873e+00,1.4428928e+01
3.300826e+02,1,4.2535582e+05,4.5150451e+06,2.4917200e+03,1.3698609e+03,2.8105793e-03,-1.1168708e+01,1.5231115e+01
3.301285e+02,0,4.2414940e+05,4.5153118e+06,3.3113202e+03,2.5827728e+03,6.0911555e-04,3.9345924e+01,1.7945601e+01
3.301413e+02,10,4.2644458e+05,4.5196679e+06,3.1797322e+03,1.4661715e+03,1.2262553e-03,6.9824695e+01,1.8312094e+01
3.301889e+02,2,4.2282739e+05,4.5162407e+06,6.1990097e+03,1.9938272e+03,6.2620166e-03,1.1710492e+02,6.2237591e+00
3.303331e+02,5,4.2639534e+05,4.5207058e+06,5.4018998e+03,2.2661835e+03,3.8608533e-03,8.6876691e+01,1.9101919e+01
3.303404e+02,9,4.2530636e+05,4.5174992e+06,3.4171213e+03,2.1689810e+03,4.3767249e-04,8.8961569e+01,2.3496309e+01
3.303969e+02,4,4.2621525e+05,4.5164549e+06,4.6263561e+03,9.9064544e+02,7.4975720e-03,5.0118491e+01,1.9309510e+01
3.304959e+02,5,4.2654866e+05,4.5170146e+06,5.7144560e+03,3.9715247e+03,1.9278889e-04,-3.8389327e+01,2.6667710e-01
3.305224e+02,4,4.2863421e+05,4.5167619e+06,5.9722343e+03,3.0548362e+03,2.3982281e-03,5.0811829e+01,1.5384466e+01
3.305422e+02,6,4.2563532e+05,4.5188612e+06,2.7435092e+03,1.2955744e+03,1.2607249e-03,3.8629384e+01,1.3494966e+01
3.305478e+02,8,4.2639931e+05,4.5204008e+06,4.7029601e+03,1.6000604e+03,9.5350831e-03,7.3046343e+01,1.4590612e+01
3.305840e+02,12,4.2490687e+05,4.5197737e+06,2.3516226e+03,1.4635593e+03,4.2017646e-03,5.9223075e+01,1.8285959e+01
3.305901e+02,0,4.2470943e+05,4.5170225e+06,3.5691340e+03,1.3452522e+03,2.2276351e-03,2.6473152e+01,2.7244372e+01
3.306514e+02,4,4.2900729e+05,4.5182940e+06,4.7181593e+03,2.4436528e+03,1.2212729e-03,-1.9515292e+01,1.3306880e+01
3.307538e+02,11,4.2523852e+05,4.5184151e+06,3.9040476e+03,2.8831186e+03,2.2945957e-04,6.5649953e+01,1.4199400e+01
3.307612e+02,0,4.2749717e+05,4.5191716e+06,6.3887470e+03,1.2139811e+03,8.2819996e-03,5.0383964e+01,1.7328481e+00
3.310448e+02,8,4.2648460e+05,4.5186631e+06,3.5622671e+03,1.7310421e+03,7.7908114e-03,7.0615542e+01,2.6440579e+01
3.312574e+02,10,4.2689853e+05,4.5183383e+06,4.2303739e+03,2.6356293e+03,3.1866939e-04,7.5021801e+01,2.0010694e+01
3.313272e+02,8,4.2410119e+05,4.5179568e+06,3.2289569e+03,2.2704873e+03,2.2590865e-03,6.6498702e+01,2.3693434e+01
3.314090e+02,4,4.2809041e+05,4.5159697e+06,3.4426757e+03,1.0135613e+03,7.9510079e-03,8.5620362e+00,1.1194333e+00
3.314267e+02,2,4.2872526e+05,4.5162232e+06,5.8291061e+03,1.9363080e+03,8.6118438e-03,2.2985842e+01,1.0798074e+01
3.314403e+02,4,4.2874503e+05,4.5190662e+06,6.3324572e+03,1.9563419e+03,7.6301817e-03,1.1772784e+02,2.1345095e+01
3.314435e+02,3,4.2772178e+05,4.5203237e+06,5.5535120e+03,2.8285947e+03,1.2750242e-03,1.2072547e+01,6.7093132e+00
3.316009e+02,3,4.2549637e+05,4.5175842e+06,5.4171407e+03,1.0822332e+03,6.8902337e-03,5.2336863e+01,2.9001559e+01
3.316350e+02,2,4.2730997e+05,4.5170075e+06,3.4073922e+03,1.6409516e+03,1.1781075e-03,7.4836694e+01,1.0789161e+01
3.316431e+02,2,4.2783266e+05,4.5164748e+06,4.7952912e+03,1.5933626e+03,3.1763583e-03,-3.0505474e+01,1.2303332e+01
3.316984e+02,7,4.2583099e+05,4.5186843e+06,4.0175677e+03,2.3355736e+03,3.8422635e-03,1.2853199e+02,2.9861664e+01
3.317332e+02,11,4.2544025e+05,4.5184767e+06,3.1331562e+03,1.9580469e+03,4.0317707e-03,1.0491731e+02,2.4988061e+01
3.317929e+02,1,4.2286528e+05,4.5165483e+06,6.9959623e+03,2.7737008e+03,3.1039854e-03,9.4067803e+01,1.5021801e+01
3.318184e+02,3,4.2569709e+05,4.5195482e+06,3.8588107e+03,1.6050232e+03,1.5263340e-03,7.4686362e+00,2.9488264e+01
3.318835e+02,1,4.3039512e+05,4.5150503e+06,6.5197771e+03,2.8959952e+03,1.8362471e-03,1.5612828e+01,6.2288114e+00
3.319640e+02,8,4.2439960e+05,4.5200187e+06,2.7660243e+03,1.4715860e+03,2.9372901e-03,6.1922818e+01,1.4290218e+01
3.320111e+02,13,4.2589030e+05,4.5183438e+06,2.6648669e+03,2.8593650e+03,1.2287818e-03,8.4153258e+01,1.7762835e+01
3.320353e+02,6,4.2518662e+05,4.5184061e+06,4.6728437e+03,3.7684594e+03,1.1634755e-03,9.8330686e+01,7.4218882e+00
3.321687e+02,9,4.2414817e+05,4.5180115e+06,2.8299093e+03,1.3453932e+03,9.4097987e-03,3.4830633e+01,1.9243603e+00
3.322983e+02,5,4.2726357e+05,4.5180112e+06,5.5542468e+03,1.0217631e+03,8.7991753e-03,7.4137383e+01,8.5485098e+00
3.323033e+02,0,4.2249148e+05,4.5169106e+06,5.9525680e+03,2.0888559e+03,3.0864562e-03,1.9123433e+01,2.5646545e+01
3.323798e+02,13,4.2665249e+05,4.5208916e+06,2.8452934e+03,1.6883551e+03,2.2666162e-03,8.4339587e+01,2.9813057e+01
3.324738e+02,3,4.2812619e+05,4.5174927e+06,2.0660787e+03,8.5901360e+02,6.5581006e-03,8.9142827e+01,1.6131089e+01
3.324847e+02,4,4.2450839e+05,4.5181978e+06,6.8609014e+03,1.5531124e+03,4.5581710e-03,2.6035843e+01,4.1668167e+00
3.325585e+02,1,4.2890427e+05,4.5154854e+06,6.7934157e+03,2.1705257e+03,2.1735579e-03,1.1451088e+02,1.4912850e+01
3.326110e+02,4,4.2705502e+05,4.5191941e+06,5.3176626e+03,1.9519308e+03,1.3303061e-03,5.2591536e+01,1.8591026e+01
3.327813e+02,1,4.2801091e+05,4.5161501e+06,3.0167149e+03,2.4256398e+03,4.7934903e-04,4.7707910e+01,2.3836885e+01
3.328110e+02,4,4.2470648e+05,4.5183365e+06,5.4980926e+03,3.1081615e+03,2.3865199e-03,7.5882499e+01,1.6553107e+01
3.330435e+02,1,4.2659324e+05,4.5170420e+06,3.6552257e+03,1.0540899e+03,4.1498961e-03,7.5529228e+01,1.6243955e+01
3.330449e+02,2,4.3020644e+05,4.5169715e+06,5.7162642e+03,1.8373873e+03,4.0388729e-03,4.7708879e+01,2.7429581e+01
3.331553e+02,14,4.2688034e+05,4.5177710e+06,3.8524891e+03,2.0784889e+03,4.8408708e-03,7.7943026e+01,1.6759531e+01
3.331894e+02,11,4.2672775e+05,4.5191056e+06,3.3714153e+03,2.4914785e+03,2.4740019e-03,4.9095675e+01,1.4956100e+01
3.332380e+02,6,4.2640458e+05,4.5173529e+06,5.3328848e+03,3.6267222e+03,2.0182570e-04,6.2026494e+01,3.8334259e+00
3.332559e+02,7,4.2754081e+05,4.5198559e+06,4.2865555e+03,1.2737242e+03,7.6350539e-03,-1.2737337e+00,2.5999808e+01
3.333452e+02,9,4.2570018e+05,4.5178189e+06,3.5111129e+03,1.6058173e+03,9.2657608e-03,5.3191869e+01,1.2146112e+01
3.333887e+02,5,4.2424213e+05,4.5184696e+06,5.5367601e+03,2.0269405e+03,7.7292066e-03,-2.1162517e+01,1.9571818e+01
3.334528e+02,4,4.2300050e+05,4.5168674e+06,3.8775293e+03,1.3435805e+03,9.1925043e-03,-9.3680841e+00,1.8361818e+01
3.335705e+02,8,4.2727227e+05,4.5189294e+06,5.3292270e+03,3.3633372e+03,1.9592451e-03,1.2608561e+02,5.2690447e+00
3.336415e+02,8,4.2793696e+05,4.5186987e+06,2.7697502e+03,2.6419893e+03,2.5991279e-04,1.0557878e+02,1.9288065e+01
3.338469e+02,6,4.2351464e+05,4.5187494e+06,3.6271425e+03,1.7333028e+03,1.8095053e-03,6.1651511e+01,2.8223480e+01
3.340939e+02,2,4.2690780e+05,4.5175686e+06,4.1357383e+03,1.4122489e+03,2.0077247e-03,2.8790531e+01,2.6461952e+01
3.342041e+02,4,4.2761064e+05,4.5188386e+06,6.5728769e+03,1.4905143e+03,4.4780629e-03,8.9842790e+01,1.3068834e+01
3.342105e+02,0,4.2972268e+05,4.5157553e+06,6.1379061e+03,1.9968418e+03,6.0010329e-03,-3.3862598e+01,1.0187036e+01
3.342682e+02,4,4.2487687e+05,4.5164771e+06,4.7593761e+03,1.0166539e+03,8.8071852e-03,8.0545808e+01,8.2247554e+00
3.342722e+02,6,4.2736793e+05,4.5180834e+06,4.6596306e+03,1.7730712e+03,1.7712053e-03,-2.3937937e+01,2.3768284e+01
3.342796e+02,14,4.2618423e+05,4.5185394e+06,3.3860836e+03,2.0242887e+03,4.5039222e-03,9.0149658e+01,2.6925906e+01
3.342856e+02,9,4.2600440e+05,4.5194105e+06,3.3216798e+03,2.4762819e+03,2.6729603e-04,1.2408853e+02,1.2701136e+01
3.343149e+02,1,4.2860202e+05,4.5181462e+06,4.1001476e+03,1.7006447e+03,1.6329081e-03,7.1346958e+01,2.2703601e+01
3.343322e+02,1,4.2860801e+05,4.5156731e+06,5.2911046e+03,1.3724662e+03,9.5095640e-03,-2.4219459e+01,1.8917889e+01
3.343463e+02,4,4.2519488e+05,4.5200880e+06,3.6231274e+03,1.1378472e+03,4.0321997e-03,9.5682757e+01,1.6806630e+01
3.344820e+02,3,4.2678240e+05,4.5162897e+06,5.9024958e+03,3.5341417e+03,1.8437299e-03,4.2359616e+00,1.4935991e+01
3.344972e+02,10,4.2597221e+05,4.5186009e+06,3.3544935e+03,1.9689750e+03,4.9430273e-04,1.6533645e+01,9.2040249e+00
3.345175e+02,6,4.2460121e+05,4.5174697e+06,2.4015726e+03,1.5178964e+03,5.4263218e-03,8.0630237e+01,2.3419886e+01
3.346502e+02,1,4.2803934e+05,4.5172445e+06,3.1224608e+03,1.0879006e+03,5.7369539e-03,-2.8710399e+01,1.1648480e+01
3.347107e+02,17,4.2567565e+05,4.5185159e+06,2.9297976e+03,1.5925466e+03,7.0694110e-03,5.0549588e+01,2.8186888e+01
3.348112e+02,1,4.2926419e+05,4.5182478e+06,3.9612258e+03,1.3967162e+03,4.7384309e-03,8.5324501e+01,2.1994063e+01
3.348187e+02,2,4.2656917e+05,4.5161748e+06,6.8802587e+03,1.7092038e+03,2.9732676e-03,1.2053204e+02,1.6658379e+01
3.348455e+02,7,4.2645871e+05,4.5183750e+06,5.4696517e+03,3.0534919e+03,3.4342906e-04,1.1837506e+02,5.7963522e+00
3.348867e+02,12,4.2556238e+05,4.5195809e+06,2.0709282e+03,1.7397342e+03,2.9512790e-03,1.1561905e+02,2.2653465e+01
3.349985e+02,3,4.2384011e+05,4.5195696e+06,3.9420833e+03,1.3939764e+03,7.1871728e-03,1.2638285e+02,1.1728254e+01
