xcen,ycen,depth,radius,dP_mu
4.2619103e+05,4.5185830e+06,3.8825961e+03,7.6480247e+02,7.6824874e-03
4.2619281e+05,4.5185814e+06,3.8454472e+03,8.0037093e+02,6.5804910e-03
4.2618642e+05,4.5185638e+06,3.8550713e+03,8.8618767e+02,4.8908084e-03
4.2619989e+05,4.5185869e+06,3.8902757e+03,7.6979972e+02,7.4950520e-03
4.2619112e+05,4.5185961e+06,3.8572772e+03,7.5465880e+02,7.7922470e-03
4.2620507e+05,4.5186046e+06,3.8601308e+03,7.9854394e+02,6.6339067e-03
4.2619444e+05,4.5185915e+06,3.8251426e+03,7.7651362e+02,7.1383957e-03
4.2619187e+05,4.5185838e+06,3.8852372e+03,7.5560089e+02,7.8639003e-03
4.2617407e+05,4.5185837e+06,3.8454420e+03,8.2082012e+02,6.0670539e-03
4.2617844e+05,4.5185907e+06,3.7740377e+03,1.0694577e+03,2.7024876e-03
4.2618856e+05,4.5185916e+06,3.8748917e+03,7.4732039e+02,8.1585671e-03
4.2620301e+05,4.5185818e+06,3.8512591e+03,7.6386829e+02,7.5417718e-03
4.2618634e+05,4.5185630e+06,3.8551660e+03,8.8929678e+02,4.8226018e-03
4.2619548e+05,4.5185734e+06,3.9084998e+03,7.5782715e+02,7.9113359e-03
4.2618855e+05,4.5186045e+06,3.8314454e+03,7.5348671e+02,7.7398209e-03
4.2620060e+05,4.5185933e+06,3.8720596e+03,7.7951937e+02,7.1652501e-03
4.2620238e+05,4.5185962e+06,3.8173771e+03,7.6837474e+02,7.3167416e-03
4.2618103e+05,4.5185771e+06,3.8919364e+03,7.4409558e+02,8.2443536e-03
4.2617503e+05,4.5185821e+06,3.8462024e+03,8.2617468e+02,5.9697434e-03
4.2617844e+05,4.5185907e+06,3.7740377e+03,1.0694577e+03,2.7024876e-03
4.2618385e+05,4.5185930e+06,3.9037744e+03,7.2923827e+02,8.8132867e-03
4.2619570e+05,4.5185795e+06,3.8938242e+03,7.4980878e+02,8.1380221e-03
4.2618634e+05,4.5185630e+06,3.8551660e+03,8.8929678e+02,4.8226018e-03
4.2619632e+05,4.5185823e+06,3.9016390e+03,7.5996054e+02,7.8057369e-03
4.2619369e+05,4.5185920e+06,3.8551102e+03,7.6196241e+02,7.5611724e-03
4.2620111e+05,4.5185941e+06,3.8633438e+03,7.6505606e+02,7.5083818e-03
4.2618834e+05,4.5185876e+06,3.8238407e+03,8.0093006e+02,6.5375531e-03
4.2617904e+05,4.5185807e+06,3.9291225e+03,7.1604984e+02,9.3164632e-03
4.2617539e+05,4.5185822e+06,3.8469825e+03,8.2497700e+02,6.0017423e-03
4.2617839e+05,4.5185906e+06,3.7750618e+03,1.0660050e+03,2.7488574e-03
4.2617488e+05,4.5185984e+06,3.9115930e+03,7.1104983e+02,9.4828404e-03
4.2620680e+05,4.5185712e+06,3.8790177e+03,7.5075506e+02,7.9913759e-03
4.2618126e+05,4.5185719e+06,3.8513743e+03,8.5949568e+02,5.3689296e-03
4.2619609e+05,4.5185916e+06,3.8847713e+03,7.5879028e+02,7.7426925e-03
4.2619206e+05,4.5185981e+06,3.8216695e+03,7.6910827e+02,7.2608594e-03
4.2619578e+05,4.5186029e+06,3.8694282e+03,7.6706765e+02,7.4703043e-03
4.2618748e+05,4.5185871e+06,3.8205914e+03,8.0503301e+02,6.4254236e-03
4.2617968e+05,4.5185873e+06,3.9176506e+03,7.1680598e+02,9.2765562e-03
4.2617463e+05,4.5185824e+06,3.8479779e+03,8.2321543e+02,6.0655393e-03
4.2617839e+05,4.5185906e+06,3.7750618e+03,1.0660050e+03,2.7488574e-03
4.2617478e+05,4.5186049e+06,3.9020597e+03,7.1059810e+02,9.4874751e-03
4.2620418e+05,4.5185790e+06,3.8770386e+03,7.5444810e+02,7.8721947e-03
4.2618049e+05,4.5185708e+06,3.8495286e+03,8.6500993e+02,5.2380106e-03
4.2619464e+05,4.5185930e+06,3.8936429e+03,7.5615010e+02,7.8446366e-03
4.2619121e+05,4.5185903e+06,3.8358462e+03,7.8505317e+02,6.9706263e-03
4.2619603e+05,4.5186034e+06,3.8708813e+03,7.6593805e+02,7.5013932e-03
4.2619928e+05,4.5185922e+06,3.8730803e+03,7.6324698e+02,7.5412708e-03
4.2618487e+05,4.5185887e+06,3.9020924e+03,7.2279756e+02,9.0414073e-03
4.2618952e+05,4.5185898e+06,3.8805270e+03,7.7955540e+02,7.1938954e-03
4.2617839e+05,4.5185906e+06,3.7750618e+03,1.0660050e+03,2.7488574e-03
4.2618319e+05,4.5185936e+06,3.8950066e+03,7.1145141e+02,9.3995084e-03
4.2620655e+05,4.5185749e+06,3.8723711e+03,7.5238687e+02,7.9356031e-03
4.2618077e+05,4.5185702e+06,3.8495159e+03,8.6426554e+02,5.2588271e-03
4.2619125e+05,4.5185899e+06,3.9058062e+03,7.6093067e+02,7.7387000e-03
4.2618749e+05,4.5186056e+06,3.8256742e+03,7.9283879e+02,6.7085411e-03
4.2619667e+05,4.5186060e+06,3.8761086e+03,7.7370166e+02,7.2779432e-03
4.2619579e+05,4.5185945e+06,3.8739106e+03,7.6400485e+02,7.5725498e-03
4.2618463e+05,4.5185750e+06,3.9170195e+03,7.1977449e+02,9.1810215e-03
4.2618863e+05,4.5185897e+06,3.8845511e+03,7.6863982e+02,7.5488926e-03
4.2617839e+05,4.5185906e+06,3.7750618e+03,1.0660050e+03,2.7488574e-03
4.2618529e+05,4.5185898e+06,3.8983498e+03,7.0572668e+02,9.5756694e-03
4.2621077e+05,4.5185819e+06,3.8612053e+03,7.4875414e+02,7.9860792e-03
4.2618233e+05,4.5185786e+06,3.8436939e+03,8.4751246e+02,5.5976009e-03
4.2619268e+05,4.5185869e+06,3.9082181e+03,7.5838661e+02,7.8054423e-03
4.2618859e+05,4.5186120e+06,3.8204230e+03,7.8054957e+02,6.9516963e-03
4.2618868e+05,4.5186004e+06,3.8932090e+03,7.5687528e+02,7.9108816e-03
4.2619743e+05,4.5185928e+06,3.8756497e+03,7.5282346e+02,7.9327266e-03
4.2619629e+05,4.5185730e+06,3.8955695e+03,7.2969972e+02,8.7757695e-03
4.2619022e+05,4.5185787e+06,3.9067902e+03,7.9495294e+02,6.8306056e-03
4.2617839e+05,4.5185906e+06,3.7750618e+03,1.0660050e+03,2.7488574e-03
4.2618566e+05,4.5185803e+06,3.8937276e+03,7.0249968e+02,9.6915495e-03
4.2620620e+05,4.5185843e+06,3.8706565e+03,7.3502342e+02,8.4693593e-03
4.2618143e+05,4.5185761e+06,3.8401797e+03,8.5733067e+02,5.3776550e-03
4.2619075e+05,4.5185974e+06,3.8763773e+03,7.5805424e+02,7.6813712e-03
4.2619321e+05,4.5186057e+06,3.8332629e+03,7.8002030e+02,7.0602534e-03
4.2618638e+05,4.5186005e+06,3.9034361e+03,7.2372624e+02,8.9773667e-03
4.2620514e+05,4.5185880e+06,3.8728389e+03,7.4468017e+02,8.2678770e-03
4.2618915e+05,4.5185570e+06,3.9191576e+03,7.2115106e+02,9.1719870e-03
4.2619045e+05,4.5185865e+06,3.8839600e+03,7.9381992e+02,6.8158703e-03
4.2617844e+05,4.5185906e+06,3.7752536e+03,1.0650182e+03,2.7634986e-03
4.2618795e+05,4.5185893e+06,3.8726093e+03,7.2951822e+02,8.7767348e-03
4.2619876e+05,4.5185798e+06,3.8818793e+03,7.2852380e+02,8.7438897e-03
4.2618143e+05,4.5185761e+06,3.8401797e+03,8.5733067e+02,5.3776550e-03
4.2618860e+05,4.5185956e+06,3.8793095e+03,7.5010531e+02,7.9561624e-03
4.2619202e+05,4.5186076e+06,3.8298225e+03,7.8416024e+02,6.9306083e-03
4.2618653e+05,4.5186082e+06,3.9072875e+03,7.3164022e+02,8.7118761e-03
4.2620225e+05,4.5185921e+06,3.8683555e+03,7.6704265e+02,7.5182063e-03
4.2619605e+05,4.5185697e+06,3.8938915e+03,7.2490492e+02,8.9549172e-03
4.2618938e+05,4.5185873e+06,3.8844341e+03,7.8972279e+02,6.9231073e-03
4.2617844e+05,4.5185906e+06,3.7752536e+03,1.0650182e+03,2.7634986e-03
4.2618564e+05,4.5185960e+06,3.8704757e+03,7.0970066e+02,9.3924177e-03
4.2620368e+05,4.5185831e+06,3.8673816e+03,7.3115402e+02,8.6436683e-03
4.2618132e+05,4.5185763e+06,3.8390505e+03,8.5927765e+02,5.3234067e-03
4.2619260e+05,4.5185992e+06,3.8835567e+03,7.3702342e+02,8.3964143e-03
4.2619151e+05,4.5186069e+06,3.8314587e+03,7.8548270e+02,6.9255422e-03
4.2619133e+05,4.5186083e+06,3.8991233e+03,7.3728057e+02,8.4937443e-03
4.2621433e+05,4.5185789e+06,3.8918870e+03,7.6642324e+02,7.5689817e-03
4.2618977e+05,4.5185573e+06,3.9151363e+03,7.1474778e+02,9.3695153e-03
4.2618960e+05,4.5185834e+06,3.8816663e+03,7.9636696e+02,6.7238131e-03
4.2617844e+05,4.5185906e+06,3.7752536e+03,1.0650182e+03,2.7634986e-03
4.2618393e+05,4.5185953e+06,3.8699797e+03,7.0521483e+02,9.5580854e-03
4.2619650e+05,4.5185862e+06,3.8659613e+03,7.1900620e+02,9.0849765e-03
4.2618132e+05,4.5185763e+06,3.8390505e+03,8.5927765e+02,5.3234067e-03
4.2619333e+05,4.5185986e+06,3.8829261e+03,7.3865596e+02,8.3335323e-03
4.2619099e+05,4.5186088e+06,3.8407647e+03,7.7404409e+02,7.2496542e-03
4.2619398e+05,4.5186088e+06,3.9060708e+03,7.3812601e+02,8.4514862e-03
4.2620919e+05,4.5185843e+06,3.8713815e+03,7.5134989e+02,8.0102715e-03
4.2619205e+05,4.5185715e+06,3.8955022e+03,7.1870179e+02,9.1663425e-03
4.2618979e+05,4.5185842e+06,3.8817312e+03,7.9339592e+02,6.8066834e-03
4.2617844e+05,4.5185906e+06,3.7752536e+03,1.0650182e+03,2.7634986e-03
4.2617857e+05,4.5185912e+06,3.8630008e+03,6.9848693e+02,9.8911731e-03
4.2619497e+05,4.5185896e+06,3.8704098e+03,7.2375503e+02,8.9066870e-03
4.2618132e+05,4.5185763e+06,3.8390505e+03,8.5927765e+02,5.3234067e-03
4.2618970e+05,4.5185941e+06,3.8791795e+03,7.4126827e+02,8.3489624e-03
4.2619029e+05,4.5186055e+06,3.8480303e+03,7.6673420e+02,7.5032259e-03
4.2619186e+05,4.5185818e+06,3.9155567e+03,7.2212776e+02,9.0695118e-03
4.2620357e+05,4.5185959e+06,3.8742830e+03,7.4431951e+02,8.2032613e-03
4.2618834e+05,4.5185809e+06,3.8805292e+03,7.1312044e+02,9.3485323e-03
4.2618979e+05,4.5185842e+06,3.8817312e+03,7.9339592e+02,6.8066834e-03
4.2617844e+05,4.5185906e+06,3.7752536e+03,1.0650182e+03,2.7634986e-03
4.2618065e+05,4.5185904e+06,3.8671979e+03,7.0048255e+02,9.8022043e-03
4.2619888e+05,4.5185892e+06,3.8724701e+03,7.2977523e+02,8.6727610e-03
4.2618132e+05,4.5185763e+06,3.8390505e+03,8.5927765e+02,5.3234067e-03
4.2619289e+05,4.5185921e+06,3.8700896e+03,7.1869475e+02,8.9817704e-03
4.2618824e+05,4.5186122e+06,3.8379141e+03,7.8249327e+02,6.9910511e-03
4.2619230e+05,4.5185776e+06,3.9229421e+03,7.2071138e+02,9.1588430e-03
4.2620863e+05,4.5186019e+06,3.8815946e+03,7.5322656e+02,7.9290475e-03
4.2619081e+05,4.5185822e+06,3.8727900e+03,7.4477440e+02,8.2317662e-03
4.2618933e+05,4.5185845e+06,3.8772126e+03,8.0106990e+02,6.5787514e-03
4.2617844e+05,4.5185906e+06,3.7752536e+03,1.0650182e+03,2.7634986e-03
4.2617719e+05,4.5185942e+06,3.8507183e+03,6.9444292e+02,9.9944196e-03
4.2619517e+05,4.5185843e+06,3.8723231e+03,7.2219598e+02,8.9249858e-03
4.2618127e+05,4.5185763e+06,3.8387894e+03,8.5967591e+02,5.3148175e-03
4.2619310e+05,4.5186001e+06,3.8557297e+03,7.6445337e+02,7.4802059e-03
4.2618883e+05,4.5186130e+06,3.8418862e+03,7.7571827e+02,7.1708421e-03
4.2619212e+05,4.5185782e+06,3.9168653e+03,7.2362702e+02,9.0465120e-03
4.2620033e+05,4.5185917e+06,3.8716263e+03,7.5434558e+02,7.9382901e-03
4.2619058e+05,4.5185911e+06,3.8652468e+03,7.4958386e+02,8.0318287e-03
4.2619096e+05,4.5185836e+06,3.8824912e+03,7.8762085e+02,6.9849812e-03
4.2617844e+05,4.5185906e+06,3.7752536e+03,1.0650182e+03,2.7634986e-03
4.2617471e+05,4.5185981e+06,3.8468721e+03,6.9575106e+02,9.9726653e-03
4.2620038e+05,4.5185854e+06,3.8464832e+03,7.3481434e+02,8.3704241e-03
4.2618507e+05,4.5185765e+06,3.8603644e+03,8.4436901e+02,5.6374787e-03
4.2618573e+05,4.5185948e+06,3.8467888e+03,7.8196484e+02,7.0367144e-03
4.2618988e+05,4.5186182e+06,3.8419561e+03,7.6455544e+02,7.4104094e-03
4.2617907e+05,4.5185778e+06,3.8940077e+03,7.0260485e+02,9.7704834e-03
4.2620817e+05,4.5185913e+06,3.8845104e+03,7.4335632e+02,8.3039557e-03
4.2618641e+05,4.5185866e+06,3.8774732e+03,7.2865919e+02,8.7432077e-03
4.2619096e+05,4.5185836e+06,3.8824912e+03,7.8762085e+02,6.9849812e-03
4.2617844e+05,4.5185906e+06,3.7752536e+03,1.0650182e+03,2.7634986e-03
4.2617981e+05,4.5185914e+06,3.8658264e+03,6.9787863e+02,9.9405294e-03
4.2619929e+05,4.5185905e+06,3.8586722e+03,7.2168285e+02,9.0032665e-03
4.2618507e+05,4.5185765e+06,3.8603644e+03,8.4436901e+02,5.6374787e-03
4.2618313e+05,4.5185938e+06,3.8356989e+03,7.8357068e+02,6.9786970e-03
4.2619507e+05,4.5186051e+06,3.8633249e+03,7.7931387e+02,7.1154578e-03
4.2618856e+05,4.5185800e+06,3.8958479e+03,7.1596754e+02,9.2941195e-03
4.2621389e+05,4.5185913e+06,3.8883514e+03,7.5253534e+02,7.9736510e-03
4.2618296e+05,4.5185847e+06,3.8790797e+03,7.2773897e+02,8.7390735e-03
4.2617811e+05,4.5185820e+06,3.8693171e+03,8.0370254e+02,6.5055476e-03
4.2617844e+05,4.5185906e+06,3.7752536e+03,1.0650182e+03,2.7634986e-03
4.2617967e+05,4.5185916e+06,3.8653633e+03,6.9759959e+02,9.9505012e-03
4.2620204e+05,4.5185879e+06,3.8478869e+03,7.0927214e+02,9.3738184e-03
4.2618491e+05,4.5185759e+06,3.8603984e+03,8.4536061e+02,5.6152000e-03
4.2618277e+05,4.5185935e+06,3.8348777e+03,7.8369493e+02,6.9747073e-03
4.2619200e+05,4.5186031e+06,3.8628286e+03,7.6396864e+02,7.5739186e-03
4.2619035e+05,4.5185798e+06,3.8934067e+03,7.0675720e+02,9.5710204e-03
4.2620734e+05,4.5185876e+06,3.8893637e+03,7.4669036e+02,8.1932842e-03
4.2619499e+05,4.5185983e+06,3.8758491e+03,7.2760211e+02,8.6721463e-03
4.2618763e+05,4.5185831e+06,3.8743326e+03,7.9946377e+02,6.6178153e-03
4.2617844e+05,4.5185906e+06,3.7752536e+03,1.0650182e+03,2.7634986e-03
4.2618010e+05,4.5185915e+06,3.8657445e+03,6.9837235e+02,9.9228704e-03
4.2619870e+05,4.5185870e+06,3.8556011e+03,7.0803197e+02,9.4453227e-03
4.2618491e+05,4.5185759e+06,3.8603984e+03,8.4536061e+02,5.6152000e-03
4.2618696e+05,4.5185975e+06,3.8453834e+03,7.7346980e+02,7.2632331e-03
4.2619186e+05,4.5186020e+06,3.8672659e+03,7.6311324e+02,7.5963956e-03
4.2617465e+05,4.5185808e+06,3.9117042e+03,6.9916204e+02,9.9583601e-03
4.2620826e+05,4.5185863e+06,3.8916370e+03,7.5572861e+02,7.8960212e-03
4.2619317e+05,4.5186009e+06,3.8479757e+03,7.1506562e+02,9.1526466e-03
4.2618775e+05,4.5185879e+06,3.8716455e+03,7.9225997e+02,6.8034352e-03
4.2617844e+05,4.5185906e+06,3.7752536e+03,1.0650182e+03,2.7634986e-03
4.2618185e+05,4.5185954e+06,3.8491053e+03,6.9615047e+02,9.9818836e-03
4.2620321e+05,4.5185757e+06,3.8618215e+03,7.0229430e+02,9.6840718e-03
4.2618517e+05,4.5185771e+06,3.8605859e+03,8.4227801e+02,5.6864404e-03
4.2618604e+05,4.5186048e+06,3.8299645e+03,7.6162107e+02,7.5495120e-03
4.2619191e+05,4.5186020e+06,3.8672729e+03,7.6339319e+02,7.5862838e-03
4.2617589e+05,4.5185810e+06,3.9075873e+03,7.1022541e+02,9.5909288e-03
4.2620358e+05,4.5185875e+06,3.8754267e+03,7.4640081e+02,8.1815855e-03
4.2619343e+05,4.5186008e+06,3.8491468e+03,7.2147788e+02,8.9437506e-03
4.2619140e+05,4.5185864e+06,3.8722436e+03,7.7805813e+02,7.2496404e-03
4.2617844e+05,4.5185906e+06,3.7752536e+03,1.0650182e+03,2.7634986e-03
4.2618084e+05,4.5185929e+06,3.8590435e+03,6.9854232e+02,9.9154461e-03
4.2618667e+05,4.5185848e+06,3.8809664e+03,7.1002679e+02,9.5185318e-03
4.2618560e+05,4.5185778e+06,3.8609085e+03,8.3879325e+02,5.7757375e-03
4.2618520e+05,4.5186052e+06,3.8298182e+03,7.7053174e+02,7.2521468e-03
4.2619155e+05,4.5185957e+06,3.8692649e+03,7.6995640e+02,7.4304537e-03
4.2617986e+05,4.5185873e+06,3.8849612e+03,7.0841253e+02,9.5932725e-03
4.2619512e+05,4.5185877e+06,3.8810543e+03,7.1864847e+02,9.1408799e-03
4.2618615e+05,4.5185964e+06,3.8562922e+03,7.2347896e+02,8.9414804e-03
4.2619204e+05,4.5185779e+06,3.8882826e+03,7.9825576e+02,6.6906244e-03
4.2617844e+05,4.5185906e+06,3.7752536e+03,1.0650182e+03,2.7634986e-03
4.2618087e+05,4.5185965e+06,3.8522277e+03,7.0060037e+02,9.8024815e-03
4.2619210e+05,4.5185788e+06,3.8930273e+03,7.1972526e+02,9.1815443e-03
4.2618561e+05,4.5185769e+06,3.8619823e+03,8.4115083e+02,5.7247462e-03
4.2618805e+05,4.5185980e+06,3.8479281e+03,7.6490156e+02,7.5225616e-03
4.2619265e+05,4.5185929e+06,3.8745827e+03,7.7527593e+02,7.2790282e-03
4.2618226e+05,4.5185865e+06,3.9029094e+03,7.1836899e+02,9.2167278e-03
4.2618721e+05,4.5185914e+06,3.8720122e+03,7.1429916e+02,9.3261895e-03
4.2618472e+05,4.5185971e+06,3.8522015e+03,7.1026924e+02,9.3662818e-03
4.2619278e+05,4.5185742e+06,3.8956683e+03,8.0436024e+02,6.5383633e-03
4.2617844e+05,4.5185906e+06,3.7752536e+03,1.0650182e+03,2.7634986e-03
4.2618301e+05,4.5185947e+06,3.8573812e+03,7.0353204e+02,9.6988341e-03
4.2619644e+05,4.5185814e+06,3.8665400e+03,6.9533848e+02,9.9465465e-03
4.2618561e+05,4.5185769e+06,3.8619823e+03,8.4115083e+02,5.7247462e-03
4.2618665e+05,4.5185995e+06,3.8398341e+03,7.6175125e+02,7.5965137e-03
4.2619718e+05,4.5185879e+06,3.9008444e+03,7.8549731e+02,7.0390858e-03
4.2618451e+05,4.5185853e+06,3.9028131e+03,7.2088725e+02,9.1119437e-03
4.2618907e+05,4.5185909e+06,3.8661662e+03,6.9575657e+02,9.9820089e-03
4.2618448e+05,4.5185942e+06,3.8687632e+03,7.1048576e+02,9.3588736e-03
4.2619278e+05,4.5185742e+06,3.8956683e+03,8.0436024e+02,6.5383633e-03
4.2617844e+05,4.5185906e+06,3.7752536e+03,1.0650182e+03,2.7634986e-03
4.2618301e+05,4.5185947e+06,3.8573812e+03,7.0353204e+02,9.6988341e-03
4.2619306e+05,4.5185867e+06,3.8534694e+03,6.9683329e+02,9.8907723e-03
4.2618316e+05,4.5185778e+06,3.8504639e+03,8.5373082e+02,5.4465419e-03
4.2618398e+05,4.5186002e+06,3.8362554e+03,7.4246886e+02,8.2074857e-03
4.2619596e+05,4.5185963e+06,3.8877428e+03,7.6793480e+02,7.5192917e-03
4.2619113e+05,4.5185765e+06,3.9052983e+03,7.0976979e+02,9.5584748e-03
4.2619114e+05,4.5185882e+06,3.8738740e+03,6.9594823e+02,9.9884903e-03
4.2618438e+05,4.5185954e+06,3.8623868e+03,7.1675838e+02,9.1330586e-03
4.2619090e+05,4.5185715e+06,3.8962628e+03,7.9727488e+02,6.7813607e-03
4.2617844e+05,4.5185906e+06,3.7752536e+03,1.0650182e+03,2.7634986e-03
4.2618105e+05,4.5186033e+06,3.8352387e+03,6.9745607e+02,9.8603618e-03
4.2619159e+05,4.5185891e+06,3.8560329e+03,7.0074241e+02,9.7420516e-03
4.2618363e+05,4.5185774e+06,3.8532253e+03,8.5032679e+02,5.5270254e-03
4.2618672e+05,4.5185904e+06,3.8491434e+03,7.7817796e+02,7.1544432e-03
4.2619103e+05,4.5186083e+06,3.8625051e+03,7.2343088e+02,8.9031975e-03
4.2619446e+05,4.5185664e+06,3.9187124e+03,7.0051883e+02,9.9597678e-03
4.2619101e+05,4.5185875e+06,3.8742366e+03,7.0320622e+02,9.7448774e-03
4.2618587e+05,4.5185964e+06,3.8472375e+03,7.1750298e+02,9.0156091e-03
4.2619010e+05,4.5185772e+06,3.8842255e+03,7.8705344e+02,6.9943510e-03
4.2617843e+05,4.5185906e+06,3.7751777e+03,1.0653023e+03,2.7579376e-03
4.2618074e+05,4.5186022e+06,3.8437340e+03,6.9902095e+02,9.7256065e-03
4.2619198e+05,4.5185938e+06,3.8390284e+03,6.9809521e+02,9.7900677e-03
4.2618351e+05,4.5185770e+06,3.8531683e+03,8.5285089e+02,5.4669954e-03
4.2618816e+05,4.5185910e+06,3.8554297e+03,7.5277293e+02,7.8471177e-03
4.2619125e+05,4.5186033e+06,3.8684159e+03,7.2072441e+02,9.0242308e-03
4.2619254e+05,4.5185733e+06,3.9038562e+03,7.0449673e+02,9.7499335e-03
4.2619073e+05,4.5185922e+06,3.8650513e+03,7.0157735e+02,9.8023329e-03
4.2618808e+05,4.5185883e+06,3.8636476e+03,7.4172478e+02,8.3048171e-03
4.2619023e+05,4.5185797e+06,3.8800847e+03,7.8193139e+02,7.1426204e-03
4.2617843e+05,4.5185906e+06,3.7751777e+03,1.0653023e+03,2.7579376e-03
4.2617932e+05,4.5186054e+06,3.8373375e+03,7.0693002e+02,9.4276808e-03
4.2619202e+05,4.5186032e+06,3.8440018e+03,7.1555725e+02,9.1600056e-03
4.2618351e+05,4.5185770e+06,3.8531683e+03,8.5285089e+02,5.4669954e-03
4.2618611e+05,4.5185858e+06,3.8520212e+03,7.4761759e+02,8.0232975e-03
4.2619550e+05,4.5185998e+06,3.8800139e+03,7.3938552e+02,8.4246955e-03
4.2619114e+05,4.5185757e+06,3.9001427e+03,7.0281844e+02,9.8127856e-03
4.2619012e+05,4.5185912e+06,3.8630268e+03,6.9655617e+02,9.9853518e-03
4.2618947e+05,4.5185915e+06,3.8538908e+03,7.3163750e+02,8.6132660e-03
4.2619103e+05,4.5185767e+06,3.8860314e+03,7.9604078e+02,6.7381560e-03
4.2617843e+05,4.5185906e+06,3.7751777e+03,1.0653023e+03,2.7579376e-03
4.2616903e+05,4.5186073e+06,3.8543898e+03,7.4611223e+02,8.0808759e-03
4.2619761e+05,4.5185984e+06,3.8424127e+03,6.9577342e+02,9.8538991e-03
4.2618369e+05,4.5185774e+06,3.8530519e+03,8.5009281e+02,5.5440895e-03
4.2618613e+05,4.5185972e+06,3.8357554e+03,7.0594774e+02,9.4591754e-03
4.2619211e+05,4.5185984e+06,3.8649397e+03,7.2745505e+02,8.7966798e-03
4.2619087e+05,4.5185727e+06,3.9054337e+03,7.0649422e+02,9.7287018e-03
4.2618885e+05,4.5185819e+06,3.8949830e+03,7.0311909e+02,9.8619045e-03
4.2618687e+05,4.5185872e+06,3.8497605e+03,7.4304900e+02,8.1842766e-03
4.2619103e+05,4.5185767e+06,3.8860314e+03,7.9604078e+02,6.7381560e-03
4.2617843e+05,4.5185906e+06,3.7751777e+03,1.0653023e+03,2.7579376e-03
4.2617875e+05,4.5186096e+06,3.8508848e+03,7.2621550e+02,8.7069341e-03
4.2619123e+05,4.5186002e+06,3.8292318e+03,6.9546265e+02,9.8763537e-03
4.2618369e+05,4.5185774e+06,3.8530519e+03,8.5009281e+02,5.5440895e-03
4.2617346e+05,4.5185825e+06,3.8653209e+03,7.1254813e+02,9.3227719e-03
4.2619160e+05,4.5185949e+06,3.8668488e+03,7.1852209e+02,9.1452923e-03
4.2619170e+05,4.5185871e+06,3.8740805e+03,7.0796671e+02,9.5520795e-03
4.2619143e+05,4.5185721e+06,3.9003020e+03,7.0333280e+02,9.9153159e-03
4.2618687e+05,4.5185872e+06,3.8497605e+03,7.4304900e+02,8.1842766e-03
4.2619167e+05,4.5185720e+06,3.9015979e+03,8.1800517e+02,6.2695999e-03
4.2617843e+05,4.5185906e+06,3.7751777e+03,1.0653023e+03,2.7579376e-03
4.2618000e+05,4.5186059e+06,3.8556495e+03,7.2425696e+02,8.8154284e-03
4.2619041e+05,4.5185940e+06,3.8501272e+03,6.9715302e+02,9.9002850e-03
4.2618031e+05,4.5185797e+06,3.8325153e+03,8.6366698e+02,5.2371737e-03
4.2618156e+05,4.5185897e+06,3.8736655e+03,7.0565234e+02,9.6108883e-03
4.2619316e+05,4.5186044e+06,3.8797380e+03,7.0976826e+02,9.5452701e-03
4.2621117e+05,4.5185972e+06,3.8413710e+03,7.0770067e+02,9.3471824e-03
4.2618741e+05,4.5185796e+06,3.8760147e+03,7.0583050e+02,9.6840274e-03
4.2617900e+05,4.5185849e+06,3.8527355e+03,7.5315636e+02,7.8531805e-03
4.2619167e+05,4.5185720e+06,3.9015979e+03,8.1800517e+02,6.2695999e-03
4.2617843e+05,4.5185906e+06,3.7751777e+03,1.0653023e+03,2.7579376e-03
4.2617915e+05,4.5186065e+06,3.8587383e+03,7.2614976e+02,8.7468165e-03
4.2619111e+05,4.5185950e+06,3.8475288e+03,7.0572485e+02,9.5817240e-03
4.2617934e+05,4.5185800e+06,3.8285153e+03,8.6767822e+02,5.1411207e-03
4.2617938e+05,4.5186008e+06,3.8634992e+03,7.0455951e+02,9.5702017e-03
4.2619949e+05,4.5186056e+06,3.8909499e+03,7.0129869e+02,9.9417065e-03
4.2619409e+05,4.5185957e+06,3.8554703e+03,7.1651755e+02,9.1356949e-03
4.2618180e+05,4.5185698e+06,3.8868607e+03,7.0353312e+02,9.8582452e-03
4.2618083e+05,4.5185837e+06,3.8577980e+03,7.4286414e+02,8.2513425e-03
4.2619180e+05,4.5185732e+06,3.8991568e+03,8.1263442e+02,6.4212743e-03
4.2617843e+05,4.5185906e+06,3.7751777e+03,1.0653023e+03,2.7579376e-03
4.2618116e+05,4.5185992e+06,3.8809081e+03,7.0399233e+02,9.6757182e-03
4.2618332e+05,4.5185991e+06,3.8453201e+03,6.9790094e+02,9.8613672e-03
4.2617934e+05,4.5185800e+06,3.8285153e+03,8.6767822e+02,5.1411207e-03
4.2617215e+05,4.5186096e+06,3.8570207e+03,7.0303005e+02,9.5517888e-03
4.2620045e+05,4.5186061e+06,3.8923311e+03,7.0056368e+02,9.9807982e-03
4.2619754e+05,4.5185986e+06,3.8548814e+03,7.1008814e+02,9.3517837e-03
4.2618535e+05,4.5185911e+06,3.8530507e+03,7.0959119e+02,9.4394822e-03
4.2617765e+05,4.5185890e+06,3.8525444e+03,7.3459917e+02,8.4762939e-03
4.2619429e+05,4.5185709e+06,3.9089791e+03,8.1949315e+02,6.2312841e-03
4.2617843e+05,4.5185906e+06,3.7751777e+03,1.0653023e+03,2.7579376e-03
