xcen,ycen,depth,dVol
4.2630720e+05,4.5188380e+06,2.5992752e+03,4.9861265e+06
4.2631486e+05,4.5188422e+06,2.6283209e+03,5.0285834e+06
4.2632392e+05,4.5188436e+06,2.6149158e+03,5.0222655e+06
4.2633475e+05,4.5188066e+06,2.6247078e+03,5.0338491e+06
4.2632987e+05,4.5188487e+06,2.5791460e+03,4.9480067e+06
4.2632467e+05,4.5188204e+06,2.6404388e+03,5.0908236e+06
4.2632462e+05,4.5188305e+06,2.6243081e+03,5.0693582e+06
4.2633842e+05,4.5188316e+06,2.6036858e+03,5.0367303e+06
4.2632353e+05,4.5188153e+06,2.6524836e+03,5.1850567e+06
4.2631334e+05,4.5188201e+06,2.6449591e+03,5.1209420e+06
4.2630611e+05,4.5188320e+06,2.6335710e+03,5.0626262e+06
4.2632048e+05,4.5188290e+06,2.6443275e+03,5.1643757e+06
4.2631737e+05,4.5188437e+06,2.6260537e+03,5.0501318e+06
4.2632377e+05,4.5188192e+06,2.6080942e+03,5.0042662e+06
4.2631507e+05,4.5188408e+06,2.5987303e+03,4.9819635e+06
4.2631836e+05,4.5188188e+06,2.6511847e+03,5.0786458e+06
4.2633263e+05,4.5188429e+06,2.6033778e+03,5.0056064e+06
4.2632227e+05,4.5188339e+06,2.6226907e+03,5.0373302e+06
4.2632939e+05,4.5188159e+06,2.6481169e+03,5.1749750e+06
4.2631991e+05,4.5188271e+06,2.6270105e+03,5.0854114e+06
4.2631701e+05,4.5188287e+06,2.6088337e+03,5.0063992e+06
4.2632610e+05,4.5188160e+06,2.6264244e+03,5.1019564e+06
4.2632060e+05,4.5188363e+06,2.6294930e+03,5.0577444e+06
4.2632508e+05,4.5188153e+06,2.6206724e+03,5.0638837e+06
4.2631765e+05,4.5188318e+06,2.6223594e+03,5.0417480e+06
4.2631866e+05,4.5188149e+06,2.6448932e+03,5.1047514e+06
4.2633281e+05,4.5188336e+06,2.6135155e+03,5.0367722e+06
4.2632434e+05,4.5188427e+06,2.6240820e+03,5.0132744e+06
4.2633257e+05,4.5188157e+06,2.6431560e+03,5.1825321e+06
4.2631648e+05,4.5188230e+06,2.6097731e+03,5.0459877e+06
4.2631587e+05,4.5188306e+06,2.6092768e+03,4.9919623e+06
4.2632314e+05,4.5188182e+06,2.6327761e+03,5.0759080e+06
4.2631796e+05,4.5188349e+06,2.6418489e+03,5.0860489e+06
4.2632038e+05,4.5188272e+06,2.6227113e+03,5.0435000e+06
4.2631950e+05,4.5188222e+06,2.6351722e+03,5.0739725e+06
4.2631736e+05,4.5188182e+06,2.6428930e+03,5.0807152e+06
4.2633010e+05,4.5188311e+06,2.6119653e+03,5.0264872e+06
4.2632447e+05,4.5188332e+06,2.6315787e+03,5.0712001e+06
4.2632947e+05,4.5188480e+06,2.6345482e+03,5.1027142e+06
4.2631135e+05,4.5188303e+06,2.6051184e+03,5.0511500e+06
4.2631365e+05,4.5188341e+06,2.6097735e+03,5.0050194e+06
4.2632506e+05,4.5188155e+06,2.6288481e+03,5.0594727e+06
4.2632269e+05,4.5188330e+06,2.6360798e+03,5.0710587e+06
4.2632096e+05,4.5188382e+06,2.6073172e+03,5.0499383e+06
4.2631891e+05,4.5188030e+06,2.6435864e+03,5.1239006e+06
4.2631767e+05,4.5188111e+06,2.6358261e+03,5.0828128e+06
4.2634388e+05,4.5188278e+06,2.5995014e+03,5.0349678e+06
4.2631358e+05,4.5188185e+06,2.6369243e+03,5.0848375e+06
4.2632867e+05,4.5188490e+06,2.6390925e+03,5.1014166e+06
4.2631117e+05,4.5188302e+06,2.6081754e+03,5.0495169e+06
4.2631268e+05,4.5188304e+06,2.6181649e+03,5.0242195e+06
4.2632842e+05,4.5188271e+06,2.6268835e+03,5.0798258e+06
4.2635109e+05,4.5188373e+06,2.6174275e+03,5.0108647e+06
4.2631566e+05,4.5188254e+06,2.6205411e+03,5.0714379e+06
4.2631350e+05,4.5188160e+06,2.6229880e+03,5.1022013e+06
4.2632047e+05,4.5188294e+06,2.6320300e+03,5.0959215e+06
4.2632478e+05,4.5188266e+06,2.6081747e+03,5.0412153e+06
4.2633100e+05,4.5188218e+06,2.6265460e+03,5.0356569e+06
4.2631426e+05,4.5188322e+06,2.6422566e+03,5.1247434e+06
4.2631373e+05,4.5188487e+06,2.5888357e+03,4.9763885e+06
4.2631916e+05,4.5188213e+06,2.6127916e+03,5.0244596e+06
4.2632724e+05,4.5188283e+06,2.6325369e+03,5.0871768e+06
4.2635038e+05,4.5188370e+06,2.6168739e+03,5.0135944e+06
4.2630564e+05,4.5188349e+06,2.6059458e+03,5.0622515e+06
4.2630932e+05,4.5188084e+06,2.6068790e+03,5.0800265e+06
4.2630798e+05,4.5188165e+06,2.6250304e+03,5.0915617e+06
4.2633599e+05,4.5188130e+06,2.6028686e+03,5.0265282e+06
4.2632786e+05,4.5188231e+06,2.6217665e+03,5.0297797e+06
4.2631265e+05,4.5188365e+06,2.6301449e+03,5.0942319e+06
4.2631999e+05,4.5188372e+06,2.6025630e+03,4.9962769e+06
4.2631782e+05,4.5188153e+06,2.5956012e+03,4.9701537e+06
4.2632954e+05,4.5188373e+06,2.6256615e+03,5.0560706e+06
4.2634566e+05,4.5188307e+06,2.6324117e+03,5.0613470e+06
4.2631440e+05,4.5188364e+06,2.6271269e+03,5.0903732e+06
4.2631637e+05,4.5188172e+06,2.6242613e+03,5.0974020e+06
4.2631619e+05,4.5188157e+06,2.6179965e+03,5.0784598e+06
4.2632126e+05,4.5188213e+06,2.6065829e+03,5.0223461e+06
4.2632165e+05,4.5188017e+06,2.6363353e+03,5.0936458e+06
4.2630954e+05,4.5188490e+06,2.6420608e+03,5.1204657e+06
4.2631922e+05,4.5188274e+06,2.6065392e+03,5.0197644e+06
4.2631716e+05,4.5188224e+06,2.6065397e+03,5.0077468e+06
4.2632944e+05,4.5188447e+06,2.6289187e+03,5.0493808e+06
4.2633943e+05,4.5188316e+06,2.6320955e+03,5.0735450e+06
4.2632109e+05,4.5188425e+06,2.6458796e+03,5.1417427e+06
4.2632563e+05,4.5188199e+06,2.6227666e+03,5.0873285e+06
4.2632882e+05,4.5188266e+06,2.6314158e+03,5.1056229e+06
4.2632799e+05,4.5188239e+06,2.6131133e+03,5.0307673e+06
4.2631178e+05,4.5188131e+06,2.6208817e+03,5.0528658e+06
4.2631690e+05,4.5188445e+06,2.6326644e+03,5.0914953e+06
4.2631466e+05,4.5188301e+06,2.5955876e+03,4.9807855e+06
4.2630776e+05,4.5188257e+06,2.6252517e+03,5.0542364e+06
4.2633005e+05,4.5188390e+06,2.6126135e+03,5.0245721e+06
4.2632728e+05,4.5188287e+06,2.6109440e+03,5.0202417e+06
4.2631116e+05,4.5188431e+06,2.6054448e+03,5.0252776e+06
4.2633105e+05,4.5188191e+06,2.6134863e+03,5.0571298e+06
4.2632806e+05,4.5188312e+06,2.6368583e+03,5.1159895e+06
4.2634090e+05,4.5188237e+06,2.6155133e+03,5.0165028e+06
4.2631880e+05,4.5188234e+06,2.6235783e+03,5.0537110e+06
4.2632919e+05,4.5188334e+06,2.6167346e+03,5.0585571e+06
4.2631205e+05,4.5188324e+06,2.5722776e+03,4.9303749e+06
4.2631388e+05,4.5188312e+06,2.6216416e+03,5.0825834e+06
4.2633144e+05,4.5188241e+06,2.6219108e+03,5.0611986e+06
4.2631459e+05,4.5188371e+06,2.6206847e+03,5.0257775e+06
4.2632218e+05,4.5188408e+06,2.6284042e+03,5.0671897e+06
4.2632464e+05,4.5188301e+06,2.6134631e+03,5.0517789e+06
4.2633174e+05,4.5188290e+06,2.6423667e+03,5.1308008e+06
4.2633364e+05,4.5188331e+06,2.6112394e+03,5.0162126e+06
4.2632086e+05,4.5188088e+06,2.6240763e+03,5.0599584e+06
4.2632900e+05,4.5188415e+06,2.6012967e+03,5.0081461e+06
4.2631577e+05,4.5188299e+06,2.6047694e+03,5.0385721e+06
4.2632710e+05,4.5188341e+06,2.6176183e+03,5.0464218e+06
4.2631994e+05,4.5188255e+06,2.6265477e+03,5.0829864e+06
4.2631454e+05,4.5188294e+06,2.6236551e+03,5.0381951e+06
4.2631898e+05,4.5188435e+06,2.6129751e+03,5.0034610e+06
4.2632353e+05,4.5188298e+06,2.6150786e+03,5.0503267e+06
4.2632720e+05,4.5188310e+06,2.6310642e+03,5.1106903e+06
4.2632978e+05,4.5188315e+06,2.6162387e+03,5.0339250e+06
4.2632108e+05,4.5188064e+06,2.6269043e+03,5.0755660e+06
4.2630966e+05,4.5188434e+06,2.6119900e+03,5.0597279e+06
4.2631528e+05,4.5188263e+06,2.6049294e+03,5.0617003e+06
4.2633001e+05,4.5188281e+06,2.6154489e+03,5.0083959e+06
4.2631660e+05,4.5188406e+06,2.6329285e+03,5.1136473e+06
4.2630582e+05,4.5188314e+06,2.6246234e+03,5.0392495e+06
4.2631520e+05,4.5188446e+06,2.6024325e+03,4.9725456e+06
4.2632493e+05,4.5188214e+06,2.6164166e+03,5.0956930e+06
4.2632845e+05,4.5188279e+06,2.6360957e+03,5.1017484e+06
4.2634514e+05,4.5188274e+06,2.6104703e+03,5.0117354e+06
4.2631576e+05,4.5188173e+06,2.6182421e+03,5.0784441e+06
4.2631377e+05,4.5188395e+06,2.6030197e+03,5.0603976e+06
4.2631123e+05,4.5188166e+06,2.6297606e+03,5.1154362e+06
4.2633023e+05,4.5188258e+06,2.6189288e+03,5.0413435e+06
4.2632470e+05,4.5188398e+06,2.6308717e+03,5.1059626e+06
4.2630752e+05,4.5188360e+06,2.6211452e+03,5.0561360e+06
4.2631422e+05,4.5188463e+06,2.6056531e+03,4.9810775e+06
4.2632511e+05,4.5188210e+06,2.6091161e+03,5.0873719e+06
4.2631948e+05,4.5188062e+06,2.6463939e+03,5.1506028e+06
4.2634299e+05,4.5188317e+06,2.6136107e+03,5.0361294e+06
4.2632830e+05,4.5188071e+06,2.6156099e+03,5.0707888e+06
4.2631526e+05,4.5188421e+06,2.6164969e+03,5.0814813e+06
4.2632147e+05,4.5188078e+06,2.6406961e+03,5.1189560e+06
4.2632251e+05,4.5188434e+06,2.6107521e+03,5.0314025e+06
4.2632060e+05,4.5188319e+06,2.6458531e+03,5.1373766e+06
4.2630502e+05,4.5188244e+06,2.6280172e+03,5.0620721e+06
4.2632415e+05,4.5188284e+06,2.6028453e+03,5.0053852e+06
4.2632261e+05,4.5188245e+06,2.6125468e+03,5.0656576e+06
4.2632079e+05,4.5188272e+06,2.6222042e+03,5.0812829e+06
4.2632778e+05,4.5188261e+06,2.6471353e+03,5.1159136e+06
4.2632217e+05,4.5188197e+06,2.6210654e+03,5.0842954e+06
4.2630065e+05,4.5188423e+06,2.6126122e+03,5.0390853e+06
4.2632262e+05,4.5188151e+06,2.6158559e+03,5.0617365e+06
4.2630685e+05,4.5188375e+06,2.6122398e+03,5.0155970e+06
4.2632484e+05,4.5188284e+06,2.6286472e+03,5.0799580e+06
4.2631279e+05,4.5188288e+06,2.6359314e+03,5.0724599e+06
4.2632384e+05,4.5188306e+06,2.5911347e+03,4.9838349e+06
4.2632247e+05,4.5188240e+06,2.6126648e+03,5.0683608e+06
4.2630664e+05,4.5188594e+06,2.5965539e+03,4.9954201e+06
4.2632388e+05,4.5188317e+06,2.6473742e+03,5.1152672e+06
4.2632570e+05,4.5188122e+06,2.6243188e+03,5.0932165e+06
4.2631613e+05,4.5188344e+06,2.6305319e+03,5.0713776e+06
4.2633222e+05,4.5188173e+06,2.6131120e+03,5.0436002e+06
4.2630631e+05,4.5188372e+06,2.6194894e+03,5.0270831e+06
4.2631634e+05,4.5188425e+06,2.6189190e+03,5.0311604e+06
4.2631329e+05,4.5188410e+06,2.6395396e+03,5.0778674e+06
4.2632248e+05,4.5188248e+06,2.6097511e+03,5.0375410e+06
4.2631995e+05,4.5188314e+06,2.6039172e+03,5.0535625e+06
4.2632050e+05,4.5188365e+06,2.6057987e+03,5.0223341e+06
4.2632971e+05,4.5188364e+06,2.6348396e+03,5.0511903e+06
4.2630991e+05,4.5188310e+06,2.6219607e+03,5.0985410e+06
4.2632949e+05,4.5188189e+06,2.6292829e+03,5.0753837e+06
4.2634136e+05,4.5188174e+06,2.6138451e+03,5.0291237e+06
4.2630284e+05,4.5188327e+06,2.6260957e+03,5.0541714e+06
4.2632163e+05,4.5188364e+06,2.6211516e+03,5.0390780e+06
4.2630618e+05,4.5188452e+06,2.6120652e+03,5.0342464e+06
4.2632640e+05,4.5188214e+06,2.6200134e+03,5.0569018e+06
4.2631441e+05,4.5188316e+06,2.6427076e+03,5.1356706e+06
4.2632971e+05,4.5188390e+06,2.5946400e+03,4.9865160e+06
4.2632013e+05,4.5188420e+06,2.6202504e+03,5.0200669e+06
4.2632125e+05,4.5188278e+06,2.6234735e+03,5.0694838e+06
4.2632560e+05,4.5188223e+06,2.6253331e+03,5.0676012e+06
4.2632626e+05,4.5188302e+06,2.6144439e+03,5.0370361e+06
4.2629867e+05,4.5188468e+06,2.6181106e+03,5.0539326e+06
4.2633141e+05,4.5188193e+06,2.6214842e+03,5.0928361e+06
4.2631508e+05,4.5188355e+06,2.6135590e+03,5.0415356e+06
4.2632482e+05,4.5188181e+06,2.6034474e+03,5.0546820e+06
4.2632209e+05,4.5188298e+06,2.6309964e+03,5.0997902e+06
4.2632569e+05,4.5188339e+06,2.6059206e+03,5.0270309e+06
4.2631984e+05,4.5188487e+06,2.6314845e+03,5.0502728e+06
4.2631742e+05,4.5188347e+06,2.6194661e+03,5.0604687e+06
4.2633181e+05,4.5188187e+06,2.6490672e+03,5.0978871e+06
4.2632913e+05,4.5188295e+06,2.6127711e+03,5.0199013e+06
4.2630913e+05,4.5188327e+06,2.6462701e+03,5.1033112e+06
4.2632904e+05,4.5188216e+06,2.6198815e+03,5.0675876e+06
4.2630940e+05,4.5188474e+06,2.5881609e+03,4.9703707e+06
4.2632094e+05,4.5188186e+06,2.5955601e+03,5.0374416e+06
4.2632379e+05,4.5188184e+06,2.6508211e+03,5.1602580e+06
4.2633223e+05,4.5188421e+06,2.5904013e+03,5.0015868e+06
4.2632669e+05,4.5188486e+06,2.6217289e+03,5.0671457e+06
4.2630971e+05,4.5188369e+06,2.6252529e+03,5.0801691e+06
4.2631443e+05,4.5188240e+06,2.6364541e+03,5.0720137e+06
4.2632711e+05,4.5188335e+06,2.6114347e+03,5.0263362e+06
4.2631590e+05,4.5188325e+06,2.6332266e+03,5.0749353e+06
4.2633344e+05,4.5188227e+06,2.6437558e+03,5.1327052e+06
4.2632548e+05,4.5188373e+06,2.6038216e+03,5.0108712e+06
4.2632923e+05,4.5188247e+06,2.6087904e+03,5.0434685e+06
4.2632050e+05,4.5188173e+06,2.6315517e+03,5.0969590e+06
4.2632745e+05,4.5188329e+06,2.6056587e+03,5.0391140e+06
4.2633563e+05,4.5188323e+06,2.6200323e+03,5.0707158e+06
4.2631494e+05,4.5188452e+06,2.6222872e+03,5.0477030e+06
4.2631160e+05,4.5188286e+06,2.6176855e+03,5.0454827e+06
4.2632903e+05,4.5188389e+06,2.6001121e+03,5.0044039e+06
4.2632858e+05,4.5188344e+06,2.6006111e+03,5.0069150e+06
4.2632643e+05,4.5188255e+06,2.6329201e+03,5.0945515e+06
4.2630913e+05,4.5188295e+06,2.6292916e+03,5.0630668e+06
4.2633173e+05,4.5188286e+06,2.5932833e+03,4.9992741e+06
4.2632396e+05,4.5188286e+06,2.6131546e+03,5.0526921e+06
4.2632258e+05,4.5188357e+06,2.6045867e+03,5.0271365e+06
4.2631986e+05,4.5188348e+06,2.6062807e+03,5.0178464e+06
4.2631082e+05,4.5188461e+06,2.6309271e+03,5.0674050e+06
4.2631338e+05,4.5188251e+06,2.6126536e+03,5.0440615e+06
4.2631236e+05,4.5188276e+06,2.6066087e+03,5.0104890e+06
4.2633900e+05,4.5188343e+06,2.6035145e+03,5.0152285e+06
4.2633413e+05,4.5188270e+06,2.6409926e+03,5.1160204e+06
4.2633373e+05,4.5188230e+06,2.6136627e+03,5.0411244e+06
4.2632831e+05,4.5188343e+06,2.6026374e+03,5.0138864e+06
4.2632899e+05,4.5188305e+06,2.5987148e+03,5.0200689e+06
4.2632053e+05,4.5188393e+06,2.6036486e+03,5.0176100e+06
4.2631464e+05,4.5188341e+06,2.5984987e+03,4.9951669e+06
4.2632081e+05,4.5188346e+06,2.6131677e+03,5.0380005e+06
4.2633072e+05,4.5188288e+06,2.6101640e+03,5.0461404e+06
4.2631782e+05,4.5188369e+06,2.5903600e+03,4.9608188e+06
4.2633170e+05,4.5188464e+06,2.6085026e+03,5.0330571e+06
4.2633392e+05,4.5188319e+06,2.6254933e+03,5.0727513e+06
4.2632471e+05,4.5188260e+06,2.6040367e+03,5.0054038e+06
4.2632986e+05,4.5188479e+06,2.5980883e+03,4.9712781e+06
4.2632257e+05,4.5188077e+06,2.6177973e+03,5.0961902e+06
4.2631998e+05,4.5188241e+06,2.5837405e+03,4.9756648e+06
4.2631717e+05,4.5188371e+06,2.6061321e+03,5.0481679e+06
4.2630550e+05,4.5188411e+06,2.6148500e+03,5.0138253e+06
4.2632939e+05,4.5188254e+06,2.6249663e+03,5.1022148e+06
4.2632211e+05,4.5188315e+06,2.6109835e+03,5.0313518e+06
4.2633697e+05,4.5188418e+06,2.5984949e+03,5.0120445e+06
4.2633922e+05,4.5188309e+06,2.6157554e+03,5.0410903e+06
4.2632884e+05,4.5188181e+06,2.6184864e+03,5.0591433e+06
4.2633453e+05,4.5188318e+06,2.5984919e+03,5.0089390e+06
4.2633195e+05,4.5188358e+06,2.6232594e+03,5.0852693e+06
4.2633252e+05,4.5188237e+06,2.5866781e+03,4.9815188e+06
4.2632612e+05,4.5188194e+06,2.6253805e+03,5.0873594e+06
4.2631376e+05,4.5188366e+06,2.6052517e+03,5.0029381e+06
4.2632288e+05,4.5188269e+06,2.6336560e+03,5.1517229e+06
4.2633484e+05,4.5188275e+06,2.6249447e+03,5.0614425e+06
4.2632393e+05,4.5188310e+06,2.6062725e+03,5.0333591e+06
4.2634112e+05,4.5188298e+06,2.6101927e+03,5.0268534e+06
4.2632237e+05,4.5188166e+06,2.6235162e+03,5.0484064e+06
4.2633454e+05,4.5188303e+06,2.6010007e+03,5.0062054e+06
4.2632139e+05,4.5188364e+06,2.6347561e+03,5.0985373e+06
4.2632933e+05,4.5188208e+06,2.6042971e+03,5.0284012e+06
4.2631997e+05,4.5188174e+06,2.6676656e+03,5.2078689e+06
4.2630901e+05,4.5188374e+06,2.5942501e+03,4.9703829e+06
4.2632047e+05,4.5188357e+06,2.6017487e+03,5.0391146e+06
4.2633108e+05,4.5188237e+06,2.6121771e+03,5.0630256e+06
4.2631469e+05,4.5188428e+06,2.5851949e+03,4.9566191e+06
4.2633176e+05,4.5188297e+06,2.6091761e+03,5.0445449e+06
4.2631792e+05,4.5188183e+06,2.6397096e+03,5.0674505e+06
4.2632767e+05,4.5188284e+06,2.5953572e+03,5.0476666e+06
4.2631083e+05,4.5188428e+06,2.6222436e+03,5.0304541e+06
4.2631729e+05,4.5188030e+06,2.6299012e+03,5.1062104e+06
4.2630222e+05,4.5188390e+06,2.6120300e+03,5.0338511e+06
4.2629598e+05,4.5188321e+06,2.6116127e+03,5.0146981e+06
4.2631583e+05,4.5188417e+06,2.5951463e+03,5.0039734e+06
4.2632366e+05,4.5188206e+06,2.6247853e+03,5.0874792e+06
4.2631377e+05,4.5188449e+06,2.5759411e+03,4.9343648e+06
4.2633307e+05,4.5188496e+06,2.5989558e+03,4.9803343e+06
4.2631840e+05,4.5188258e+06,2.6330394e+03,5.0559132e+06
4.2632726e+05,4.5188252e+06,2.6041440e+03,5.0553696e+06
4.2630661e+05,4.5188477e+06,2.6091401e+03,5.0114065e+06
4.2632938e+05,4.5188257e+06,2.6083404e+03,5.0539928e+06
4.2631612e+05,4.5188346e+06,2.6236336e+03,5.0544801e+06
4.2630755e+05,4.5188228e+06,2.6158167e+03,5.0525161e+06
4.2632243e+05,4.5188558e+06,2.5691598e+03,4.9231033e+06
4.2633124e+05,4.5188148e+06,2.6302656e+03,5.1081470e+06
4.2632098e+05,4.5188516e+06,2.5624487e+03,4.8966557e+06
4.2633321e+05,4.5188493e+06,2.5904102e+03,4.9607572e+06
4.2631613e+05,4.5188284e+06,2.6286375e+03,5.0657977e+06
4.2631412e+05,4.5188287e+06,2.6040940e+03,5.0429865e+06
4.2632073e+05,4.5188290e+06,2.6306850e+03,5.0879210e+06
4.2632178e+05,4.5188184e+06,2.6206054e+03,5.0871719e+06
4.2631318e+05,4.5188324e+06,2.6422661e+03,5.1230907e+06
4.2630820e+05,4.5188265e+06,2.6167254e+03,5.0644037e+06
4.2632524e+05,4.5188374e+06,2.6000756e+03,5.0111892e+06
4.2633023e+05,4.5188208e+06,2.6298822e+03,5.0883043e+06
4.2632099e+05,4.5188415e+06,2.5794256e+03,4.9536540e+06
4.2633323e+05,4.5188280e+06,2.6294417e+03,5.0770647e+06
4.2631599e+05,4.5188326e+06,2.6239181e+03,5.0515291e+06
4.2631186e+05,4.5188389e+06,2.5991283e+03,5.0007677e+06
4.2631987e+05,4.5188294e+06,2.6372214e+03,5.1054797e+06
4.2632766e+05,4.5188109e+06,2.6373349e+03,5.1365789e+06
4.2631723e+05,4.5188326e+06,2.6350421e+03,5.1039826e+06
4.2630789e+05,4.5188130e+06,2.6244438e+03,5.1159497e+06
4.2632034e+05,4.5188368e+06,2.6184540e+03,5.0478942e+06
4.2632946e+05,4.5188194e+06,2.6067172e+03,5.0501978e+06
4.2632505e+05,4.5188428e+06,2.5966770e+03,4.9912993e+06
4.2633905e+05,4.5188380e+06,2.6088525e+03,5.0098288e+06
4.2632302e+05,4.5188216e+06,2.6376722e+03,5.0911431e+06
4.2631793e+05,4.5188460e+06,2.5965883e+03,4.9794861e+06
4.2631708e+05,4.5188381e+06,2.6453122e+03,5.1093574e+06
4.2631789e+05,4.5188246e+06,2.6164515e+03,5.0687121e+06
4.2631344e+05,4.5188356e+06,2.6295516e+03,5.1003932e+06
4.2631176e+05,4.5188167e+06,2.6223737e+03,5.0977212e+06
4.2633400e+05,4.5188306e+06,2.6131218e+03,5.0339129e+06
4.2631812e+05,4.5188088e+06,2.6272335e+03,5.1029544e+06
4.2632415e+05,4.5188346e+06,2.6049638e+03,5.0181206e+06
4.2633571e+05,4.5188264e+06,2.6131398e+03,5.0340333e+06
4.2632552e+05,4.5188113e+06,2.6390170e+03,5.0896357e+06
4.2631733e+05,4.5188429e+06,2.6099715e+03,5.0130408e+06
4.2632051e+05,4.5188395e+06,2.6426550e+03,5.0871521e+06
4.2631873e+05,4.5188211e+06,2.6271230e+03,5.1053708e+06
4.2631873e+05,4.5188415e+06,2.6246644e+03,5.0748809e+06
4.2631109e+05,4.5188118e+06,2.6280393e+03,5.0981296e+06
4.2633257e+05,4.5188346e+06,2.6129221e+03,5.0314357e+06
4.2632550e+05,4.5188246e+06,2.6177620e+03,5.0500483e+06
4.2632085e+05,4.5188288e+06,2.5835051e+03,4.9924603e+06
4.2635170e+05,4.5188301e+06,2.6131108e+03,5.0311294e+06
4.2633787e+05,4.5188160e+06,2.6287918e+03,5.0427942e+06
4.2632430e+05,4.5188435e+06,2.6050511e+03,4.9940235e+06
4.2631215e+05,4.5188318e+06,2.6500671e+03,5.0812731e+06
4.2632009e+05,4.5188203e+06,2.6112426e+03,5.0658767e+06
4.2631748e+05,4.5188417e+06,2.6235855e+03,5.0676538e+06
4.2631020e+05,4.5188247e+06,2.6168979e+03,5.0635941e+06
4.2633083e+05,4.5188320e+06,2.6259496e+03,5.0526222e+06
4.2632029e+05,4.5188381e+06,2.6439214e+03,5.1185888e+06
4.2631562e+05,4.5188287e+06,2.5989803e+03,5.0156954e+06
4.2636151e+05,4.5188091e+06,2.6298369e+03,5.0919021e+06
4.2634060e+05,4.5188174e+06,2.6260082e+03,5.0498962e+06
4.2631421e+05,4.5188421e+06,2.6051218e+03,5.0122075e+06
4.2633740e+05,4.5188204e+06,2.6386711e+03,5.0870598e+06
4.2632250e+05,4.5188302e+06,2.6243478e+03,5.0799476e+06
4.2631715e+05,4.5188338e+06,2.6225440e+03,5.0771853e+06
4.2630231e+05,4.5188230e+06,2.6293055e+03,5.1051290e+06
4.2632708e+05,4.5188316e+06,2.6236690e+03,5.0500725e+06
4.2633610e+05,4.5188305e+06,2.6478818e+03,5.1017470e+06
4.2631143e+05,4.5188320e+06,2.6064686e+03,5.0333141e+06
4.2633816e+05,4.5188206e+06,2.6295971e+03,5.1046523e+06
4.2633512e+05,4.5188179e+06,2.6065491e+03,4.9926329e+06
4.2631253e+05,4.5188373e+06,2.6085415e+03,5.0358299e+06
4.2633391e+05,4.5188239e+06,2.6297032e+03,5.0662473e+06
4.2631191e+05,4.5188331e+06,2.6294669e+03,5.1089264e+06
4.2631989e+05,4.5188303e+06,2.6355758e+03,5.1239647e+06
4.2630142e+05,4.5188341e+06,2.6170987e+03,5.0587001e+06
4.2631721e+05,4.5188345e+06,2.6205557e+03,5.0579542e+06
4.2633147e+05,4.5188300e+06,2.6419182e+03,5.0974788e+06
4.2631005e+05,4.5188321e+06,2.6107760e+03,5.0418668e+06
4.2631855e+05,4.5188242e+06,2.6304623e+03,5.1224464e+06
4.2633577e+05,4.5188188e+06,2.6119266e+03,5.0054190e+06
4.2630308e+05,4.5188435e+06,2.5999434e+03,5.0190001e+06
4.2633336e+05,4.5188315e+06,2.6284899e+03,5.0689798e+06
4.2631553e+05,4.5188272e+06,2.6404142e+03,5.1413045e+06
4.2631641e+05,4.5188326e+06,2.6329059e+03,5.1167102e+06
4.2630018e+05,4.5188347e+06,2.6199183e+03,5.0694719e+06
4.2632084e+05,4.5188314e+06,2.6353376e+03,5.1028906e+06
4.2632928e+05,4.5188289e+06,2.6372502e+03,5.0922428e+06
4.2631185e+05,4.5188277e+06,2.6119195e+03,5.0373657e+06
4.2632187e+05,4.5188301e+06,2.6224670e+03,5.0831835e+06
4.2632308e+05,4.5188255e+06,2.6128896e+03,5.0394448e+06
4.2630937e+05,4.5188443e+06,2.6021048e+03,5.0267963e+06
4.2633686e+05,4.5188317e+06,2.6227276e+03,5.0598852e+06
4.2630378e+05,4.5188270e+06,2.6404649e+03,5.1375007e+06
4.2632987e+05,4.5188435e+06,2.6061180e+03,5.0391292e+06
4.2630594e+05,4.5188315e+06,2.6143642e+03,5.0552882e+06
4.2633263e+05,4.5188302e+06,2.6300782e+03,5.0716274e+06
4.2631913e+05,4.5188299e+06,2.6268913e+03,5.0606020e+06
4.2630993e+05,4.5188255e+06,2.6106940e+03,5.0238886e+06
4.2631739e+05,4.5188479e+06,2.5953402e+03,5.0178666e+06
4.2633654e+05,4.5188193e+06,2.6191317e+03,5.0502014e+06
4.2631347e+05,4.5188406e+06,2.5940672e+03,4.9954728e+06
4.2632024e+05,4.5188316e+06,2.6136987e+03,5.0244699e+06
4.2631016e+05,4.5188278e+06,2.6324506e+03,5.1049089e+06
4.2632594e+05,4.5188377e+06,2.6048590e+03,5.0208316e+06
4.2630854e+05,4.5188264e+06,2.6310056e+03,5.0754375e+06
4.2633002e+05,4.5188323e+06,2.6291357e+03,5.0696928e+06
4.2632528e+05,4.5188287e+06,2.6423850e+03,5.0917810e+06
4.2630682e+05,4.5188264e+06,2.6056526e+03,4.9882241e+06
4.2631263e+05,4.5188426e+06,2.6156156e+03,5.0654777e+06
4.2633059e+05,4.5188215e+06,2.6212530e+03,5.0595220e+06
4.2632793e+05,4.5188386e+06,2.6102699e+03,5.0397022e+06
4.2631104e+05,4.5188461e+06,2.6121468e+03,5.0204944e+06
4.2631475e+05,4.5188318e+06,2.6333412e+03,5.1097894e+06
4.2634010e+05,4.5188328e+06,2.6040434e+03,5.0039174e+06
4.2629780e+05,4.5188282e+06,2.6343101e+03,5.0855868e+06
